model,seed,fold,child,n_records,n,n_class1,auc,bacc,ce_bal_bits,j_bits
shared,11,0,0,1,827,120,0.5041195190947666,0.5291195190947666,1.0121848583221436,-0.012184858322143555
shared,11,0,1,1,321,39,0.6279323513366067,0.5761047463175123,0.968650221824646,0.031349778175354004
shared,11,0,14,1,748,112,0.4828588274932615,0.4853436657681941,1.0174269676208496,-0.01742696762084961
shared,11,0,15,1,940,141,0.4867875624672685,0.4668335419274093,1.0118303298950195,-0.011830329895019531
shared,11,0,23,1,958,145,0.4645798871781821,0.46805361157059844,1.0195820331573486,-0.019582033157348633
shared,11,0,29,1,860,130,0.4861959957850369,0.491622760800843,1.0172333717346191,-0.01723337173461914
shared,11,0,32,1,781,120,0.4614914271306102,0.45836485123550175,1.0188343524932861,-0.018834352493286133
shared,11,0,34,1,416,60,0.5073970037453184,0.5124531835205992,1.0131351947784424,-0.013135194778442383
shared,11,1,2,1,965,145,0.5071320437342305,0.5128889823380993,1.007151484489441,-0.007151484489440918
shared,11,1,6,2,1717,259,0.4786347193754601,0.48818792337310857,1.0114729404449463,-0.011472940444946289
shared,11,1,7,1,901,132,0.5167031169957048,0.507477243172952,1.0025699138641357,-0.002569913864135742
shared,11,1,17,1,828,119,0.6117801140202201,0.593628142371194,0.9831031560897827,0.016896843910217285
shared,11,1,19,1,855,131,0.5137805238075155,0.5213139471131543,1.0059417486190796,-0.00594174861907959
shared,11,1,21,1,936,141,0.4894107676524377,0.5277131004951158,1.0097389221191406,-0.009738922119140625
shared,11,1,33,1,97,23,0.5293772032902467,0.48766157461809634,1.0006518363952637,-0.0006518363952636719
shared,11,2,5,1,963,147,0.466265672935841,0.48218037214885956,1.0198917388916016,-0.019891738891601562
shared,11,2,12,1,740,110,0.5273088023088023,0.5158008658008658,1.003361701965332,-0.0033617019653320312
shared,11,2,26,1,669,104,0.5056671204901293,0.4834836623553438,1.0021644830703735,-0.002164483070373535
shared,11,2,27,1,776,124,0.5452206609934692,0.5310953888778943,0.9948828220367432,0.005117177963256836
shared,11,2,30,1,508,74,0.4615300784655623,0.4940839456968489,1.012794017791748,-0.012794017791748047
shared,11,2,31,1,811,120,0.49951760733236855,0.5021828268210323,1.0088752508163452,-0.008875250816345215
shared,11,2,35,1,797,120,0.4943316100443132,0.5214241752831117,1.00632905960083,-0.006329059600830078
shared,11,3,8,1,967,141,0.5238138169079388,0.5224400254151426,1.0011217594146729,-0.0011217594146728516
shared,11,3,9,1,580,91,0.5550798894357176,0.5394166161037326,0.9956493377685547,0.0043506622314453125
shared,11,3,10,1,785,116,0.44201974125045096,0.45273439513427144,1.014432668685913,-0.014432668685913086
shared,11,3,11,1,467,69,0.5236326560337923,0.5275835700240332,1.0023740530014038,-0.0023740530014038086
shared,11,3,20,2,1170,179,0.5057669866789936,0.5105840835677522,1.0031054019927979,-0.0031054019927978516
shared,11,3,24,2,491,67,0.48752112081103915,0.5060722331737539,1.0081751346588135,-0.008175134658813477
shared,11,3,28,1,88,10,0.6897435897435897,0.6076923076923078,0.9681792259216309,0.03182077407836914
shared,11,4,3,1,866,131,0.5578439009191463,0.5477904138754739,0.9946828484535217,0.0053171515464782715
shared,11,4,4,1,786,128,0.5709299012158053,0.5421495060790273,0.9905559420585632,0.009444057941436768
shared,11,4,13,1,960,142,0.5608104617927614,0.540075415820104,0.9915769100189209,0.008423089981079102
shared,11,4,16,1,888,137,0.4535315443156084,0.4640090584816352,1.013022780418396,-0.013022780418395996
shared,11,4,18,2,1416,199,0.48558940966128916,0.49128551549861055,1.0139436721801758,-0.013943672180175781
shared,11,4,22,1,879,138,0.4866856382874689,0.49273895440943494,1.0095707178115845,-0.009570717811584473
shared,11,4,25,1,659,99,0.4705176767676768,0.49504870129870127,1.0128676891326904,-0.01286768913269043
shared,22,0,7,1,901,132,0.532253615478583,0.5205402529849864,0.9975687861442566,0.002431213855743408
shared,22,0,17,1,828,119,0.51728674544571,0.5219684488746132,1.0035260915756226,-0.0035260915756225586
shared,22,0,20,2,1170,179,0.5369780538815823,0.532944545603166,0.9975876808166504,0.0024123191833496094
shared,22,0,21,1,936,141,0.5187341094607252,0.5104643382844908,1.0016146898269653,-0.001614689826965332
shared,22,0,29,1,860,130,0.49995785036880924,0.5102739726027397,1.0089538097381592,-0.00895380973815918
shared,22,0,30,1,508,74,0.47512143479885416,0.49617013326690745,1.0127434730529785,-0.012743473052978516
shared,22,0,31,1,811,120,0.49617703810902075,0.497545827303425,1.010258674621582,-0.010258674621582031
shared,22,0,34,1,416,60,0.5006086142322098,0.49344569288389517,1.009629487991333,-0.009629487991333008
shared,22,1,10,1,785,116,0.5282524096696046,0.5116359981444255,1.0000358819961548,-3.5881996154785156e-05
shared,22,1,12,1,740,110,0.43917748917748917,0.4392496392496392,1.0143957138061523,-0.014395713806152344
shared,22,1,14,1,748,112,0.49577437106918243,0.49820305480682836,1.008768081665039,-0.008768081665039062
shared,22,1,15,1,940,141,0.5160839347056161,0.5229453483521068,1.0021659135818481,-0.0021659135818481445
shared,22,1,24,2,491,67,0.4790727963953816,0.4754646578428612,1.0046014785766602,-0.004601478576660156
shared,22,1,27,1,776,124,0.5472058678013062,0.5451464476548585,0.9970388412475586,0.0029611587524414062
shared,22,1,28,1,88,10,0.5878205128205128,0.5487179487179487,0.9930441975593567,0.0069558024406433105
shared,22,2,1,1,321,39,0.5295962902345881,0.5388707037643208,1.007188081741333,-0.007188081741333008
shared,22,2,5,1,963,147,0.48919567827130855,0.49724889955982393,1.0233745574951172,-0.023374557495117188
shared,22,2,8,1,967,141,0.5120163824635515,0.5117201586729174,1.0076708793640137,-0.007670879364013672
shared,22,2,9,1,580,91,0.4875278096136992,0.48269624036495207,1.0142595767974854,-0.014259576797485352
shared,22,2,13,1,960,142,0.5785280140500706,0.5613485312855127,0.9840009212493896,0.01599907875061035
shared,22,2,16,1,888,137,0.5309125545501375,0.5209453089311574,1.007144570350647,-0.007144570350646973
shared,22,2,33,1,97,23,0.46415981198589895,0.47943595769682723,1.0154674053192139,-0.015467405319213867
shared,22,3,4,1,786,128,0.5817166128419453,0.5603509688449848,0.9894093871116638,0.010590612888336182
shared,22,3,18,2,1416,199,0.50367697154631,0.5143238790501398,1.009294033050537,-0.00929403305053711
shared,22,3,19,1,855,131,0.49217662688203784,0.5101218843574713,1.022003173828125,-0.022003173828125
shared,22,3,22,1,879,138,0.5493213244929492,0.531596549903186,0.9956117868423462,0.004388213157653809
shared,22,3,23,1,958,145,0.5571870891122706,0.541655002756924,0.9908595085144043,0.009140491485595703
shared,22,3,26,1,669,104,0.5138699795779442,0.4958730428863172,1.005374789237976,-0.005374789237976074
shared,22,3,32,1,781,120,0.4259077155824509,0.46551941502773575,1.0285561084747314,-0.028556108474731445
shared,22,4,0,1,827,120,0.5004066478076379,0.4924210278170674,1.0060906410217285,-0.006090641021728516
shared,22,4,2,1,965,145,0.5143986543313709,0.5223086627417999,1.0031077861785889,-0.003107786178588867
shared,22,4,3,1,866,131,0.5720101781170484,0.5545152412109882,0.9867956638336182,0.013204336166381836
shared,22,4,6,2,1717,259,0.531943318980356,0.517893554930592,0.999957263469696,4.273653030395508e-05
shared,22,4,11,1,467,69,0.4497487437185929,0.4448692739057607,1.01853609085083,-0.018536090850830078
shared,22,4,25,1,659,99,0.46472763347763346,0.4897186147186147,1.0157470703125,-0.0157470703125
shared,22,4,35,1,797,120,0.5314561792220581,0.515183407188577,1.000105381011963,-0.00010538101196289062
shared,33,0,6,2,1717,259,0.5055359592396629,0.5086872586872586,1.0052392482757568,-0.005239248275756836
shared,33,0,8,1,967,141,0.4902031494169973,0.48473374203630243,1.0078070163726807,-0.007807016372680664
shared,33,0,10,1,785,116,0.4989948971702489,0.4748595433225091,1.0044010877609253,-0.004401087760925293
shared,33,0,17,1,828,119,0.5466273956691281,0.510856810989558,0.9954361915588379,0.004563808441162109
shared,33,0,20,2,1170,179,0.5120751568586552,0.49966739764021445,1.0008225440979004,-0.0008225440979003906
shared,33,0,23,1,958,145,0.44320312168638926,0.4668023921618527,1.0216560363769531,-0.021656036376953125
