seed,fold,child,group,n_channels,auc_base,auc_occluded,drop
11,0,30,F7,1,0.6068973926213044,0.6111553196814417,-0.004257927060137279
11,0,33,F7,1,0.5180713652216242,0.5134768373110341,0.004594527910590118
11,0,37,F7,1,0.5094282837568673,0.521997504760654,-0.012569221003786657
11,0,42,F7,1,0.5258977991133496,0.5245829070591013,0.0013148920542482845
11,0,48,F7,1,0.6003431708991077,0.6013515653872551,-0.0010083944881473794
11,0,49,F7,1,0.5575354201831109,0.5490320188225666,0.008503401360544283
11,0,57,F7,1,0.6094423558897243,0.6131109022556391,-0.0036685463659148487
11,0,66,F7,1,0.6162898550724638,0.6215362318840579,-0.005246376811594122
11,0,7,F8,1,0.40468341480050024,0.39549846538592703,0.009184949414573207
11,0,12,F8,1,0.5546444150434247,0.5491721138605431,0.005472301182881556
11,0,14,F8,1,0.5205811293597552,0.5144350630991852,0.006146066260570016
11,0,21,F8,1,0.5856978653530378,0.5798973727422003,0.005800492610837482
11,0,23,F8,1,0.5673223350253807,0.5776395939086295,-0.010317258883248859
11,0,24,F8,1,0.4970197131613794,0.49472202017941397,0.0022976929819654157
11,0,29,F8,1,0.5807775087436104,0.5753463814904494,0.005431127253161083
11,0,30,F8,1,0.6068973926213044,0.6057647262669499,0.0011326663543544946
11,0,33,F8,1,0.5180713652216242,0.524406345649869,-0.006334980428244763
11,0,37,F8,1,0.5094282837568673,0.4980574342810865,0.01137084947578082
11,0,42,F8,1,0.5258977991133496,0.5334920385089583,-0.007594239395608771
11,0,48,F8,1,0.6003431708991077,0.6028826355525052,-0.002539464653397494
11,0,49,F8,1,0.5575354201831109,0.5544377525446269,0.0030976676384839585
11,0,57,F8,1,0.6094423558897243,0.6046052631578948,0.004837092731829529
11,0,66,F8,1,0.6162898550724638,0.6131387163561077,0.0031511387163560833
11,0,7,Cz,1,0.40468341480050024,0.40833238604069566,-0.00364897124019542
11,0,12,Cz,1,0.5546444150434247,0.5684512503438609,-0.013806835300436249
11,0,14,Cz,1,0.5205811293597552,0.5214036034646722,-0.0008224741049169815
11,0,21,Cz,1,0.5856978653530378,0.584088669950739,0.0016091954022987576
11,0,23,Cz,1,0.5673223350253807,0.5613420050761422,0.005980329949238472
11,0,24,Cz,1,0.4970197131613794,0.488766109028516,0.008253604132863357
11,0,29,Cz,1,0.5807775087436104,0.5804916599408125,0.0002858488027979167
11,0,30,Cz,1,0.6068973926213044,0.6101157052372181,-0.0032183126159137654
11,0,33,Cz,1,0.5180713652216242,0.5223124679083229,-0.004241102686698639
11,0,37,Cz,1,0.5094282837568673,0.5095486681112789,-0.00012038435441152906
11,0,42,Cz,1,0.5258977991133496,0.5325804674588809,-0.0066826683455313285
11,0,48,Cz,1,0.6003431708991077,0.602291325695581,-0.001948154796473256
11,0,49,Cz,1,0.5575354201831109,0.5567426218607744,0.0007927983223364743
11,0,57,Cz,1,0.6094423558897243,0.61343671679198,-0.003994360902255689
11,0,66,Cz,1,0.6162898550724638,0.6148737060041407,0.0014161490683231026
11,0,7,C3,1,0.40468341480050024,0.39697624190064795,0.007707172899852288
11,0,12,C3,1,0.5546444150434247,0.5631819908565739,-0.00853757581314929
11,0,14,C3,1,0.5205811293597552,0.5174197445189812,0.0031613848407739953
11,0,21,C3,1,0.5856978653530378,0.5878899835796387,-0.0021921182266009254
11,0,23,C3,1,0.5673223350253807,0.5684454314720812,-0.0011230964467005
11,0,24,C3,1,0.4970197131613794,0.5027341054476958,-0.005714392286316428
11,0,29,C3,1,0.5807775087436104,0.588512241054614,-0.007734732311003523
11,0,30,C3,1,0.6068973926213044,0.6019720587574682,0.004925333863836201
11,0,33,C3,1,0.5180713652216242,0.5153606604383807,0.002710704783243534
11,0,37,C3,1,0.5094282837568673,0.5056799527217809,0.0037483310350864274
11,0,42,C3,1,0.5258977991133496,0.5286357912961359,-0.002737992182786364
11,0,48,C3,1,0.6003431708991077,0.5977720289319466,0.002571141967161128
11,0,49,C3,1,0.5575354201831109,0.5559690041430106,0.0015664160401002158
11,0,57,C3,1,0.6094423558897243,0.6008771929824561,0.008565162907268165
11,0,66,C3,1,0.6162898550724638,0.6154327122153209,0.0008571428571428896
11,0,7,C4,1,0.40468341480050024,0.4039786290780948,0.0007047857224054543
11,0,12,C4,1,0.5546444150434247,0.5601363654226542,-0.00549195037922956
11,0,14,C4,1,0.5205811293597552,0.5202309353072712,0.000350194052484043
11,0,21,C4,1,0.5856978653530378,0.584708538587849,0.0009893267651888138
11,0,23,C4,1,0.5673223350253807,0.5641751269035533,0.0031472081218273384
11,0,24,C4,1,0.4970197131613794,0.49830843544266024,-0.0012887222812808519
11,0,29,C4,1,0.5807775087436104,0.5858218993812214,-0.005044390637610974
11,0,30,C4,1,0.6068973926213044,0.6127211587208892,-0.005823766099584793
11,0,33,C4,1,0.5180713652216242,0.5159741532798527,0.002097211941771482
11,0,37,C4,1,0.5094282837568673,0.5092805393219078,0.00014774443495957357
11,0,42,C4,1,0.5258977991133496,0.5253534797093465,0.000544319404003013
11,0,48,C4,1,0.6003431708991077,0.6063829787234042,-0.0060398078242964726
11,0,49,C4,1,0.5575354201831109,0.5531814229451179,0.0043539972379930125
11,0,57,C4,1,0.6094423558897243,0.6096052631578948,-0.00016290726817047574
11,0,66,C4,1,0.6162898550724638,0.6169068322981366,-0.0006169772256727768
11,0,7,T3,1,0.40468341480050024,0.43437535523473914,-0.029691940434238895
11,0,12,T3,1,0.5546444150434247,0.5467323386473493,0.007912076396075385
11,0,14,T3,1,0.5205811293597552,0.5170406353612461,0.0035404939985090866
11,0,21,T3,1,0.5856978653530378,0.5823440065681444,0.00335385878489336
11,0,23,T3,1,0.5673223350253807,0.5683153553299493,-0.0009930203045686037
11,0,24,T3,1,0.4970197131613794,0.4961664708405602,0.0008532423208191808
11,0,29,T3,1,0.5807775087436104,0.5668549905838041,0.013922518159806385
11,0,30,T3,1,0.6068973926213044,0.5785646903296604,0.028332702291643974
11,0,33,T3,1,0.5180713652216242,0.5208887644120805,-0.0028173991904563156
11,0,37,T3,1,0.5094282837568673,0.5021121982183115,0.007316085538555783
11,0,42,T3,1,0.5258977991133496,0.525832218462265,6.558065108452915e-05
11,0,48,T3,1,0.6003431708991077,0.5904598490048044,0.009883321894303299
11,0,49,T3,1,0.5575354201831109,0.5724099790292057,-0.014874558846094788
11,0,57,T3,1,0.6094423558897243,0.600717418546366,0.00872493734335833
11,0,66,T3,1,0.6162898550724638,0.6105134575569358,0.005776397515528053
11,0,7,T4,1,0.40468341480050024,0.41633511424349207,-0.011651699442991825
11,0,12,T4,1,0.5546444150434247,0.5544904963386997,0.0001539187047249202
11,0,14,T4,1,0.5205811293597552,0.5196751227285578,0.0009060066311974424
11,0,21,T4,1,0.5856978653530378,0.5685755336617406,0.017122331691297177
11,0,23,T4,1,0.5673223350253807,0.5672779187817258,4.441624365481012e-05
11,0,24,T4,1,0.4970197131613794,0.5068632387772991,-0.009843525615919724
11,0,29,T4,1,0.5807775087436104,0.5986010223298359,-0.01782351358622547
11,0,30,T4,1,0.6068973926213044,0.5982596084118927,0.008637784209411636
11,0,33,T4,1,0.5180713652216242,0.5123465434346264,0.005724821786997847
11,0,37,T4,1,0.5094282837568673,0.520147963315604,-0.01071967955873665
11,0,42,T4,1,0.5258977991133496,0.5134407544398101,0.012457044673539475
11,0,48,T4,1,0.6003431708991077,0.5882582756982209,0.012084895200886847
11,0,49,T4,1,0.5575354201831109,0.5478300342693468,0.00970538591376402
11,0,57,T4,1,0.6094423558897243,0.6140131578947369,-0.004570802005012586
11,0,66,T4,1,0.6162898550724638,0.6021242236024844,0.0141656314699794
11,0,7,Pz,1,0.40468341480050024,0.40235307491190175,0.002330339888598487
11,0,12,Pz,1,0.5546444150434247,0.557765362396678,-0.0031209473532533005
11,0,14,Pz,1,0.5205811293597552,0.520568278201866,1.2851157889182119e-05
11,0,21,Pz,1,0.5856978653530378,0.5894088669950739,-0.0037110016420360825
11,0,23,Pz,1,0.5673223350253807,0.5650888324873096,0.002233502538071086
11,0,24,Pz,1,0.4970197131613794,0.49803334638840707,-0.0010136332270276882
11,0,29,Pz,1,0.5807775087436104,0.5808952111918214,-0.00011770244821096565
11,0,30,Pz,1,0.6068973926213044,0.6098044626412624,-0.002907070019958047
11,0,33,Pz,1,0.5180713652216242,0.5156307306566373,0.0024406345649868877
11,0,37,Pz,1,0.5094282837568673,0.508935802307002,0.0004924814498653562
11,0,42,Pz,1,0.5258977991133496,0.5284980719288581,-0.002600272815508564
11,0,48,Pz,1,0.6003431708991077,0.5971543213135526,0.003188849585555098
11,0,49,Pz,1,0.5575354201831109,0.5599905375684108,-0.0024551173852999097
11,0,57,Pz,1,0.6094423558897243,0.6097211779448622,-0.00027882205513796166
11,0,66,Pz,1,0.6162898550724638,0.6163850931677017,-9.523809523792615e-05
11,0,7,P3,1,0.40468341480050024,0.40510401273161306,-0.0004205979311128205
11,0,12,P3,1,0.5546444150434247,0.551448145770838,0.0031962692725866493
11,0,14,P3,1,0.5205811293597552,0.5182068779397023,0.0023742514200528753
11,0,21,P3,1,0.5856978653530378,0.5878694581280788,-0.002171592775040976
11,0,23,P3,1,0.5673223350253807,0.5640989847715735,0.0032233502538071557
11,0,24,P3,1,0.4970197131613794,0.49770696954437793,-0.0006872563829985467
11,0,29,P3,1,0.5807775087436104,0.5742702448210922,0.006507263922518214
11,0,30,P3,1,0.6068973926213044,0.6091370558375635,-0.0022396632162591246
11,0,33,P3,1,0.5180713652216242,0.5181913964297384,-0.00012003120811421297
11,0,37,P3,1,0.5094282837568673,0.5078030949723116,0.0016251887845557533
11,0,42,P3,1,0.5258977991133496,0.5353807612601978,-0.009482962146848295
11,0,48,P3,1,0.6003431708991077,0.6093764848740827,-0.009033313974974977
11,0,49,P3,1,0.5575354201831109,0.5619405656999643,-0.004405145516853448
11,0,57,P3,1,0.6094423558897243,0.6127913533834587,-0.003348997493734407
11,0,66,P3,1,0.6162898550724638,0.6222194616977225,-0.005929606625258654
11,0,7,P4,1,0.40468341480050024,0.4009548709787427,0.003728543821757524
11,0,12,P4,1,0.5546444150434247,0.5533770418789872,0.0012673731644374797
11,0,14,P4,1,0.5205811293597552,0.5184028580975146,0.002178271262240572
11,0,21,P4,1,0.5856978653530378,0.585279146141215,0.00041871921182279337
11,0,23,P4,1,0.5673223350253807,0.5685437817258883,-0.0012214467005076113
11,0,24,P4,1,0.4970197131613794,0.48991122549842403,0.007108487662955354
11,0,29,P4,1,0.5807775087436104,0.5825766747376917,-0.0017991659940812532
11,0,30,P4,1,0.6068973926213044,0.6017763288775373,0.005121063743767085
11,0,33,P4,1,0.5180713652216242,0.5185348190529537,-0.0004634538313295078
11,0,37,P4,1,0.5094282837568673,0.5075896863440366,0.001838597412830767
11,0,42,P4,1,0.5258977991133496,0.5266126282101729,-0.0007148290968232995
11,0,48,P4,1,0.6003431708991077,0.5990919170054381,0.001251253893669646
11,0,49,P4,1,0.5575354201831109,0.5567074574190579,0.0008279627640529474
11,0,57,P4,1,0.6094423558897243,0.608843984962406,0.0005983709273182924
11,0,66,P4,1,0.6162898550724638,0.6171345755693581,-0.0008447204968943245
11,0,7,T5,1,0.40468341480050024,0.4129134932363306,-0.008230078435830346
11,0,12,T5,1,0.5546444150434247,0.5427599261190217,0.01188448892440297
11,0,14,T5,1,0.5205811293597552,0.5202630632019944,0.00031806615776075464
11,0,21,T5,1,0.5856978653530378,0.5917775041050903,-0.00607963875205253
11,0,23,T5,1,0.5673223350253807,0.5628489847715736,0.004473350253807018
11,0,24,T5,1,0.4970197131613794,0.49526287323523377,0.0017568399261456147
11,0,29,T5,1,0.5807775087436104,0.5676957223567394,0.013081786386871075
11,0,30,T5,1,0.6068973926213044,0.6043176086300834,0.002579783991220941
11,0,33,T5,1,0.5180713652216242,0.511986449810284,0.006084915411340264
11,0,37,T5,1,0.5094282837568673,0.506090353930002,0.0033379298268653157
11,0,42,T5,1,0.5258977991133496,0.5255469426300464,0.00035085648330313024
11,0,48,T5,1,0.6003431708991077,0.5949474684546749,0.005395702444432771
11,0,49,T5,1,0.5575354201831109,0.5635773106234976,-0.006041890440386721
11,0,57,T5,1,0.6094423558897243,0.6066885964912281,0.0027537593984962028
11,0,66,T5,1,0.6162898550724638,0.6235569358178054,-0.007267080745341548
11,0,7,T6,1,0.40468341480050024,0.39531658519949975,0.009366829601000493
11,0,12,T6,1,0.5546444150434247,0.5495257993948047,0.005118615648619929
11,0,14,T6,1,0.5205811293597552,0.5195948029917495,0.0009863263680056633
11,0,21,T6,1,0.5856978653530378,0.5866050903119868,-0.0009072249589490156
11,0,23,T6,1,0.5673223350253807,0.5622081218274112,0.005114213197969453
11,0,24,T6,1,0.4970197131613794,0.4979102556929447,-0.0008905425315653415
11,0,29,T6,1,0.5807775087436104,0.5831315577078289,-0.002354048964218425
11,0,30,T6,1,0.6068973926213044,0.602963542903348,0.003933849717956406
11,0,33,T6,1,0.5180713652216242,0.5143837397723408,0.0036876254492834715
11,0,37,T6,1,0.5094282837568673,0.5093899796441002,3.830411276717349e-05
11,0,42,T6,1,0.5258977991133496,0.5201529340783295,0.00574486503502003
11,0,48,T6,1,0.6003431708991077,0.5984636502824561,0.001879520616651642
11,0,49,T6,1,0.5575354201831109,0.5508957342335431,0.006639685949567764
11,0,57,T6,1,0.6094423558897243,0.6015632832080201,0.00787907268170418
11,0,66,T6,1,0.6162898550724638,0.6102111801242236,0.006078674948240215
11,0,7,Oz,1,0.40468341480050024,0.4018415368875754,0.0028418779129248395
11,0,12,Oz,1,0.5546444150434247,0.5553386866477161,-0.0006942716042914743
11,0,14,Oz,1,0.5205811293597552,0.5178117048346056,0.002769424525149611
11,0,21,Oz,1,0.5856978653530378,0.582524630541872,0.003173234811165826
11,0,23,Oz,1,0.5673223350253807,0.5613991116751269,0.005923223350253748
11,0,24,Oz,1,0.4970197131613794,0.4971185587198568,-9.884555847738952e-05
11,0,29,Oz,1,0.5807775087436104,0.6100854183481302,-0.02930790960451979
11,0,30,Oz,1,0.6068973926213044,0.5996104654520719,0.0072869271692325155
11,0,33,Oz,1,0.5180713652216242,0.5189749334827054,-0.0009035682610811779
11,0,37,Oz,1,0.5094282837568673,0.5125035568104712,-0.0030752730536038886
11,0,42,Oz,1,0.5258977991133496,0.5232155504839852,0.002682248629364392
11,0,48,Oz,1,0.6003431708991077,0.5991499920806715,0.0011931788184361691
11,0,49,Oz,1,0.5575354201831109,0.5532869162702675,0.004248503912843371
11,0,57,Oz,1,0.6094423558897243,0.6116134085213032,-0.002171052631578907
11,0,66,Oz,1,0.6162898550724638,0.6177349896480331,-0.0014451345755692735
11,0,7,O1,1,0.40468341480050024,0.4082755484824372,-0.0035921336819369487
11,0,12,O1,1,0.5546444150434247,0.5614135631852657,-0.0067691481418410415
11,0,14,O1,1,0.5205811293597552,0.5222196519906444,-0.0016385226308891498
11,0,21,O1,1,0.5856978653530378,0.6003776683087028,-0.014679802955664956
11,0,23,O1,1,0.5673223350253807,0.5741180203045685,-0.006795685279187835
11,0,24,O1,1,0.4970197131613794,0.501436990618997,-0.004417277457617663
11,0,29,O1,1,0.5807775087436104,0.5730427764326069,0.007734732311003523
11,0,30,O1,1,0.6068973926213044,0.61220776887189,-0.005310376250585613
11,0,33,O1,1,0.5180713652216242,0.5169744133474703,0.0010969518741539286
11,0,37,O1,1,0.5094282837568673,0.5021286142666405,0.007299669490226868
11,0,42,O1,1,0.5258977991133496,0.5257895910390599,0.00010820807428968404
11,0,48,O1,1,0.6003431708991077,0.6072488252996147,-0.006905654400506944
11,0,49,O1,1,0.5575354201831109,0.5576249296711165,-8.950948800567904e-05
11,0,57,O1,1,0.6094423558897243,0.6100563909774437,-0.0006140350877194001
11,0,66,O1,1,0.6162898550724638,0.6180372670807454,-0.0017474120082815459
11,0,7,O2,1,0.40468341480050024,0.40710469478231215,-0.002421279981811908
11,0,12,O2,1,0.5546444150434247,0.5554303828973395,-0.0007859678539148263
11,0,14,O2,1,0.5205811293597552,0.518386794150153,0.002194335209602216
11,0,21,O2,1,0.5856978653530378,0.5784236453201971,0.007274220032840728
11,0,23,O2,1,0.5673223350253807,0.5700253807106599,-0.0027030456852792373
11,0,24,O2,1,0.4970197131613794,0.49366549171002816,0.0033542214513512247
11,0,29,O2,1,0.5807775087436104,0.5923796072101157,-0.011602098466505284
11,0,30,O2,1,0.6068973926213044,0.6062011076385992,0.000696284982705131
11,0,33,O2,1,0.5180713652216242,0.5180480258200465,2.3339401577726626e-05
11,0,37,O2,1,0.5094282837568673,0.5082736883577386,0.001154595399128766
11,0,42,O2,1,0.5258977991133496,0.522697463340416,0.003200335772933549
11,0,48,O2,1,0.6003431708991077,0.6044717807929887,-0.0041286098938809745
11,0,49,O2,1,0.5575354201831109,0.560658661961025,-0.003123241777914121
11,0,57,O2,1,0.6094423558897243,0.6101441102756893,-0.0007017543859649811
11,0,66,O2,1,0.6162898550724638,0.6207536231884058,-0.004463768115941957
11,0,7,Fp1+Fp2,2,0.40468341480050024,0.4093554620893487,-0.004672047288848458
11,0,12,Fp1+Fp2,2,0.5546444150434247,0.5574018522642424,-0.002757437220817782
11,0,14,Fp1+Fp2,2,0.5205811293597552,0.5195755262549155,0.0010056031048396585
11,0,21,Fp1+Fp2,2,0.5856978653530378,0.5907922824302134,-0.005094417077175617
11,0,23,Fp1+Fp2,2,0.5673223350253807,0.5722557106598984,-0.004933375634517789
11,0,24,Fp1+Fp2,2,0.4970197131613794,0.49873738786624144,-0.00171767470486206
11,0,29,Fp1+Fp2,2,0.5807775087436104,0.5761871132633845,0.004590395480225995
11,0,30,Fp1+Fp2,2,0.6068973926213044,0.6186123072381551,-0.011714914616850702
11,0,33,Fp1+Fp2,2,0.5180713652216242,0.5182914224365002,-0.0002200572148759461
11,0,37,Fp1+Fp2,2,0.5094282837568673,0.5005253135465231,0.008902970210344252
11,0,42,Fp1+Fp2,2,0.5258977991133496,0.5208480889798274,0.005049710133522178
11,0,48,Fp1+Fp2,2,0.6003431708991077,0.5967530753392112,0.0035900955598965334
11,0,49,Fp1+Fp2,2,0.5575354201831109,0.5586223211088948,-0.0010869009257838957
11,0,57,Fp1+Fp2,2,0.6094423558897243,0.6196491228070176,-0.010206766917293275
11,0,66,Fp1+Fp2,2,0.6162898550724638,0.6135155279503106,0.0027743271221531973
11,0,7,F7+F8+T3+T4,4,0.40468341480050024,0.4457542343980903,-0.04107081959759007
11,0,12,F7+F8+T3+T4,4,0.5546444150434247,0.5441451944615465,0.010499220581878133
11,0,14,F7+F8+T3+T4,4,0.5205811293597552,0.5104030123114093,0.010178117048345925
11,0,21,F7+F8+T3+T4,4,0.5856978653530378,0.554675697865353,0.031022167487684826
11,0,23,F7+F8+T3+T4,4,0.5673223350253807,0.5806852791878172,-0.013362944162436552
11,0,24,F7+F8+T3+T4,4,0.4970197131613794,0.5051231839459893,-0.008103470784609934
11,0,29,F7+F8+T3+T4,4,0.5807775087436104,0.5746401668011838,0.006137341942426655
11,0,30,F7+F8+T3+T4,4,0.6068973926213044,0.5717269792783023,0.03517041334300208
11,0,33,F7+F8+T3+T4,4,0.5180713652216242,0.521132161028534,-0.0030607958069097663
11,0,37,F7+F8+T3+T4,4,0.5094282837568673,0.5181397334033752,-0.00871144964650783
11,0,42,F7+F8+T3+T4,4,0.5258977991133496,0.517119828965662,0.008777970147687553
11,0,48,F7+F8+T3+T4,4,0.6003431708991077,0.5807982683068476,0.01954490259226016
11,0,49,F7+F8+T3+T4,4,0.5575354201831109,0.5512825430924249,0.006252877090686004
11,0,57,F7+F8+T3+T4,4,0.6094423558897243,0.6031954887218045,0.0062468671679197785
11,0,66,F7+F8+T3+T4,4,0.6162898550724638,0.595184265010352,0.021105590062111768
11,0,7,Fz+Cz+F3+F4,4,0.40468341480050024,0.38350574059338416,0.02117767420711608
11,0,12,Fz+Cz+F3+F4,4,0.5546444150434247,0.5447117462895767,0.009932668753847906
11,0,14,Fz+Cz+F3+F4,4,0.5205811293597552,0.5386723468784539,-0.018091217518698688
11,0,21,Fz+Cz+F3+F4,4,0.5856978653530378,0.5787766830870279,0.0069211822660099065
11,0,23,Fz+Cz+F3+F4,4,0.5673223350253807,0.545123730964467,0.022198604060913674
11,0,24,Fz+Cz+F3+F4,4,0.4970197131613794,0.47339469218001085,0.02362502098136854
11,0,29,Fz+Cz+F3+F4,4,0.5807775087436104,0.5644000538068334,0.016377454936777003
11,0,30,Fz+Cz+F3+F4,4,0.6068973926213044,0.6087038831524704,-0.001806490531165994
11,0,33,Fz+Cz+F3+F4,4,0.5180713652216242,0.5231860283673755,-0.005114663145751264
11,0,37,Fz+Cz+F3+F4,4,0.5094282837568673,0.5091546829513867,0.0002736008054806671
11,0,42,Fz+Cz+F3+F4,4,0.5258977991133496,0.5456965976758218,-0.019798798562472242
11,0,48,Fz+Cz+F3+F4,4,0.6003431708991077,0.6204793833482921,-0.0201362124491844
11,0,49,Fz+Cz+F3+F4,4,0.5575354201831109,0.5516757454861645,0.005859674696946371
11,0,57,Fz+Cz+F3+F4,4,0.6094423558897243,0.5897744360902255,0.01966791979949878
11,0,66,Fz+Cz+F3+F4,4,0.6162898550724638,0.6096770186335404,0.0066128364389234084
