model,seed,fold,child,n_records,n,n_class1,auc,bacc,ce_bal_bits,j_bits
film_age,11,0,1,1,51,7,0.5974025974025974,0.49837662337662336,1.0081132650375366,-0.008113265037536621
film_age,11,0,4,1,991,149,0.5124065424285418,0.5151564667059892,1.0036548376083374,-0.0036548376083374023
film_age,11,0,12,1,921,184,0.49090392897174207,0.49685859241342695,1.0199264287948608,-0.01992642879486084
film_age,11,0,13,1,815,163,0.5267793292935377,0.5253067484662577,0.9999104738235474,8.952617645263672e-05
film_age,11,0,30,1,863,169,0.49155056869532593,0.5065523591903552,1.0325329303741455,-0.03253293037414551
film_age,11,0,31,1,872,169,0.5395557500820659,0.5324181235112408,0.9981966018676758,0.0018033981323242188
film_age,11,1,7,1,94,14,0.5111607142857143,0.5,1.061744213104248,-0.06174421310424805
film_age,11,1,15,1,735,145,0.5911572180011689,0.563968439509059,0.982594907283783,0.01740509271621704
film_age,11,1,21,2,813,163,0.599948088721095,0.5699008966493628,0.9804580211639404,0.01954197883605957
film_age,11,1,26,1,632,118,0.4269603640440546,0.4693991954098793,1.0627117156982422,-0.06271171569824219
film_age,11,1,28,2,929,183,0.5168073074612871,0.5114673522905404,1.022139549255371,-0.022139549255371094
film_age,11,1,32,1,937,190,0.46205876136123447,0.47932783766645526,1.065385341644287,-0.06538534164428711
film_age,11,2,8,1,154,22,0.5189393939393939,0.5113636363636364,1.0035526752471924,-0.003552675247192383
film_age,11,2,9,1,798,124,0.26653584761175453,0.4490284292141285,1.0288422107696533,-0.02884221076965332
film_age,11,2,23,3,1263,233,0.47692195508146173,0.469309137880745,1.0166754722595215,-0.016675472259521484
film_age,11,2,25,1,354,66,0.4107744107744108,0.44791666666666663,1.066176414489746,-0.0661764144897461
film_age,11,2,27,2,694,137,0.5428848497555989,0.5308089478305311,0.9981369972229004,0.0018630027770996094
film_age,11,2,41,1,120,18,0.4395424836601307,0.40032679738562094,1.0294404029846191,-0.02944040298461914
film_age,11,3,14,1,161,30,0.6351145038167939,0.5671755725190839,0.958064079284668,0.04193592071533203
film_age,11,3,20,1,48,8,0.76875,0.675,0.8121464252471924,0.18785357475280762
film_age,11,3,29,1,319,62,0.590749341031756,0.5765658340655202,1.0706467628479004,-0.07064676284790039
film_age,11,3,38,2,757,161,0.48572783359039556,0.4792092208929093,1.2355725765228271,-0.23557257652282715
film_age,11,3,42,1,573,112,0.5170824295010845,0.5055682522466687,1.2042181491851807,-0.20421814918518066
film_age,11,4,5,1,715,111,0.4790137819939144,0.48966350456416685,1.0710325241088867,-0.07103252410888672
film_age,11,4,18,1,421,85,0.48419117647058824,0.5000875350140056,1.0119990110397339,-0.011999011039733887
film_age,11,4,19,1,964,191,0.5723027844191734,0.5540188156566854,0.9926809072494507,0.007319092750549316
film_age,11,4,34,1,742,161,0.5287681337595278,0.5364439122951433,1.0065665245056152,-0.006566524505615234
film_age,11,4,40,1,945,190,0.5153328685953295,0.5103520390379923,1.011310338973999,-0.011310338973999023
film_age,22,0,1,1,51,7,0.4025974025974025,0.4042207792207792,1.06771719455719,-0.06771719455718994
film_age,22,0,7,1,94,14,0.4794642857142857,0.5017857142857143,1.0022364854812622,-0.002236485481262207
film_age,22,0,9,1,798,124,0.8339295970134967,0.5,1.152979850769043,-0.15297985076904297
film_age,22,0,14,1,161,30,0.5793893129770993,0.5119592875318066,0.9817272424697876,0.018272757530212402
film_age,22,0,21,2,813,163,0.49115620575743274,0.5024067956583294,1.0077308416366577,-0.007730841636657715
film_age,22,0,31,1,872,169,0.5689900426742531,0.555409193061015,0.9953466057777405,0.0046533942222595215
film_age,22,1,12,1,921,184,0.5055933278272668,0.49751858297445584,1.007917046546936,-0.007917046546936035
film_age,22,1,15,1,735,145,0.49264172998246636,0.49807130333138516,1.0051188468933105,-0.005118846893310547
film_age,22,1,28,2,929,183,0.4869321261665128,0.4777501867885553,1.010251760482788,-0.010251760482788086
film_age,22,1,30,1,863,169,0.4939123169005679,0.5136034991388572,1.030951976776123,-0.030951976776123047
film_age,22,1,34,1,742,161,0.46363626645000583,0.4849210506622764,1.033028483390808,-0.033028483390808105
film_age,22,1,38,2,757,161,0.5314623369044145,0.5241464838050773,1.0043865442276,-0.004386544227600098
film_age,22,2,4,1,991,149,0.47274386647324196,0.48017663281735723,1.0095551013946533,-0.00955510139465332
film_age,22,2,5,1,715,111,0.4904316568223852,0.5003057693455044,1.0442333221435547,-0.04423332214355469
film_age,22,2,8,1,154,22,0.537706611570248,0.5189393939393939,1.0248541831970215,-0.024854183197021484
film_age,22,2,29,1,319,62,0.4507656583406552,0.4795719844357976,1.039745807647705,-0.03974580764770508
film_age,22,2,41,1,120,18,0.7001633986928104,0.6127450980392157,0.9270868301391602,0.07291316986083984
film_age,22,2,42,1,573,112,0.4754706383638054,0.4779690889370933,1.042481780052185,-0.04248178005218506
film_age,22,3,18,1,421,85,0.4325105042016807,0.450297619047619,1.0194448232650757,-0.019444823265075684
film_age,22,3,23,3,1263,233,0.40967123630151253,0.427371973832243,1.0423833131790161,-0.04238331317901611
film_age,22,3,25,1,354,66,0.48395412457912457,0.5058396464646464,1.0379078388214111,-0.03790783882141113
film_age,22,3,26,1,632,118,0.4699350392402559,0.48412253511838027,1.0079972743988037,-0.007997274398803711
film_age,22,3,27,2,694,137,0.4736335163611108,0.4874392273519506,1.0391075611114502,-0.039107561111450195
film_age,22,4,13,1,815,163,0.5161231134028378,0.5138036809815951,1.010387897491455,-0.010387897491455078
film_age,22,4,19,1,964,191,0.5763463218709997,0.574564998001937,0.9903686046600342,0.00963139533996582
