partition,metric,window_centre_s,children,spearman_block0_block1,mean_abs_diff,between_child_sd
early_late_halves,bacc,-0.16,38,0.5557500820658715,0.02085808810369327,0.02416356502325895
early_late_halves,bacc,-0.14,38,0.1585512638144217,0.02731579432591128,0.02467702555285854
early_late_halves,bacc,-0.12000000000000001,38,0.2789145420724368,0.034493866875774215,0.028239728609250694
early_late_halves,bacc,-0.1,38,0.17912244228033702,0.03778295506118648,0.02945363483545617
early_late_halves,bacc,-0.08000000000000002,38,0.22945617682459787,0.03768106981215511,0.03147325730038644
early_late_halves,bacc,-0.06,38,0.27475653791443266,0.03506400325243967,0.03134627695366003
early_late_halves,bacc,-0.04000000000000001,38,0.1122722549144503,0.03467684291696288,0.02760851050618335
early_late_halves,bacc,-0.020000000000000018,38,0.25506072874493924,0.031036181526676986,0.023855433988318415
early_late_halves,bacc,0.0,38,0.33712660028449504,0.03264193090475272,0.035097414196716026
early_late_halves,bacc,0.01999999999999999,38,0.4437028121238647,0.037120791048832834,0.05274372974636808
early_late_halves,bacc,0.03999999999999998,38,0.5174526753474122,0.033430069746741314,0.05600161509559786
early_late_halves,bacc,0.06,38,0.30036108983477405,0.035830062925836924,0.03082394936079776
early_late_halves,bacc,0.08000000000000002,38,0.1780282306598096,0.03171818883331807,0.027645701698694142
early_late_halves,bacc,0.09999999999999998,38,0.030309661888609254,0.042017057992627393,0.028376898502700993
early_late_halves,bacc,0.12,38,0.38417769996717366,0.03277923054276877,0.03123241723420057
early_late_halves,bacc,0.14,38,0.2559360980413612,0.03189590249276703,0.032987901243897
early_late_halves,bacc,0.15999999999999998,38,0.19969362074625233,0.033064177096131096,0.03249507119522605
early_late_halves,bacc,0.18,38,-0.05919684867053288,0.0417590016785066,0.036522572429114435
early_late_halves,bacc,0.2,38,0.03621840463945727,0.03973124640576283,0.03931284022192031
early_late_halves,bacc,0.21999999999999997,38,0.28263486158223006,0.03847535715347115,0.040735563622399225
early_late_halves,bacc,0.24,38,0.46506538341755727,0.03037060354497604,0.052913723253368336
early_late_halves,bacc,0.26,38,0.3854907539118066,0.04075279123524474,0.08852253271694366
early_late_halves,bacc,0.27999999999999997,38,0.563190721085458,0.03157365863576087,0.09123972106048202
early_late_halves,bacc,0.3,38,0.46230440967283076,0.03236141538910984,0.0465687901015936
