packet,world,seed,dimension,rate,first,second,estimate,ci_lower,ci_upper,test_groups,test_trials,units,ci_scope,oracle_expected_gain_bits,mode,outer_profile
N3,near_deterministic,220006,400,0.15,H,Hdup,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,1
N3,near_deterministic,220006,400,0.15,Hnoise,HP,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,1
N3,near_deterministic,220006,400,0.15,Hdup,HP,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,1
N3,strong_history_increment_weak,220006,400,0.15,H,HP,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,0.005668045986269227,L0,1
N3,strong_history_increment_weak,220006,400,0.15,H,Hnoise,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,1
N3,strong_history_increment_weak,220006,400,0.15,H,Hdup,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,1
N3,strong_history_increment_weak,220006,400,0.15,Hnoise,HP,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,1
N3,strong_history_increment_weak,220006,400,0.15,Hdup,HP,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,1
N3,strong_history_null,220007,400,0.15,H,HP,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,8.243004873495787e-18,L0,2
N3,strong_history_null,220007,400,0.15,H,Hnoise,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,strong_history_null,220007,400,0.15,H,Hdup,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,strong_history_null,220007,400,0.15,Hnoise,HP,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,strong_history_null,220007,400,0.15,Hdup,HP,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,strong_history_increment,220007,400,0.15,H,HP,0.027786467892470395,0.006171863664300259,0.0512569597324145,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,0.045890930281743327,L0,2
N3,strong_history_increment,220007,400,0.15,H,Hnoise,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,strong_history_increment,220007,400,0.15,H,Hdup,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,strong_history_increment,220007,400,0.15,Hnoise,HP,0.027786467892470395,0.006171863664300259,0.0512569597324145,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,strong_history_increment,220007,400,0.15,Hdup,HP,0.027786467892470395,0.006171863664300259,0.0512569597324145,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,history_copy,220007,400,0.15,H,HP,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,8.243004873495787e-18,L0,2
N3,history_copy,220007,400,0.15,H,Hnoise,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,history_copy,220007,400,0.15,H,Hdup,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,history_copy,220007,400,0.15,Hnoise,HP,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,history_copy,220007,400,0.15,Hdup,HP,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,near_deterministic,220007,400,0.15,H,HP,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,0.0,L0,2
N3,near_deterministic,220007,400,0.15,H,Hnoise,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,near_deterministic,220007,400,0.15,H,Hdup,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,near_deterministic,220007,400,0.15,Hnoise,HP,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,near_deterministic,220007,400,0.15,Hdup,HP,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,strong_history_increment_weak,220007,400,0.15,H,HP,0.0011782025288601533,-0.004124300865757276,0.00684717943275705,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,0.005682558940598574,L0,2
N3,strong_history_increment_weak,220007,400,0.15,H,Hnoise,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,strong_history_increment_weak,220007,400,0.15,H,Hdup,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,strong_history_increment_weak,220007,400,0.15,Hnoise,HP,0.0011782025288601533,-0.004124300865757276,0.00684717943275705,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,strong_history_increment_weak,220007,400,0.15,Hdup,HP,0.0011782025288601533,-0.004124300865757276,0.00684717943275705,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,strong_history_null,220008,400,0.15,H,HP,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,7.071339985949693e-18,L0,3
N3,strong_history_null,220008,400,0.15,H,Hnoise,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N3,strong_history_null,220008,400,0.15,H,Hdup,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N3,strong_history_null,220008,400,0.15,Hnoise,HP,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N3,strong_history_null,220008,400,0.15,Hdup,HP,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N3,strong_history_increment,220008,400,0.15,H,HP,0.030045070530531643,0.019211033463833398,0.04154713546250046,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,0.044316503228181384,L0,3
N3,strong_history_increment,220008,400,0.15,H,Hnoise,-0.005414037239480192,-0.007694364027617813,-0.0028721671170738633,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N3,strong_history_increment,220008,400,0.15,H,Hdup,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N3,strong_history_increment,220008,400,0.15,Hnoise,HP,0.035459107770011836,0.023337343203643723,0.048748334884714306,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N3,strong_history_increment,220008,400,0.15,Hdup,HP,0.030045070530531643,0.019211033463833398,0.04154713546250046,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N3,history_copy,220008,400,0.15,H,HP,-0.0005454452081071712,-0.0040957231453434,0.0027882109268405025,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,7.071339985949693e-18,L0,3
N3,history_copy,220008,400,0.15,H,Hnoise,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N3,history_copy,220008,400,0.15,H,Hdup,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N3,history_copy,220008,400,0.15,Hnoise,HP,-0.0005454452081071712,-0.0040957231453434,0.0027882109268405025,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N3,history_copy,220008,400,0.15,Hdup,HP,-0.0005454452081071712,-0.0040957231453434,0.0027882109268405025,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N3,near_deterministic,220008,400,0.15,H,HP,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,0.0,L0,3
N3,near_deterministic,220008,400,0.15,H,Hnoise,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N3,near_deterministic,220008,400,0.15,H,Hdup,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N3,near_deterministic,220008,400,0.15,Hnoise,HP,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N3,near_deterministic,220008,400,0.15,Hdup,HP,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N3,strong_history_increment_weak,220008,400,0.15,H,HP,0.0013594823135397265,-0.002353984376769694,0.0045010073358252535,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,0.005369860415213467,L0,3
N3,strong_history_increment_weak,220008,400,0.15,H,Hnoise,-0.0020860097374446004,-0.004517365903755181,0.0007276831143416312,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N3,strong_history_increment_weak,220008,400,0.15,H,Hdup,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N3,strong_history_increment_weak,220008,400,0.15,Hnoise,HP,0.003445492050984327,-0.00041293559982458043,0.0069487648716631215,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N3,strong_history_increment_weak,220008,400,0.15,Hdup,HP,0.0013594823135397265,-0.002353984376769694,0.0045010073358252535,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N3,strong_history_null,220009,400,0.15,H,HP,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,7.223787270674888e-18,L0,4
N3,strong_history_null,220009,400,0.15,H,Hnoise,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,4
N3,strong_history_null,220009,400,0.15,H,Hdup,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,4
N3,strong_history_null,220009,400,0.15,Hnoise,HP,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,4
N3,strong_history_null,220009,400,0.15,Hdup,HP,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,4
N3,strong_history_increment,220009,400,0.15,H,HP,0.030953539211093586,0.018368575929996408,0.04344342798136963,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,0.047043446743707834,L0,4
N3,strong_history_increment,220009,400,0.15,H,Hnoise,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,4
N3,strong_history_increment,220009,400,0.15,H,Hdup,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,4
N3,strong_history_increment,220009,400,0.15,Hnoise,HP,0.030953539211093586,0.018368575929996408,0.04344342798136963,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,4
N3,strong_history_increment,220009,400,0.15,Hdup,HP,0.030953539211093586,0.018368575929996408,0.04344342798136963,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,4
N3,history_copy,220009,400,0.15,H,HP,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,7.223787270674888e-18,L0,4
N3,history_copy,220009,400,0.15,H,Hnoise,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,4
N3,history_copy,220009,400,0.15,H,Hdup,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,4
N3,history_copy,220009,400,0.15,Hnoise,HP,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,4
N3,history_copy,220009,400,0.15,Hdup,HP,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,4
N3,near_deterministic,220009,400,0.15,H,HP,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,0.0,L0,4
N3,near_deterministic,220009,400,0.15,H,Hnoise,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,4
N3,near_deterministic,220009,400,0.15,H,Hdup,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,4
N3,near_deterministic,220009,400,0.15,Hnoise,HP,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,4
N3,near_deterministic,220009,400,0.15,Hdup,HP,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,4
N3,strong_history_increment_weak,220009,400,0.15,H,HP,0.0012765435997844586,-0.0016142344294956931,0.004243238743770594,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,0.005807599324705017,L0,4
N3,strong_history_increment_weak,220009,400,0.15,H,Hnoise,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,4
N3,strong_history_increment_weak,220009,400,0.15,H,Hdup,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,4
N3,strong_history_increment_weak,220009,400,0.15,Hnoise,HP,0.0012765435997844586,-0.0016142344294956931,0.004243238743770594,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,4
N3,strong_history_increment_weak,220009,400,0.15,Hdup,HP,0.0012765435997844586,-0.0016142344294956931,0.004243238743770594,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,4
N3,strong_history_null,220010,400,0.15,H,HP,0.0,0.0,0.0,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,8.083563239979976e-18,L0,0
N3,strong_history_null,220010,400,0.15,H,Hnoise,0.0,0.0,0.0,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,0
N3,strong_history_null,220010,400,0.15,H,Hdup,0.0,0.0,0.0,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,0
N3,strong_history_null,220010,400,0.15,Hnoise,HP,0.0,0.0,0.0,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,0
N3,strong_history_null,220010,400,0.15,Hdup,HP,0.0,0.0,0.0,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,0
N3,strong_history_increment,220010,400,0.15,H,HP,0.030900695650265236,0.01918356115618733,0.0425584557400645,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,0.041333840014304096,L0,0
N3,strong_history_increment,220010,400,0.15,H,Hnoise,0.0,0.0,0.0,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,0
N3,strong_history_increment,220010,400,0.15,H,Hdup,0.0,0.0,0.0,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,0
N3,strong_history_increment,220010,400,0.15,Hnoise,HP,0.030900695650265236,0.01918356115618733,0.0425584557400645,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,0
N3,strong_history_increment,220010,400,0.15,Hdup,HP,0.030900695650265236,0.01918356115618733,0.0425584557400645,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,0
N3,history_copy,220010,400,0.15,H,HP,-0.0007696574691851652,-0.0021561018535378373,0.0004924219816922142,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,8.083563239979976e-18,L0,0
N3,history_copy,220010,400,0.15,H,Hnoise,0.0,0.0,0.0,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,0
N3,history_copy,220010,400,0.15,H,Hdup,0.0,0.0,0.0,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,0
N3,history_copy,220010,400,0.15,Hnoise,HP,-0.0007696574691851652,-0.0021561018535378373,0.0004924219816922142,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,0
N3,history_copy,220010,400,0.15,Hdup,HP,-0.0007696574691851652,-0.0021561018535378373,0.0004924219816922142,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,0
N3,near_deterministic,220010,400,0.15,H,HP,0.0,0.0,0.0,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,0.0,L0,0
N3,near_deterministic,220010,400,0.15,H,Hnoise,0.0,0.0,0.0,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,0
N3,near_deterministic,220010,400,0.15,H,Hdup,0.0,0.0,0.0,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,0
N3,near_deterministic,220010,400,0.15,Hnoise,HP,0.0,0.0,0.0,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,0
N3,near_deterministic,220010,400,0.15,Hdup,HP,0.0,0.0,0.0,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,0
N3,strong_history_increment_weak,220010,400,0.15,H,HP,0.0,0.0,0.0,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,0.005037065901085944,L0,0
N3,strong_history_increment_weak,220010,400,0.15,H,Hnoise,0.0,0.0,0.0,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,0
N3,strong_history_increment_weak,220010,400,0.15,H,Hdup,0.0,0.0,0.0,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,0
N3,strong_history_increment_weak,220010,400,0.15,Hnoise,HP,0.0,0.0,0.0,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,0
N3,strong_history_increment_weak,220010,400,0.15,Hdup,HP,0.0,0.0,0.0,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,0
N3,strong_history_null,220011,400,0.15,H,HP,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,5.442982269224633e-18,L0,1
N3,strong_history_null,220011,400,0.15,H,Hnoise,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,1
N3,strong_history_null,220011,400,0.15,H,Hdup,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,1
N3,strong_history_null,220011,400,0.15,Hnoise,HP,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,1
N3,strong_history_null,220011,400,0.15,Hdup,HP,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,1
N3,strong_history_increment,220011,400,0.15,H,HP,0.03205782192432826,0.025000530637793963,0.039011449315808466,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,0.04409662041840954,L0,1
N3,strong_history_increment,220011,400,0.15,H,Hnoise,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,1
N3,strong_history_increment,220011,400,0.15,H,Hdup,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,1
N3,strong_history_increment,220011,400,0.15,Hnoise,HP,0.03205782192432826,0.025000530637793963,0.039011449315808466,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,1
N3,strong_history_increment,220011,400,0.15,Hdup,HP,0.03205782192432826,0.025000530637793963,0.039011449315808466,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,1
N3,history_copy,220011,400,0.15,H,HP,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,5.442982269224633e-18,L0,1
N3,history_copy,220011,400,0.15,H,Hnoise,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,1
N3,history_copy,220011,400,0.15,H,Hdup,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,1
N3,history_copy,220011,400,0.15,Hnoise,HP,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,1
N3,history_copy,220011,400,0.15,Hdup,HP,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,1
N3,near_deterministic,220011,400,0.15,H,HP,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,0.0,L0,1
N3,near_deterministic,220011,400,0.15,H,Hnoise,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,1
N3,near_deterministic,220011,400,0.15,H,Hdup,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,1
N3,near_deterministic,220011,400,0.15,Hnoise,HP,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,1
N3,near_deterministic,220011,400,0.15,Hdup,HP,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,1
N3,strong_history_increment_weak,220011,400,0.15,H,HP,0.0019234023222611575,-0.0007934184829616141,0.004657752990601231,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,0.0053734748857554495,L0,1
N3,strong_history_increment_weak,220011,400,0.15,H,Hnoise,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,1
N3,strong_history_increment_weak,220011,400,0.15,H,Hdup,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,1
N3,strong_history_increment_weak,220011,400,0.15,Hnoise,HP,0.0019234023222611575,-0.0007934184829616141,0.004657752990601231,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,1
N3,strong_history_increment_weak,220011,400,0.15,Hdup,HP,0.0019234023222611575,-0.0007934184829616141,0.004657752990601231,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,1
N3,strong_history_null,220012,400,0.15,H,HP,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,6.824320377117267e-18,L0,2
N3,strong_history_null,220012,400,0.15,H,Hnoise,-0.001497337987206813,-0.004476162600440568,0.0018112003575228332,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,strong_history_null,220012,400,0.15,H,Hdup,-0.002366322557907886,-0.005013237336246007,0.00015789517589645974,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,strong_history_null,220012,400,0.15,Hnoise,HP,0.001497337987206813,-0.0018112003575228338,0.004476162600440567,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,strong_history_null,220012,400,0.15,Hdup,HP,0.002366322557907886,-0.00015789517589646045,0.005013237336246006,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,strong_history_increment,220012,400,0.15,H,HP,0.03265647633222212,0.01912451851037486,0.04515029300847946,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,0.047439538514222335,L0,2
N3,strong_history_increment,220012,400,0.15,H,Hnoise,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,strong_history_increment,220012,400,0.15,H,Hdup,-0.0014570316619711605,-0.00449572595555689,0.001009784668563472,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,strong_history_increment,220012,400,0.15,Hnoise,HP,0.03265647633222212,0.01912451851037486,0.04515029300847946,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,strong_history_increment,220012,400,0.15,Hdup,HP,0.034113507994193285,0.022142977604705405,0.04540272016528628,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,history_copy,220012,400,0.15,H,HP,-0.000373816307856753,-0.002026126460941895,0.0012803904112263554,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,6.824320377117267e-18,L0,2
N3,history_copy,220012,400,0.15,H,Hnoise,-0.001497337987206813,-0.004476162600440568,0.0018112003575228332,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,history_copy,220012,400,0.15,H,Hdup,-0.002366322557907886,-0.005013237336246007,0.00015789517589645974,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,history_copy,220012,400,0.15,Hnoise,HP,0.00112352167935006,-0.002133934742064856,0.004365574444048352,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,history_copy,220012,400,0.15,Hdup,HP,0.001992506250051133,-0.0013946676036557344,0.005475070375460013,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,near_deterministic,220012,400,0.15,H,HP,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,0.0,L0,2
N3,near_deterministic,220012,400,0.15,H,Hnoise,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,near_deterministic,220012,400,0.15,H,Hdup,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,near_deterministic,220012,400,0.15,Hnoise,HP,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,near_deterministic,220012,400,0.15,Hdup,HP,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,strong_history_increment_weak,220012,400,0.15,H,HP,-0.0008193921226148047,-0.005015184053744036,0.002805095410516061,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,0.005857021517194431,L0,2
N3,strong_history_increment_weak,220012,400,0.15,H,Hnoise,-0.002302779199073309,-0.004668362898081614,0.00031626613440086674,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,strong_history_increment_weak,220012,400,0.15,H,Hdup,-0.003304385545213918,-0.005679676585438878,-0.0009193348378113307,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,strong_history_increment_weak,220012,400,0.15,Hnoise,HP,0.0014833870764585043,-0.0025183357067705544,0.005196448345715582,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,strong_history_increment_weak,220012,400,0.15,Hdup,HP,0.0024849934225991133,-0.0019403588834925743,0.007196850151590425,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N3,strong_history_null,220013,400,0.15,H,HP,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,7.493482827084894e-18,L0,3
N3,strong_history_null,220013,400,0.15,H,Hnoise,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N3,strong_history_null,220013,400,0.15,H,Hdup,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N3,strong_history_null,220013,400,0.15,Hnoise,HP,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N3,strong_history_null,220013,400,0.15,Hdup,HP,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N3,strong_history_increment,220013,400,0.15,H,HP,0.02856403999854153,0.023484975638034217,0.03434940949824983,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,0.0501569308652294,L0,3
N3,strong_history_increment,220013,400,0.15,H,Hnoise,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N3,strong_history_increment,220013,400,0.15,H,Hdup,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N3,strong_history_increment,220013,400,0.15,Hnoise,HP,0.02856403999854153,0.023484975638034217,0.03434940949824983,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N3,strong_history_increment,220013,400,0.15,Hdup,HP,0.02856403999854153,0.023484975638034217,0.03434940949824983,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N3,history_copy,220013,400,0.15,H,HP,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,7.493482827084894e-18,L0,3
