MAE_percentage_points,R2,RMSE_percentage_points,averaging,clipped_to_scale,model,n_candidates
17.593672297791432,-0.04729696553483276,20.407646813514617,loss_across_repeats_per_candidate_then_equal_candidate_weight,True,training_mean,53
9.214134532053388,0.624950476349853,12.21243642829943,loss_across_repeats_per_candidate_then_equal_candidate_weight,True,clinical_age_duration,53
18.037911379516828,-0.07332077585034313,20.659641204718426,loss_across_repeats_per_candidate_then_equal_candidate_weight,True,EEG_only,53
9.341084853015976,0.6177139582163078,12.329691988075309,loss_across_repeats_per_candidate_then_equal_candidate_weight,True,clinical_plus_EEG,53
