child,seed,train_record,test_record,same_day,within_record_auc,across_record_auc,across_j_bits,n_test
11,11,M0547,M0539,True,0.47080291970802923,0.5150717703349282,-0.0013914108276367188,129
11,22,M0547,M0539,True,0.5359433753594338,0.4545454545454545,-0.011494636535644531,129
11,33,M0547,M0539,True,0.43032514930325155,0.5342105263157895,-0.0002275705337524414,129
12,11,M0563,M0645,False,0.4386026817219477,0.48838471368800657,-0.0010292530059814453,676
12,11,M0645,M0563,False,0.43472131858599006,0.5205210813839473,0.0016608238220214844,759
12,22,M0563,M0645,False,0.4663608562691131,0.47482625212261254,-0.01935100555419922,676
12,22,M0645,M0563,False,0.5100845803513337,0.48563524303123695,-0.003346085548400879,759
12,33,M0563,M0645,False,0.4327805222300634,0.4912557113596975,-0.06444680690765381,676
12,33,M0645,M0563,False,0.5959661678594665,0.4574029976187141,-0.24282288551330566,759
