partition,metric,window_centre_s,children,spearman_block0_block1,mean_abs_diff,between_child_sd
early_late_halves,auc,0.56,24,-0.32347826086956516,0.07070348459560079,0.029614458361166
early_late_halves,auc,0.5800000000000001,24,-0.48869565217391303,0.07140533819817932,0.027079885896374296
early_late_halves,auc,0.6000000000000001,24,-0.4356521739130434,0.0688117153910426,0.02518077810606778
early_late_halves,auc,0.6199999999999999,24,-0.23913043478260865,0.05809161411529399,0.02878945844952771
early_late_halves,auc,0.6399999999999999,24,-0.05652173913043478,0.05151079771822609,0.028873610568687934
early_late_halves,auc,0.6599999999999999,24,0.049565217391304345,0.040285908639759914,0.02665384383489205
early_late_halves,auc,0.6799999999999999,24,0.2982608695652174,0.037564120762689064,0.02999237369025156
early_late_halves,auc,0.7,24,0.23739130434782607,0.037472807434078576,0.028433507349629825
early_late_halves,auc,0.72,24,0.40347826086956523,0.03414890715563108,0.028743417691579978
early_late_halves,auc,0.74,24,0.36347826086956525,0.040552756712920225,0.032908639282225975
early_late_halves,auc,0.76,24,0.047826086956521734,0.05272578671468014,0.03042761545534459
early_late_halves,g_hist,-0.16,24,0.1591304347826087,0.0003620903770354446,0.00034131239588170744
early_late_halves,g_hist,-0.14,24,0.1695652173913043,0.0002950368978778817,0.0003301629079144149
early_late_halves,g_hist,-0.12000000000000001,24,0.05217391304347826,0.0002891810285671435,0.0002691397137883762
early_late_halves,g_hist,-0.1,24,0.13565217391304346,0.0003327890305124907,0.00041809398008201665
early_late_halves,g_hist,-0.08000000000000002,24,-0.08608695652173912,0.0006248587729400142,0.0011007128926080088
early_late_halves,g_hist,-0.06,24,-0.15652173913043477,0.000858292598874715,0.0016908911387437345
early_late_halves,g_hist,-0.04000000000000001,24,-0.17304347826086955,0.0016031828388982556,0.003302024341930425
early_late_halves,g_hist,-0.020000000000000018,24,0.05739130434782608,0.001157256898843717,0.0021320214014146225
early_late_halves,g_hist,0.0,24,-0.0626086956521739,0.00043423480690829575,0.0002965503028066682
early_late_halves,g_hist,0.01999999999999999,24,0.1452173913043478,0.0003574768081377559,0.00019176763374168415
early_late_halves,g_hist,0.03999999999999998,24,-0.25304347826086954,0.0003886581158079466,0.000200992960376783
early_late_halves,g_hist,0.06,24,0.1226086956521739,0.0005627185223811884,0.0006359765393438373
early_late_halves,g_hist,0.08000000000000002,24,0.00608695652173913,0.00037198150600424584,0.00035744062907985065
early_late_halves,g_hist,0.09999999999999998,24,-0.0008695652173913043,0.0004164091537001378,0.000305665086310087
early_late_halves,g_hist,0.12,24,-0.24,0.0003998955278788352,0.0002518334707910015
early_late_halves,g_hist,0.14,24,-0.4860869565217391,0.0004738965653512857,0.00021538955809116464
early_late_halves,g_hist,0.15999999999999998,24,-0.5069565217391303,0.0009525747538303894,0.0019524000627474168
early_late_halves,g_hist,0.18,24,-0.10956521739130433,0.0005748965752428911,0.0010994845817948627
early_late_halves,g_hist,0.2,24,-0.29739130434782607,0.0006593083569794758,0.0014113334588048126
early_late_halves,g_hist,0.21999999999999997,24,-0.0826086956521739,0.0006453210840650739,0.0011447611973139857
early_late_halves,g_hist,0.24,24,-0.19652173913043475,0.00028925830836645333,0.0002899553895356768
early_late_halves,g_hist,0.26,24,0.05391304347826086,0.00019726773862875172,0.00017129787456526325
early_late_halves,g_hist,0.27999999999999997,24,-0.04347826086956521,0.0004909915021300096,0.00040931057847195883
early_late_halves,g_hist,0.3,24,-0.17217391304347823,0.00048227120511545873,0.0006263353339082726
early_late_halves,g_hist,0.32,24,-0.06434782608695652,0.00023250831306716643,0.0001789964373275444
early_late_halves,g_hist,0.34,24,-0.09304347826086956,0.0006339622523234695,0.0012564552899154344
early_late_halves,g_hist,0.36000000000000004,24,0.009565217391304347,0.0005793964086378925,0.0010573979597090614
early_late_halves,g_hist,0.37999999999999995,24,0.13565217391304346,0.0008375736097655656,0.001673080151998924
early_late_halves,g_hist,0.39999999999999997,24,-0.1252173913043478,0.0005799681938124709,0.0009165634137231691
early_late_halves,g_hist,0.42,24,0.09739130434782609,0.000583307396689367,0.0010421139916839512
early_late_halves,g_hist,0.44,24,-0.21826086956521737,0.0004441438874620192,0.0007259540523223129
early_late_halves,g_hist,0.46,24,0.004347826086956522,0.0002598869311182574,0.0002636555977478183
early_late_halves,g_hist,0.48000000000000004,24,-0.04434782608695652,0.00019220337070258628,0.00010095973268489751
early_late_halves,g_hist,0.49999999999999994,24,-0.35913043478260864,0.0003402771605269574,0.00020299261380309308
early_late_halves,g_hist,0.52,24,-0.21913043478260866,0.00038646683168435764,0.00044080211782511665
early_late_halves,g_hist,0.54,24,-0.4278260869565217,0.00016709719119731292,7.522909367497814e-05
early_late_halves,g_hist,0.56,24,-0.1434782608695652,0.0009505441709878928,0.001687626452860068
early_late_halves,g_hist,0.5800000000000001,24,-0.21391304347826084,0.0010180693044437538,0.0015768687406206435
early_late_halves,g_hist,0.6000000000000001,24,-0.5339130434782609,0.0007034453251731539,0.0009426711942431828
early_late_halves,g_hist,0.6199999999999999,24,-0.4530434782608695,0.0007437819594270367,0.0012582708505754704
early_late_halves,g_hist,0.6399999999999999,24,-0.01217391304347826,0.0006862072768628371,0.001323160150293228
early_late_halves,g_hist,0.6599999999999999,24,0.40956521739130425,0.0018121858849438344,0.004208605416919693
early_late_halves,g_hist,0.6799999999999999,24,0.35739130434782607,0.0030235459775010457,0.007149288333277478
early_late_halves,g_hist,0.7,24,0.17478260869565218,0.0020936992614850047,0.004560108291666573
early_late_halves,g_hist,0.72,24,0.09739130434782609,0.0010684069224187003,0.002200819395945303
early_late_halves,g_hist,0.74,24,0.13304347826086957,0.0011914885831556625,0.0023386885634600592
early_late_halves,g_hist,0.76,24,-0.07304347826086956,0.0007445230664617081,0.0009955273119283013
odd_even_blocks,bacc,-0.16,24,0.37652173913043474,0.046309109575232994,0.048216681730150805
odd_even_blocks,bacc,-0.14,24,0.437391304347826,0.042453690624848044,0.04732917367423079
odd_even_blocks,bacc,-0.12000000000000001,24,0.15043478260869564,0.05046244093709818,0.03590177838562714
odd_even_blocks,bacc,-0.1,24,-0.06782608695652173,0.04670403864486517,0.03602394127704982
odd_even_blocks,bacc,-0.08000000000000002,24,0.1026086956521739,0.047463377472459,0.03202769031513505
odd_even_blocks,bacc,-0.06,24,-0.009565217391304347,0.04787003584924209,0.026773120751574713
odd_even_blocks,bacc,-0.04000000000000001,24,-0.5191304347826087,0.06262005265119847,0.025065125633473965
odd_even_blocks,bacc,-0.020000000000000018,24,-0.07739130434782608,0.05463762550273424,0.029986198937612295
odd_even_blocks,bacc,0.0,24,-0.05739130434782608,0.06038656130158671,0.034568358450375064
odd_even_blocks,bacc,0.01999999999999999,24,-0.15826086956521737,0.05497343062279094,0.0298473234058537
odd_even_blocks,bacc,0.03999999999999998,24,-0.21391304347826084,0.06384828314574566,0.03460563769464055
odd_even_blocks,bacc,0.06,24,0.1869565217391304,0.052541745155652554,0.04224167034873283
odd_even_blocks,bacc,0.08000000000000002,24,0.37304347826086953,0.049374644412433166,0.04433572029312338
odd_even_blocks,bacc,0.09999999999999998,24,-0.18,0.06609825034795212,0.03314997829637465
odd_even_blocks,bacc,0.12,24,-0.3182608695652174,0.06186097041546539,0.024822625985483307
odd_even_blocks,bacc,0.14,24,-0.2208695652173913,0.04658749171356532,0.02372241436645686
odd_even_blocks,bacc,0.15999999999999998,24,-0.040869565217391296,0.0441231110721541,0.027058456814504785
odd_even_blocks,bacc,0.18,24,-0.34695652173913033,0.04342149765838551,0.02016380475824642
odd_even_blocks,bacc,0.2,24,-0.2478260869565217,0.06147690473115321,0.027089735403200116
odd_even_blocks,bacc,0.21999999999999997,24,0.288695652173913,0.05122003656062842,0.038779232327745425
odd_even_blocks,bacc,0.24,24,0.20608695652173914,0.05275290839666347,0.043914832458425486
odd_even_blocks,bacc,0.26,24,0.22347826086956518,0.04769241963072816,0.05197988854628725
odd_even_blocks,bacc,0.27999999999999997,24,-0.16869565217391302,0.056515894322929326,0.028296085334074787
odd_even_blocks,bacc,0.3,24,-0.21043478260869564,0.04992632898153415,0.024844844707337055
odd_even_blocks,bacc,0.32,24,-0.014782608695652172,0.0554110523793954,0.03221702097554563
odd_even_blocks,bacc,0.34,24,0.09565217391304347,0.05288874001438574,0.037510116905448226
odd_even_blocks,bacc,0.36000000000000004,24,0.4991304347826086,0.039444126721812474,0.0386878871744597
odd_even_blocks,bacc,0.37999999999999995,24,0.4234782608695652,0.043151124919824924,0.03884189648528219
odd_even_blocks,bacc,0.39999999999999997,24,0.25130434782608696,0.04347653411039418,0.0313959596215653
odd_even_blocks,bacc,0.42,24,0.21652173913043476,0.04613267543191815,0.03278288346425474
odd_even_blocks,bacc,0.44,24,0.2904347826086956,0.05103147624778179,0.038221906519162
odd_even_blocks,bacc,0.46,24,-0.049565217391304345,0.04893653285141449,0.033410382061559246
odd_even_blocks,bacc,0.48000000000000004,24,0.2834782608695652,0.04290920950188084,0.03657141960383236
odd_even_blocks,bacc,0.49999999999999994,24,0.44260869565217387,0.04627622255274875,0.04589276344620913
odd_even_blocks,bacc,0.52,24,0.4165217391304347,0.04417746482810749,0.0433921787284997
odd_even_blocks,bacc,0.54,24,0.05652173913043478,0.06204218742376644,0.04179203463812774
odd_even_blocks,bacc,0.56,24,-0.04434782608695652,0.06135916281069289,0.041771597259596595
odd_even_blocks,bacc,0.5800000000000001,24,-0.4060869565217391,0.06129994913568648,0.03349881716490713
odd_even_blocks,bacc,0.6000000000000001,24,-0.008695652173913044,0.06478574564808313,0.03990544825329204
odd_even_blocks,bacc,0.6199999999999999,24,-0.15304347826086956,0.05624809867487546,0.029003655656633744
odd_even_blocks,bacc,0.6399999999999999,24,-0.11391304347826085,0.054608065809150945,0.02965474000882891
odd_even_blocks,bacc,0.6599999999999999,24,0.2478260869565217,0.041147150104093984,0.031253141507128226
odd_even_blocks,bacc,0.6799999999999999,24,0.16086956521739126,0.04427194106029516,0.03374397918769599
odd_even_blocks,bacc,0.7,24,-0.21304347826086956,0.06207033539182193,0.031373987773204555
odd_even_blocks,bacc,0.72,24,-0.18869565217391301,0.05586306128955146,0.027084075368537793
odd_even_blocks,bacc,0.74,24,-0.1652173913043478,0.0499091746848497,0.026967565573389418
odd_even_blocks,bacc,0.76,24,-0.10782608695652172,0.052734215791525076,0.03113665320862486
odd_even_blocks,auc,-0.16,24,0.528695652173913,0.04393668216809912,0.05417649305903467
odd_even_blocks,auc,-0.14,24,0.5634782608695652,0.04945098873924838,0.05293903696935653
odd_even_blocks,auc,-0.12000000000000001,24,0.23652173913043475,0.062027550305872904,0.046669146075191015
odd_even_blocks,auc,-0.1,24,0.029565217391304344,0.06195273242843701,0.04417172961518672
odd_even_blocks,auc,-0.08000000000000002,24,-0.03652173913043478,0.06677391703889118,0.03734529766017048
odd_even_blocks,auc,-0.06,24,-0.06434782608695652,0.06619162896321776,0.03530007464980231
odd_even_blocks,auc,-0.04000000000000001,24,-0.32,0.06222643041653841,0.027501506118308653
odd_even_blocks,auc,-0.020000000000000018,24,-0.06521739130434781,0.06725789138366879,0.03727033296900656
odd_even_blocks,auc,0.0,24,-0.033913043478260865,0.07177361172927949,0.04254072348403975
odd_even_blocks,auc,0.01999999999999999,24,0.23739130434782607,0.059998592682789814,0.046169285432486884
odd_even_blocks,auc,0.03999999999999998,24,0.3356521739130434,0.06177995569759525,0.04727527791519362
odd_even_blocks,auc,0.06,24,0.36,0.0626037894625969,0.04814820049941702
odd_even_blocks,auc,0.08000000000000002,24,0.35913043478260864,0.060999123636210184,0.049092942269833864
odd_even_blocks,auc,0.09999999999999998,24,0.15478260869565216,0.057344174611080066,0.04058736229156938
odd_even_blocks,auc,0.12,24,-0.19913043478260867,0.05833716108125384,0.028856704942216503
odd_even_blocks,auc,0.14,24,-0.2582608695652174,0.05510483165925092,0.028534171919411985
odd_even_blocks,auc,0.15999999999999998,24,-0.027826086956521737,0.046841140339005126,0.032703295622072914
odd_even_blocks,auc,0.18,24,-0.11478260869565216,0.04721326329382656,0.02993438057603944
odd_even_blocks,auc,0.2,24,-0.09999999999999999,0.055644699923087904,0.033805033468506
odd_even_blocks,auc,0.21999999999999997,24,0.11826086956521738,0.06287798827290353,0.043046998700714253
odd_even_blocks,auc,0.24,24,0.23652173913043475,0.06220067447381366,0.053638073144461104
odd_even_blocks,auc,0.26,24,0.06608695652173913,0.06779737480454479,0.05271817890311523
odd_even_blocks,auc,0.27999999999999997,24,-0.3121739130434782,0.07351330802487481,0.034907096440624806
odd_even_blocks,auc,0.3,24,-0.2982608695652174,0.0670700546520922,0.03064772205955636
odd_even_blocks,auc,0.32,24,-0.23478260869565212,0.07311981823619225,0.03852715501974076
odd_even_blocks,auc,0.34,24,0.0,0.061437299809214564,0.04348990615340108
odd_even_blocks,auc,0.36000000000000004,24,0.2069565217391304,0.057002571785642754,0.04621391708757173
odd_even_blocks,auc,0.37999999999999995,24,0.20347826086956516,0.05773528053446613,0.04452109634109568
odd_even_blocks,auc,0.39999999999999997,24,-0.01652173913043478,0.060169065557809355,0.035656736089898715
odd_even_blocks,auc,0.42,24,-0.042608695652173914,0.05351027134797089,0.029756707408039474
odd_even_blocks,auc,0.44,24,0.20173913043478262,0.047434253820016765,0.036235304220471325
odd_even_blocks,auc,0.46,24,0.2834782608695652,0.04925334903535892,0.0397250530938165
odd_even_blocks,auc,0.48000000000000004,24,0.3008695652173913,0.05339621235316803,0.042902509992905506
odd_even_blocks,auc,0.49999999999999994,24,0.5826086956521739,0.04913824249829171,0.0485239975109912
odd_even_blocks,auc,0.52,24,0.43304347826086953,0.05765735308100545,0.049250600187625504
odd_even_blocks,auc,0.54,24,0.11043478260869564,0.07211464625449161,0.04776535830031191
odd_even_blocks,auc,0.56,24,-0.08521739130434783,0.07459794910151588,0.04388388951734152
odd_even_blocks,auc,0.5800000000000001,24,-0.4243478260869564,0.08220345758862706,0.037495261348440286
odd_even_blocks,auc,0.6000000000000001,24,-0.35130434782608694,0.07958986144229659,0.038755871206812516
odd_even_blocks,auc,0.6199999999999999,24,-0.11130434782608695,0.07073621916800871,0.040859960207012
odd_even_blocks,auc,0.6399999999999999,24,-0.11478260869565216,0.07037579052778,0.0361209300868819
odd_even_blocks,auc,0.6599999999999999,24,0.02608695652173913,0.05328943906681973,0.0386493379579297
odd_even_blocks,auc,0.6799999999999999,24,0.00608695652173913,0.06766689607444398,0.0435951076698427
odd_even_blocks,auc,0.7,24,-0.1208695652173913,0.07690043869915465,0.04336951746154441
odd_even_blocks,auc,0.72,24,-0.13217391304347825,0.07388384233497979,0.03902154579203871
odd_even_blocks,auc,0.74,24,0.04434782608695652,0.0635695304681713,0.03717440198484599
odd_even_blocks,auc,0.76,24,0.050434782608695654,0.05679825858878848,0.037126974101820656
odd_even_blocks,g_hist,-0.16,24,0.2860869565217391,0.000365782683321184,0.0003061515269850102
odd_even_blocks,g_hist,-0.14,24,-0.07826086956521738,0.00041598321100969293,0.0003906789233371176
odd_even_blocks,g_hist,-0.12000000000000001,24,0.019130434782608695,0.00046536982789189874,0.0003737855515906467
odd_even_blocks,g_hist,-0.1,24,0.18608695652173912,0.00031431961194486785,0.00034029966965349055
odd_even_blocks,g_hist,-0.08000000000000002,24,0.24434782608695652,0.00040580468295308797,0.000773721871965175
odd_even_blocks,g_hist,-0.06,24,0.1252173913043478,0.000305609000808435,0.0011531784402973517
odd_even_blocks,g_hist,-0.04000000000000001,24,0.07130434782608694,0.0003508325293311738,0.0022423424717034944
odd_even_blocks,g_hist,-0.020000000000000018,24,0.0634782608695652,0.0002616558015531868,0.0014492285159259516
odd_even_blocks,g_hist,0.0,24,-0.09652173913043478,0.0003967125497502134,0.0002597340574026931
odd_even_blocks,g_hist,0.01999999999999999,24,0.08434782608695651,0.00037567539998240723,0.00024104685721580262
odd_even_blocks,g_hist,0.03999999999999998,24,-0.05826086956521739,0.00043341990434299604,0.00024146153940860746
odd_even_blocks,g_hist,0.06,24,0.13304347826086957,0.0007735634562346083,0.0008056566879710512
odd_even_blocks,g_hist,0.08000000000000002,24,0.03217391304347826,0.0004452256703840844,0.0003837284113057641
odd_even_blocks,g_hist,0.09999999999999998,24,0.16695652173913042,0.0003716467704951108,0.0003454310398323271
odd_even_blocks,g_hist,0.12,24,0.041739130434782605,0.00031033852600111794,0.0003594801460465023
odd_even_blocks,g_hist,0.14,24,-0.5060869565217391,0.0005417209965020015,0.00015464952325768816
odd_even_blocks,g_hist,0.15999999999999998,24,-0.034782608695652174,0.00040839712885701085,0.0023917154798101764
odd_even_blocks,g_hist,0.18,24,-0.023478260869565212,0.00033514682314421856,0.0015703844420484623
odd_even_blocks,g_hist,0.2,24,-0.0826086956521739,0.0004321223086866203,0.0018611634452620127
odd_even_blocks,g_hist,0.21999999999999997,24,-0.008695652173913044,0.0004490803433595328,0.001467103268848989
odd_even_blocks,g_hist,0.24,24,0.13999999999999999,0.0002881665014170624,0.00045609977080310663
odd_even_blocks,g_hist,0.26,24,-0.23913043478260865,0.00029302956483352505,0.00031647647347591955
odd_even_blocks,g_hist,0.27999999999999997,24,-0.37652173913043474,0.0006976784602708633,0.000430396365993578
odd_even_blocks,g_hist,0.3,24,-0.24,0.000710780793278673,0.0013810712502820156
odd_even_blocks,g_hist,0.32,24,-0.1782608695652174,0.00036075147431831783,0.00024069876950006522
odd_even_blocks,g_hist,0.34,24,0.00608695652173913,0.0003900550175277272,0.0015116763179450093
odd_even_blocks,g_hist,0.36000000000000004,24,-0.050434782608695654,0.0003773230377861342,0.0012701174745429512
odd_even_blocks,g_hist,0.37999999999999995,24,-0.05130434782608695,0.0004593195327694787,0.0016362508250020562
odd_even_blocks,g_hist,0.39999999999999997,24,-0.26608695652173914,0.0004739158982425597,0.0007228509491690031
odd_even_blocks,g_hist,0.42,24,0.08608695652173912,0.00039494936911118234,0.0009194039159659393
odd_even_blocks,g_hist,0.44,24,-0.1652173913043478,0.0003486719073952325,0.0007421991266939523
odd_even_blocks,g_hist,0.46,24,0.05913043478260869,0.0003192124691872485,0.0005627854802533358
odd_even_blocks,g_hist,0.48000000000000004,24,0.07826086956521738,0.0002409501943676437,0.00017153832179119265
odd_even_blocks,g_hist,0.49999999999999994,24,0.10869565217391304,0.0002782675088856823,0.0002894979828813921
odd_even_blocks,g_hist,0.52,24,0.16347826086956518,0.0003235585478933642,0.0001700782091030444
odd_even_blocks,g_hist,0.54,24,0.25565217391304346,0.0001346454081057949,9.305322530068848e-05
odd_even_blocks,g_hist,0.56,24,0.19652173913043475,0.0005513695652014696,0.0004400107330363104
odd_even_blocks,g_hist,0.5800000000000001,24,-0.05217391304347826,0.000614227312340602,0.00043038145908488737
odd_even_blocks,g_hist,0.6000000000000001,24,-0.3095652173913043,0.0005945302975911259,0.0003736710522385714
odd_even_blocks,g_hist,0.6199999999999999,24,-0.4591304347826086,0.0006115601905629006,0.0005386663932667783
odd_even_blocks,g_hist,0.6399999999999999,24,-0.5304347826086956,0.0006016909171188226,0.0006323428482261879
odd_even_blocks,g_hist,0.6599999999999999,24,0.19565217391304346,0.0009129059287364011,0.0026227172780202636
odd_even_blocks,g_hist,0.6799999999999999,24,0.046956521739130425,0.0012216624324578804,0.0037309312363933743
odd_even_blocks,g_hist,0.7,24,-0.1591304347826087,0.0009269603235153347,0.0012354991531260144
odd_even_blocks,g_hist,0.72,24,-0.04869565217391304,0.0005496754308593962,0.0005828034727481568
odd_even_blocks,g_hist,0.74,24,-0.5582608695652173,0.0009039987559353937,0.0005491973384246741
odd_even_blocks,g_hist,0.76,24,-0.5965217391304348,0.000962480950685303,0.00025652982674048366
