window_centre_s,bacc_mean,bacc_lo,bacc_hi,bacc_median,bacc_p25,bacc_p75,auc_mean,auc_lo,auc_hi,auc_median,auc_p25,auc_p75,ll_eeg_raw_mean,ll_eeg_raw_lo,ll_eeg_raw_hi,ll_eeg_raw_median,ll_eeg_raw_p25,ll_eeg_raw_p75,ll_eeg_mean,ll_eeg_lo,ll_eeg_hi,ll_eeg_median,ll_eeg_p25,ll_eeg_p75,ll_stack_mean,ll_stack_lo,ll_stack_hi,ll_stack_median,ll_stack_p25,ll_stack_p75,g_prior_raw_mean,g_prior_raw_lo,g_prior_raw_hi,g_prior_raw_median,g_prior_raw_p25,g_prior_raw_p75,g_prior_mean,g_prior_lo,g_prior_hi,g_prior_median,g_prior_p25,g_prior_p75,g_hist_mean,g_hist_lo,g_hist_hi,g_hist_median,g_hist_p25,g_hist_p75,ll_prior,ll_hist,bacc_hist,auc_hist
-0.16,0.5001176006154415,0.48749725211082195,0.5148558116616959,0.4935981386746438,0.48624424319510084,0.5066113816738472,0.4953610164319329,0.4819129424610783,0.5105841327142832,0.49590669836343315,0.4809593670004222,0.510472378322973,0.645782421712762,0.618976770872796,0.6895175848724281,0.618344083135919,0.613780727027237,0.6301335626663941,0.6173901940757448,0.610287990157687,0.6260074687507333,0.612517043793307,0.6081473107826876,0.6223063753428999,0.617745098128337,0.6105567314219118,0.6265031757043621,0.6129025975764233,0.6087625025099836,0.6228175627905156,-0.028460952303483358,-0.06947022290420596,-0.005686601871639962,-0.00545579441629207,-0.010799631561823508,-0.0029088550788485823,-6.87246664661199e-05,-0.0001626082011827008,1.5303136609726043e-05,-1.9158796475626794e-05,-0.00014026158224125784,3.9903010077335654e-05,-0.00011328027091252653,-0.00023766823442621852,-1.4282180316092179e-06,-3.0839769722790233e-05,-0.00015477605040026265,4.68656408540713e-05,0.6173214694092787,0.6176318178574244,0.4894631490025135,0.4922525938057955
-0.14,0.49131984103181264,0.4784155355063486,0.5062385111214541,0.4907392565018557,0.4725543455482197,0.498281134719986,0.49123130035058665,0.4779128790075529,0.5048772592902524,0.49740400676040963,0.47508512531778296,0.5058920976402452,0.6331047958008321,0.6194560569311285,0.6503820598268752,0.6187295383623082,0.6139012920998537,0.6296381857464531,0.6173424309368761,0.6102340145167943,0.6259837305331375,0.612336785016754,0.6080529845070208,0.6222967070741551,0.6176671225593579,0.610480317063389,0.6264540607156146,0.612804297728047,0.6086346507947114,0.6219777197197855,-0.015783326391553373,-0.03060345772048273,-0.005842588616562118,-0.005537526001648585,-0.010471912825017554,-0.0023454225980786836,-2.0961527597590512e-05,-0.00014332249400304532,8.724589433343845e-05,-2.5724051942122017e-05,-5.940204488155687e-05,5.368791228138603e-05,-3.530470193340481e-05,-0.00016487796627469796,7.102726686641655e-05,-3.1797448014292407e-05,-9.972860535703565e-05,9.147539640272373e-05,0.6173214694092787,0.6176318178574244,0.4894631490025135,0.4922525938057955
-0.12000000000000001,0.4912182310671039,0.480094032852977,0.501534578801644,0.4970241375474266,0.4772426454189729,0.5063338218384458,0.49210262773199615,0.4792580663355462,0.5045338928616352,0.4983192742368938,0.4783382829453843,0.5136295652598166,0.6296142906234626,0.6193602900049116,0.6409943080471003,0.6206907955762797,0.6139752057145064,0.630661019138576,0.6174451682503498,0.6102830113356824,0.6261598128993994,0.612321319971554,0.6080645922510672,0.6222719983991375,0.6177664138792719,0.6105216198069252,0.626607486699586,0.6127509111873224,0.6086508938766877,0.6224010567401355,-0.012292821214184005,-0.020507167320478793,-0.0057521162424579615,-0.006260671595689882,-0.011690763251051561,-0.003949314719906144,-0.00012369884107101456,-0.00021761340135737484,-4.299348995579743e-05,-5.72880888987104e-05,-0.00012714458531365436,-3.3910701639772167e-06,-0.00013459602184764016,-0.00024100946248754399,-4.456994163434085e-05,-6.16279936607178e-05,-0.00017431141622945012,7.0685541873893865e-06,0.6173214694092787,0.6176318178574244,0.4894631490025135,0.4922525938057955
-0.1,0.49450906966835567,0.48561343828878223,0.5030696164666211,0.49064381951297903,0.483900071664495,0.507628110287949,0.495706383887148,0.48347340463199384,0.5071184311526851,0.4955495783705642,0.47671421808522746,0.5204183877612492,0.653388651672906,0.619382146509214,0.7118187191316114,0.6186880274070841,0.6130535409978101,0.6305148010113928,0.6174137816889108,0.6103808939445647,0.6261004825608575,0.6123191973448237,0.6080255569180972,0.6222631901068257,0.6177260260260903,0.6105133538485902,0.6264977469548154,0.6128075978351347,0.6085889603761874,0.6232116751360055,-0.03606718226362735,-0.09240426421810802,-0.005141027849318342,-0.006401511924483405,-0.010488325977122792,-0.00308920040427621,-9.231227963223583e-05,-0.0002636736146621491,1.9793989471810484e-05,-2.349935319773122e-05,-7.19358917623536e-05,2.8200493125768444e-05,-9.42081686657233e-05,-0.00025561838877237024,1.4404013696090694e-05,-4.596528303785208e-05,-9.43437150227322e-05,3.0050655255103864e-05,0.6173214694092787,0.6176318178574244,0.4894631490025135,0.4922525938057955
-0.08000000000000002,0.49148565211496825,0.4818713817175835,0.5006910141665161,0.4921376640276022,0.47754210503098876,0.5064902508626424,0.49601141868042214,0.48542526291512367,0.5063178181444709,0.4891489548978721,0.4807620062051434,0.5123196368343386,0.6656835127143014,0.6192808459069898,0.7490734689595306,0.6191028219867348,0.6127418006667184,0.6329053930716418,0.6175433980566828,0.6104450873109879,0.6261458466502561,0.6123708691287963,0.6080096997600136,0.6227601106262655,0.6178536095661281,0.610595024650269,0.6265091013191882,0.6127977837758612,0.6085981071251423,0.6234324373485163,-0.048362043305022674,-0.13006646320306903,-0.0049850481382703446,-0.006514285045916446,-0.009630356898126052,-0.003447800290850067,-0.00022192864740414967,-0.000644953273168117,1.1899980032650553e-05,-1.1148448682773981e-05,-5.2138289243358615e-05,1.4774689856056344e-05,-0.0002217917087037243,-0.0006190280428542689,-5.439235641810109e-07,-1.6003961183785886e-05,-8.092217889732467e-05,4.532456511024963e-06,0.6173214694092787,0.6176318178574244,0.4894631490025135,0.4922525938057955
-0.06,0.49309245845868865,0.482348909603734,0.5042547224198831,0.49045506986840587,0.47727856846087624,0.5112896947609161,0.4954992736361001,0.484456563029697,0.5064426205656664,0.49565130945104596,0.478627233647444,0.5067645983731984,0.6589907793382322,0.6196753215631059,0.7282776580018012,0.6196064858918633,0.612856766956179,0.634353172402942,0.6176611226619931,0.6105324125297749,0.6262057511407275,0.6124031885802483,0.607994450223722,0.6227664762645672,0.6179378639650179,0.6107239784716678,0.6265546411047532,0.6127514204019483,0.6085890901047991,0.623393662504202,-0.04166930992895344,-0.10958618601816891,-0.005094401577436752,-0.006166741591853542,-0.010064429600793234,-0.00393813152952191,-0.00033965325271443264,-0.00098499020583081,6.981181853043574e-08,-1.913154001309536e-05,-4.0911913390506705e-05,1.3591108696697773e-05,-0.0003060461075934523,-0.0008942794784111176,1.2986908022065641e-05,-2.0235626946973895e-05,-6.930028960425161e-05,1.8500093717732646e-05,0.6173214694092787,0.6176318178574244,0.4894631490025135,0.4922525938057955
-0.04000000000000001,0.49134404000441734,0.4839881195392654,0.49793186771836584,0.4888514796101051,0.4834680929030659,0.5030089308171042,0.4917753308898439,0.482716675290556,0.5001001326579901,0.49199732371562743,0.48128102946027995,0.506054839050865,0.6547694275798626,0.6205321394818492,0.7137189583465593,0.6225432534199173,0.613634176876318,0.6349113986873535,0.6179123237994816,0.6106767801293822,0.6264495753383732,0.6123995308493269,0.6079931775311285,0.6227558716894017,0.6182370378116241,0.6108557503973546,0.6269140219101953,0.6128039518208044,0.6085732416789198,0.6234964881337448,-0.037447958170583995,-0.09498946064586629,-0.006123648797686627,-0.006848134283464813,-0.011415446007164598,-0.004379617853618595,-0.0005908543902028024,-0.0017153993912070273,-1.5545352212350984e-05,-1.7021421744756182e-05,-4.860563147146557e-05,-1.6399509138176338e-06,-0.0006052199541996955,-0.0017289374720188138,-1.922437909639187e-05,-3.0075904945692233e-05,-9.233746576642332e-05,2.723657660427814e-05,0.6173214694092787,0.6176318178574244,0.4894631490025135,0.4922525938057955
-0.020000000000000018,0.4921250909484229,0.4829100856691019,0.5007630858455396,0.4948018114184262,0.4779417309875389,0.501779795187868,0.48908630859729474,0.4797640544095351,0.49972050428799625,0.48506942789466556,0.4739926713230881,0.49779115228190973,0.6499756223483188,0.6211749448119377,0.6987136809064145,0.622661703663258,0.6142256642814529,0.634339439256453,0.6177011083766096,0.6105219375935687,0.6262332580942997,0.6124075678243276,0.6079939887620696,0.6227316359923596,0.6180058979668933,0.6107451311083966,0.6266213722399109,0.6128860981391882,0.6085616468901633,0.6233270395404836,-0.032654152939040226,-0.08015839663335479,-0.006679316752531073,-0.008171489904871265,-0.011625637634398334,-0.0056023561349977935,-0.00037963896733099467,-0.0010933990886335396,-9.213458928954617e-06,-2.043249773131528e-05,-4.48618700079062e-05,-2.2818724642048593e-06,-0.00037408010946896053,-0.0010879401781903161,2.374370987372764e-06,-2.3457342141597337e-05,-7.573080924974662e-05,4.2793647429872905e-05,0.6173214694092787,0.6176318178574244,0.4894631490025135,0.4922525938057955
0.0,0.4956373112215615,0.48423521143261705,0.5063481470051892,0.49655725345309887,0.4785772035847122,0.5125497792172844,0.4939496673965366,0.4825585687913379,0.5058396475174092,0.49014511972553326,0.4720226421059483,0.5112701457806397,0.6338001715076834,0.6205070592603494,0.6515005668345201,0.6220103634388279,0.6179741395220658,0.6319829296435002,0.6173682925124083,0.6103132294121585,0.626051065259113,0.6123722839849419,0.6079561313423668,0.6222385045908858,0.6176870018739432,0.6105298623339319,0.6264666757549127,0.6128491731864187,0.6085491833888039,0.6226062495364643,-0.01647870209840469,-0.032460728689902796,-0.00655672283373669,-0.008267412341913472,-0.011615822224474215,-0.004396622503141712,-4.6823103129529455e-05,-0.00013424208554581283,2.6964468089369608e-05,1.5587800009098096e-06,-6.921305500146024e-05,5.1024692133833094e-05,-5.518401651877225e-05,-0.00014287916611844983,2.376097480085185e-05,-3.868570721266007e-05,-8.166063882220076e-05,3.927701600692224e-05,0.6173214694092787,0.6176318178574244,0.4894631490025135,0.4922525938057955
0.01999999999999999,0.5033222093553181,0.49355994567444195,0.513531726606947,0.5005253267262711,0.48867567752611585,0.5178502089290761,0.4988935429641668,0.48605445570381883,0.513259737587636,0.49424225491943347,0.47631270723855523,0.5150444303575278,0.6322715246451139,0.6207694571659141,0.6473834079338563,0.622952281147999,0.6150018390486923,0.6311914201607233,0.6173525988473778,0.6103056568282936,0.6260153142988744,0.6123880046575196,0.6080072879824776,0.6222240210857917,0.6176626311791852,0.6105323805847691,0.626456666191664,0.6128385321067105,0.6085804027121496,0.6222267859868471,-0.01495005523583542,-0.02793112779518236,-0.00598991076056882,-0.005671262758210116,-0.01194138288664301,-0.0043010441823884416,-3.11294380992283e-05,-0.00010515761376381657,5.1087817608854e-05,-8.300279162987145e-06,-0.00012223072406200575,3.8912319505368664e-05,-3.081332176068282e-05,-0.00010388345358228306,4.5534515556642775e-05,-4.432506640167366e-05,-0.00017543558892851863,4.604848466391309e-05,0.6173214694092787,0.6176318178574244,0.4894631490025135,0.4922525938057955
