seed,stratum,child,n,n_dev,dev_rate,auc
22,after_standard_run4plus,26,246,51,0.2073170731707317,0.6910005027652086
22,after_standard_run4plus,30,335,69,0.20597014925373133,0.5356325596600197
22,after_deviant,12,180,40,0.2222222222222222,0.5526785714285715
22,after_deviant,15,141,28,0.19858156028368795,0.5734829329962073
22,after_deviant,19,195,39,0.2,0.636094674556213
22,after_deviant,22,145,29,0.2,0.5689655172413792
22,after_deviant,24,120,17,0.14166666666666666,0.32552826956025127
22,after_deviant,26,133,23,0.17293233082706766,0.7389328063241106
22,after_deviant,30,172,28,0.16279069767441862,0.5011160714285714
22,all,7,94,14,0.14893617021276595,0.5785714285714285
22,all,12,921,184,0.1997828447339848,0.536472774467583
22,all,15,735,145,0.19727891156462585,0.5365341905318527
22,all,19,964,191,0.19813278008298754,0.6188170113042948
22,all,22,705,136,0.19290780141843972,0.5574989661945622
22,all,24,608,112,0.18421052631578946,0.4400831653225806
22,all,26,632,118,0.18670886075949367,0.7049396557409483
22,all,30,863,169,0.19582850521436848,0.5211662090957148
33,after_standard_run1,3,123,27,0.21951219512195122,0.5277777777777778
33,after_standard_run1,4,127,21,0.16535433070866143,0.5851302785265049
33,after_standard_run1,9,97,12,0.12371134020618557,0.9745098039215687
33,after_standard_run1,16,133,20,0.15037593984962405,0.5455752212389381
33,after_standard_run1,19,151,28,0.18543046357615894,0.5158246225319396
33,after_standard_run1,24,94,18,0.19148936170212766,0.8698830409356726
33,after_standard_run1,32,149,29,0.19463087248322147,0.508764367816092
33,after_standard_run1,33,156,33,0.21153846153846154,0.5784676028578467
33,after_standard_run2,3,98,11,0.11224489795918367,0.4749216300940439
33,after_standard_run2,4,106,18,0.16981132075471697,0.598169191919192
33,after_standard_run2,9,88,16,0.18181818181818182,0.9782986111111112
33,after_standard_run2,16,108,24,0.2222222222222222,0.5307539682539683
33,after_standard_run2,19,125,26,0.208,0.5202020202020202
33,after_standard_run2,24,71,16,0.22535211267605634,0.7534090909090909
33,after_standard_run2,32,123,26,0.21138211382113822,0.4690721649484536
33,after_standard_run2,33,124,20,0.16129032258064516,0.4634615384615385
33,after_standard_run3,3,85,15,0.17647058823529413,0.4419047619047619
33,after_standard_run3,4,88,13,0.14772727272727273,0.5928205128205128
33,after_standard_run3,16,82,16,0.1951219512195122,0.6193181818181818
33,after_standard_run3,19,97,20,0.20618556701030927,0.5720779220779222
33,after_standard_run3,24,54,12,0.2222222222222222,0.8204365079365079
33,after_standard_run3,32,94,19,0.20212765957446807,0.4708771929824561
33,after_standard_run3,33,107,37,0.34579439252336447,0.5550193050193051
33,after_standard_run4plus,3,492,67,0.13617886178861788,0.5022651448639157
33,after_standard_run4plus,4,501,75,0.1497005988023952,0.5115962441314554
33,after_standard_run4plus,9,416,68,0.16346153846153846,0.9899847870182555
33,after_standard_run4plus,16,348,68,0.19540229885057472,0.5550420168067227
33,after_standard_run4plus,19,392,77,0.19642857142857142,0.5506905792620078
33,after_standard_run4plus,24,252,48,0.19047619047619047,0.8318014705882354
33,after_standard_run4plus,32,384,78,0.203125,0.5165703033350092
33,after_standard_run4plus,33,351,67,0.1908831908831909,0.5585453016607105
33,after_deviant,3,145,20,0.13793103448275862,0.6248
33,after_deviant,4,149,21,0.14093959731543623,0.5844494047619048
33,after_deviant,9,125,19,0.152,0.9520854021847069
33,after_deviant,16,168,36,0.21428571428571427,0.6275252525252526
33,after_deviant,19,195,39,0.2,0.4737015121630507
33,after_deviant,24,120,17,0.14166666666666666,0.7692747001713307
33,after_deviant,32,185,37,0.2,0.5262965668371075
33,after_deviant,33,193,41,0.21243523316062177,0.6071084724005135
33,all,3,950,141,0.14842105263157895,0.5169853334385328
33,all,4,991,149,0.1503531786074672,0.5442100145068469
33,all,9,798,124,0.15538847117794485,0.9797310232602661
33,all,16,842,164,0.19477434679334918,0.572424275127707
33,all,19,964,191,0.19813278008298754,0.5245964928916373
33,all,24,608,112,0.18421052631578946,0.8163522465437789
33,all,32,937,190,0.20277481323372465,0.5042309589234131
33,all,33,943,199,0.2110286320254507,0.5573600529529368
33,all,41,120,18,0.15,0.5027233115468409
33,after_standard_run1,0,117,10,0.08547008547008547,0.46822429906542057
33,after_standard_run1,5,91,17,0.18681318681318682,0.6096979332273449
33,after_standard_run1,6,120,22,0.18333333333333332,0.4652133580705009
33,after_standard_run1,15,117,25,0.21367521367521367,0.5113043478260869
33,after_standard_run1,35,106,14,0.1320754716981132,0.6506211180124223
33,after_standard_run1,37,142,27,0.19014084507042253,0.4962962962962962
33,after_standard_run1,39,128,26,0.203125,0.5486425339366516
33,after_standard_run2,0,106,15,0.14150943396226415,0.4461538461538462
33,after_standard_run2,5,78,13,0.16666666666666666,0.48934911242603546
33,after_standard_run2,6,103,19,0.18446601941747573,0.4996867167919799
33,after_standard_run2,15,87,18,0.20689655172413793,0.5466988727858293
33,after_standard_run2,35,93,17,0.1827956989247312,0.5565015479876161
33,after_standard_run2,37,119,19,0.15966386554621848,0.43499999999999994
33,after_standard_run2,39,100,12,0.12,0.46022727272727276
33,after_standard_run3,0,90,15,0.16666666666666666,0.4217777777777778
33,after_standard_run3,5,68,10,0.14705882352941177,0.44224137931034485
33,after_standard_run3,6,83,15,0.18072289156626506,0.5730392156862746
33,after_standard_run3,15,74,17,0.22972972972972974,0.413312693498452
33,after_standard_run3,35,74,14,0.1891891891891892,0.5642857142857143
33,after_standard_run3,37,103,19,0.18446601941747573,0.5545112781954886
33,after_standard_run3,39,89,22,0.24719101123595505,0.6645183175033921
33,after_standard_run4plus,0,480,71,0.14791666666666667,0.5805296325631047
33,after_standard_run4plus,5,366,54,0.14754098360655737,0.44002255460588796
33,after_standard_run4plus,6,494,65,0.13157894736842105,0.54527523758293
33,after_standard_run4plus,15,309,57,0.18446601941747573,0.5320593149540518
33,after_standard_run4plus,35,269,60,0.22304832713754646,0.5600478468899521
33,after_standard_run4plus,37,404,82,0.20297029702970298,0.4440804423572186
33,after_standard_run4plus,39,332,65,0.19578313253012047,0.500835494093921
33,after_deviant,0,141,26,0.18439716312056736,0.37458193979933113
33,after_deviant,5,104,15,0.14423076923076922,0.6599250936329588
33,after_deviant,6,135,17,0.1259259259259259,0.6246261216350947
33,after_deviant,15,141,28,0.19858156028368795,0.5703223767383059
33,after_deviant,35,139,32,0.2302158273381295,0.5658586448598132
33,after_deviant,37,182,36,0.1978021978021978,0.48525494672754943
33,after_deviant,39,147,22,0.14965986394557823,0.4870909090909091
33,all,0,937,138,0.1472785485592316,0.49545174221399935
33,all,5,715,111,0.15524475524475526,0.49892607839627706
33,all,6,938,139,0.14818763326226012,0.5444125300510531
33,all,7,94,14,0.14893617021276595,0.3955357142857143
33,all,15,735,145,0.19727891156462585,0.5271829339567504
33,all,35,682,137,0.20087976539589442,0.5694903904105002
33,all,37,961,185,0.19250780437044746,0.47291376427974363
33,all,39,836,149,0.17822966507177032,0.5209255297324229
33,after_standard_run1,2,122,21,0.1721311475409836,0.5223950966525224
33,after_standard_run1,13,134,31,0.23134328358208955,0.5447854682117131
33,after_standard_run1,28,146,25,0.17123287671232876,0.5431404958677686
33,after_standard_run1,29,50,10,0.2,0.5525
33,after_standard_run1,31,144,30,0.20833333333333334,0.5343567251461988
33,after_standard_run1,34,119,28,0.23529411764705882,0.5074568288854003
33,after_standard_run2,2,104,16,0.15384615384615385,0.37606534090909094
33,after_standard_run2,13,103,23,0.22330097087378642,0.4298913043478261
33,after_standard_run2,28,118,20,0.1694915254237288,0.46658163265306124
33,after_standard_run2,31,112,26,0.23214285714285715,0.426654740608229
33,after_standard_run2,34,85,21,0.24705882352941178,0.5673363095238094
33,after_standard_run3,2,88,19,0.2159090909090909,0.5507246376811594
33,after_standard_run3,13,84,15,0.17857142857142858,0.4217391304347826
33,after_standard_run3,28,105,22,0.20952380952380953,0.4334611171960569
33,after_standard_run3,31,85,11,0.12941176470588237,0.6074938574938575
33,after_standard_run4plus,2,468,65,0.1388888888888889,0.46850543996945987
33,after_standard_run4plus,8,81,12,0.14814814814814814,0.36714975845410625
33,after_standard_run4plus,13,331,62,0.18731117824773413,0.5157692768917137
33,after_standard_run4plus,17,132,23,0.17424242424242425,0.4437574790586358
33,after_standard_run4plus,25,149,29,0.19463087248322147,0.40057471264367817
33,after_standard_run4plus,28,370,78,0.21081081081081082,0.5416666666666666
33,after_standard_run4plus,29,131,27,0.20610687022900764,0.6198361823361824
33,after_standard_run4plus,31,350,70,0.2,0.5741581632653061
33,after_standard_run4plus,34,304,63,0.20723684210526316,0.5501218468023447
33,after_deviant,2,144,18,0.125,0.4409171075837742
33,after_deviant,13,160,31,0.19375,0.5501375343835959
33,after_deviant,25,70,11,0.15714285714285714,0.5331278890600925
33,after_deviant,28,186,37,0.1989247311827957,0.4736985307455106
33,after_deviant,29,61,11,0.18032786885245902,0.5818181818181818
33,after_deviant,31,169,31,0.1834319526627219,0.560074801309023
33,after_deviant,34,166,39,0.23493975903614459,0.6527357157278416
33,all,2,933,140,0.15005359056806003,0.4703792109529814
33,all,8,154,22,0.14285714285714285,0.443870523415978
33,all,13,815,163,0.2,0.5082520983100606
33,all,17,282,45,0.1595744680851064,0.48645100796999535
33,all,25,354,66,0.1864406779661017,0.469486531986532
33,all,28,929,183,0.1969860064585576,0.5074788672555999
33,all,29,319,62,0.19435736677115986,0.5868582904480985
33,all,31,872,169,0.1938073394495413,0.5459989731244792
33,all,34,742,161,0.2169811320754717,0.5752023177002598
33,after_standard_run1,10,345,74,0.2144927536231884,0.457315248828164
33,after_standard_run1,18,67,10,0.14925373134328357,0.4342105263157895
33,after_standard_run1,23,188,38,0.20212765957446807,0.6179824561403509
33,after_standard_run1,26,106,17,0.16037735849056603,0.6067415730337078
33,after_standard_run1,27,110,19,0.17272727272727273,0.47773279352226716
33,after_standard_run1,38,126,23,0.18253968253968253,0.4917686787674124
33,after_standard_run1,40,149,27,0.18120805369127516,0.4310868245294474
33,after_standard_run1,42,91,25,0.27472527472527475,0.5012121212121212
33,after_standard_run2,10,265,51,0.19245283018867926,0.46948873007146785
33,after_standard_run2,18,56,12,0.21428571428571427,0.5160984848484849
33,after_standard_run2,23,151,26,0.17218543046357615,0.5749230769230769
33,after_standard_run2,26,88,15,0.17045454545454544,0.5945205479452055
33,after_standard_run2,27,86,13,0.1511627906976744,0.5979978925184406
33,after_standard_run2,38,97,21,0.21649484536082475,0.41635338345864653
33,after_standard_run2,40,121,22,0.18181818181818182,0.43663911845730025
33,after_standard_run2,42,63,12,0.19047619047619047,0.630718954248366
33,after_standard_run3,10,212,33,0.15566037735849056,0.45505332656170644
33,after_standard_run3,18,44,11,0.25,0.4628099173553719
33,after_standard_run3,23,125,27,0.216,0.46957671957671954
33,after_standard_run3,26,59,12,0.2033898305084746,0.6063829787234043
33,after_standard_run3,27,79,17,0.21518987341772153,0.5711574952561669
33,after_standard_run3,38,73,19,0.2602739726027397,0.5740740740740741
33,after_standard_run3,40,101,23,0.22772277227722773,0.41666666666666663
33,after_standard_run3,42,54,10,0.18518518518518517,0.49318181818181817
33,after_standard_run4plus,10,850,181,0.21294117647058824,0.510508799312902
33,after_standard_run4plus,14,78,12,0.15384615384615385,0.43308080808080807
33,after_standard_run4plus,18,163,31,0.1901840490797546,0.45271260997067453
33,after_standard_run4plus,23,546,93,0.17032967032967034,0.5993021434166488
33,after_standard_run4plus,26,246,51,0.2073170731707317,0.5508295625942685
33,after_standard_run4plus,27,273,64,0.23443223443223443,0.5577526913875598
33,after_standard_run4plus,38,301,63,0.20930232558139536,0.4640856342537015
33,after_standard_run4plus,40,381,81,0.2125984251968504,0.5464197530864198
33,after_standard_run4plus,42,259,46,0.1776061776061776,0.4694835680751174
33,after_deviant,10,403,76,0.18858560794044665,0.5099991952357958
33,after_deviant,18,88,20,0.22727272727272727,0.5647058823529412
33,after_deviant,23,234,47,0.20085470085470086,0.516384116509273
33,after_deviant,26,133,23,0.17293233082706766,0.6361660079051383
33,after_deviant,27,139,22,0.15827338129496402,0.6662781662781663
33,after_deviant,38,156,33,0.21153846153846154,0.4800443458980045
33,after_deviant,40,187,36,0.1925133689839572,0.47985651214128033
33,after_deviant,42,100,18,0.18,0.470189701897019
33,all,10,2092,417,0.19933078393881454,0.4915759332832242
33,all,14,161,30,0.18633540372670807,0.4122137404580153
33,all,18,421,85,0.20190023752969122,0.49283963585434176
33,all,23,1263,233,0.18448139350752177,0.5711404641860077
33,all,26,632,118,0.18670886075949367,0.5879031194354679
33,all,27,694,137,0.19740634005763688,0.5723374700231951
33,all,38,757,161,0.21268163804491413,0.4785683021384801
33,all,40,945,190,0.20105820105820105,0.4841059602649007
33,all,42,573,112,0.19546247818499127,0.49647505422993493
33,after_standard_run1,11,360,72,0.2,0.44044174382716045
33,after_standard_run1,12,137,33,0.24087591240875914,0.6520979020979021
33,after_standard_run1,21,130,22,0.16923076923076924,0.5768097643097643
33,after_standard_run1,22,116,27,0.23275862068965517,0.4777361631294215
33,after_standard_run1,30,149,27,0.18120805369127516,0.51775956284153
33,after_standard_run1,36,62,15,0.24193548387096775,0.5539007092198582
33,after_standard_run1,43,141,28,0.19858156028368795,0.4257269279393173
33,after_standard_run2,11,283,56,0.1978798586572438,0.45901510383889244
33,after_standard_run2,12,107,25,0.2336448598130841,0.47073170731707314
33,after_standard_run2,21,107,22,0.205607476635514,0.6037433155080214
33,after_standard_run2,22,84,11,0.13095238095238096,0.6002490660024907
33,after_standard_run2,30,114,24,0.21052631578947367,0.5335648148148149
33,after_standard_run2,36,58,15,0.25862068965517243,0.35968992248062015
33,after_standard_run2,43,119,20,0.16806722689075632,0.5434343434343434
33,after_standard_run3,11,238,60,0.25210084033613445,0.5177902621722846
33,after_standard_run3,12,85,13,0.15294117647058825,0.46260683760683763
33,after_standard_run3,21,81,16,0.19753086419753085,0.6403846153846153
33,after_standard_run3,22,75,12,0.16,0.4973544973544974
33,after_standard_run3,30,92,20,0.21739130434782608,0.5184027777777778
33,after_standard_run3,36,42,13,0.30952380952380953,0.32360742705570295
33,after_standard_run3,43,95,20,0.21052631578947367,0.625
33,after_standard_run4plus,11,914,168,0.1838074398249453,0.5114659134431252
33,after_standard_run4plus,12,395,72,0.18227848101265823,0.5049449604403164
33,after_standard_run4plus,21,330,71,0.21515151515151515,0.5917668171189299
33,after_standard_run4plus,22,281,55,0.19572953736654805,0.5301689460981497
33,after_standard_run4plus,30,335,69,0.20597014925373133,0.5740710471831754
33,after_standard_run4plus,36,180,25,0.1388888888888889,0.5899354838709677
33,after_standard_run4plus,43,368,76,0.20652173913043478,0.5094628695025234
33,after_deviant,11,414,77,0.1859903381642512,0.5306562873328452
33,after_deviant,12,180,40,0.2222222222222222,0.5610714285714286
33,after_deviant,21,163,30,0.18404907975460122,0.5253132832080201
33,after_deviant,22,145,29,0.2,0.5847205707491081
33,after_deviant,30,172,28,0.16279069767441862,0.6259920634920635
33,after_deviant,36,97,16,0.16494845360824742,0.5046296296296297
33,after_deviant,43,168,25,0.1488095238095238,0.4213986013986014
33,all,11,2227,437,0.19622810956443645,0.4981009421781317
33,all,12,921,184,0.1997828447339848,0.5384158751696065
33,all,21,813,163,0.2004920049200492,0.5850637092968382
33,all,22,705,136,0.19290780141843972,0.5385415589786002
33,all,30,863,169,0.19582850521436848,0.5599560049792814
33,all,36,460,86,0.18695652173913044,0.48031961198855866
33,all,43,903,171,0.1893687707641196,0.5048772888505416
