model,seed,partition,train_block,child,n_records,n,n_class1,auc,bacc,ce_bal_bits,j_bits
child_spatial_meanfilter,11,odd_even_blocks,0,29,1,291,43,0.5462303075768942,0.5004688672168042,1.0006197690963745,-0.0006197690963745117
child_spatial,11,odd_even_blocks,1,3,1,300,42,0.5231173864894794,0.49169435215946844,1.0010013580322266,-0.0010013580322265625
child_spatial,11,odd_even_blocks,1,6,2,604,98,0.4850165362587723,0.4897959183673469,1.0188512802124023,-0.018851280212402344
child_spatial,11,odd_even_blocks,1,7,1,323,47,0.5392383595436323,0.5750077089115017,1.0016248226165771,-0.0016248226165771484
child_spatial,11,odd_even_blocks,1,8,1,340,50,0.5658275862068965,0.5079310344827587,1.002709984779358,-0.00270998477935791
child_spatial,11,odd_even_blocks,1,13,1,332,45,0.5452187379016646,0.5332171893147503,1.0030213594436646,-0.0030213594436645508
child_spatial,11,odd_even_blocks,1,15,1,314,48,0.5049342105263157,0.46671365914786966,1.0062673091888428,-0.0062673091888427734
child_spatial,11,odd_even_blocks,1,16,1,305,46,0.467978848413631,0.4712942756421017,1.018932580947876,-0.018932580947875977
child_spatial,11,odd_even_blocks,1,18,2,474,67,0.5137702152627526,0.5303274780886722,1.0058633089065552,-0.005863308906555176
child_spatial,11,odd_even_blocks,1,20,2,422,69,0.5313872808638174,0.48891489099642815,1.0012540817260742,-0.0012540817260742188
child_spatial,11,odd_even_blocks,1,21,1,322,53,0.5350354211966051,0.4931963246124711,1.006162405014038,-0.006162405014038086
child_spatial,11,odd_even_blocks,1,23,1,335,49,0.44587555301841014,0.44038104752390467,1.0315685272216797,-0.03156852722167969
child_spatial,11,odd_even_blocks,1,29,1,277,47,0.5454671600370028,0.546854764107308,1.006007432937622,-0.00600743293762207
child_spatial_meanfilter,11,odd_even_blocks,1,3,1,300,42,0.5193337024732375,0.5035991140642303,1.0006721019744873,-0.0006721019744873047
child_spatial_meanfilter,11,odd_even_blocks,1,6,2,604,98,0.5099217552633702,0.4976607243687989,0.9999134540557861,8.654594421386719e-05
child_spatial_meanfilter,11,odd_even_blocks,1,7,1,323,47,0.47964847363552265,0.5006552574776442,1.0007150173187256,-0.0007150173187255859
child_spatial_meanfilter,11,odd_even_blocks,1,8,1,340,50,0.5544827586206896,0.5506896551724139,0.9981333017349243,0.0018666982650756836
child_spatial_meanfilter,11,odd_even_blocks,1,13,1,332,45,0.5327913279132792,0.47715834301200155,1.0017300844192505,-0.0017300844192504883
child_spatial_meanfilter,11,odd_even_blocks,1,15,1,314,48,0.5395520050125313,0.5349310776942356,1.00320565700531,-0.0032056570053100586
child_spatial_meanfilter,11,odd_even_blocks,1,16,1,305,46,0.45626993453080406,0.47276313580661405,1.0038888454437256,-0.003888845443725586
child_spatial_meanfilter,11,odd_even_blocks,1,18,2,474,67,0.43679636216949647,0.4908137445450878,1.0040968656539917,-0.004096865653991699
child_spatial_meanfilter,11,odd_even_blocks,1,20,2,422,69,0.520589563575153,0.5188036293467997,0.9996389150619507,0.0003610849380493164
child_spatial_meanfilter,11,odd_even_blocks,1,21,1,322,53,0.46983937714806756,0.4671038787963807,1.0023442506790161,-0.0023442506790161133
child_spatial_meanfilter,11,odd_even_blocks,1,23,1,335,49,0.500606536320822,0.5020693592122163,1.0006862878799438,-0.0006862878799438477
child_spatial_meanfilter,11,odd_even_blocks,1,29,1,277,47,0.537095282146161,0.5276595744680851,0.9966210126876831,0.0033789873123168945
child_spatial,11,early_late_halves,0,0,1,394,55,0.4567176186645213,0.48216680075087154,1.030426025390625,-0.030426025390625
child_spatial,11,early_late_halves,0,2,1,493,77,0.502637987012987,0.5078203046953047,1.0068330764770508,-0.006833076477050781
child_spatial,11,early_late_halves,0,3,1,415,58,0.5790833574809234,0.5603931227663479,0.9880061149597168,0.011993885040283203
child_spatial,11,early_late_halves,0,4,1,363,48,0.49689153439153444,0.5365079365079365,1.0189076662063599,-0.018907666206359863
child_spatial,11,early_late_halves,0,5,1,478,72,0.46047140120415986,0.4770457033388068,1.020984411239624,-0.020984411239624023
child_spatial,11,early_late_halves,0,6,2,831,132,0.5534421467897863,0.5330992326700481,0.9985033273696899,0.0014966726303100586
child_spatial,11,early_late_halves,0,7,1,448,63,0.49942279942279943,0.498989898989899,1.0059810876846313,-0.005981087684631348
child_spatial,11,early_late_halves,0,8,1,465,65,0.48323076923076924,0.46740384615384617,1.0117647647857666,-0.011764764785766602
child_spatial,11,early_late_halves,0,10,1,435,58,0.5752995518156041,0.5484084880636605,0.9804563522338867,0.01954364776611328
child_spatial,11,early_late_halves,0,12,1,404,61,0.5412464751708645,0.54944319648234,1.013256311416626,-0.013256311416625977
child_spatial,11,early_late_halves,0,13,1,465,65,0.43209615384615385,0.4304807692307692,1.0351948738098145,-0.03519487380981445
child_spatial,11,early_late_halves,0,14,1,313,49,0.45512523191094617,0.4581787260358689,1.046038269996643,-0.046038269996643066
child_spatial,11,early_late_halves,0,15,1,459,77,0.48119942884340794,0.4833582647718773,1.0214632749557495,-0.02146327495574951
child_spatial,11,early_late_halves,0,16,1,412,60,0.48842329545454544,0.49573863636363635,1.01881742477417,-0.018817424774169922
child_spatial,11,early_late_halves,0,17,1,403,52,0.4855084374315144,0.4797008547008547,1.014605164527893,-0.014605164527893066
child_spatial,11,early_late_halves,0,18,2,689,93,0.5232373529624016,0.5062333116836256,0.9979926347732544,0.0020073652267456055
child_spatial,11,early_late_halves,0,19,1,438,62,0.6165279684282772,0.6056108442004118,0.9824490547180176,0.017550945281982422
child_spatial,11,early_late_halves,0,20,2,565,94,0.48185165108189915,0.47709716763789134,1.0164518356323242,-0.01645183563232422
child_spatial,11,early_late_halves,0,21,1,474,70,0.5053748231966054,0.5061527581329561,1.0131621360778809,-0.01316213607788086
child_spatial,11,early_late_halves,0,22,1,409,67,0.515929126298333,0.4957231386925024,1.0016427040100098,-0.0016427040100097656
child_spatial,11,early_late_halves,0,23,1,469,69,0.47592391304347825,0.4786231884057971,1.0162495374679565,-0.016249537467956543
child_spatial,11,early_late_halves,0,26,1,311,45,0.45843776106934,0.47581453634085213,1.0350937843322754,-0.03509378433227539
child_spatial,11,early_late_halves,0,27,1,389,52,0.48362246062542796,0.5022540515863958,1.0377187728881836,-0.037718772888183594
child_spatial,11,early_late_halves,0,29,1,449,63,0.49004852372728014,0.49701866929846206,1.0221351385116577,-0.022135138511657715
child_spatial,11,early_late_halves,0,31,1,418,66,0.5588842975206612,0.5336174242424242,0.9979443550109863,0.002055644989013672
child_spatial,11,early_late_halves,0,32,1,319,42,0.5509712910434932,0.5636496475846656,0.9926774501800537,0.007322549819946289
child_spatial,11,early_late_halves,0,35,1,367,53,0.5424828746544886,0.5346112246124264,1.0140156745910645,-0.014015674591064453
child_spatial_meanfilter,11,early_late_halves,0,0,1,394,55,0.46296594261196033,0.45741485652990077,1.0032070875167847,-0.003207087516784668
child_spatial_meanfilter,11,early_late_halves,0,2,1,493,77,0.47455669330669326,0.49864198301698304,1.002414584159851,-0.0024145841598510742
child_spatial_meanfilter,11,early_late_halves,0,3,1,415,58,0.5605138607167005,0.5398918187964841,0.9957859516143799,0.004214048385620117
child_spatial_meanfilter,11,early_late_halves,0,4,1,363,48,0.5401124338624338,0.5638888888888889,0.9945386648178101,0.005461335182189941
child_spatial_meanfilter,11,early_late_halves,0,5,1,478,72,0.5838977832512315,0.5529214559386972,0.9955999851226807,0.004400014877319336
child_spatial_meanfilter,11,early_late_halves,0,6,2,831,132,0.5260166038063034,0.5138834698920536,0.9994601607322693,0.0005398392677307129
child_spatial_meanfilter,11,early_late_halves,0,7,1,448,63,0.5196866625438054,0.502020202020202,0.9991560578346252,0.0008439421653747559
child_spatial_meanfilter,11,early_late_halves,0,8,1,465,65,0.5506538461538462,0.5079807692307692,0.9967077970504761,0.0032922029495239258
child_spatial_meanfilter,11,early_late_halves,0,10,1,435,58,0.4029314918137748,0.4330238726790451,1.0068535804748535,-0.006853580474853516
child_spatial_meanfilter,11,early_late_halves,0,12,1,404,61,0.568106868039956,0.5560388089662094,0.9954724311828613,0.004527568817138672
child_spatial_meanfilter,11,early_late_halves,0,13,1,465,65,0.5203461538461539,0.4886538461538462,0.9992645978927612,0.0007354021072387695
child_spatial_meanfilter,11,early_late_halves,0,14,1,313,49,0.5662492269635127,0.5604514533085961,0.9965808391571045,0.003419160842895508
child_spatial_meanfilter,11,early_late_halves,0,15,1,459,77,0.5091793023730197,0.5012409056911675,0.9979572296142578,0.0020427703857421875
child_spatial_meanfilter,11,early_late_halves,0,16,1,412,60,0.47147253787878796,0.48522727272727273,1.006527066230774,-0.006527066230773926
child_spatial_meanfilter,11,early_late_halves,0,17,1,403,52,0.4547172912557528,0.44408831908831914,1.003442406654358,-0.00344240665435791
child_spatial_meanfilter,11,early_late_halves,0,18,2,689,93,0.5031211661975896,0.5122681677130692,0.9999758005142212,2.4199485778808594e-05
child_spatial_meanfilter,11,early_late_halves,0,19,1,438,62,0.47580645161290325,0.4880748112560055,1.0010708570480347,-0.001070857048034668
child_spatial_meanfilter,11,early_late_halves,0,20,2,565,94,0.5425080182499887,0.49606992817454937,0.9973047971725464,0.0026952028274536133
child_spatial_meanfilter,11,early_late_halves,0,21,1,474,70,0.5057107496463932,0.5393917963224893,1.000875473022461,-0.0008754730224609375
child_spatial_meanfilter,11,early_late_halves,0,22,1,409,67,0.4881077070786419,0.5089028541503011,1.0020660161972046,-0.00206601619720459
child_spatial_meanfilter,11,early_late_halves,0,23,1,469,69,0.49820652173913044,0.4879347826086956,1.0008116960525513,-0.0008116960525512695
child_spatial_meanfilter,11,early_late_halves,0,26,1,311,45,0.5436925647451963,0.5525480367585631,0.996956467628479,0.003043532371520996
child_spatial_meanfilter,11,early_late_halves,0,27,1,389,52,0.48128281214334623,0.4861047706003196,1.0026835203170776,-0.0026835203170776367
child_spatial_meanfilter,11,early_late_halves,0,29,1,449,63,0.4808578008059873,0.4916317131343038,1.0032068490982056,-0.0032068490982055664
child_spatial_meanfilter,11,early_late_halves,0,31,1,418,66,0.5134727961432506,0.5298295454545454,0.9995779991149902,0.0004220008850097656
child_spatial_meanfilter,11,early_late_halves,0,32,1,319,42,0.5814423242221076,0.5431493897197868,0.9911483526229858,0.00885164737701416
child_spatial_meanfilter,11,early_late_halves,0,35,1,367,53,0.5585566638625166,0.5277310419420742,0.9960411190986633,0.00395888090133667
child_spatial,11,early_late_halves,1,0,1,412,61,0.4728877679697352,0.4802204474335622,1.0207524299621582,-0.020752429962158203
child_spatial,11,early_late_halves,1,2,1,464,66,0.49053982031368965,0.5153037916857013,1.0152826309204102,-0.015282630920410156
child_spatial,11,early_late_halves,1,3,1,432,65,0.4610983022427164,0.4412282540347936,1.029906988143921,-0.0299069881439209
child_spatial,11,early_late_halves,1,4,1,400,75,0.5113435897435896,0.5235897435897436,1.003098487854004,-0.0030984878540039062
child_spatial,11,early_late_halves,1,5,1,473,73,0.5074657534246575,0.5160787671232877,1.0116409063339233,-0.01164090633392334
child_spatial,11,early_late_halves,1,6,2,867,124,0.47319606651326357,0.5043524508314158,1.0139377117156982,-0.013937711715698242
child_spatial,11,early_late_halves,1,7,1,433,67,0.4909876845281788,0.48723595139058806,1.0106912851333618,-0.010691285133361816
child_spatial,11,early_late_halves,1,8,1,482,74,0.42900437201907793,0.4349165341812401,1.0418139696121216,-0.04181396961212158
child_spatial,11,early_late_halves,1,10,1,338,57,0.4502403696072923,0.48467253543110445,1.0396652221679688,-0.03966522216796875
child_spatial,11,early_late_halves,1,12,1,326,47,0.5494166094715168,0.5632197056356287,1.0097837448120117,-0.009783744812011719
child_spatial,11,early_late_halves,1,13,1,475,76,0.43055005935892365,0.43546365914786966,1.0398588180541992,-0.03985881805419922
child_spatial,11,early_late_halves,1,14,1,416,60,0.4838483146067416,0.477808988764045,1.006313443183899,-0.006313443183898926
child_spatial,11,early_late_halves,1,15,1,461,63,0.5071388689479142,0.5047658929568477,1.0486938953399658,-0.04869389533996582
child_spatial,11,early_late_halves,1,16,1,456,75,0.47790026246719164,0.47055118110236227,1.0142498016357422,-0.014249801635742188
child_spatial,11,early_late_halves,1,17,1,406,64,0.48416940789473684,0.49803545321637427,1.0183055400848389,-0.018305540084838867
child_spatial,11,early_late_halves,1,18,2,681,101,0.5112239672243086,0.510652099692728,1.0077872276306152,-0.007787227630615234
child_spatial,11,early_late_halves,1,19,1,398,67,0.6222888578256751,0.5419127925328042,0.9805757999420166,0.0194242000579834
child_spatial,11,early_late_halves,1,20,2,560,82,0.5286763955505664,0.5269925502602306,0.9994505643844604,0.0005494356155395508
child_spatial,11,early_late_halves,1,21,1,445,69,0.5691103916127044,0.5631167129201357,0.9948635101318359,0.0051364898681640625
child_spatial,11,early_late_halves,1,22,1,470,71,0.44735077129443324,0.47908503653499945,1.0248563289642334,-0.0248563289642334
child_spatial,11,early_late_halves,1,23,1,470,72,0.5284757118927973,0.5486111111111112,1.0085413455963135,-0.008541345596313477
child_spatial,11,early_late_halves,1,26,1,352,58,0.48255336617405575,0.4922589725545391,1.018236756324768,-0.018236756324768066
child_spatial,11,early_late_halves,1,27,1,373,70,0.5407826496935408,0.48335690711928336,0.9931912422180176,0.006808757781982422
child_spatial,11,early_late_halves,1,29,1,392,65,0.5310044695365796,0.5185132909903553,0.9998480081558228,0.0001519918441772461
child_spatial,11,early_late_halves,1,31,1,379,49,0.5429189857761286,0.5198515769944341,1.0182063579559326,-0.018206357955932617
child_spatial,11,early_late_halves,1,32,1,462,78,0.4675647702991453,0.4736578525641026,1.028991937637329,-0.0289919376373291
child_spatial,11,early_late_halves,1,35,1,412,64,0.5368399784482759,0.5158045977011494,1.0124876499176025,-0.012487649917602539
child_spatial_meanfilter,11,early_late_halves,1,0,1,412,61,0.5299145299145299,0.5207370043435617,0.9982732534408569,0.0017267465591430664
child_spatial_meanfilter,11,early_late_halves,1,2,1,464,66,0.5538107202680067,0.519605603776458,0.9978773593902588,0.002122640609741211
child_spatial_meanfilter,11,early_late_halves,1,3,1,432,65,0.4804862712219661,0.519534688744498,1.001685380935669,-0.0016853809356689453
child_spatial_meanfilter,11,early_late_halves,1,4,1,400,75,0.5522666666666667,0.5507692307692308,0.9976853132247925,0.0023146867752075195
child_spatial_meanfilter,11,early_late_halves,1,5,1,473,73,0.43553082191780823,0.4535958904109589,1.0053744316101074,-0.005374431610107422
child_spatial_meanfilter,11,early_late_halves,1,6,2,867,124,0.5249696088221247,0.5099476837580862,0.9990456104278564,0.0009543895721435547
child_spatial_meanfilter,11,early_late_halves,1,7,1,433,67,0.5273427942255934,0.5257727754669277,1.0009361505508423,-0.0009361505508422852
child_spatial_meanfilter,11,early_late_halves,1,8,1,482,74,0.4544084525702173,0.4910903550609433,1.0061941146850586,-0.006194114685058594
child_spatial_meanfilter,11,early_late_halves,1,10,1,338,57,0.40232253230942117,0.48236248985452956,1.0127952098846436,-0.012795209884643555
child_spatial_meanfilter,11,early_late_halves,1,12,1,326,47,0.42732402958895754,0.48776023793182344,1.010467529296875,-0.010467529296875
child_spatial_meanfilter,11,early_late_halves,1,13,1,475,76,0.5045673394011344,0.4924812030075188,0.9997035264968872,0.00029647350311279297
child_spatial_meanfilter,11,early_late_halves,1,14,1,416,60,0.5657303370786517,0.5519662921348314,0.9978345632553101,0.0021654367446899414
child_spatial_meanfilter,11,early_late_halves,1,15,1,461,63,0.5009172848368828,0.5204793810321449,1.0051746368408203,-0.0051746368408203125
child_spatial_meanfilter,11,early_late_halves,1,16,1,456,75,0.51084864391951,0.4720734908136483,1.0015672445297241,-0.001567244529724121
child_spatial_meanfilter,11,early_late_halves,1,17,1,406,64,0.5082236842105263,0.4923702485380117,1.0004280805587769,-0.00042808055877685547
child_spatial_meanfilter,11,early_late_halves,1,18,2,681,101,0.446039603960396,0.4669426425401161,1.0037016868591309,-0.0037016868591308594
child_spatial_meanfilter,11,early_late_halves,1,19,1,398,67,0.36945934977679573,0.4098841141723407,1.0122722387313843,-0.012272238731384277
child_spatial_meanfilter,11,early_late_halves,1,20,2,560,82,0.5188412082865599,0.49086641494030003,0.9994349479675293,0.0005650520324707031
child_spatial_meanfilter,11,early_late_halves,1,21,1,445,69,0.5385060129509713,0.5222594819611471,0.9976294040679932,0.002370595932006836
child_spatial_meanfilter,11,early_late_halves,1,22,1,470,71,0.5416357795898197,0.5040064951110169,0.998810887336731,0.001189112663269043
child_spatial_meanfilter,11,early_late_halves,1,23,1,470,72,0.5274811557788945,0.48726270240089337,0.9994250535964966,0.000574946403503418
child_spatial_meanfilter,11,early_late_halves,1,26,1,352,58,0.5879955430448041,0.5460942997888811,0.9927862882614136,0.007213711738586426
child_spatial_meanfilter,11,early_late_halves,1,27,1,373,70,0.5548561999057049,0.5212399811409713,0.9969156980514526,0.0030843019485473633
child_spatial_meanfilter,11,early_late_halves,1,29,1,392,65,0.5001176193836745,0.5254057868736768,1.0014996528625488,-0.0014996528625488281
child_spatial_meanfilter,11,early_late_halves,1,31,1,379,49,0.43126159554730986,0.45445269016697587,1.009094476699829,-0.009094476699829102
child_spatial_meanfilter,11,early_late_halves,1,32,1,462,78,0.5028712606837606,0.5061097756410257,0.9999223351478577,7.766485214233398e-05
child_spatial_meanfilter,11,early_late_halves,1,35,1,412,64,0.49975305316091956,0.4943426724137931,1.000936508178711,-0.0009365081787109375
child_spatial,22,odd_even_blocks,0,3,1,270,48,0.4172766516516516,0.4420045045045045,1.024256944656372,-0.02425694465637207
child_spatial,22,odd_even_blocks,0,6,2,525,78,0.5107267825388631,0.5353209430390639,1.008866786956787,-0.00886678695678711
child_spatial,22,odd_even_blocks,0,7,1,275,43,0.5178428227746592,0.541649959903769,1.0007234811782837,-0.0007234811782836914
child_spatial,22,odd_even_blocks,0,8,1,299,43,0.6072856104651163,0.5605014534883721,0.9955534934997559,0.004446506500244141
child_spatial,22,odd_even_blocks,0,13,1,295,47,0.5865648592999314,0.5735243651338366,0.9872970581054688,0.01270294189453125
child_spatial,22,odd_even_blocks,0,15,1,305,46,0.5681970790666444,0.540078898774551,0.9906025528907776,0.009397447109222412
child_spatial,22,odd_even_blocks,0,16,1,281,48,0.5211462804005723,0.5277628755364807,1.0007593631744385,-0.0007593631744384766
child_spatial,22,odd_even_blocks,0,18,2,460,60,0.5608541666666667,0.525,0.9911428093910217,0.008857190608978271
child_spatial,22,odd_even_blocks,0,20,2,360,49,0.524345429490124,0.528971717304285,1.000707745552063,-0.0007077455520629883
child_spatial,22,odd_even_blocks,0,21,1,297,43,0.5173960813037906,0.5163889397546237,1.0065040588378906,-0.006504058837890625
child_spatial,22,odd_even_blocks,0,23,1,290,46,0.4340698503207412,0.4538488952245189,1.031135082244873,-0.031135082244873047
child_spatial,22,odd_even_blocks,0,29,1,291,43,0.5237715678919731,0.47327456864216055,1.0050803422927856,-0.0050803422927856445
child_spatial_meanfilter,22,odd_even_blocks,0,3,1,270,48,0.5521771771771771,0.540259009009009,0.9974479675292969,0.002552032470703125
child_spatial_meanfilter,22,odd_even_blocks,0,6,2,525,78,0.49262892215912346,0.4907072792978833,1.0021429061889648,-0.0021429061889648438
child_spatial_meanfilter,22,odd_even_blocks,0,7,1,275,43,0.5439554931836408,0.5126804330392943,0.9970182180404663,0.0029817819595336914
child_spatial_meanfilter,22,odd_even_blocks,0,8,1,299,43,0.51171875,0.5252543604651163,1.0026915073394775,-0.002691507339477539
child_spatial_meanfilter,22,odd_even_blocks,0,13,1,295,47,0.5180593685655457,0.5124828414550446,0.9989337921142578,0.0010662078857421875
child_spatial_meanfilter,22,odd_even_blocks,0,15,1,305,46,0.5332382071512506,0.5302165519556824,0.9975701570510864,0.0024298429489135742
child_spatial_meanfilter,22,odd_even_blocks,0,16,1,281,48,0.5502950643776824,0.5583422746781116,0.9977291822433472,0.002270817756652832
child_spatial_meanfilter,22,odd_even_blocks,0,18,2,460,60,0.5571041666666667,0.5241666666666667,0.9974569082260132,0.0025430917739868164
child_spatial_meanfilter,22,odd_even_blocks,0,20,2,360,49,0.4678456591639871,0.501706148697421,1.0020626783370972,-0.002062678337097168
child_spatial_meanfilter,22,odd_even_blocks,0,21,1,297,43,0.4245101629738144,0.42780626258926935,1.0038020610809326,-0.003802061080932617
child_spatial_meanfilter,22,odd_even_blocks,0,23,1,290,46,0.48080007127583746,0.5100677120456165,1.0022187232971191,-0.0022187232971191406
child_spatial_meanfilter,22,odd_even_blocks,0,29,1,291,43,0.49221680420105024,0.4775881470367592,1.0003159046173096,-0.0003159046173095703
child_spatial,22,odd_even_blocks,1,3,1,300,42,0.4870339608711701,0.5301771871539314,1.0181221961975098,-0.018122196197509766
child_spatial,22,odd_even_blocks,1,6,2,604,98,0.5333145115753811,0.515689279664435,1.0000834465026855,-8.344650268554688e-05
child_spatial,22,odd_even_blocks,1,7,1,323,47,0.48647086031452363,0.4738667900092507,1.0015523433685303,-0.0015523433685302734
child_spatial,22,odd_even_blocks,1,8,1,340,50,0.4900344827586207,0.49448275862068963,1.008003830909729,-0.008003830909729004
child_spatial,22,odd_even_blocks,1,13,1,332,45,0.48668215253581104,0.4848238482384824,1.0136375427246094,-0.013637542724609375
child_spatial,22,odd_even_blocks,1,15,1,314,48,0.47470238095238093,0.47885338345864664,1.0309102535247803,-0.030910253524780273
child_spatial,22,odd_even_blocks,1,16,1,305,46,0.4584102736276649,0.45526271613228136,1.0124528408050537,-0.012452840805053711
child_spatial,22,odd_even_blocks,1,18,2,474,67,0.5070042905863802,0.4944625765521288,1.010151743888855,-0.01015174388885498
child_spatial,22,odd_even_blocks,1,20,2,422,69,0.565484255039619,0.5264400377714825,0.9912542104721069,0.008745789527893066
child_spatial,22,odd_even_blocks,1,21,1,322,53,0.5473451637791962,0.5435575506768605,0.9913345575332642,0.00866544246673584
child_spatial,22,odd_even_blocks,1,23,1,335,49,0.4803767660910518,0.45550877693734837,1.0048675537109375,-0.0048675537109375
child_spatial,22,odd_even_blocks,1,29,1,277,47,0.4899629972247918,0.47067530064754853,1.0219048261642456,-0.021904826164245605
child_spatial_meanfilter,22,odd_even_blocks,1,3,1,300,42,0.41149870801033595,0.43050941306755264,1.0055975914001465,-0.005597591400146484
child_spatial_meanfilter,22,odd_even_blocks,1,6,2,604,98,0.5356437041219652,0.5006453174155038,0.9982973337173462,0.0017026662826538086
child_spatial_meanfilter,22,odd_even_blocks,1,7,1,323,47,0.5265186555658341,0.5005396238051187,0.9988952279090881,0.0011047720909118652
child_spatial_meanfilter,22,odd_even_blocks,1,8,1,340,50,0.49344827586206896,0.5006896551724138,1.0016931295394897,-0.001693129539489746
child_spatial_meanfilter,22,odd_even_blocks,1,13,1,332,45,0.46035617499032133,0.5199380565234224,1.0015757083892822,-0.0015757083892822266
child_spatial_meanfilter,22,odd_even_blocks,1,15,1,314,48,0.46271929824561403,0.47352756892230574,1.007274866104126,-0.0072748661041259766
child_spatial_meanfilter,22,odd_even_blocks,1,16,1,305,46,0.5283280174584523,0.5425130099043143,0.9998621940612793,0.00013780593872070312
child_spatial_meanfilter,22,odd_even_blocks,1,18,2,474,67,0.48962191499504937,0.49915655139535736,1.0008294582366943,-0.0008294582366943359
child_spatial_meanfilter,22,odd_even_blocks,1,20,2,422,69,0.44847477111302714,0.4680995196452765,1.0030646324157715,-0.0030646324157714844
child_spatial_meanfilter,22,odd_even_blocks,1,21,1,322,53,0.550185873605948,0.536929227747773,0.9981329441070557,0.001867055892944336
child_spatial_meanfilter,22,odd_even_blocks,1,23,1,335,49,0.478414442700157,0.5237619523333809,1.002267599105835,-0.002267599105834961
child_spatial_meanfilter,22,odd_even_blocks,1,29,1,277,47,0.4998612395929695,0.4603607770582794,1.0002740621566772,-0.0002740621566772461
child_spatial,22,early_late_halves,0,0,1,394,55,0.5004290694556182,0.5030839367122553,1.017502784729004,-0.017502784729003906
child_spatial,22,early_late_halves,0,2,1,493,77,0.47379183316683315,0.46642420079920077,1.025247573852539,-0.025247573852539062
child_spatial,22,early_late_halves,0,3,1,415,58,0.4889645513377765,0.5045638945233266,1.0164202451705933,-0.01642024517059326
child_spatial,22,early_late_halves,0,4,1,363,48,0.5757275132275133,0.5327380952380952,0.9845256805419922,0.015474319458007812
child_spatial,22,early_late_halves,0,5,1,478,72,0.5320197044334976,0.5521688560481663,1.0031516551971436,-0.0031516551971435547
child_spatial,22,early_late_halves,0,6,2,831,132,0.5247864915246889,0.5003088828196124,1.0007117986679077,-0.0007117986679077148
child_spatial,22,early_late_halves,0,7,1,448,63,0.48864151721294574,0.4747474747474747,1.0046817064285278,-0.004681706428527832
child_spatial,22,early_late_halves,0,8,1,465,65,0.5269423076923077,0.5252884615384615,1.0057668685913086,-0.005766868591308594
