model,seed,fold,child,n_records,n,n_class1,auc,bacc,ce_bal_bits,j_bits
shared,11,0,7,1,558,95,0.4047516198704104,0.4550187563942253,1.041290521621704,-0.0412905216217041
shared,11,0,12,1,981,194,0.5547066374985263,0.5374186195784592,0.9932636618614197,0.006736338138580322
shared,11,0,14,1,984,198,0.5205747037808106,0.5279705451461176,1.007354497909546,-0.0073544979095458984
shared,11,0,21,1,874,174,0.5858128078817735,0.5555008210180624,0.9898337721824646,0.0101662278175354
shared,11,0,23,1,988,200,0.5671986040609137,0.5593401015228426,0.9941667318344116,0.005833268165588379
shared,11,0,24,2,1831,366,0.49697122288740936,0.505648184412242,1.0089826583862305,-0.008982658386230469
shared,11,0,29,1,438,84,0.5805421038471885,0.5483252623083131,0.9880688190460205,0.011931180953979492
shared,11,0,30,1,988,197,0.606749793039717,0.5647288338991318,0.9808139801025391,0.019186019897460938
shared,11,0,33,1,970,193,0.5181013730236528,0.506431672234781,1.0077779293060303,-0.0077779293060302734
shared,11,0,37,1,739,157,0.5096198043207039,0.49621336485214607,1.0043883323669434,-0.004388332366943359
shared,11,0,42,1,980,194,0.5259305894388919,0.5122504656226228,1.0010602474212646,-0.0010602474212646484
shared,11,0,48,1,766,155,0.6004012459743413,0.5737500659944037,0.9784644842147827,0.021535515785217285
shared,11,0,49,1,994,196,0.5575354201831109,0.5474400286430361,0.9963231682777405,0.0036768317222595215
shared,11,0,57,1,998,200,0.6095708020050125,0.5800626566416041,0.9831072092056274,0.01689279079437256
shared,11,0,66,1,865,175,0.6163726708074534,0.5891511387163562,0.9698551893234253,0.030144810676574707
shared,11,1,5,1,995,200,0.5433679245283018,0.5129874213836478,0.9976714849472046,0.00232851505279541
shared,11,1,8,1,966,195,0.55193721108118,0.5414546542951213,0.9930902719497681,0.006909728050231934
shared,11,1,10,1,991,198,0.6506680932910442,0.5629625383723744,0.9723426103591919,0.027657389640808105
shared,11,1,11,1,892,182,0.5248800495279369,0.5228911933137286,1.0091732740402222,-0.009173274040222168
shared,11,1,20,2,1811,365,0.542834271206351,0.5347856154910097,1.0005899667739868,-0.0005899667739868164
shared,11,1,25,2,1776,356,0.5937806614970723,0.5599184997626206,0.986422061920166,0.013577938079833984
shared,11,1,27,1,991,199,0.47406540277143294,0.48177440231460333,1.0183568000793457,-0.018356800079345703
shared,11,1,40,1,780,155,0.5328929032258065,0.5117935483870968,1.0018963813781738,-0.0018963813781738281
shared,11,1,43,1,977,192,0.566646762208068,0.5539576698513801,0.9955251216888428,0.0044748783111572266
shared,11,1,45,2,1944,392,0.5591452109194194,0.549159741216074,0.9947440028190613,0.005255997180938721
shared,11,1,50,1,737,149,0.6058759074099438,0.5914943158471442,0.9761036038398743,0.023896396160125732
shared,11,1,56,1,996,200,0.5678329145728643,0.5445226130653267,0.9914706945419312,0.008529305458068848
shared,11,1,58,1,969,195,0.571307891075333,0.5409660107334526,0.9899371862411499,0.010062813758850098
shared,11,1,62,1,922,190,0.6247411561691114,0.5936727063560541,0.9734957218170166,0.0265042781829834
shared,11,1,69,1,969,194,0.5374393082806784,0.523525108081144,1.001259446144104,-0.001259446144104004
shared,11,2,4,2,1934,390,0.555440414507772,0.5332835126876577,0.9912444353103638,0.00875556468963623
shared,11,2,6,1,772,155,0.5616667538035238,0.5391227061222357,0.9933534264564514,0.006646573543548584
shared,11,2,9,1,459,69,0.5164808621330361,0.47285395763656635,1.006416916847229,-0.006416916847229004
shared,11,2,16,1,978,194,0.5656493267410057,0.5460958868083315,0.9900686740875244,0.009931325912475586
shared,11,2,31,2,1776,355,0.5729956091227166,0.5603641553756034,0.9898405075073242,0.010159492492675781
shared,11,2,32,1,1000,200,0.6873875,0.6425000000000001,0.9610748291015625,0.0389251708984375
shared,11,2,46,1,867,178,0.5304830319140262,0.5352897049950261,0.9993346929550171,0.0006653070449829102
shared,11,2,47,1,999,200,0.5081946182728411,0.5178097622027534,1.006417155265808,-0.0064171552658081055
shared,11,2,55,1,655,131,0.5339286754851116,0.5295801526717557,0.9949194192886353,0.005080580711364746
shared,11,2,59,2,1837,372,0.5729457961760065,0.5570690667547433,0.9911234378814697,0.008876562118530273
shared,11,2,63,1,944,187,0.5125742623217174,0.5195642806179755,1.0100276470184326,-0.010027647018432617
shared,11,2,65,1,985,197,0.6439550104357237,0.6053299492385786,0.9703191518783569,0.029680848121643066
shared,11,2,67,1,996,200,0.49802763819095475,0.5081030150753769,1.0047369003295898,-0.004736900329589844
shared,11,2,68,1,721,142,0.6939964484662726,0.6245955873409716,0.9624307155609131,0.037569284439086914
shared,11,2,70,1,791,162,0.5273852283656205,0.5018498891047911,0.9954643249511719,0.004535675048828125
shared,11,3,0,1,871,170,0.6194595955357891,0.5794411345137199,0.9707112312316895,0.029288768768310547
shared,11,3,1,2,1972,394,0.5293430288291417,0.5177825815624738,1.000915288925171,-0.0009152889251708984
shared,11,3,2,1,847,172,0.5266279069767441,0.5088544358311801,1.003206491470337,-0.003206491470336914
shared,11,3,3,1,992,198,0.6264248276213011,0.5882502607943414,0.9717022776603699,0.028297722339630127
shared,11,3,19,1,993,200,0.6577238335435056,0.6311979823455234,0.9607330560684204,0.03926694393157959
shared,11,3,22,2,993,190,0.5313757619453365,0.5191092613226715,1.0036753416061401,-0.0036753416061401367
shared,11,3,36,1,885,174,0.5066605234654121,0.49829041175614724,1.0145072937011719,-0.014507293701171875
shared,11,3,41,1,990,198,0.48835896847260485,0.5012626262626263,1.018449068069458,-0.018449068069458008
shared,11,3,44,1,845,175,0.49996588486140725,0.5009808102345417,1.0164036750793457,-0.016403675079345703
shared,11,3,53,1,978,197,0.5418537993071488,0.5278147890573714,1.0061321258544922,-0.0061321258544921875
shared,11,3,60,1,598,90,0.49842519685039377,0.4950787401574803,1.0086077451705933,-0.008607745170593262
shared,11,3,61,1,932,186,0.5344958055867854,0.5148534117443571,1.0012441873550415,-0.001244187355041504
shared,11,3,64,1,981,197,0.6261945768154977,0.5903346110017611,0.9677404761314392,0.03225952386856079
shared,11,3,71,1,951,190,0.48359499273808704,0.47405768033750606,1.0198657512664795,-0.019865751266479492
shared,11,4,13,1,993,200,0.612626103404792,0.5684457755359396,0.9751877784729004,0.02481222152709961
shared,11,4,15,1,932,185,0.5112196533883281,0.5016353703100691,1.0065160989761353,-0.006516098976135254
shared,11,4,17,1,740,143,0.4257476192149559,0.4386208431434562,1.0255396366119385,-0.025539636611938477
shared,11,4,18,1,935,185,0.5996504504504504,0.5797297297297297,0.9797121286392212,0.02028787136077881
shared,11,4,26,1,965,195,0.455024975024975,0.4854478854478854,1.0290656089782715,-0.029065608978271484
shared,11,4,28,1,526,106,0.46881176999101526,0.49797843665768193,1.0157482624053955,-0.015748262405395508
shared,11,4,34,1,999,200,0.6432165206508136,0.6004286608260325,0.9674196839332581,0.03258031606674194
shared,11,4,35,1,969,195,0.5378917378917379,0.5316239316239316,0.997978687286377,0.002021312713623047
shared,11,4,38,2,1980,398,0.7003403553799338,0.6423949710626458,0.9534163475036621,0.04658365249633789
shared,11,4,39,1,994,197,0.5009776509626837,0.4875516690126044,1.0101327896118164,-0.010132789611816406
shared,11,4,51,2,1989,397,0.5643377466678481,0.5434983481639938,0.9926100969314575,0.0073899030685424805
shared,11,4,52,1,991,198,0.558338746863337,0.5299431897792554,0.9922115802764893,0.007788419723510742
shared,11,4,54,1,985,196,0.5322838260779597,0.5402246449910763,1.0025471448898315,-0.002547144889831543
shared,11,4,72,1,711,148,0.5432888483510153,0.5452150640871778,0.9988664388656616,0.001133561134338379
shared,22,0,4,2,1934,390,0.5685100305566626,0.5505447057260529,0.988754153251648,0.01124584674835205
shared,22,0,21,1,874,174,0.6085098522167488,0.5865106732348111,0.9781946539878845,0.02180534601211548
shared,22,0,28,1,526,106,0.5038971248876909,0.4754492362982929,1.0049620866775513,-0.0049620866775512695
shared,22,0,29,1,438,84,0.6119854721549638,0.6048224374495561,0.9876188635826111,0.012381136417388916
shared,22,0,31,2,1776,355,0.5928655677909823,0.5590379716723989,0.9866983890533447,0.013301610946655273
shared,22,0,36,1,885,174,0.5187327222464717,0.5065109850138222,1.0086296796798706,-0.008629679679870605
shared,22,0,37,1,739,157,0.5010834591897039,0.4843938100553768,1.004279375076294,-0.004279375076293945
shared,22,0,42,1,980,194,0.5322066577476982,0.5212874793420949,0.9995127320289612,0.00048726797103881836
shared,22,0,43,1,977,192,0.6086750265392782,0.5639961518046709,0.9776500463485718,0.022349953651428223
shared,22,0,48,1,766,155,0.6121640884852965,0.5546433662425427,0.9784976243972778,0.021502375602722168
shared,22,0,54,1,985,196,0.5413465766534751,0.5402731434779235,0.9969775676727295,0.003022432327270508
shared,22,0,57,1,998,200,0.6293796992481202,0.592437343358396,0.9797053337097168,0.020294666290283203
shared,22,0,60,1,598,90,0.5084208223972004,0.48692038495188106,1.004866123199463,-0.004866123199462891
shared,22,0,61,1,932,186,0.538953270489204,0.5283230995416415,1.0005733966827393,-0.0005733966827392578
shared,22,0,72,1,711,148,0.5284671883250924,0.5347318899716769,1.0009734630584717,-0.0009734630584716797
shared,22,1,0,1,871,170,0.6052781740370899,0.5674918184106739,0.975835919380188,0.02416408061981201
shared,22,1,2,1,847,172,0.5203919035314384,0.518888888888889,1.0034855604171753,-0.003485560417175293
shared,22,1,5,1,995,200,0.5588930817610063,0.5307704402515723,0.9928977489471436,0.007102251052856445
shared,22,1,16,1,978,194,0.5524208394698085,0.5329199978960656,0.9919834136962891,0.008016586303710938
shared,22,1,18,1,935,185,0.5623495495495495,0.5251171171171172,0.9893394708633423,0.010660529136657715
shared,22,1,20,2,1811,365,0.5468472309062317,0.5410352602360787,0.9980542659759521,0.0019457340240478516
shared,22,1,32,1,1000,200,0.6885000000000001,0.6343749999999999,0.952082097530365,0.04791790246963501
shared,22,1,33,1,970,193,0.5195384133207968,0.5046011963110408,1.0059925317764282,-0.005992531776428223
shared,22,1,35,1,969,195,0.5547505466110118,0.5208209103557941,0.9939236044883728,0.006076395511627197
shared,22,1,39,1,994,197,0.5127094625148877,0.5115057098637658,1.006686806678772,-0.006686806678771973
shared,22,1,44,1,845,175,0.5267675906183369,0.5130277185501066,1.0022943019866943,-0.002294301986694336
shared,22,1,46,1,867,178,0.5306991079727988,0.5120227980626539,1.0023101568222046,-0.00231015682220459
shared,22,1,56,1,996,200,0.5465483668341709,0.5229522613065327,0.9992375373840332,0.0007624626159667969
shared,22,1,58,1,969,195,0.5622672762207646,0.5487974557741999,0.9939206838607788,0.006079316139221191
shared,22,1,68,1,721,142,0.6633766328541195,0.6233975528473084,0.9674268960952759,0.03257310390472412
shared,22,2,10,1,991,198,0.632908530449514,0.5881577438954488,0.9804714918136597,0.019528508186340332
shared,22,2,11,1,892,182,0.5149009441262962,0.5271010679461384,1.0162230730056763,-0.01622307300567627
shared,22,2,12,1,981,194,0.5618556701030928,0.5445873013793736,0.9922405481338501,0.007759451866149902
shared,22,2,14,1,984,198,0.5228429331482767,0.5255031228313671,1.0036169290542603,-0.003616929054260254
shared,22,2,24,2,1831,366,0.4838835114418396,0.4892304966523061,1.0127462148666382,-0.012746214866638184
shared,22,2,25,2,1776,356,0.6041640291185314,0.5800996993195126,0.9820964932441711,0.017903506755828857
shared,22,2,30,1,988,197,0.6319732780583596,0.6186508114768301,0.9723306894302368,0.027669310569763184
shared,22,2,47,1,999,200,0.49782853566958707,0.5097058823529412,1.012317180633545,-0.012317180633544922
