model,seed,partition,train_block,child,n_records,n,n_class1,auc,bacc,ce_bal_bits,j_bits
per_child,22,early_late_halves,1,18,1,441,70,0.4696958028494416,0.5035040431266846,1.0106453895568848,-0.010645389556884766
per_child,22,early_late_halves,0,20,1,447,65,0.4846757954087797,0.49438179621425693,1.0035209655761719,-0.003520965576171875
per_child,22,early_late_halves,1,20,1,492,75,0.5603996802557953,0.5403357314148681,0.9971100091934204,0.00288999080657959
per_child,22,early_late_halves,0,21,1,389,60,0.516565349544073,0.5001266464032421,0.9992576241493225,0.0007423758506774902
per_child,22,early_late_halves,1,21,1,400,58,0.5087971365194596,0.5178967533776971,1.0071277618408203,-0.0071277618408203125
per_child,22,early_late_halves,0,22,1,455,57,0.532993916953187,0.5254341884862911,1.004455804824829,-0.0044558048248291016
per_child,22,early_late_halves,1,22,1,464,77,0.5589113728648613,0.528071411792342,0.9956921339035034,0.004307866096496582
per_child,22,early_late_halves,0,26,1,387,57,0.6046783625730994,0.5706539074960127,0.98859703540802,0.01140296459197998
per_child,22,early_late_halves,1,26,1,469,74,0.4879062606910708,0.4757269928156004,1.001682996749878,-0.0016829967498779297
per_child,33,odd_even_blocks,0,1,1,292,43,0.5228355281591482,0.5372186420099001,0.9937588572502136,0.006241142749786377
per_child,33,odd_even_blocks,1,1,1,339,61,0.4748496284939262,0.4624660926996108,1.0043983459472656,-0.004398345947265625
per_child,33,odd_even_blocks,0,4,1,316,44,0.4982870989304813,0.5227272727272727,1.004806399345398,-0.004806399345397949
per_child,33,odd_even_blocks,1,4,1,313,54,0.5414342914342913,0.5217360217360217,0.9933270215988159,0.006672978401184082
per_child,33,odd_even_blocks,0,7,1,320,43,0.46654353118965664,0.4740156158173117,1.0086102485656738,-0.008610248565673828
per_child,33,odd_even_blocks,1,7,1,314,48,0.49126723057644106,0.49796365914786966,1.0022826194763184,-0.0022826194763183594
per_child,33,odd_even_blocks,0,8,1,281,47,0.4933624295326423,0.5070012729587198,1.0040454864501953,-0.0040454864501953125
per_child,33,odd_even_blocks,1,8,1,289,40,0.5312751004016064,0.5479417670682731,0.9983729720115662,0.0016270279884338379
per_child,33,odd_even_blocks,0,12,2,445,68,0.48584022468403804,0.5123654236230302,1.0511651039123535,-0.051165103912353516
per_child,33,odd_even_blocks,1,12,2,487,71,0.5314869989165765,0.5231243228602384,0.9984174370765686,0.0015825629234313965
per_child,33,odd_even_blocks,0,13,1,313,49,0.4641311069882498,0.516156462585034,1.0337356328964233,-0.03373563289642334
per_child,33,odd_even_blocks,1,13,1,273,43,0.5260869565217391,0.4812436804853387,0.997082531452179,0.002917468547821045
per_child,33,odd_even_blocks,0,15,1,313,48,0.5533411949685534,0.5412342767295597,0.9959390163421631,0.004060983657836914
per_child,33,odd_even_blocks,1,15,1,319,48,0.5216020910209102,0.4986162361623616,1.0017870664596558,-0.0017870664596557617
per_child,33,odd_even_blocks,0,22,1,297,48,0.42486613119143235,0.5205823293172691,1.010857105255127,-0.010857105255126953
per_child,33,odd_even_blocks,1,22,1,302,46,0.5843665081521738,0.5510360054347826,0.9870858192443848,0.012914180755615234
per_child,33,early_late_halves,0,0,1,357,49,0.6284786641929498,0.5507884972170687,0.9838954210281372,0.016104578971862793
per_child,33,early_late_halves,1,0,1,311,57,0.42063820969747207,0.44937146014642904,1.024020791053772,-0.024020791053771973
per_child,33,early_late_halves,0,1,1,470,69,0.5615490259857603,0.5461888756369945,0.9909489750862122,0.009051024913787842
per_child,33,early_late_halves,1,1,1,486,74,0.5227630543164524,0.5374573602728943,1.0293083190917969,-0.029308319091796875
per_child,33,early_late_halves,0,2,1,465,71,0.45688853935797524,0.4562629584614285,1.2135924100875854,-0.21359241008758545
per_child,33,early_late_halves,1,2,1,479,72,0.5306272181272181,0.5325552825552826,0.9979785680770874,0.0020214319229125977
per_child,33,early_late_halves,0,4,1,474,67,0.5189959294436906,0.5145953280281639,1.0029100179672241,-0.002910017967224121
per_child,33,early_late_halves,1,4,1,469,74,0.5295073554567226,0.5091173451932945,1.0015968084335327,-0.0015968084335327148
per_child,33,early_late_halves,0,5,1,421,55,0.4818430203676105,0.4740188772975658,1.0022833347320557,-0.002283334732055664
per_child,33,early_late_halves,1,5,1,317,56,0.4727695675971538,0.4621647509578544,1.2806615829467773,-0.28066158294677734
per_child,33,early_late_halves,0,6,1,417,67,0.572089552238806,0.5442430703624733,0.9874603152275085,0.012539684772491455
per_child,33,early_late_halves,1,6,1,435,64,0.5369567048517521,0.488586590296496,1.0309151411056519,-0.030915141105651855
per_child,33,early_late_halves,0,7,1,480,73,0.5457574635656828,0.5487866446770556,1.136197805404663,-0.13619780540466309
per_child,33,early_late_halves,1,7,1,481,74,0.4771399163291056,0.5024570024570024,1.0046273469924927,-0.004627346992492676
per_child,33,early_late_halves,0,8,1,405,63,0.441334818527801,0.460735171261487,1.0104725360870361,-0.010472536087036133
per_child,33,early_late_halves,1,8,1,477,64,0.4542978208232445,0.48747730024213076,1.010389804840088,-0.01038980484008789
per_child,33,early_late_halves,0,9,1,393,51,0.5304150900126132,0.5245958032335741,1.29953932762146,-0.29953932762145996
per_child,33,early_late_halves,1,9,1,466,78,0.46099325931800156,0.47455722971186887,1.006492257118225,-0.006492257118225098
per_child,33,early_late_halves,0,10,1,460,73,0.5036989841067572,0.47985912003114933,1.002636432647705,-0.002636432647705078
per_child,33,early_late_halves,1,10,1,467,70,0.5208348326736236,0.5179201151493343,1.0003077983856201,-0.0003077983856201172
per_child,33,early_late_halves,0,11,2,307,58,0.4751073258551447,0.48338180307436646,1.0067453384399414,-0.006745338439941406
per_child,33,early_late_halves,1,11,2,324,50,0.5071532846715329,0.5043795620437956,1.0067545175552368,-0.006754517555236816
per_child,33,early_late_halves,0,12,2,721,105,0.46919449598021024,0.4805735930735931,1.009898066520691,-0.009898066520690918
per_child,33,early_late_halves,1,12,2,703,102,0.49649277348210497,0.5119979772274966,1.0036653280258179,-0.003665328025817871
per_child,33,early_late_halves,0,13,1,430,71,0.4346973204127271,0.4378163129192985,1.0242060422897339,-0.024206042289733887
per_child,33,early_late_halves,1,13,1,479,68,0.5385537426649492,0.4972269929869758,0.9959748983383179,0.004025101661682129
per_child,33,early_late_halves,0,14,1,401,60,0.5630009775171065,0.5556695992179863,0.9931255578994751,0.006874442100524902
per_child,33,early_late_halves,1,14,1,452,67,0.4385152161271564,0.4343089746074821,1.1195144653320312,-0.11951446533203125
per_child,33,early_late_halves,0,15,1,475,72,0.4854046043562173,0.4934518886131789,1.1242550611495972,-0.12425506114959717
per_child,33,early_late_halves,1,15,1,479,70,0.4777156828501572,0.4747467691232972,1.062232255935669,-0.062232255935668945
per_child,33,early_late_halves,0,18,1,456,66,0.48405205905205895,0.4837995337995338,1.0072184801101685,-0.007218480110168457
per_child,33,early_late_halves,1,18,1,441,70,0.534020023103581,0.5226415094339623,0.9973061084747314,0.0026938915252685547
per_child,33,early_late_halves,0,20,1,447,65,0.5456504228755538,0.5347764800644381,0.9928252100944519,0.007174789905548096
per_child,33,early_late_halves,1,20,1,492,75,0.5009592326139088,0.4970263788968825,1.0016212463378906,-0.001621246337890625
per_child,33,early_late_halves,0,21,1,389,60,0.45083586626139815,0.45149442755825736,1.0130850076675415,-0.013085007667541504
per_child,33,early_late_halves,1,21,1,400,58,0.4833887880621094,0.49480742085097806,1.0036776065826416,-0.0036776065826416016
per_child,33,early_late_halves,0,22,1,455,57,0.4983249581239531,0.5301948338182139,1.0032904148101807,-0.003290414810180664
per_child,33,early_late_halves,1,22,1,464,77,0.5965133058156313,0.5735259572468875,1.0102531909942627,-0.010253190994262695
per_child,33,early_late_halves,0,26,1,387,57,0.49832535885167467,0.4779904306220096,1.002089262008667,-0.002089262008666992
per_child,33,early_late_halves,1,26,1,469,74,0.48162846390694497,0.46809784468012317,1.003556489944458,-0.003556489944458008
