kind,seed,fold,centre_s,auc_base,auc_occluded,drop,group,n_channels
space,11,0,,0.555375977251496,0.548903548877077,0.00647242837441897,band_7_112-127,16.0
time,11,1,-0.16,0.561054124845601,0.5617005822307922,-0.0006464573851912014,,
time,11,1,-0.12000000000000001,0.561054124845601,0.5623317905054567,-0.0012776656598556535,,
time,11,1,-0.08000000000000002,0.561054124845601,0.5612197375352587,-0.00016561268965764597,,
time,11,1,-0.04000000000000001,0.561054124845601,0.5607643646595739,0.0002897601860271104,,
time,11,1,0.0,0.561054124845601,0.5599085449785387,0.0011455798670623185,,
time,11,1,0.03999999999999998,0.561054124845601,0.5595633941762647,0.0014907306693363598,,
time,11,1,0.08000000000000002,0.561054124845601,0.5628515831790843,-0.001797458333483326,,
time,11,1,0.12,0.561054124845601,0.5575847358178024,0.003469389027798586,,
time,11,1,0.15999999999999998,0.561054124845601,0.5420895754343497,0.018964549411251364,,
time,11,1,0.2,0.561054124845601,0.5384711939414463,0.022582930904154752,,
time,11,1,0.24,0.561054124845601,0.5343750462712291,0.026679078574371906,,
time,11,1,0.27999999999999997,0.561054124845601,0.54734365959669,0.013710465248911063,,
time,11,1,0.32,0.561054124845601,0.5589053747039471,0.0021487501416539434,,
time,11,1,0.36000000000000004,0.561054124845601,0.5577934236915324,0.0032607011540686237,,
time,11,1,0.39999999999999997,0.561054124845601,0.5588910028016284,0.0021631220439726206,,
time,11,1,0.44,0.561054124845601,0.5583309874347723,0.0027231374108287465,,
time,11,1,0.48000000000000004,0.561054124845601,0.5606602410737641,0.0003938837718369115,,
time,11,1,0.52,0.561054124845601,0.5596963655470578,0.001357759298543204,,
time,11,1,0.56,0.561054124845601,0.5620889700024335,-0.001034845156832498,,
space,11,1,,0.561054124845601,0.5571642683995406,0.0038898564460604357,band_0_0-15,16.0
space,11,1,,0.561054124845601,0.557913641968804,0.003140482876797024,band_1_16-31,16.0
space,11,1,,0.561054124845601,0.5617207026535406,-0.0006665778079395501,band_2_32-47,16.0
space,11,1,,0.561054124845601,0.5624235370148499,-0.001369412169248907,band_3_48-63,16.0
space,11,1,,0.561054124845601,0.5613224971381231,-0.00026837229252207884,band_4_64-79,16.0
space,11,1,,0.561054124845601,0.5585191795766508,0.0025349452689502616,band_5_80-95,16.0
space,11,1,,0.561054124845601,0.5512866950690095,0.009767429776591507,band_6_96-111,16.0
space,11,1,,0.561054124845601,0.5568512439461369,0.004202880899464079,band_7_112-127,16.0
time,11,2,-0.16,0.5673360557233237,0.566262983985477,0.0010730717378466537,,
time,11,2,-0.12000000000000001,0.5673360557233237,0.5665858952030152,0.0007501605203085182,,
time,11,2,-0.08000000000000002,0.5673360557233237,0.5673637493046289,-2.769358130516597e-05,,
time,11,2,-0.04000000000000001,0.5673360557233237,0.5674348899284158,-9.883420509215757e-05,,
time,11,2,0.0,0.5673360557233237,0.5703675069869686,-0.003031451263644902,,
time,11,2,0.03999999999999998,0.5673360557233237,0.5710228629233779,-0.0036868072000542096,,
time,11,2,0.08000000000000002,0.5673360557233237,0.5695849583972111,-0.002248902673887443,,
time,11,2,0.12,0.5673360557233237,0.5634717078436599,0.003864347879663832,,
time,11,2,0.15999999999999998,0.5673360557233237,0.5426007210669,0.024735334656423635,,
time,11,2,0.2,0.5673360557233237,0.5456543679525936,0.021681687770730096,,
time,11,2,0.24,0.5673360557233237,0.5331331356307075,0.03420292009261616,,
time,11,2,0.27999999999999997,0.5673360557233237,0.5538123785506875,0.01352367717263614,,
time,11,2,0.32,0.5673360557233237,0.5654909790315112,0.0018450766918124417,,
time,11,2,0.36000000000000004,0.5673360557233237,0.5647871671488808,0.002548888574442909,,
time,11,2,0.39999999999999997,0.5673360557233237,0.558808666317229,0.008527389406094654,,
time,11,2,0.44,0.5673360557233237,0.5571538421761945,0.010182213547129226,,
time,11,2,0.48000000000000004,0.5673360557233237,0.5708881364347241,-0.0035520807114004516,,
time,11,2,0.52,0.5673360557233237,0.5710427559614338,-0.00370670023811015,,
time,11,2,0.56,0.5673360557233237,0.5667878678490615,0.0005481878742621404,,
space,11,2,,0.5673360557233237,0.5793254054314693,-0.01198934970814558,band_0_0-15,16.0
space,11,2,,0.5673360557233237,0.5624803734121802,0.004855682311143528,band_1_16-31,16.0
space,11,2,,0.5673360557233237,0.5593992327136945,0.007936823009629168,band_2_32-47,16.0
space,11,2,,0.5673360557233237,0.5587347430580358,0.008601312665287852,band_3_48-63,16.0
space,11,2,,0.5673360557233237,0.5664600430095965,0.00087601271372717,band_4_64-79,16.0
space,11,2,,0.5673360557233237,0.5708214302395525,-0.0034853745162287675,band_5_80-95,16.0
space,11,2,,0.5673360557233237,0.5386656218983522,0.028670433824971475,band_6_96-111,16.0
space,11,2,,0.5673360557233237,0.5547367829795615,0.012599272743762158,band_7_112-127,16.0
time,11,3,-0.16,0.5416823967781438,0.5427334943688137,-0.0010510975906699027,,
time,11,3,-0.12000000000000001,0.5416823967781438,0.5439374294414782,-0.0022550326633343776,,
time,11,3,-0.08000000000000002,0.5416823967781438,0.5426951827294493,-0.0010127859513054949,,
time,11,3,-0.04000000000000001,0.5416823967781438,0.543151308510691,-0.0014689117325472623,,
time,11,3,0.0,0.5416823967781438,0.5413814699462128,0.0003009268319309477,,
time,11,3,0.03999999999999998,0.5416823967781438,0.5402366481321687,0.0014457486459751312,,
time,11,3,0.08000000000000002,0.5416823967781438,0.5427623808183138,-0.0010799840401700678,,
time,11,3,0.12,0.5416823967781438,0.5340485127140905,0.007633884064053298,,
time,11,3,0.15999999999999998,0.5416823967781438,0.5189806666315105,0.022701730146633237,,
time,11,3,0.2,0.5416823967781438,0.5215846888773968,0.02009770790074694,,
time,11,3,0.24,0.5416823967781438,0.5301408915553801,0.011541505222763648,,
time,11,3,0.27999999999999997,0.5416823967781438,0.5416493455482861,3.3051229857639086e-05,,
time,11,3,0.32,0.5416823967781438,0.5438887977264821,-0.0022064009483383495,,
time,11,3,0.36000000000000004,0.5416823967781438,0.5421773599659376,-0.000494963187793851,,
time,11,3,0.39999999999999997,0.5416823967781438,0.5409118605540691,0.0007705362240746361,,
time,11,3,0.44,0.5416823967781438,0.5372940992134417,0.004388297564702048,,
time,11,3,0.48000000000000004,0.5416823967781438,0.5412090186731704,0.0004733781049733876,,
time,11,3,0.52,0.5416823967781438,0.5427479756366265,-0.0010655788584826853,,
time,11,3,0.56,0.5416823967781438,0.5417208532212369,-3.845644309308227e-05,,
space,11,3,,0.5416823967781438,0.5423581574363966,-0.0006757606582528108,band_0_0-15,16.0
space,11,3,,0.5416823967781438,0.5409316719048828,0.0007507248732609995,band_1_16-31,16.0
space,11,3,,0.5416823967781438,0.5432539791437053,-0.0015715823655615413,band_2_32-47,16.0
space,11,3,,0.5416823967781438,0.5424018897823019,-0.0007194930041580783,band_3_48-63,16.0
space,11,3,,0.5416823967781438,0.5419398748092115,-0.00025747803106768163,band_4_64-79,16.0
space,11,3,,0.5416823967781438,0.5358118830546222,0.005870513723521542,band_5_80-95,16.0
space,11,3,,0.5416823967781438,0.5359404943539702,0.005741902424173606,band_6_96-111,16.0
space,11,3,,0.5416823967781438,0.5414151058571001,0.0002672909210437169,band_7_112-127,16.0
time,11,4,-0.16,0.5268073386312754,0.5266893505271916,0.00011798810408381044,,
time,11,4,-0.12000000000000001,0.5268073386312754,0.5266027897931074,0.00020454883816800606,,
time,11,4,-0.08000000000000002,0.5268073386312754,0.5263895927292522,0.00041774590202314776,,
time,11,4,-0.04000000000000001,0.5268073386312754,0.5257899597855752,0.0010173788457001898,,
time,11,4,0.0,0.5268073386312754,0.5264296319235724,0.000377706707702985,,
time,11,4,0.03999999999999998,0.5268073386312754,0.5272575532521693,-0.0004502146208938962,,
time,11,4,0.08000000000000002,0.5268073386312754,0.5268977788510688,-9.044021979343064e-05,,
time,11,4,0.12,0.5268073386312754,0.5248521920131196,0.0019551466181557675,,
time,11,4,0.15999999999999998,0.5268073386312754,0.5184230674389982,0.008384271192277137,,
time,11,4,0.2,0.5268073386312754,0.519753015462665,0.007054323168610432,,
time,11,4,0.24,0.5268073386312754,0.5156230436760939,0.011184294955181473,,
time,11,4,0.27999999999999997,0.5268073386312754,0.521298903193557,0.005508435437718395,,
time,11,4,0.32,0.5268073386312754,0.5279006674137339,-0.0010933287824584914,,
time,11,4,0.36000000000000004,0.5268073386312754,0.5279285136684048,-0.001121175037129385,,
time,11,4,0.39999999999999997,0.5268073386312754,0.5249123541160059,0.0018949845152694822,,
time,11,4,0.44,0.5268073386312754,0.5209333295364992,0.0058740090947762,,
time,11,4,0.48000000000000004,0.5268073386312754,0.5252849073143951,0.001522431316880235,,
time,11,4,0.52,0.5268073386312754,0.5273362156627343,-0.0005288770314588742,,
time,11,4,0.56,0.5268073386312754,0.5285504294228494,-0.0017430907915739757,,
space,11,4,,0.5268073386312754,0.5294847503158779,-0.0026774116846025597,band_0_0-15,16.0
space,11,4,,0.5268073386312754,0.5230554432027473,0.0037518954285280515,band_1_16-31,16.0
space,11,4,,0.5268073386312754,0.5236894885724144,0.0031178500588610047,band_2_32-47,16.0
space,11,4,,0.5268073386312754,0.5252779674458216,0.0015293711854538206,band_3_48-63,16.0
space,11,4,,0.5268073386312754,0.5256389800016091,0.001168358629666244,band_4_64-79,16.0
space,11,4,,0.5268073386312754,0.5277277065248765,-0.0009203678936011706,band_5_80-95,16.0
space,11,4,,0.5268073386312754,0.5290963826461925,-0.002289044014917141,band_6_96-111,16.0
space,11,4,,0.5268073386312754,0.5267751379095077,3.2200721767683405e-05,band_7_112-127,16.0
time,22,0,-0.16,0.538199076245117,0.5440653619320618,-0.0058662856869448055,,
time,22,0,-0.12000000000000001,0.538199076245117,0.5409558490328278,-0.002756772787710804,,
time,22,0,-0.08000000000000002,0.538199076245117,0.5392590583747201,-0.0010599821296031209,,
time,22,0,-0.04000000000000001,0.538199076245117,0.5373238319520198,0.0008752442930971549,,
time,22,0,0.0,0.538199076245117,0.5393935704831327,-0.0011944942380157642,,
time,22,0,0.03999999999999998,0.538199076245117,0.5378774586510979,0.00032161759401905243,,
time,22,0,0.08000000000000002,0.538199076245117,0.5398107171983376,-0.0016116409532206388,,
time,22,0,0.12,0.538199076245117,0.5373766029538641,0.0008224732912528454,,
time,22,0,0.15999999999999998,0.538199076245117,0.5348220446534074,0.003377031591709545,,
time,22,0,0.2,0.538199076245117,0.5282723923660967,0.009926683879020293,,
time,22,0,0.24,0.538199076245117,0.5094625172035797,0.02873655904153727,,
time,22,0,0.27999999999999997,0.538199076245117,0.526130833103939,0.012068243141177937,,
time,22,0,0.32,0.538199076245117,0.5389858746596373,-0.0007867984145203399,,
time,22,0,0.36000000000000004,0.538199076245117,0.5434365582830109,-0.00523748203789387,,
time,22,0,0.39999999999999997,0.538199076245117,0.5391983491436098,-0.0009992728984927757,,
time,22,0,0.44,0.538199076245117,0.5284019489560733,0.009797127289043694,,
time,22,0,0.48000000000000004,0.538199076245117,0.5322327837194045,0.005966292525712458,,
time,22,0,0.52,0.538199076245117,0.5344109504748383,0.0037881257702786497,,
time,22,0,0.56,0.538199076245117,0.5408662407318992,-0.0026671644867821698,,
space,22,0,,0.538199076245117,0.5369497052798412,0.0012493709652757756,band_0_0-15,16.0
space,22,0,,0.538199076245117,0.5364696675754108,0.0017294086697061672,band_1_16-31,16.0
space,22,0,,0.538199076245117,0.5272251617966012,0.010973914448515809,band_2_32-47,16.0
space,22,0,,0.538199076245117,0.5401850489124075,-0.001985972667290503,band_3_48-63,16.0
space,22,0,,0.538199076245117,0.5369749807183007,0.001224095526816238,band_4_64-79,16.0
space,22,0,,0.538199076245117,0.5349879740648601,0.003211102180256886,band_5_80-95,16.0
space,22,0,,0.538199076245117,0.5330800642278973,0.0051190120172196485,band_6_96-111,16.0
space,22,0,,0.538199076245117,0.5347486356844388,0.003450440560678225,band_7_112-127,16.0
time,22,1,-0.16,0.5334756881624121,0.5341252955402696,-0.000649607377857464,,
time,22,1,-0.12000000000000001,0.5334756881624121,0.5330405019186258,0.00043518624378624526,,
time,22,1,-0.08000000000000002,0.5334756881624121,0.5331753993086367,0.00030028885377542114,,
time,22,1,-0.04000000000000001,0.5334756881624121,0.5314500815698354,0.0020256065925766675,,
time,22,1,0.0,0.5334756881624121,0.5309823262724608,0.0024933618899513066,,
time,22,1,0.03999999999999998,0.5334756881624121,0.5289075468990218,0.004568141263390335,,
time,22,1,0.08000000000000002,0.5334756881624121,0.5333231657079621,0.00015252245444996593,,
time,22,1,0.12,0.5334756881624121,0.5315312934467493,0.0019443947156627672,,
time,22,1,0.15999999999999998,0.5334756881624121,0.5242332462241935,0.009242441938218549,,
time,22,1,0.2,0.5334756881624121,0.5257023196356635,0.007773368526748592,,
time,22,1,0.24,0.5334756881624121,0.5203634761449858,0.013112212017426295,,
time,22,1,0.27999999999999997,0.5334756881624121,0.5280765828137098,0.005399105348702249,,
time,22,1,0.32,0.5334756881624121,0.5326274276272058,0.0008482605352062578,,
time,22,1,0.36000000000000004,0.5334756881624121,0.5324141388845948,0.0010615492778173197,,
time,22,1,0.39999999999999997,0.5334756881624121,0.534969250321296,-0.0014935621588839654,,
time,22,1,0.44,0.5334756881624121,0.5339056060614333,-0.0004299178990212482,,
time,22,1,0.48000000000000004,0.5334756881624121,0.5360095818446431,-0.002533893682231003,,
time,22,1,0.52,0.5334756881624121,0.533377784071117,9.790409129506461e-05,,
time,22,1,0.56,0.5334756881624121,0.5304466694987856,0.0030290186636264815,,
space,22,1,,0.5334756881624121,0.5301899344953215,0.0032857536670906073,band_0_0-15,16.0
space,22,1,,0.5334756881624121,0.5345916790700824,-0.001115990907670339,band_1_16-31,16.0
space,22,1,,0.5334756881624121,0.5330820804839266,0.00039360767848550804,band_2_32-47,16.0
space,22,1,,0.5334756881624121,0.5391401188325533,-0.005664430670141218,band_3_48-63,16.0
space,22,1,,0.5334756881624121,0.5321507479946774,0.0013249401677346562,band_4_64-79,16.0
space,22,1,,0.5334756881624121,0.5325828690916934,0.0008928190707186978,band_5_80-95,16.0
space,22,1,,0.5334756881624121,0.5275611889528932,0.00591449920951892,band_6_96-111,16.0
space,22,1,,0.5334756881624121,0.5354696082791827,-0.0019939201167705756,band_7_112-127,16.0
time,22,2,-0.16,0.5617201551436001,0.5612493118623298,0.0004708432812702279,,
time,22,2,-0.12000000000000001,0.5617201551436001,0.561721279401929,-1.1242583288773034e-06,,
time,22,2,-0.08000000000000002,0.5617201551436001,0.5622691414030966,-0.0005489862594965089,,
time,22,2,-0.04000000000000001,0.5617201551436001,0.5645354663191902,-0.002815311175590085,,
time,22,2,0.0,0.5617201551436001,0.5627699355448409,-0.0010497804012408185,,
time,22,2,0.03999999999999998,0.5617201551436001,0.5615834108823867,0.0001367442612133507,,
time,22,2,0.08000000000000002,0.5617201551436001,0.5664181251554602,-0.00469797001186012,,
time,22,2,0.12,0.5617201551436001,0.5610972127461235,0.0006229423974766224,,
time,22,2,0.15999999999999998,0.5617201551436001,0.5380833708347637,0.023636784308836423,,
time,22,2,0.2,0.5617201551436001,0.5400809305775526,0.0216392245660475,,
time,22,2,0.24,0.5617201551436001,0.5397425635678186,0.021977591575781497,,
time,22,2,0.27999999999999997,0.5617201551436001,0.5541401647400068,0.007579990403593251,,
time,22,2,0.32,0.5617201551436001,0.5622845008843095,-0.0005643457407094044,,
time,22,2,0.36000000000000004,0.5617201551436001,0.5656529637342169,-0.003932808590616843,,
time,22,2,0.39999999999999997,0.5617201551436001,0.5616224855524391,9.766959116097595e-05,,
time,22,2,0.44,0.5617201551436001,0.5540547874984184,0.007665367645181664,,
time,22,2,0.48000000000000004,0.5617201551436001,0.559431546149587,0.002288608994013064,,
time,22,2,0.52,0.5617201551436001,0.5594825263171924,0.002237628826407656,,
time,22,2,0.56,0.5617201551436001,0.559718819024845,0.0020013361187550816,,
space,22,2,,0.5617201551436001,0.564476364750007,-0.0027562096064068786,band_0_0-15,16.0
space,22,2,,0.5617201551436001,0.5625967731344761,-0.0008766179908760163,band_1_16-31,16.0
space,22,2,,0.5617201551436001,0.5620073624586587,-0.00028720731505860186,band_2_32-47,16.0
space,22,2,,0.5617201551436001,0.5653711582775189,-0.003651003133918862,band_3_48-63,16.0
space,22,2,,0.5617201551436001,0.5596676061029074,0.0020525490406926306,band_4_64-79,16.0
space,22,2,,0.5617201551436001,0.5605573624215466,0.0011627927220534406,band_5_80-95,16.0
space,22,2,,0.5617201551436001,0.5537571673673677,0.007962987776232389,band_6_96-111,16.0
space,22,2,,0.5617201551436001,0.5557142510987817,0.006005904044818378,band_7_112-127,16.0
time,22,3,-0.16,0.5565171814020647,0.555607531792993,0.0009096496090716943,,
time,22,3,-0.12000000000000001,0.5565171814020647,0.5558493776631547,0.0006678037389100666,,
time,22,3,-0.08000000000000002,0.5565171814020647,0.5547293192415469,0.0017878621605178502,,
time,22,3,-0.04000000000000001,0.5565171814020647,0.557312255755936,-0.0007950743538712723,,
time,22,3,0.0,0.5565171814020647,0.5589761840427983,-0.0024590026407335097,,
time,22,3,0.03999999999999998,0.5565171814020647,0.5604889940141402,-0.003971812612075465,,
time,22,3,0.08000000000000002,0.5565171814020647,0.5603603132077158,-0.003843131805651101,,
time,22,3,0.12,0.5565171814020647,0.5549686875722943,0.0015484938297704032,,
time,22,3,0.15999999999999998,0.5565171814020647,0.5353720124087712,0.02114516899329355,,
time,22,3,0.2,0.5565171814020647,0.5394536310951928,0.0170635503068719,,
time,22,3,0.24,0.5565171814020647,0.5308448492234906,0.02567233217857412,,
time,22,3,0.27999999999999997,0.5565171814020647,0.5411022335504713,0.015414947851593475,,
time,22,3,0.32,0.5565171814020647,0.5619052617871444,-0.005388080385079652,,
time,22,3,0.36000000000000004,0.5565171814020647,0.5631053839880834,-0.0065882025860186655,,
time,22,3,0.39999999999999997,0.5565171814020647,0.5477039709943541,0.008813210407710659,,
time,22,3,0.44,0.5565171814020647,0.5382263450986442,0.018290836303420543,,
time,22,3,0.48000000000000004,0.5565171814020647,0.5555195921695906,0.000997589232474172,,
time,22,3,0.52,0.5565171814020647,0.558756879095914,-0.0022396976938492408,,
time,22,3,0.56,0.5565171814020647,0.5562747337583199,0.0002424476437448142,,
space,22,3,,0.5565171814020647,0.556063860285861,0.00045332111620377535,band_0_0-15,16.0
space,22,3,,0.5565171814020647,0.558553404711484,-0.002036223309419216,band_1_16-31,16.0
space,22,3,,0.5565171814020647,0.5538380705173139,0.0026791108847508127,band_2_32-47,16.0
space,22,3,,0.5565171814020647,0.5549703711146347,0.0015468102874300893,band_3_48-63,16.0
space,22,3,,0.5565171814020647,0.5592545863637439,-0.0027374049616791796,band_4_64-79,16.0
space,22,3,,0.5565171814020647,0.5521325787066785,0.004384602695386208,band_5_80-95,16.0
space,22,3,,0.5565171814020647,0.5513851416671224,0.005132039734942362,band_6_96-111,16.0
space,22,3,,0.5565171814020647,0.5538149335699613,0.002702247832103488,band_7_112-127,16.0
time,22,4,-0.16,0.5270412642394668,0.5264625567466825,0.000578707492784325,,
time,22,4,-0.12000000000000001,0.5270412642394668,0.5271796294835135,-0.0001383652440466454,,
time,22,4,-0.08000000000000002,0.5270412642394668,0.5284659506642297,-0.0014246864247628999,,
time,22,4,-0.04000000000000001,0.5270412642394668,0.5269472198375996,9.404440186722152e-05,,
time,22,4,0.0,0.5270412642394668,0.5282292117529827,-0.001187947513515808,,
time,22,4,0.03999999999999998,0.5270412642394668,0.526394833241208,0.0006464309982588956,,
time,22,4,0.08000000000000002,0.5270412642394668,0.5270269184386671,1.4345800799731023e-05,,
time,22,4,0.12,0.5270412642394668,0.5234716625620842,0.003569601677382628,,
time,22,4,0.15999999999999998,0.5270412642394668,0.520471941994385,0.006569322245081888,,
time,22,4,0.2,0.5270412642394668,0.5239309674698501,0.003110296769616716,,
time,22,4,0.24,0.5270412642394668,0.517469989057748,0.009571275181718852,,
time,22,4,0.27999999999999997,0.5270412642394668,0.5230180034090306,0.004023260830436248,,
time,22,4,0.32,0.5270412642394668,0.5264649768947369,0.0005762873447299199,,
time,22,4,0.36000000000000004,0.5270412642394668,0.5272481711320368,-0.00020690689256996908,,
time,22,4,0.39999999999999997,0.5270412642394668,0.5223305464708866,0.00471071776858023,,
time,22,4,0.44,0.5270412642394668,0.5192585320145345,0.007782732224932309,,
time,22,4,0.48000000000000004,0.5270412642394668,0.5274528302138618,-0.00041156597439495624,,
time,22,4,0.52,0.5270412642394668,0.5273155384431177,-0.0002742742036508927,,
time,22,4,0.56,0.5270412642394668,0.5272189395573174,-0.00017767531785051194,,
space,22,4,,0.5270412642394668,0.5276089144146056,-0.000567650175138712,band_0_0-15,16.0
space,22,4,,0.5270412642394668,0.52760557834683,-0.0005643141073631286,band_1_16-31,16.0
space,22,4,,0.5270412642394668,0.5263147624394028,0.0007265018000640611,band_2_32-47,16.0
space,22,4,,0.5270412642394668,0.5251455041811571,0.0018957600583097145,band_3_48-63,16.0
space,22,4,,0.5270412642394668,0.5257023619394511,0.0013389023000157652,band_4_64-79,16.0
space,22,4,,0.5270412642394668,0.5281568543940528,-0.0011155901545859548,band_5_80-95,16.0
space,22,4,,0.5270412642394668,0.5208328337025087,0.006208430536958187,band_6_96-111,16.0
space,22,4,,0.5270412642394668,0.5256735497563255,0.0013677144831413246,band_7_112-127,16.0
time,33,0,-0.16,0.5561783650110901,0.558407524884422,-0.002229159873331943,,
time,33,0,-0.12000000000000001,0.5561783650110901,0.5571211126678361,-0.000942747656746068,,
time,33,0,-0.08000000000000002,0.5561783650110901,0.5559900900632292,0.00018827494786088916,,
time,33,0,-0.04000000000000001,0.5561783650110901,0.5566446268461349,-0.00046626183504483443,,
time,33,0,0.0,0.5561783650110901,0.5563102506498853,-0.00013188563879518167,,
time,33,0,0.03999999999999998,0.5561783650110901,0.5525356820321655,0.0036426829789245607,,
time,33,0,0.08000000000000002,0.5561783650110901,0.5532755439390377,0.0029028210720524195,,
time,33,0,0.12,0.5561783650110901,0.5484028526794416,0.007775512331648526,,
time,33,0,0.15999999999999998,0.5561783650110901,0.5388196691144712,0.01735869589661887,,
time,33,0,0.2,0.5561783650110901,0.543794886855716,0.012383478155374106,,
time,33,0,0.24,0.5561783650110901,0.5330105619410511,0.02316780307003896,,
time,33,0,0.27999999999999997,0.5561783650110901,0.5480456135731725,0.008132751437917585,,
time,33,0,0.32,0.5561783650110901,0.5527447858985717,0.0034335791125184034,,
time,33,0,0.36000000000000004,0.5561783650110901,0.5478131434219463,0.008365221589143768,,
time,33,0,0.39999999999999997,0.5561783650110901,0.5475482559899079,0.00863010902118222,,
time,33,0,0.44,0.5561783650110901,0.5467644119598937,0.009413953051196411,,
time,33,0,0.48000000000000004,0.5561783650110901,0.5542956301368007,0.0018827348742893601,,
time,33,0,0.52,0.5561783650110901,0.5535356516392794,0.0026427133718106566,,
time,33,0,0.56,0.5561783650110901,0.5552722786584177,0.0009060863526724194,,
space,33,0,,0.5561783650110901,0.5597615200410297,-0.0035831550299396664,band_0_0-15,16.0
space,33,0,,0.5561783650110901,0.5596202436759826,-0.0034418786648925392,band_1_16-31,16.0
space,33,0,,0.5561783650110901,0.5516490961206911,0.004529268890398952,band_2_32-47,16.0
space,33,0,,0.5561783650110901,0.5524091886814607,0.0037691763296293646,band_3_48-63,16.0
space,33,0,,0.5561783650110901,0.5559605702286322,0.00021779478245786965,band_4_64-79,16.0
space,33,0,,0.5561783650110901,0.5527295530351317,0.0034488119759583657,band_5_80-95,16.0
space,33,0,,0.5561783650110901,0.5394109640008993,0.016767401010190808,band_6_96-111,16.0
space,33,0,,0.5561783650110901,0.5544348849731326,0.0017434800379574344,band_7_112-127,16.0
time,33,1,-0.16,0.5620807173734809,0.5620216010409335,5.911633254740423e-05,,
time,33,1,-0.12000000000000001,0.5620807173734809,0.5627185712195466,-0.000637853846065739,,
time,33,1,-0.08000000000000002,0.5620807173734809,0.5624600248900941,-0.00037930751661319206,,
time,33,1,-0.04000000000000001,0.5620807173734809,0.5619089345367878,0.00017178283669305738,,
time,33,1,0.0,0.5620807173734809,0.5638174745876449,-0.0017367572141639975,,
time,33,1,0.03999999999999998,0.5620807173734809,0.5600307868552566,0.002049930518224219,,
time,33,1,0.08000000000000002,0.5620807173734809,0.5610063034751088,0.0010744138983720397,,
time,33,1,0.12,0.5620807173734809,0.5549813401448906,0.00709937722859022,,
time,33,1,0.15999999999999998,0.5620807173734809,0.5440030566914956,0.01807766068198524,,
time,33,1,0.2,0.5620807173734809,0.5465226824243355,0.015558034949145316,,
time,33,1,0.24,0.5620807173734809,0.5376127547643214,0.02446796260915951,,
time,33,1,0.27999999999999997,0.5620807173734809,0.5464085648318288,0.015672152541652107,,
time,33,1,0.32,0.5620807173734809,0.5552118380752201,0.006868879298260744,,
time,33,1,0.36000000000000004,0.5620807173734809,0.5598429774050314,0.002237739968449448,,
time,33,1,0.39999999999999997,0.5620807173734809,0.5578130435610246,0.004267673812456296,,
time,33,1,0.44,0.5620807173734809,0.5569417689924068,0.005138948381074093,,
time,33,1,0.48000000000000004,0.5620807173734809,0.5603276919532805,0.0017530254202003936,,
time,33,1,0.52,0.5620807173734809,0.5618083915913233,0.0002723257821575231,,
time,33,1,0.56,0.5620807173734809,0.5607418583046915,0.0013388590687893887,,
space,33,1,,0.5620807173734809,0.561196111778549,0.0008846055949318643,band_0_0-15,16.0
space,33,1,,0.5620807173734809,0.5593826810908635,0.002698036282617333,band_1_16-31,16.0
space,33,1,,0.5620807173734809,0.5627086768331462,-0.0006279594596653171,band_2_32-47,16.0
