model,seed,fold,child,n_records,n,n_class1,auc,bacc,ce_bal_bits,j_bits
shared,33,1,33,1,990,197,0.4986109421908706,0.5126935559239795,1.0014797449111938,-0.0014797449111938477
shared,33,1,35,1,993,200,0.4993757881462799,0.49113493064312735,1.0018022060394287,-0.001802206039428711
shared,33,1,37,1,997,200,0.5172898368883312,0.5202854454203263,0.9993349313735962,0.0006650686264038086
shared,33,1,38,2,1990,399,0.4881554924394581,0.4837856741161515,1.001909852027893,-0.0019098520278930664
shared,33,1,45,2,1995,400,0.48817711598746083,0.48434169278996864,1.0034160614013672,-0.0034160614013671875
shared,33,1,58,1,996,200,0.4825847989949748,0.48168341708542717,1.0014145374298096,-0.0014145374298095703
shared,33,1,63,1,994,198,0.4940770773057205,0.4885538805136795,1.0017634630203247,-0.001763463020324707
shared,33,1,67,1,998,200,0.4841823308270677,0.5168734335839599,1.0021737813949585,-0.002173781394958496
shared,33,2,4,2,1995,400,0.4946010971786834,0.4991418495297806,1.0017122030258179,-0.001712203025817871
shared,33,2,6,1,997,198,0.5064569348048698,0.52443079101402,1.0015496015548706,-0.0015496015548706055
shared,33,2,9,1,596,89,0.5042217937637125,0.5064712009396539,1.0028544664382935,-0.002854466438293457
shared,33,2,12,1,992,197,0.5134246400408645,0.5211058966254829,1.000749111175537,-0.0007491111755371094
shared,33,2,24,2,1995,399,0.48393069139012945,0.48120300751879697,1.0096749067306519,-0.009674906730651855
shared,33,2,27,1,998,200,0.4613502506265664,0.48134711779448625,1.0050718784332275,-0.005071878433227539
shared,33,2,28,1,998,200,0.5200313283208019,0.5182581453634085,0.9995238780975342,0.0004761219024658203
shared,33,2,30,1,1000,200,0.49369375,0.48375,1.0009117126464844,-0.000911712646484375
shared,33,2,36,1,999,200,0.5252346683354192,0.5121683354192741,0.9995213747024536,0.0004786252975463867
shared,33,2,39,1,999,200,0.48445244055068837,0.4809918648310388,1.0021175146102905,-0.0021175146102905273
shared,33,2,43,1,996,199,0.4852051978840249,0.49772387659754225,1.0035765171051025,-0.003576517105102539
shared,33,2,46,1,998,200,0.514251253132832,0.4957706766917293,1.000456690788269,-0.00045669078826904297
shared,33,2,61,1,999,200,0.4881852315394243,0.49663016270337923,1.002378225326538,-0.002378225326538086
shared,33,2,65,1,994,198,0.5153482056748389,0.5131275062179584,1.0010863542556763,-0.0010863542556762695
shared,33,3,0,1,999,200,0.4883698372966208,0.4952471839799749,1.0027872323989868,-0.0027872323989868164
shared,33,3,5,1,997,200,0.5006587202007529,0.5151160602258469,1.00098717212677,-0.0009871721267700195
shared,33,3,14,1,999,200,0.5076220275344181,0.5077503128911138,0.9999234676361084,7.653236389160156e-05
shared,33,3,16,1,997,197,0.525253807106599,0.5278458121827412,0.9996224641799927,0.0003775358200073242
shared,33,3,22,2,1017,201,0.5073041654472734,0.5093923763535265,1.0012061595916748,-0.0012061595916748047
shared,33,3,25,2,1523,304,0.512591209360563,0.5180408337291136,1.0002193450927734,-0.0002193450927734375
shared,33,3,40,1,1000,200,0.5009687500000001,0.518125,1.0008063316345215,-0.0008063316345214844
shared,33,3,41,1,998,200,0.5219204260651629,0.5179260651629072,0.9998681545257568,0.00013184547424316406
shared,33,3,42,1,994,198,0.5142695802243542,0.5268133597279325,1.0002055168151855,-0.00020551681518554688
shared,33,3,47,1,1000,200,0.47104375,0.478125,1.0042591094970703,-0.0042591094970703125
shared,33,3,52,1,999,200,0.509058197747184,0.5096026282853567,0.9993729591369629,0.0006270408630371094
shared,33,3,54,1,1000,200,0.47935937500000003,0.485,1.005225419998169,-0.005225419998168945
shared,33,3,59,2,1991,397,0.4883489407696999,0.49139484022262325,1.0029739141464233,-0.00297391414642334
shared,33,3,64,1,992,198,0.4642393710403786,0.484994784113172,1.0042407512664795,-0.004240751266479492
shared,33,4,2,1,997,199,0.49885391871638896,0.5024968199392955,1.0013338327407837,-0.0013338327407836914
shared,33,4,10,1,999,200,0.5270400500625783,0.5189455569461827,0.9988092184066772,0.001190781593322754
shared,33,4,26,1,999,200,0.531232790988736,0.5078629536921151,0.9975759983062744,0.002424001693725586
shared,33,4,29,1,356,71,0.5330368173956017,0.525450951321967,0.9990191459655762,0.0009808540344238281
shared,33,4,31,2,1989,400,0.47126337319068595,0.47844005663939587,1.0042427778244019,-0.0042427778244018555
shared,33,4,48,1,998,200,0.4967261904761905,0.48751253132832084,1.0005590915679932,-0.0005590915679931641
shared,33,4,55,1,997,200,0.48255646173149314,0.4772616060225847,1.0018004179000854,-0.0018004179000854492
shared,33,4,56,1,996,200,0.4936086683417086,0.4894472361809046,1.0014293193817139,-0.0014293193817138672
shared,33,4,57,1,998,200,0.5033145363408521,0.5094423558897243,1.000747561454773,-0.0007475614547729492
shared,33,4,62,1,999,200,0.4966020025031289,0.5027315394242804,1.004798173904419,-0.004798173904418945
shared,33,4,66,1,997,200,0.5152352572145547,0.5133281053952321,1.000160574913025,-0.00016057491302490234
shared,33,4,68,1,993,198,0.5072549393304111,0.49893272346102535,1.0005803108215332,-0.0005803108215332031
shared,33,4,69,1,995,200,0.4748364779874214,0.4797641509433962,1.0030181407928467,-0.0030181407928466797
shared,33,4,71,1,997,200,0.4743977415307402,0.4679171894604768,1.0027345418930054,-0.002734541893005371
