seed,child,group,n_channels,source,auc_base,auc_drop
11,16,left_half,49,non-CI,0.49697171715901156,-0.04107206872912761
11,23,left_half,49,CI,0.5641285662141319,0.007435622696605471
11,25,left_half,49,non-CI,0.524179469273743,0.04793703445065178
11,27,left_half,49,CI,0.519792072774529,0.023180636777128116
11,35,left_half,49,non-CI,0.7029232520550186,0.04855000911943952
11,6,right_half,51,non-CI,0.5564036120926581,-0.010212014134275527
11,9,right_half,51,non-CI,0.7609905660377358,0.1371344339622642
11,11,right_half,51,CI,0.48941057844180125,0.0012059265168853361
11,13,right_half,51,non-CI,0.493113266583229,0.0017834793491865453
11,16,right_half,51,non-CI,0.49697171715901156,-0.0009182332186590259
11,23,right_half,51,CI,0.5641285662141319,0.05983821780546117
11,25,right_half,51,non-CI,0.524179469273743,0.013035381750465591
11,27,right_half,51,CI,0.519792072774529,0.03437621832358684
11,35,right_half,51,non-CI,0.7029232520550186,-0.0006415053993370501
22,4,periocular_eog,6,non-CI,0.46853380503144654,0.007519654088050276
22,6,periocular_eog,6,non-CI,0.4800981546917943,0.0014016489988222247
22,12,periocular_eog,6,non-CI,0.47989321608040203,-0.0018121859296482135
22,16,periocular_eog,6,non-CI,0.4920881000748423,0.0006289268620952582
22,20,periocular_eog,6,non-CI,0.5921589486858574,-0.026123279098873464
22,21,periocular_eog,6,CI,0.5231178193007271,0.007543611504007619
22,25,periocular_eog,6,non-CI,0.4878447974860335,-0.0017167132216014958
22,29,periocular_eog,6,CI,0.5323686414067406,-0.0033493824576094067
22,37,periocular_eog,6,CI,0.48760126527924885,-0.0014420462027309178
22,44,periocular_eog,6,non-CI,0.4595963704630789,-0.001770963704630757
22,4,frontal_polar,8,non-CI,0.46853380503144654,0.007539308176100545
22,6,frontal_polar,8,non-CI,0.4800981546917943,0.008676874754613262
22,12,frontal_polar,8,non-CI,0.47989321608040203,-0.008285175879396978
22,16,frontal_polar,8,non-CI,0.4920881000748423,0.0033364570034151164
22,20,frontal_polar,8,non-CI,0.5921589486858574,0.07856382978723409
22,21,frontal_polar,8,CI,0.5231178193007271,0.00012717437157250266
22,25,frontal_polar,8,non-CI,0.4878447974860335,-0.03769494878957169
22,29,frontal_polar,8,CI,0.5323686414067406,0.02064580280510775
22,37,frontal_polar,8,CI,0.48760126527924885,0.001162940486073294
22,44,frontal_polar,8,non-CI,0.4595963704630789,0.002944305381727186
22,4,left_temporal,8,non-CI,0.46853380503144654,-0.007735849056603794
22,6,left_temporal,8,non-CI,0.4800981546917943,0.005610522182960376
22,12,left_temporal,8,non-CI,0.47989321608040203,0.0024340452261306655
22,16,left_temporal,8,non-CI,0.4920881000748423,0.000883642241243765
22,20,left_temporal,8,non-CI,0.5921589486858574,-0.020050062578222727
22,21,left_temporal,8,CI,0.5231178193007271,-0.013275763666592333
22,25,left_temporal,8,non-CI,0.4878447974860335,0.0031933775605214043
22,29,left_temporal,8,CI,0.5323686414067406,-0.004840904333263674
22,37,left_temporal,8,CI,0.48760126527924885,0.00025763604614548186
22,44,left_temporal,8,non-CI,0.4595963704630789,-0.0013204005006257624
22,4,right_temporal,8,non-CI,0.46853380503144654,-0.012794811320754718
22,6,right_temporal,8,non-CI,0.4800981546917943,-0.015477031802120123
22,12,right_temporal,8,non-CI,0.47989321608040203,-0.00224246231155778
22,16,right_temporal,8,non-CI,0.4920881000748423,0.0012893000672952182
22,20,right_temporal,8,non-CI,0.5921589486858574,-0.003297872340425556
22,21,right_temporal,8,CI,0.5231178193007271,-0.013862006501402013
22,25,right_temporal,8,non-CI,0.4878447974860335,-0.011958798882681587
22,29,right_temporal,8,CI,0.5323686414067406,-0.022241992882562345
22,37,right_temporal,8,CI,0.48760126527924885,0.004193742306701387
22,44,right_temporal,8,non-CI,0.4595963704630789,-0.006514392991239015
22,4,vertex_ring,6,non-CI,0.46853380503144654,0.003054245283018897
22,6,vertex_ring,6,non-CI,0.4800981546917943,-0.00521790341578332
22,12,vertex_ring,6,non-CI,0.47989321608040203,0.0005810301507537807
22,16,vertex_ring,6,non-CI,0.4920881000748423,0.0034307960327293885
22,20,vertex_ring,6,non-CI,0.5921589486858574,-0.005663329161451736
22,21,vertex_ring,6,CI,0.5231178193007271,0.0054529889079133476
22,25,vertex_ring,6,non-CI,0.4878447974860335,0.0030769902234636937
22,29,vertex_ring,6,CI,0.5323686414067406,0.002355034540506562
22,37,vertex_ring,6,CI,0.48760126527924885,-0.0016782125783643131
22,44,vertex_ring,6,non-CI,0.4595963704630789,-0.004874843554443009
22,4,frontocentral,11,non-CI,0.46853380503144654,-0.014378930817610047
22,6,frontocentral,11,non-CI,0.4800981546917943,0.011126815861798256
22,12,frontocentral,11,non-CI,0.47989321608040203,-0.0008793969849246186
22,16,frontocentral,11,non-CI,0.4920881000748423,-0.00108804347142466
22,20,frontocentral,11,non-CI,0.5921589486858574,0.017008760951189084
22,21,frontocentral,11,CI,0.5231178193007271,0.00012097074369088467
22,25,frontocentral,11,non-CI,0.4878447974860335,0.005121042830540046
22,29,frontocentral,11,CI,0.5323686414067406,0.008975298304375046
22,37,frontocentral,11,CI,0.48760126527924885,0.004791314802622182
22,44,frontocentral,11,non-CI,0.4595963704630789,0.007797246558197801
22,4,occipital,9,non-CI,0.46853380503144654,0.006631289308176136
22,6,occipital,9,non-CI,0.4800981546917943,-0.004778170396544934
22,12,occipital,9,non-CI,0.47989321608040203,-0.010455402010050241
22,16,occipital,9,non-CI,0.4920881000748423,0.008078565543612914
22,20,occipital,9,non-CI,0.5921589486858574,0.008363579474343075
22,21,occipital,9,CI,0.5231178193007271,-0.009783121169259723
22,25,occipital,9,non-CI,0.4878447974860335,-0.007739757914339007
22,29,occipital,9,CI,0.5323686414067406,-0.0025905379945572182
22,37,occipital,9,CI,0.48760126527924885,-0.00812627028883861
22,44,occipital,9,non-CI,0.4595963704630789,0.0029662077596996905
22,4,left_half,49,non-CI,0.46853380503144654,-0.011132075471698089
22,6,left_half,49,non-CI,0.4800981546917943,-0.018904593639575973
22,12,left_half,49,non-CI,0.47989321608040203,0.0023680904522613844
22,16,left_half,49,non-CI,0.4920881000748423,-0.03260985779963649
22,20,left_half,49,non-CI,0.5921589486858574,-0.07546620775969959
22,21,left_half,49,CI,0.5231178193007271,0.007518796992481258
22,25,left_half,49,non-CI,0.4878447974860335,0.03245751862197388
22,29,left_half,49,CI,0.5323686414067406,0.03289198241574204
22,37,left_half,49,CI,0.48760126527924885,-0.021362322159562575
22,44,left_half,49,non-CI,0.4595963704630789,-0.0015644555694618312
22,4,right_half,51,non-CI,0.46853380503144654,-0.005880503144654103
22,6,right_half,51,non-CI,0.4800981546917943,-0.01991755005889273
22,12,right_half,51,non-CI,0.47989321608040203,-0.012559673366834168
22,16,right_half,51,non-CI,0.4920881000748423,0.009081703888654813
22,20,right_half,51,non-CI,0.5921589486858574,0.015100125156445543
22,21,right_half,51,CI,0.5231178193007271,0.008567210104469147
22,25,right_half,51,non-CI,0.4878447974860335,-0.0030478933891993076
22,29,right_half,51,CI,0.5323686414067406,-0.03205463680133991
22,37,right_half,51,CI,0.48760126527924885,-0.01366544528096636
22,44,right_half,51,non-CI,0.4595963704630789,-0.023119524405506797
22,1,periocular_eog,6,non-CI,0.49193047796399747,-0.01699255121042831
22,2,periocular_eog,6,non-CI,0.47656053459119496,-0.004107704402515677
22,3,periocular_eog,6,non-CI,0.48300803946213866,-0.011031533347562461
22,8,periocular_eog,6,non-CI,0.44970414201183434,0.004314595660749487
22,18,periocular_eog,6,non-CI,0.6120756421840713,0.0003630437588745261
22,27,periocular_eog,6,CI,0.563187134502924,-0.001474983755685555
22,28,periocular_eog,6,CI,0.502967017229248,0.0008374896481297966
22,36,periocular_eog,6,non-CI,0.48889549436796,0.0143272841051314
22,40,periocular_eog,6,CI,0.48952380952380947,-0.0018909090909091653
22,1,frontal_polar,8,non-CI,0.49193047796399747,0.00861266294227181
22,2,frontal_polar,8,non-CI,0.47656053459119496,-0.004453616352201262
22,3,frontal_polar,8,non-CI,0.48300803946213866,-0.002723298630050386
22,8,frontal_polar,8,non-CI,0.44970414201183434,-0.011464497041420163
22,18,frontal_polar,8,non-CI,0.6120756421840713,0.03654640506002327
22,27,frontal_polar,8,CI,0.563187134502924,0.0018778427550358856
22,28,frontal_polar,8,CI,0.502967017229248,-0.0024657687781368676
22,36,frontal_polar,8,non-CI,0.48889549436796,0.00017834793491872114
22,40,frontal_polar,8,CI,0.48952380952380947,0.007819913419913394
22,1,left_temporal,8,non-CI,0.49193047796399747,-0.026846679081315994
22,2,left_temporal,8,non-CI,0.47656053459119496,-0.0031367924528301616
22,3,left_temporal,8,non-CI,0.48300803946213866,-0.0032885115532683695
22,8,left_temporal,8,non-CI,0.44970414201183434,-0.011711045364891481
22,18,left_temporal,8,non-CI,0.6120756421840713,0.007478701432812707
22,27,left_temporal,8,CI,0.563187134502924,0.005539311241065659
22,28,left_temporal,8,CI,0.502967017229248,-0.010211769687233474
22,36,left_temporal,8,non-CI,0.48889549436796,-0.0003598247809761812
22,40,left_temporal,8,CI,0.48952380952380947,-0.003532467532467609
22,1,right_temporal,8,non-CI,0.49193047796399747,-0.011173184357541999
22,2,right_temporal,8,non-CI,0.47656053459119496,0.020778301886792416
22,3,right_temporal,8,non-CI,0.48300803946213866,-0.0199207911399909
22,8,right_temporal,8,non-CI,0.44970414201183434,0.009122287968441778
22,18,right_temporal,8,non-CI,0.6120756421840713,-0.006954304892216268
22,27,right_temporal,8,CI,0.563187134502924,0.03687134502923983
22,28,right_temporal,8,CI,0.502967017229248,-0.0036114795235338004
22,36,right_temporal,8,non-CI,0.48889549436796,0.020660200250312954
22,40,right_temporal,8,CI,0.48952380952380947,0.0018909090909090542
22,1,vertex_ring,6,non-CI,0.49193047796399747,0.0021725636250775615
22,2,vertex_ring,6,non-CI,0.47656053459119496,9.040880503141668e-05
22,3,vertex_ring,6,non-CI,0.48300803946213866,0.0012964324392692461
22,8,vertex_ring,6,non-CI,0.44970414201183434,-0.013929980276134124
22,18,vertex_ring,6,non-CI,0.6120756421840713,0.004211307602943082
22,27,vertex_ring,6,CI,0.563187134502924,-0.004087069525665843
22,28,vertex_ring,6,CI,0.502967017229248,-0.0022322679468739226
22,36,vertex_ring,6,non-CI,0.48889549436796,0.0046182728410513185
22,40,vertex_ring,6,CI,0.48952380952380947,0.0021090909090908383
22,1,frontocentral,11,non-CI,0.49193047796399747,-0.030648665425201838
22,2,frontocentral,11,non-CI,0.47656053459119496,-0.009744496855345952
22,3,frontocentral,11,non-CI,0.48300803946213866,0.006727219547671581
22,8,frontocentral,11,non-CI,0.44970414201183434,0.0009861932938856621
22,18,frontocentral,11,non-CI,0.6120756421840713,0.019547889505615035
22,27,frontocentral,11,CI,0.563187134502924,0.0003671215074724232
22,28,frontocentral,11,CI,0.502967017229248,0.00021793410917869682
22,36,frontocentral,11,non-CI,0.48889549436796,-0.00608573216520647
22,40,frontocentral,11,CI,0.48952380952380947,-0.00019047619047624087
22,1,occipital,9,non-CI,0.49193047796399747,-0.002793296089385555
22,2,occipital,9,non-CI,0.47656053459119496,-0.0038364779874213717
22,3,occipital,9,non-CI,0.48300803946213866,-0.0023122346858917564
22,8,occipital,9,non-CI,0.44970414201183434,-0.00147928994082841
22,18,occipital,9,non-CI,0.6120756421840713,-0.007131792952110527
22,27,occipital,9,CI,0.563187134502924,-0.0019623131903833135
22,28,occipital,9,CI,0.502967017229248,-0.00444585582724677
22,36,occipital,9,non-CI,0.48889549436796,-0.0010075093867333296
22,40,occipital,9,CI,0.48952380952380947,0.003206926406926325
22,1,left_half,49,non-CI,0.49193047796399747,0.008224705152079403
22,2,left_half,49,non-CI,0.47656053459119496,-0.03443789308176104
22,3,left_half,49,non-CI,0.48300803946213866,0.03268353609852892
22,8,left_half,49,non-CI,0.44970414201183434,-0.03476331360946744
22,18,left_half,49,non-CI,0.6120756421840713,0.05277849490125219
22,27,left_half,49,CI,0.563187134502924,-0.001478232618583486
22,28,left_half,49,CI,0.502967017229248,0.021086681735253576
22,36,left_half,49,non-CI,0.48889549436796,-0.012077596996245221
22,40,left_half,49,CI,0.48952380952380947,0.006780952380952332
22,1,right_half,51,non-CI,0.49193047796399747,0.019785847299813697
22,2,right_half,51,non-CI,0.47656053459119496,0.004064465408805007
22,3,right_half,51,non-CI,0.48300803946213866,-0.03652935549916603
22,8,right_half,51,non-CI,0.44970414201183434,-0.004684418145956548
22,18,right_half,51,non-CI,0.6120756421840713,-0.023420356266942055
22,27,right_half,51,CI,0.563187134502924,0.04371994801819368
22,28,right_half,51,CI,0.502967017229248,-0.016703092796343744
22,36,right_half,51,non-CI,0.48889549436796,0.017287234042553223
22,40,right_half,51,CI,0.48952380952380947,0.012058874458874436
22,9,periocular_eog,6,non-CI,0.7847130503144654,0.0012775157232703949
22,10,periocular_eog,6,CI,0.5064415080917188,9.255990278456139e-06
22,11,periocular_eog,6,CI,0.5021914184637204,9.569512941998148e-05
22,14,periocular_eog,6,non-CI,0.5050198028921433,0.008704061895551174
22,23,periocular_eog,6,CI,0.5031320279292115,-0.007677000788894217
22,38,periocular_eog,6,non-CI,0.4852348254907163,-0.003840951598185427
22,39,periocular_eog,6,CI,0.5288427662848985,0.0040916985493630875
22,42,periocular_eog,6,non-CI,0.5646542621835332,0.021868180858302666
22,45,periocular_eog,6,CI,0.5255995901535659,0.029745490424266996
22,9,frontal_polar,8,non-CI,0.7847130503144654,-0.004048742138364814
22,10,frontal_polar,8,CI,0.5064415080917188,0.003109131210714322
22,11,frontal_polar,8,CI,0.5021914184637204,0.0011767143194832963
22,14,frontal_polar,8,non-CI,0.5050198028921433,-0.007875103619784496
22,23,frontal_polar,8,CI,0.5031320279292115,-0.010747212377397508
22,38,frontal_polar,8,non-CI,0.4852348254907163,-0.003151715970204416
22,39,frontal_polar,8,CI,0.5288427662848985,-0.005927400164409624
22,42,frontal_polar,8,non-CI,0.5646542621835332,0.022466505549168292
22,45,frontal_polar,8,CI,0.5255995901535659,0.00793444986970937
22,9,left_temporal,8,non-CI,0.7847130503144654,0.021753144654088064
22,10,left_temporal,8,CI,0.5064415080917188,-0.016001183003709896
22,11,left_temporal,8,CI,0.5021914184637204,-0.007422416432969148
22,14,left_temporal,8,non-CI,0.5050198028921433,0.00011513309385646764
22,23,left_temporal,8,CI,0.5031320279292115,0.002978958895077155
22,38,left_temporal,8,non-CI,0.4852348254907163,0.0024818954303353347
22,39,left_temporal,8,CI,0.5288427662848985,0.0199732988855994
22,42,left_temporal,8,non-CI,0.5646542621835332,-0.0017245829324948891
22,45,left_temporal,8,CI,0.5255995901535659,-0.002425557214056129
22,9,right_temporal,8,non-CI,0.7847130503144654,0.1946029874213836
22,10,right_temporal,8,CI,0.5064415080917188,-0.006532745710179144
22,11,right_temporal,8,CI,0.5021914184637204,0.00024309920596543577
22,14,right_temporal,8,non-CI,0.5050198028921433,0.016901538178133946
22,23,right_temporal,8,CI,0.5031320279292115,-0.01029389254553792
22,38,right_temporal,8,non-CI,0.4852348254907163,-0.0045107721380542865
22,39,right_temporal,8,CI,0.5288427662848985,0.008226662793356931
22,42,right_temporal,8,non-CI,0.5646542621835332,-0.005396654074473761
22,45,right_temporal,8,CI,0.5255995901535659,0.0004522225314342876
22,9,vertex_ring,6,non-CI,0.7847130503144654,0.01346698113207545
22,10,vertex_ring,6,CI,0.5064415080917188,-0.0011422332765193
22,11,vertex_ring,6,CI,0.5021914184637204,-0.0005953244367082888
22,14,vertex_ring,6,non-CI,0.5050198028921433,-0.0009671179883945502
22,23,vertex_ring,6,CI,0.5031320279292115,0.0038458594826267234
22,38,vertex_ring,6,non-CI,0.4852348254907163,-0.0013072825995509296
22,39,vertex_ring,6,CI,0.5288427662848985,0.0012577955510504335
22,42,vertex_ring,6,non-CI,0.5646542621835332,-0.0005513972641310039
22,45,vertex_ring,6,CI,0.5255995901535659,0.0024761555392516232
22,9,frontocentral,11,non-CI,0.7847130503144654,-0.011434748427673003
22,10,frontocentral,11,CI,0.5064415080917188,0.00368983441033377
22,11,frontocentral,11,CI,0.5021914184637204,-0.0038947917673983756
22,14,frontocentral,11,non-CI,0.5050198028921433,-0.0032467532467532756
22,23,frontocentral,11,CI,0.5031320279292115,0.005107207196599628
22,38,frontocentral,11,non-CI,0.4852348254907163,-0.0005080281389344687
22,39,frontocentral,11,CI,0.5288427662848985,0.009098157499490056
22,42,frontocentral,11,non-CI,0.5646542621835332,-0.015532978249137686
22,45,frontocentral,11,CI,0.5255995901535659,-0.002763933513800665
22,9,occipital,9,non-CI,0.7847130503144654,-0.010137578616352227
22,10,occipital,9,CI,0.5064415080917188,-0.009810027410954159
22,11,occipital,9,CI,0.5021914184637204,0.0021494469157290474
22,14,occipital,9,non-CI,0.5050198028921433,-0.009003407939578212
22,23,occipital,9,CI,0.5031320279292115,-0.006994077405833021
22,38,occipital,9,non-CI,0.4852348254907163,-0.004154828855998383
22,39,occipital,9,CI,0.5288427662848985,-0.010760796336013678
22,42,occipital,9,non-CI,0.5646542621835332,0.0038245852788661994
22,45,occipital,9,CI,0.5255995901535659,0.002207351936651003
22,9,left_half,49,non-CI,0.7847130503144654,-0.0014347484276729938
22,10,left_half,49,CI,0.5064415080917188,-0.010355028933784927
22,11,left_half,49,CI,0.5021914184637204,-0.004379647089793659
22,14,left_half,49,non-CI,0.5050198028921433,-0.0010361978447084308
22,23,left_half,49,CI,0.5031320279292115,-0.00013835085777524903
22,38,left_half,49,non-CI,0.4852348254907163,0.021709304357392933
22,39,left_half,49,CI,0.5288427662848985,0.010451755660080053
22,42,left_half,49,non-CI,0.5646542621835332,-0.03993524015110628
22,45,left_half,49,CI,0.5255995901535659,0.005474106307081339
22,9,right_half,51,non-CI,0.7847130503144654,0.22327830188679243
22,10,right_half,51,CI,0.5064415080917188,-0.015063903797644773
22,11,right_half,51,CI,0.5021914184637204,0.00047629312660490974
22,14,right_half,51,non-CI,0.5050198028921433,0.02496085474808879
22,23,right_half,51,CI,0.5031320279292115,0.006409765804377854
22,38,right_half,51,non-CI,0.4852348254907163,-0.014393051987134364
22,39,right_half,51,CI,0.5288427662848985,-0.013650326655994416
22,42,right_half,51,non-CI,0.5646542621835332,0.015814542809544974
22,45,right_half,51,CI,0.5255995901535659,0.0006546158322159323
22,5,periocular_eog,6,non-CI,0.5332430310168826,0.01351393796623479
22,13,periocular_eog,6,non-CI,0.45116395494367956,-0.01981226533166458
22,31,periocular_eog,6,non-CI,0.5061670838548186,0.012293491864831085
22,32,periocular_eog,6,non-CI,0.4827628285356696,0.009759073842302846
22,33,periocular_eog,6,CI,0.524444524534626,0.004472035511986494
22,34,periocular_eog,6,non-CI,0.5503109296482411,-0.003385678391959912
22,35,periocular_eog,6,non-CI,0.48293092496273615,-0.0006352161307161541
22,41,periocular_eog,6,non-CI,0.5236326658322903,-0.00864518147684612
22,43,periocular_eog,6,non-CI,0.48236322673929855,0.03687077574901643
22,5,frontal_polar,8,non-CI,0.5332430310168826,0.0003140950137417997
22,13,frontal_polar,8,non-CI,0.45116395494367956,-0.012797246558197806
22,31,frontal_polar,8,non-CI,0.5061670838548186,0.011608260325406794
22,32,frontal_polar,8,non-CI,0.4827628285356696,0.0018617021276596257
22,33,frontal_polar,8,CI,0.524444524534626,0.006189969906114312
22,34,frontal_polar,8,non-CI,0.5503109296482411,-0.008646356783919673
22,35,frontal_polar,8,non-CI,0.48293092496273615,-0.0050943075829710804
22,41,frontal_polar,8,non-CI,0.5236326658322903,0.011198372966207737
22,43,frontal_polar,8,non-CI,0.48236322673929855,-0.006994182723023656
22,5,left_temporal,8,non-CI,0.5332430310168826,0.0019670200235571977
22,13,left_temporal,8,non-CI,0.45116395494367956,-0.03270650813516901
22,31,left_temporal,8,non-CI,0.5061670838548186,0.004602628285356736
22,32,left_temporal,8,non-CI,0.4827628285356696,0.016689612015018784
22,33,left_temporal,8,CI,0.524444524534626,-0.0016758870488170485
22,34,left_temporal,8,non-CI,0.5503109296482411,-0.002785804020100646
22,35,left_temporal,8,non-CI,0.48293092496273615,-0.016402412563442936
22,41,left_temporal,8,non-CI,0.5236326658322903,-0.006317271589486917
22,43,left_temporal,8,non-CI,0.48236322673929855,0.000689330508759578
22,5,right_temporal,8,non-CI,0.5332430310168826,0.007620730270907039
22,13,right_temporal,8,non-CI,0.45116395494367956,-0.002850438047559467
22,31,right_temporal,8,non-CI,0.5061670838548186,0.011339173967459315
22,32,right_temporal,8,non-CI,0.4827628285356696,-0.00844493116395495
22,33,right_temporal,8,CI,0.524444524534626,-0.004811417656281014
22,34,right_temporal,8,non-CI,0.5503109296482411,0.0036746231155778686
22,35,right_temporal,8,non-CI,0.48293092496273615,0.010867856177005253
22,41,right_temporal,8,non-CI,0.5236326658322903,-0.002844180225281656
22,43,right_temporal,8,non-CI,0.48236322673929855,0.00437136420188966
22,5,vertex_ring,6,non-CI,0.5332430310168826,-0.00016489988221435325
22,13,vertex_ring,6,non-CI,0.45116395494367956,0.0032978723404255006
22,31,vertex_ring,6,non-CI,0.5061670838548186,0.003316645807259211
22,32,vertex_ring,6,non-CI,0.4827628285356696,0.0038485607008760803
22,33,vertex_ring,6,CI,0.524444524534626,0.00814216808125956
22,34,vertex_ring,6,non-CI,0.5503109296482411,-0.002028894472361875
22,35,vertex_ring,6,non-CI,0.48293092496273615,-0.01855648706611901
22,41,vertex_ring,6,non-CI,0.5236326658322903,-0.003973717146433131
22,43,vertex_ring,6,non-CI,0.48236322673929855,-0.004808500622078771
22,5,frontocentral,11,non-CI,0.5332430310168826,-0.005901060070671371
22,13,frontocentral,11,non-CI,0.45116395494367956,0.007255944931163938
22,31,frontocentral,11,non-CI,0.5061670838548186,-0.0033448060075093045
22,32,frontocentral,11,non-CI,0.4827628285356696,0.0005068836045056258
22,33,frontocentral,11,CI,0.524444524534626,0.0062260104878092415
22,34,frontocentral,11,non-CI,0.5503109296482411,0.00335741206030149
22,35,frontocentral,11,non-CI,0.48293092496273615,-0.030968358689567932
22,41,frontocentral,11,non-CI,0.5236326658322903,-0.0037077596996245576
22,43,frontocentral,11,non-CI,0.48236322673929855,0.028851003732472513
22,5,occipital,9,non-CI,0.5332430310168826,0.03620337652139771
22,13,occipital,9,non-CI,0.45116395494367956,0.004352315394242856
22,31,occipital,9,non-CI,0.5061670838548186,-0.00029724655819773904
22,32,occipital,9,non-CI,0.4827628285356696,-0.009715269086357947
22,33,occipital,9,CI,0.524444524534626,-0.00801602604532703
22,34,occipital,9,non-CI,0.5503109296482411,-0.012798366834170904
22,35,occipital,9,non-CI,0.48293092496273615,0.0023679096357885343
22,41,occipital,9,non-CI,0.5236326658322903,-0.001429912390488286
22,43,occipital,9,non-CI,0.48236322673929855,-0.0017485456807559419
22,5,left_half,49,non-CI,0.5332430310168826,0.0037141735374951468
22,13,left_half,49,non-CI,0.45116395494367956,-0.04183667083854825
22,31,left_half,49,non-CI,0.5061670838548186,-0.010785356695869885
22,32,left_half,49,non-CI,0.4827628285356696,0.010754067584480609
22,33,left_half,49,CI,0.524444524534626,-0.021714450471230662
22,34,left_half,49,non-CI,0.5503109296482411,-0.005238693467336741
22,35,left_half,49,non-CI,0.48293092496273615,-0.052908472273759166
22,41,left_half,49,non-CI,0.5236326658322903,0.01031289111389233
22,43,left_half,49,non-CI,0.48236322673929855,0.0012777833820908358
22,5,right_half,51,non-CI,0.5332430310168826,0.026953278366706024
22,13,right_half,51,non-CI,0.45116395494367956,-0.011495619524405531
22,31,right_half,51,non-CI,0.5061670838548186,-0.03108260325406753
22,32,right_half,51,non-CI,0.4827628285356696,-0.01475907384230285
22,33,right_half,51,CI,0.524444524534626,-0.010923299635389516
22,34,right_half,51,non-CI,0.5503109296482411,0.026981783919597935
22,35,right_half,51,non-CI,0.48293092496273615,0.04247143099728934
22,41,right_half,51,non-CI,0.5236326658322903,-0.0082884856070089
22,43,right_half,51,non-CI,0.48236322673929855,-0.0010424022327583105
22,0,periocular_eog,6,non-CI,0.46162876182796975,-0.0053991668050055175
22,7,periocular_eog,6,non-CI,0.471780303030303,-0.005303030303030309
22,15,periocular_eog,6,non-CI,0.4669862155388471,-0.004154135338345855
22,17,periocular_eog,6,non-CI,0.5043026297673139,0.03373261737574018
22,19,periocular_eog,6,non-CI,0.5351190476190476,0.004276315789473739
22,22,periocular_eog,6,CI,0.5105050847244963,-0.0071424538422451
22,24,periocular_eog,6,non-CI,0.5706704948488431,0.012349265326802916
22,26,periocular_eog,6,non-CI,0.7523122653316645,-0.006063829787234187
22,30,periocular_eog,6,non-CI,0.6354742462311559,0.0014258793969850192
22,0,frontal_polar,8,non-CI,0.46162876182796975,0.004644232061406739
22,7,frontal_polar,8,non-CI,0.471780303030303,0.0329545454545454
22,15,frontal_polar,8,non-CI,0.4669862155388471,-0.03108709273182958
22,17,frontal_polar,8,non-CI,0.5043026297673139,0.0007572628390473124
22,19,frontal_polar,8,non-CI,0.5351190476190476,-0.01351503759398509
22,22,frontal_polar,8,CI,0.5105050847244963,0.0017252303966774907
22,24,frontal_polar,8,non-CI,0.5706704948488431,0.004009457861847698
22,26,frontal_polar,8,non-CI,0.7523122653316645,-0.017418648310388085
22,30,frontal_polar,8,non-CI,0.6354742462311559,-0.003146984924622953
22,0,left_temporal,8,non-CI,0.46162876182796975,-0.001501964411348533
22,7,left_temporal,8,non-CI,0.471780303030303,-0.035795454545454575
22,15,left_temporal,8,non-CI,0.4669862155388471,-0.014564536340852141
22,17,left_temporal,8,non-CI,0.5043026297673139,-0.007159575932810025
22,19,left_temporal,8,non-CI,0.5351190476190476,0.004016290726817084
22,22,left_temporal,8,CI,0.5105050847244963,-0.0034724182711309837
22,24,left_temporal,8,non-CI,0.5706704948488431,0.011518324607329933
22,26,left_temporal,8,non-CI,0.7523122653316645,-0.01206195244055086
22,30,left_temporal,8,non-CI,0.6354742462311559,0.012691582914573063
22,0,right_temporal,8,non-CI,0.46162876182796975,-0.0039130125453553655
22,7,right_temporal,8,non-CI,0.471780303030303,0.00738636363636358
22,15,right_temporal,8,non-CI,0.4669862155388471,-0.006450501253132845
22,17,right_temporal,8,non-CI,0.5043026297673139,0.01752030841250185
22,19,right_temporal,8,non-CI,0.5351190476190476,0.026187343358395898
22,22,right_temporal,8,CI,0.5105050847244963,-0.0052760682312937845
22,24,right_temporal,8,non-CI,0.5706704948488431,-0.008299273771322335
22,26,right_temporal,8,non-CI,0.7523122653316645,0.11049749687108867
22,30,right_temporal,8,non-CI,0.6354742462311559,0.0014384422110553796
22,0,vertex_ring,6,non-CI,0.46162876182796975,-3.557284132138516e-05
22,7,vertex_ring,6,non-CI,0.471780303030303,0.008712121212121171
22,15,vertex_ring,6,non-CI,0.4669862155388471,0.004010025062656575
22,17,vertex_ring,6,non-CI,0.5043026297673139,-0.0010670521822937484
22,19,vertex_ring,6,non-CI,0.5351190476190476,0.005454260651629017
22,22,vertex_ring,6,CI,0.5105050847244963,0.005445454488422152
22,24,vertex_ring,6,non-CI,0.5706704948488431,0.013457186286100375
22,26,vertex_ring,6,non-CI,0.7523122653316645,0.03579787234042542
22,30,vertex_ring,6,non-CI,0.6354742462311559,0.0028203517587942484
22,0,frontocentral,11,non-CI,0.46162876182796975,-0.007478201753345848
22,7,frontocentral,11,non-CI,0.471780303030303,0.03446969696969693
22,15,frontocentral,11,non-CI,0.4669862155388471,-0.015354010025062648
22,17,frontocentral,11,non-CI,0.5043026297673139,-0.002994630318050362
22,19,frontocentral,11,non-CI,0.5351190476190476,0.0028070175438595912
22,22,frontocentral,11,CI,0.5105050847244963,0.0034253665330395977
22,24,frontocentral,11,non-CI,0.5706704948488431,0.0064921465968587055
22,26,frontocentral,11,non-CI,0.7523122653316645,0.015522528160200055
22,30,frontocentral,11,non-CI,0.6354742462311559,-0.0013724874371857654
