packet,world,seed,dimension,rate,first,second,estimate,ci_lower,ci_upper,test_groups,test_trials,units,ci_scope,oracle_expected_gain_bits,mode,outer_profile
N1,history_only,220001,400,0.15,HP,HPB,0.0,0.0,0.0,12,8681,bits_per_trial,fixed_predictions_identity_bootstrap,0.0,L0,1
N1,history_only,220001,400,0.15,HB,HPB,0.000514799786683238,-0.00030208819924295346,0.0014397784312633682,12,8681,bits_per_trial,fixed_predictions_identity_bootstrap,0.0,L0,1
N1,history_only,220001,400,0.15,HPBnoise,HPB,-0.0007290249058423034,-0.0013707563557711132,-9.459010159093261e-05,12,8681,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,1
N1,history_only,220001,400,0.15,HPP,HPB,0.0,0.0,0.0,12,8681,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,1
N1,trial_key_weak,220001,400,0.15,HP,HPB,0.006549046119672344,0.004199346379889247,0.009691519954629158,12,8681,bits_per_trial,fixed_predictions_identity_bootstrap,0.014153964756882405,L0,1
N1,trial_key_weak,220001,400,0.15,HB,HPB,0.0058561062690126635,0.0035262340873064507,0.00884697407937005,12,8681,bits_per_trial,fixed_predictions_identity_bootstrap,0.014837486187451022,L0,1
N1,trial_key_weak,220001,400,0.15,HPBnoise,HPB,0.005789873928068415,0.00317660046382022,0.008796552422334429,12,8681,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,1
N1,trial_key_weak,220001,400,0.15,HPP,HPB,0.006549046119672344,0.004199346379889247,0.009691519954629158,12,8681,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,1
N1,trial_key,220002,400,0.15,HP,HPB,0.0940397258302104,0.07908172050591078,0.10991844652661237,11,8221,bits_per_trial,fixed_predictions_identity_bootstrap,0.09353475999984186,L0,2
N1,trial_key,220002,400,0.15,HB,HPB,0.09465523818166387,0.07941947247890711,0.11057894281274912,11,8221,bits_per_trial,fixed_predictions_identity_bootstrap,0.11430354206998268,L0,2
N1,trial_key,220002,400,0.15,HPBnoise,HPB,0.0940397258302104,0.07908172050591078,0.10991844652661237,11,8221,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N1,trial_key,220002,400,0.15,HPP,HPB,0.08847335795933343,0.07437277960740075,0.10281823787446188,11,8221,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N1,group_key,220002,400,0.15,HP,HPB,0.10237467843869914,0.08459656341716677,0.1198524233686317,11,8221,bits_per_trial,fixed_predictions_identity_bootstrap,0.0941299159249838,L0,2
N1,group_key,220002,400,0.15,HB,HPB,0.08751869243588105,0.07756687228102382,0.09741362937658005,11,8221,bits_per_trial,fixed_predictions_identity_bootstrap,0.11353772194873882,L0,2
N1,group_key,220002,400,0.15,HPBnoise,HPB,0.10237467843869914,0.08459656341716677,0.1198524233686317,11,8221,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N1,group_key,220002,400,0.15,HPP,HPB,0.09704142697171632,0.0774047881408011,0.11559517306699682,11,8221,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N1,additive_background,220002,400,0.15,HP,HPB,0.06396119505271322,0.051634967467022994,0.07605538561311992,11,8221,bits_per_trial,fixed_predictions_identity_bootstrap,0.07988311560682303,L0,2
N1,additive_background,220002,400,0.15,HB,HPB,0.09737022301848186,0.07917944506087171,0.11572981537084896,11,8221,bits_per_trial,fixed_predictions_identity_bootstrap,0.11334537209811034,L0,2
N1,additive_background,220002,400,0.15,HPBnoise,HPB,0.06242157410497046,0.05112117370316195,0.0739528128052794,11,8221,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N1,additive_background,220002,400,0.15,HPP,HPB,0.06007696545769405,0.0478172954782653,0.07278797736260448,11,8221,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N1,independent_background,220002,400,0.15,HP,HPB,0.0017629686233382458,-0.00040696651188988414,0.00392372404825728,11,8221,bits_per_trial,fixed_predictions_identity_bootstrap,0.0,L0,2
N1,independent_background,220002,400,0.15,HB,HPB,0.12343095492008996,0.10256048328015306,0.14335760020266758,11,8221,bits_per_trial,fixed_predictions_identity_bootstrap,0.11334537209811034,L0,2
N1,independent_background,220002,400,0.15,HPBnoise,HPB,0.0005352938093543838,-0.0020997861058764376,0.0032287435211087773,11,8221,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N1,independent_background,220002,400,0.15,HPP,HPB,-0.001598543023608729,-0.004239402610897035,0.0010209983007027944,11,8221,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N1,history_only,220002,400,0.15,HP,HPB,0.00043511510076241466,-0.00011394576056736327,0.0009969676542328058,11,8221,bits_per_trial,fixed_predictions_identity_bootstrap,0.0,L0,2
N1,history_only,220002,400,0.15,HB,HPB,0.0,0.0,0.0,11,8221,bits_per_trial,fixed_predictions_identity_bootstrap,0.0,L0,2
N1,history_only,220002,400,0.15,HPBnoise,HPB,0.0002749941699263993,-0.0003624195674337893,0.0010386037687522313,11,8221,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N1,history_only,220002,400,0.15,HPP,HPB,0.00043511510076241466,-0.00011394576056736327,0.0009969676542328058,11,8221,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N1,trial_key_weak,220002,400,0.15,HP,HPB,0.00996969577041709,0.00756526197317983,0.01219479851890334,11,8221,bits_per_trial,fixed_predictions_identity_bootstrap,0.015466886302211639,L0,2
N1,trial_key_weak,220002,400,0.15,HB,HPB,0.010102020782580358,0.007757241432385479,0.012294518866228567,11,8221,bits_per_trial,fixed_predictions_identity_bootstrap,0.01612842271198712,L0,2
N1,trial_key_weak,220002,400,0.15,HPBnoise,HPB,0.00996969577041709,0.00756526197317983,0.01219479851890334,11,8221,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N1,trial_key_weak,220002,400,0.15,HPP,HPB,0.01199707607743744,0.008403369137557837,0.015273528845565106,11,8221,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,2
N1,trial_key,220003,400,0.15,HP,HPB,0.0938449709979061,0.07525471125298863,0.11898467496807627,12,8849,bits_per_trial,fixed_predictions_identity_bootstrap,0.08835477462254217,L0,3
N1,trial_key,220003,400,0.15,HB,HPB,0.09386086960167232,0.07551539271616753,0.11851673946852583,12,8849,bits_per_trial,fixed_predictions_identity_bootstrap,0.10832572975108813,L0,3
N1,trial_key,220003,400,0.15,HPBnoise,HPB,0.0938449709979061,0.07525471125298863,0.11898467496807627,12,8849,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N1,trial_key,220003,400,0.15,HPP,HPB,0.08866193590299039,0.07246476727205625,0.11048163226674575,12,8849,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N1,group_key,220003,400,0.15,HP,HPB,0.07505846124723176,0.06520629077537682,0.08515688019778946,12,8849,bits_per_trial,fixed_predictions_identity_bootstrap,0.0884771993875428,L0,3
N1,group_key,220003,400,0.15,HB,HPB,0.08193242687444725,0.07002378806907139,0.09480874073418841,12,8849,bits_per_trial,fixed_predictions_identity_bootstrap,0.10727733459604777,L0,3
N1,group_key,220003,400,0.15,HPBnoise,HPB,0.07505846124723176,0.06520629077537682,0.08515688019778946,12,8849,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N1,group_key,220003,400,0.15,HPP,HPB,0.06826660953960369,0.05698507263266815,0.07937860808582663,12,8849,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N1,additive_background,220003,400,0.15,HP,HPB,0.04673233756968165,0.03870288570815101,0.05318878364410419,12,8849,bits_per_trial,fixed_predictions_identity_bootstrap,0.07863333220558978,L0,3
N1,additive_background,220003,400,0.15,HB,HPB,0.06994436651823867,0.058097389856371084,0.0803599539986463,12,8849,bits_per_trial,fixed_predictions_identity_bootstrap,0.10738140634962537,L0,3
N1,additive_background,220003,400,0.15,HPBnoise,HPB,0.04673233756968165,0.03870288570815101,0.05318878364410419,12,8849,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N1,additive_background,220003,400,0.15,HPP,HPB,0.04673233756968165,0.03870288570815101,0.05318878364410419,12,8849,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N1,independent_background,220003,400,0.15,HP,HPB,0.0,0.0,0.0,12,8849,bits_per_trial,fixed_predictions_identity_bootstrap,0.0,L0,3
N1,independent_background,220003,400,0.15,HB,HPB,0.10223255881929195,0.08844722992133436,0.1144454778479903,12,8849,bits_per_trial,fixed_predictions_identity_bootstrap,0.10738140634962537,L0,3
N1,independent_background,220003,400,0.15,HPBnoise,HPB,0.0,0.0,0.0,12,8849,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N1,independent_background,220003,400,0.15,HPP,HPB,0.0,0.0,0.0,12,8849,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N1,history_only,220003,400,0.15,HP,HPB,-0.0002819662183668377,-0.0009307513410067244,0.0003008750830560168,12,8849,bits_per_trial,fixed_predictions_identity_bootstrap,0.0,L0,3
N1,history_only,220003,400,0.15,HB,HPB,0.0,0.0,0.0,12,8849,bits_per_trial,fixed_predictions_identity_bootstrap,0.0,L0,3
N1,history_only,220003,400,0.15,HPBnoise,HPB,-0.00044160860849891864,-0.0011409135711213127,0.00019607530552487554,12,8849,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N1,history_only,220003,400,0.15,HPP,HPB,-0.0002819662183668377,-0.0009307513410067244,0.0003008750830560168,12,8849,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N1,trial_key_weak,220003,400,0.15,HP,HPB,0.005833079406371543,0.0023800579974570407,0.009832692372724832,12,8849,bits_per_trial,fixed_predictions_identity_bootstrap,0.014615363713986852,L0,3
N1,trial_key_weak,220003,400,0.15,HB,HPB,0.006151038295585849,0.002891155823148758,0.00961208683491931,12,8849,bits_per_trial,fixed_predictions_identity_bootstrap,0.015359403334951416,L0,3
N1,trial_key_weak,220003,400,0.15,HPBnoise,HPB,0.005866132470152659,0.0023867787616678178,0.009981147325808501,12,8849,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N1,trial_key_weak,220003,400,0.15,HPP,HPB,0.006953611501262752,0.0036009713576940273,0.010207941269877886,12,8849,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,3
N1,trial_key,220004,400,0.15,HP,HPB,0.08307428021749196,0.07076203278441316,0.09597487471873797,12,8344,bits_per_trial,fixed_predictions_identity_bootstrap,0.08927083116550609,L0,4
N1,trial_key,220004,400,0.15,HB,HPB,0.08343922239347508,0.07129785322311602,0.09631503928670936,12,8344,bits_per_trial,fixed_predictions_identity_bootstrap,0.10786606622828723,L0,4
N1,trial_key,220004,400,0.15,HPBnoise,HPB,0.0831166795694045,0.07098675811519713,0.09596022428962458,12,8344,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,4
N1,trial_key,220004,400,0.15,HPP,HPB,0.07590199896733116,0.06557741523609226,0.0866365405181722,12,8344,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,4
N1,group_key,220004,400,0.15,HP,HPB,0.08060927951179929,0.06856229391317616,0.092841863059703,12,8344,bits_per_trial,fixed_predictions_identity_bootstrap,0.09029531652086344,L0,4
N1,group_key,220004,400,0.15,HB,HPB,0.07914375534819147,0.06832535602422246,0.08969983379219514,12,8344,bits_per_trial,fixed_predictions_identity_bootstrap,0.10757226445450183,L0,4
N1,group_key,220004,400,0.15,HPBnoise,HPB,0.08317767056114571,0.06836468480781976,0.09861320670162972,12,8344,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,4
N1,group_key,220004,400,0.15,HPP,HPB,0.07976262139551084,0.05838271511924244,0.10300309058901874,12,8344,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,4
N1,additive_background,220004,400,0.15,HP,HPB,0.03843418260888291,0.02854226528430606,0.047625970374053306,12,8344,bits_per_trial,fixed_predictions_identity_bootstrap,0.07934008040897472,L0,4
N1,additive_background,220004,400,0.15,HB,HPB,0.07272745458667812,0.06147367050018724,0.08539113265390667,12,8344,bits_per_trial,fixed_predictions_identity_bootstrap,0.10848952828959142,L0,4
N1,additive_background,220004,400,0.15,HPBnoise,HPB,0.03843418260888291,0.02854226528430606,0.047625970374053306,12,8344,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,4
N1,additive_background,220004,400,0.15,HPP,HPB,0.03843418260888291,0.02854226528430606,0.047625970374053306,12,8344,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,4
N1,independent_background,220004,400,0.15,HP,HPB,0.0,0.0,0.0,12,8344,bits_per_trial,fixed_predictions_identity_bootstrap,0.0,L0,4
N1,independent_background,220004,400,0.15,HB,HPB,0.10582832933331705,0.09004219267382334,0.12235731619372736,12,8344,bits_per_trial,fixed_predictions_identity_bootstrap,0.10848952828959142,L0,4
N1,independent_background,220004,400,0.15,HPBnoise,HPB,0.0,0.0,0.0,12,8344,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,4
N1,independent_background,220004,400,0.15,HPP,HPB,0.0,0.0,0.0,12,8344,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,4
N1,history_only,220004,400,0.15,HP,HPB,-0.0004960304513836564,-0.0012676872295951881,0.00020247366593225633,12,8344,bits_per_trial,fixed_predictions_identity_bootstrap,0.0,L0,4
N1,history_only,220004,400,0.15,HB,HPB,0.0,0.0,0.0,12,8344,bits_per_trial,fixed_predictions_identity_bootstrap,0.0,L0,4
N1,history_only,220004,400,0.15,HPBnoise,HPB,-0.0004960304513836564,-0.0012676872295951881,0.00020247366593225633,12,8344,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,4
N1,history_only,220004,400,0.15,HPP,HPB,-0.0004960304513836564,-0.0012676872295951881,0.00020247366593225633,12,8344,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,4
N1,trial_key_weak,220004,400,0.15,HP,HPB,0.00612857632380244,0.0034353868069930097,0.008833857360400928,12,8344,bits_per_trial,fixed_predictions_identity_bootstrap,0.014806861607625878,L0,4
N1,trial_key_weak,220004,400,0.15,HB,HPB,0.006822733275959637,0.004165755830477145,0.009451008700684082,12,8344,bits_per_trial,fixed_predictions_identity_bootstrap,0.015321409197643979,L0,4
N1,trial_key_weak,220004,400,0.15,HPBnoise,HPB,0.00612857632380244,0.0034353868069930097,0.008833857360400928,12,8344,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,4
N1,trial_key_weak,220004,400,0.15,HPP,HPB,0.00612857632380244,0.0034353868069930097,0.008833857360400928,12,8344,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,4
N1,trial_key,220005,400,0.15,HP,HPB,0.06609433050392875,0.05922722852154746,0.0728714338810921,12,9693,bits_per_trial,fixed_predictions_identity_bootstrap,0.08999659235319482,L0,0
N1,trial_key,220005,400,0.15,HB,HPB,0.06676357566194276,0.059967444716578416,0.07365403727701982,12,9693,bits_per_trial,fixed_predictions_identity_bootstrap,0.10832383270695005,L0,0
N1,trial_key,220005,400,0.15,HPBnoise,HPB,0.06649996739578094,0.060036181403559985,0.07303119616393663,12,9693,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,0
N1,trial_key,220005,400,0.15,HPP,HPB,0.06609433050392875,0.05922722852154746,0.0728714338810921,12,9693,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,0
N1,group_key,220005,400,0.15,HP,HPB,0.07519591296180989,0.051325744731092686,0.10052403992786121,12,9693,bits_per_trial,fixed_predictions_identity_bootstrap,0.08946691269817043,L0,0
N1,group_key,220005,400,0.15,HB,HPB,0.08004649331338705,0.06567357362990209,0.09710857238578684,12,9693,bits_per_trial,fixed_predictions_identity_bootstrap,0.10767635229319139,L0,0
N1,group_key,220005,400,0.15,HPBnoise,HPB,0.08030048009232281,0.06561587984351588,0.0975997174727781,12,9693,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,0
N1,group_key,220005,400,0.15,HPP,HPB,0.07580287093853126,0.06108477199401377,0.09375372464695879,12,9693,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,0
N1,additive_background,220005,400,0.15,HP,HPB,0.03291936564825152,0.026352320204537483,0.0395077573657256,12,9693,bits_per_trial,fixed_predictions_identity_bootstrap,0.07550501647118114,L0,0
N1,additive_background,220005,400,0.15,HB,HPB,0.06549153645788906,0.058100668338698244,0.07322526817326375,12,9693,bits_per_trial,fixed_predictions_identity_bootstrap,0.1073432830584307,L0,0
N1,additive_background,220005,400,0.15,HPBnoise,HPB,0.03291936564825152,0.026352320204537483,0.0395077573657256,12,9693,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,0
N1,additive_background,220005,400,0.15,HPP,HPB,0.03291936564825152,0.026352320204537483,0.0395077573657256,12,9693,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,0
N1,independent_background,220005,400,0.15,HP,HPB,0.0,0.0,0.0,12,9693,bits_per_trial,fixed_predictions_identity_bootstrap,0.0,L0,0
N1,independent_background,220005,400,0.15,HB,HPB,0.10345212061301991,0.09058741899871722,0.11681781442398899,12,9693,bits_per_trial,fixed_predictions_identity_bootstrap,0.1073432830584307,L0,0
N1,independent_background,220005,400,0.15,HPBnoise,HPB,0.0,0.0,0.0,12,9693,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,0
N1,independent_background,220005,400,0.15,HPP,HPB,0.0,0.0,0.0,12,9693,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,0
N1,history_only,220005,400,0.15,HP,HPB,0.001033410676382791,0.00031323666889291403,0.0018416470557874704,12,9693,bits_per_trial,fixed_predictions_identity_bootstrap,0.0,L0,0
N1,history_only,220005,400,0.15,HB,HPB,0.0,0.0,0.0,12,9693,bits_per_trial,fixed_predictions_identity_bootstrap,0.0,L0,0
N1,history_only,220005,400,0.15,HPBnoise,HPB,0.00011713309574535684,-0.0005682432659510877,0.0007549391516738346,12,9693,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,0
N1,history_only,220005,400,0.15,HPP,HPB,0.001033410676382791,0.00031323666889291403,0.0018416470557874704,12,9693,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,0
N1,trial_key_weak,220005,400,0.15,HP,HPB,0.0011363781022953972,-0.0028295702203904025,0.004525196558298696,12,9693,bits_per_trial,fixed_predictions_identity_bootstrap,0.014812991081737371,L0,0
N1,trial_key_weak,220005,400,0.15,HB,HPB,0.0014793410298816617,-0.002912483415701087,0.005477966558059649,12,9693,bits_per_trial,fixed_predictions_identity_bootstrap,0.0153429396811903,L0,0
N1,trial_key_weak,220005,400,0.15,HPBnoise,HPB,0.000878682333754946,-0.0030996304835456913,0.00450392416323804,12,9693,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,0
N1,trial_key_weak,220005,400,0.15,HPP,HPB,0.0011363781022953972,-0.0028295702203904025,0.004525196558298696,12,9693,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,0
N1,trial_key,220006,400,0.15,HP,HPB,0.09376957200909337,0.08116048969442849,0.10666508664705697,12,8681,bits_per_trial,fixed_predictions_identity_bootstrap,0.0950372926244002,L0,1
N1,trial_key,220006,400,0.15,HB,HPB,0.09334797706384941,0.08043727816442231,0.10660012966211938,12,8681,bits_per_trial,fixed_predictions_identity_bootstrap,0.11467132983286685,L0,1
N1,trial_key,220006,400,0.15,HPBnoise,HPB,0.09376957200909337,0.08116048969442849,0.10666508664705697,12,8681,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,1
N1,trial_key,220006,400,0.15,HPP,HPB,0.08965355924885832,0.0773256379330688,0.1030160307729783,12,8681,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,1
N1,group_key,220006,400,0.15,HP,HPB,0.0951513204667181,0.0835701869500665,0.10714387487405742,12,8681,bits_per_trial,fixed_predictions_identity_bootstrap,0.09563682253679325,L0,1
N1,group_key,220006,400,0.15,HB,HPB,0.09470956393724923,0.08330400490270082,0.10658395726792337,12,8681,bits_per_trial,fixed_predictions_identity_bootstrap,0.11495237003636086,L0,1
N1,group_key,220006,400,0.15,HPBnoise,HPB,0.0951513204667181,0.0835701869500665,0.10714387487405742,12,8681,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,1
N1,group_key,220006,400,0.15,HPP,HPB,0.0951513204667181,0.0835701869500665,0.10714387487405742,12,8681,bits_per_trial,fixed_predictions_identity_bootstrap,,L0,1
