model,seed,fold,child,n_records,n,n_class1,auc,bacc,ce_bal_bits,j_bits
shared,11,0,7,1,992,199,0.5200719866672581,0.5051043363095427,0.9994566440582275,0.0005433559417724609
shared,11,0,12,1,992,197,0.5381189541231682,0.5234204897359768,0.997839093208313,0.0021609067916870117
shared,11,0,14,1,999,200,0.4782916145181477,0.49418961201501876,1.0025320053100586,-0.0025320053100585938
shared,11,0,21,1,992,197,0.510458768317211,0.4968266130319573,1.0016045570373535,-0.0016045570373535156
shared,11,0,23,1,997,200,0.5082465495608532,0.5172176913425345,0.9998443126678467,0.0001556873321533203
shared,11,0,24,2,1985,397,0.5205421327462264,0.5151133501259446,1.0001161098480225,-0.00011610984802246094
shared,11,0,29,1,934,185,0.501176343232418,0.46953054523147986,1.0013889074325562,-0.0013889074325561523
shared,11,0,30,1,1000,200,0.46209062500000003,0.48312499999999997,1.002333164215088,-0.0023331642150878906
shared,11,0,33,1,990,197,0.5051401540125847,0.49245940046472625,1.0019956827163696,-0.001995682716369629
shared,11,0,37,1,997,200,0.5443193224592221,0.5007653701380176,0.9980078339576721,0.001992166042327881
shared,11,0,42,1,994,198,0.4955586010862393,0.49361073041977566,1.0008233785629272,-0.0008233785629272461
shared,11,0,48,1,998,200,0.5050250626566417,0.5046929824561404,1.000536322593689,-0.0005363225936889648
shared,11,0,49,1,994,196,0.49113216715257535,0.4922126745435016,1.0008233785629272,-0.0008233785629272461
shared,11,0,57,1,998,200,0.5391008771929826,0.5121804511278196,0.9985767602920532,0.0014232397079467773
shared,11,0,66,1,975,193,0.4959748486013013,0.47709473516822815,1.0012245178222656,-0.001224517822265625
shared,11,1,5,1,997,200,0.4475658720200753,0.46206398996235887,1.0033849477767944,-0.0033849477767944336
shared,11,1,8,1,995,200,0.4968081761006289,0.4952672955974843,1.0003857612609863,-0.0003857612609863281
shared,11,1,10,1,999,200,0.5015394242803504,0.5122121401752191,1.0020076036453247,-0.002007603645324707
shared,11,1,11,1,996,200,0.4781218592964824,0.4855527638190955,1.005297303199768,-0.005297303199768066
shared,11,1,20,2,1948,384,0.48908797554347827,0.5026274776214834,1.0036892890930176,-0.003689289093017578
shared,11,1,25,2,1953,389,0.509380403552949,0.511063517840354,0.9994097948074341,0.000590205192565918
shared,11,1,27,1,998,200,0.5054448621553884,0.5030513784461152,0.9999139308929443,8.606910705566406e-05
shared,11,1,40,1,1000,200,0.48475,0.49124999999999996,1.0023401975631714,-0.0023401975631713867
shared,11,1,43,1,996,199,0.4828376512424103,0.49400704904699155,1.0029008388519287,-0.002900838851928711
shared,11,1,45,2,1995,400,0.4889576802507837,0.48036833855799377,1.0009770393371582,-0.0009770393371582031
shared,11,1,50,1,989,198,0.4881143929816496,0.47946596176684675,1.0000813007354736,-8.130073547363281e-05
shared,11,1,56,1,996,200,0.5101695979899498,0.499321608040201,1.000237226486206,-0.0002372264862060547
shared,11,1,58,1,996,200,0.4578486180904523,0.48410804020100506,1.0048472881317139,-0.004847288131713867
shared,11,1,62,1,999,200,0.48310075093867333,0.49652065081351693,1.0022940635681152,-0.0022940635681152344
shared,11,1,69,1,987,197,0.5023099659448692,0.5158516995437898,1.0012285709381104,-0.0012285709381103516
shared,11,2,4,2,1993,399,0.4958553850120911,0.49253073084216187,1.0006122589111328,-0.0006122589111328125
shared,11,2,6,1,990,197,0.4855589197355028,0.477368599612088,1.0017592906951904,-0.0017592906951904297
shared,11,2,9,1,579,85,0.5215051202667302,0.5097165991902834,0.9985625743865967,0.0014374256134033203
shared,11,2,16,1,997,197,0.5201618020304569,0.5260469543147208,0.9994509220123291,0.0005490779876708984
shared,11,2,31,2,1989,400,0.4907386721208308,0.5031537130270611,1.0005086660385132,-0.0005086660385131836
shared,11,2,32,1,1000,200,0.5204625,0.5293749999999999,0.9996594190597534,0.00034058094024658203
shared,11,2,46,1,995,200,0.44223899371069186,0.45845911949685536,1.003014087677002,-0.003014087677001953
shared,11,2,47,1,1000,200,0.5099687500000001,0.5125,1.0005465745925903,-0.000546574592590332
shared,11,2,55,1,959,194,0.4947543966040024,0.5052085438986591,1.0008885860443115,-0.0008885860443115234
shared,11,2,59,2,1986,397,0.5139553574400832,0.5139902319631344,0.999474048614502,0.0005259513854980469
shared,11,2,63,1,999,200,0.45399874843554444,0.45474342928660827,1.0052754878997803,-0.0052754878997802734
