model,seed,fold,child,n_records,n,n_class1,auc,bacc,ce_bal_bits,j_bits
film_age_shuffled,11,0,2,1,965,145,0.5334903280067284,0.523444070647603,0.9995031356811523,0.0004968643188476562
film_age_shuffled,11,0,3,1,866,131,0.5151269668172612,0.522012774575479,1.0038917064666748,-0.0038917064666748047
film_age_shuffled,11,0,8,1,967,141,0.5004636546288186,0.5024642384902032,1.0041720867156982,-0.004172086715698242
film_age_shuffled,11,0,17,1,828,119,0.5513031728911593,0.5069810716952508,0.991980254650116,0.008019745349884033
film_age_shuffled,11,0,21,1,936,141,0.5399259556626076,0.5282617422721798,0.9971967935562134,0.002803206443786621
film_age_shuffled,11,0,26,1,669,104,0.5805309734513274,0.5478727025187202,0.982770562171936,0.017229437828063965
film_age_shuffled,11,1,5,1,963,147,0.5535339135654261,0.5321503601440576,0.9949289560317993,0.005071043968200684
film_age_shuffled,11,1,11,1,467,69,0.5329364212366179,0.5282754351467482,1.0175952911376953,-0.017595291137695312
film_age_shuffled,11,1,18,2,1416,199,0.5331608742149532,0.5165825016619663,0.999343991279602,0.0006560087203979492
film_age_shuffled,11,1,24,2,491,67,0.5432800619543791,0.5343917206420727,1.0144280195236206,-0.014428019523620605
film_age_shuffled,11,1,30,1,508,74,0.47535496325818893,0.48573919541661476,1.0509320497512817,-0.05093204975128174
film_age_shuffled,11,1,34,1,416,60,0.4213014981273408,0.4404494382022472,1.036046028137207,-0.03604602813720703
film_age_shuffled,11,2,6,2,1717,259,0.5008990471953435,0.5045601156712267,1.0105254650115967,-0.01052546501159668
film_age_shuffled,11,2,7,1,901,132,0.5319285179493242,0.5237321196358908,0.9984813332557678,0.0015186667442321777
film_age_shuffled,11,2,20,2,1170,179,0.4736370349908957,0.4740598346007926,1.0182937383651733,-0.01829373836517334
film_age_shuffled,11,2,23,1,958,145,0.5319506298511261,0.5250498367052636,1.0003643035888672,-0.0003643035888671875
film_age_shuffled,11,2,25,1,659,99,0.5307900432900433,0.5156385281385281,0.9983662366867065,0.001633763313293457
film_age_shuffled,11,3,10,1,785,116,0.4889889696407401,0.4791698881500953,1.0096182823181152,-0.009618282318115234
film_age_shuffled,11,3,13,1,960,142,0.5313759082613038,0.515746065635869,0.998211145401001,0.0017888545989990234
film_age_shuffled,11,3,15,1,940,141,0.4594217949742142,0.4726741760534001,1.03083074092865,-0.030830740928649902
film_age_shuffled,11,3,32,1,781,120,0.5336548159354513,0.548814926878467,1.0030419826507568,-0.003041982650756836
film_age_shuffled,11,3,35,1,797,120,0.5352720334810438,0.5405157557853274,1.0067250728607178,-0.0067250728607177734
film_age_shuffled,11,4,4,1,786,128,0.5549783909574468,0.5387775455927052,0.9951617121696472,0.004838287830352783
film_age_shuffled,11,4,9,1,580,91,0.5452144992022292,0.5265623946605542,1.001334309577942,-0.0013343095779418945
film_age_shuffled,11,4,14,1,748,112,0.47326342093441154,0.4853998203054807,1.0179126262664795,-0.017912626266479492
film_age_shuffled,11,4,31,1,811,120,0.4599674384949349,0.4897612156295224,1.0230730772018433,-0.02307307720184326
film_age_shuffled,11,4,33,1,97,23,0.42450058754406583,0.4336075205640423,1.0230507850646973,-0.023050785064697266
film_age_shuffled,22,0,2,1,965,145,0.5337089991589571,0.5425567703952903,1.0006301403045654,-0.0006301403045654297
film_age_shuffled,22,0,5,1,963,147,0.4932139522475657,0.4918342336934774,1.0099300146102905,-0.009930014610290527
film_age_shuffled,22,0,7,1,901,132,0.5170035859242621,0.5221509634708594,1.002103328704834,-0.0021033287048339844
film_age_shuffled,22,0,10,1,785,116,0.5330137621772073,0.5167645997628988,1.0010879039764404,-0.0010879039764404297
film_age_shuffled,22,0,17,1,828,119,0.5877197141197805,0.5790555996728735,0.9887401461601257,0.011259853839874268
film_age_shuffled,22,0,30,1,508,74,0.48530327562585623,0.4977892639182962,1.0203732252120972,-0.020373225212097168
film_age_shuffled,22,1,8,1,967,141,0.502880669036457,0.48593580959249916,1.006344199180603,-0.006344199180603027
film_age_shuffled,22,1,11,1,467,69,0.45533828563105394,0.4430485762144053,1.0309138298034668,-0.030913829803466797
film_age_shuffled,22,1,24,2,491,67,0.4388904533934103,0.44010490002816105,1.060687780380249,-0.06068778038024902
film_age_shuffled,22,1,26,1,669,104,0.5347685500340368,0.5165844111640572,1.0057190656661987,-0.0057190656661987305
film_age_shuffled,22,1,32,1,781,120,0.45789838628340895,0.47267397881996975,1.0452580451965332,-0.0452580451965332
film_age_shuffled,22,1,33,1,97,23,0.3930669800235017,0.4885428907168038,1.0367562770843506,-0.036756277084350586
film_age_shuffled,22,2,3,1,866,131,0.49539388274393725,0.5022121825829569,1.014122486114502,-0.014122486114501953
film_age_shuffled,22,2,4,1,786,128,0.46133524886018235,0.4801481762917933,1.0204355716705322,-0.020435571670532227
film_age_shuffled,22,2,6,2,1717,259,0.532997282997283,0.5319300782263745,0.9992156028747559,0.0007843971252441406
film_age_shuffled,22,2,25,1,659,99,0.4969155844155844,0.4814303751803752,1.003477692604065,-0.0034776926040649414
film_age_shuffled,22,2,35,1,797,120,0.5114783357951748,0.5298005908419499,1.0315355062484741,-0.03153550624847412
film_age_shuffled,22,3,13,1,960,142,0.5693420916698233,0.5462567581528289,0.9916784167289734,0.008321583271026611
film_age_shuffled,22,3,18,2,1416,199,0.5244608415949922,0.5084605442991457,1.000674843788147,-0.0006748437881469727
film_age_shuffled,22,3,20,2,1170,179,0.5320792157349102,0.5507134038750994,0.9996953010559082,0.0003046989440917969
film_age_shuffled,22,3,21,1,936,141,0.5613140639636023,0.5367857620768098,0.9948861598968506,0.005113840103149414
film_age_shuffled,22,3,23,1,958,145,0.5159222971540061,0.5146625949018111,0.9977692365646362,0.0022307634353637695
film_age_shuffled,22,4,9,1,580,91,0.5199442684105261,0.5068316141935774,1.0050885677337646,-0.0050885677337646484
film_age_shuffled,22,4,14,1,748,112,0.4642857142857143,0.4910714285714286,1.0483269691467285,-0.048326969146728516
film_age_shuffled,22,4,15,1,940,141,0.5243167434470393,0.502503128911139,1.0145584344863892,-0.01455843448638916
film_age_shuffled,22,4,31,1,811,120,0.5096900627110467,0.5008381572600096,1.0279064178466797,-0.027906417846679688
film_age_shuffled,22,4,34,1,416,60,0.5102059925093633,0.5210674157303371,1.0146933794021606,-0.014693379402160645
film_age_shuffled,33,0,2,1,965,145,0.48332211942809084,0.4928511354079058,1.0124222040176392,-0.01242220401763916
film_age_shuffled,33,0,4,1,786,128,0.5328588050911853,0.50243398556231,0.9997193217277527,0.00028067827224731445
film_age_shuffled,33,0,10,1,785,116,0.48161821555589923,0.48235271377764033,1.0133275985717773,-0.013327598571777344
film_age_shuffled,33,0,13,1,960,142,0.5697338062605461,0.5281862323082751,0.9891362190246582,0.010863780975341797
film_age_shuffled,33,0,26,1,669,104,0.5086113002042205,0.4921630360789653,1.0067554712295532,-0.006755471229553223
