model,seed,fold,child,n_records,n,n_class1,auc,bacc,ce_bal_bits,j_bits
shared,11,0,0,1,686,109,0.5607062789181627,0.5353298459287997,0.9979610443115234,0.0020389556884765625
shared,11,0,1,1,956,143,0.5277526901143137,0.5442976457736606,1.0015461444854736,-0.0015461444854736328
shared,11,0,6,1,865,131,0.48369802608315826,0.48076003078395074,1.0076944828033447,-0.0076944828033447266
shared,11,0,13,1,913,139,0.5013012845537523,0.4959985499972115,1.0051926374435425,-0.0051926374435424805
shared,11,0,16,1,96,14,0.6193379790940767,0.6254355400696865,0.9775434732437134,0.02245652675628662
shared,11,0,20,1,939,140,0.513619703200429,0.5295726801358841,1.0083673000335693,-0.008367300033569336
shared,11,1,3,1,473,71,0.48318267815850324,0.5088641300539556,1.008673906326294,-0.008673906326293945
shared,11,1,9,1,865,131,0.5423071323085882,0.5396759365185015,1.001927375793457,-0.0019273757934570312
shared,11,1,14,1,869,129,0.4777969830295412,0.477294154619736,1.0160678625106812,-0.016067862510681152
shared,11,1,18,1,908,136,0.5027097302651631,0.48516077415422126,1.0031137466430664,-0.0031137466430664062
shared,11,1,21,1,800,120,0.468547794117647,0.46862745098039216,1.0178427696228027,-0.017842769622802734
shared,11,1,25,1,279,46,0.5103097592834485,0.48945698824407535,1.0078107118606567,-0.007810711860656738
shared,11,2,4,1,960,145,0.5635202030886397,0.540892743812143,0.9916980862617493,0.008301913738250732
shared,11,2,5,1,757,115,0.5137071651090342,0.5025599349857781,1.011184811592102,-0.01118481159210205
shared,11,2,15,1,964,144,0.5595316734417344,0.5369071815718157,0.993332028388977,0.006667971611022949
shared,11,2,17,1,330,50,0.5613571428571429,0.5375,1.0005828142166138,-0.0005828142166137695
shared,11,2,19,1,127,23,0.502299331103679,0.4774247491638796,1.013824462890625,-0.013824462890625
shared,11,3,8,1,882,127,0.5043958909109871,0.5078948740678938,1.0059375762939453,-0.0059375762939453125
shared,11,3,10,1,931,144,0.5003353098969363,0.48756706197938726,1.004544973373413,-0.004544973373413086
shared,11,3,12,2,1435,209,0.489897905820461,0.48557178204297635,1.0176931619644165,-0.017693161964416504
shared,11,3,23,1,352,56,0.5365890444015444,0.528957528957529,1.006353735923767,-0.00635373592376709
shared,11,3,26,1,868,133,0.47763285765433994,0.4887218045112782,1.00631844997406,-0.006318449974060059
shared,11,4,2,1,960,144,0.5234715413943355,0.5020424836601307,1.0036541223526,-0.0036541223526000977
shared,11,4,7,1,977,150,0.5342523176138654,0.5123941958887546,0.9995759725570679,0.0004240274429321289
shared,11,4,11,2,660,112,0.5082524113660062,0.5026068821689259,1.0125961303710938,-0.01259613037109375
shared,11,4,22,1,925,136,0.530809662267949,0.532762059196302,1.0011491775512695,-0.0011491775512695312
shared,11,4,24,1,96,16,0.48320312500000007,0.50625,1.0204482078552246,-0.02044820785522461
shared,22,0,0,1,686,109,0.4858887316553512,0.5006598508578062,1.0204907655715942,-0.02049076557159424
shared,22,0,3,1,473,71,0.4857052764347278,0.5066918926494289,1.0078409910202026,-0.007840991020202637
shared,22,0,5,1,757,115,0.5358594067452256,0.5317079777868075,1.0000052452087402,-5.245208740234375e-06
shared,22,0,8,1,882,127,0.5418470042238097,0.528012723575116,0.9963591694831848,0.0036408305168151855
shared,22,0,13,1,913,139,0.5125573959437102,0.5214990798059227,1.0038084983825684,-0.0038084983825683594
shared,22,0,21,1,800,120,0.47987132352941175,0.4946078431372549,1.0111181735992432,-0.011118173599243164
shared,22,1,6,1,865,131,0.45796326725877234,0.4740676414917736,1.0216424465179443,-0.021642446517944336
shared,22,1,9,1,865,131,0.5564043097531044,0.5489007217588452,0.9939624071121216,0.006037592887878418
shared,22,1,18,1,908,136,0.5196872142639439,0.5038669612922889,1.004189372062683,-0.0041893720626831055
shared,22,1,20,1,939,140,0.5578535669586984,0.5217280529232969,0.9948698282241821,0.005130171775817871
shared,22,1,23,1,352,56,0.41979367760617764,0.4329150579150579,1.0357192754745483,-0.03571927547454834
shared,22,1,24,1,96,16,0.515625,0.60625,1.010977029800415,-0.010977029800415039
shared,22,2,1,1,956,143,0.5709751503109437,0.540801142277157,0.9909182786941528,0.009081721305847168
shared,22,2,2,1,960,144,0.47834116285403055,0.46691176470588236,1.009758710861206,-0.009758710861206055
shared,22,2,4,1,960,145,0.48496297863338267,0.4815739369579014,1.0074297189712524,-0.007429718971252441
shared,22,2,19,1,127,23,0.5620819397993311,0.5859113712374582,0.9923942685127258,0.00760573148727417
shared,22,2,26,1,868,133,0.5334714336862564,0.5271392767633369,0.9979104995727539,0.0020895004272460938
shared,22,3,10,1,931,144,0.48967157277989554,0.47039566567838487,1.00635826587677,-0.0063582658767700195
shared,22,3,14,1,869,129,0.49540645296459246,0.5025455688246386,1.0181303024291992,-0.01813030242919922
shared,22,3,15,1,964,144,0.495409891598916,0.5056063685636856,1.008296012878418,-0.008296012878417969
shared,22,3,16,1,96,14,0.43249128919860624,0.3806620209059233,1.0657727718353271,-0.06577277183532715
shared,22,3,17,1,330,50,0.5291785714285715,0.5082142857142857,1.0021487474441528,-0.002148747444152832
shared,22,4,7,1,977,150,0.49909310761789605,0.5045505844417574,1.0083513259887695,-0.008351325988769531
shared,22,4,11,2,660,112,0.5024032194994786,0.48901850886339937,1.017098069190979,-0.017098069190979004
shared,22,4,12,2,1435,209,0.4826115972119235,0.4891290773277551,1.0173410177230835,-0.017341017723083496
shared,22,4,22,1,925,136,0.5341180198315068,0.5341506374412883,0.9990891218185425,0.0009108781814575195
shared,22,4,25,1,279,46,0.3925639111774585,0.3896715805187535,1.0498182773590088,-0.04981827735900879
shared,33,0,0,1,686,109,0.49487224333391633,0.5102157632804922,1.0109100341796875,-0.0109100341796875
shared,33,0,2,1,960,144,0.5080124931917211,0.5130718954248366,1.0039697885513306,-0.003969788551330566
shared,33,0,8,1,882,127,0.5572717317620066,0.5498357407310841,0.994877815246582,0.005122184753417969
shared,33,0,10,1,931,144,0.48927890724269374,0.4784783989834816,1.007753610610962,-0.007753610610961914
shared,33,0,20,1,939,140,0.4811326658322904,0.5027266225639192,1.0127038955688477,-0.012703895568847656
shared,33,0,24,1,96,16,0.619140625,0.575,0.976319432258606,0.023680567741394043
shared,33,1,3,1,473,71,0.45454067689720407,0.48540746969378457,1.0139234066009521,-0.013923406600952148
shared,33,1,7,1,977,150,0.504788391777509,0.49572752922208785,1.008701205253601,-0.008701205253601074
shared,33,1,14,1,869,129,0.4897967735177038,0.5082704797821077,1.018336534500122,-0.01833653450012207
shared,33,1,17,1,330,50,0.5105,0.5310714285714285,1.0177979469299316,-0.01779794692993164
shared,33,1,23,1,352,56,0.487934362934363,0.47562741312741313,1.0174274444580078,-0.017427444458007812
shared,33,1,25,1,279,46,0.3821142004105244,0.43674192946445234,1.0646955966949463,-0.06469559669494629
shared,33,2,1,1,956,143,0.5420397560618964,0.5443664576505904,0.9983260631561279,0.0016739368438720703
shared,33,2,11,2,660,112,0.4856132690302398,0.4907455683003128,1.0353407859802246,-0.03534078598022461
shared,33,2,15,1,964,144,0.5086255081300813,0.5036585365853659,1.0037775039672852,-0.0037775039672851562
shared,33,2,19,1,127,23,0.4561036789297659,0.46258361204013376,1.0379762649536133,-0.03797626495361328
shared,33,2,22,1,925,136,0.5386844852009245,0.5156564526951465,0.9993792176246643,0.0006207823753356934
shared,33,3,5,1,757,115,0.5183394284166328,0.52962887715021,1.020188331604004,-0.020188331604003906
shared,33,3,6,1,865,131,0.48521642365372214,0.4922208124467001,1.009641170501709,-0.009641170501708984
shared,33,3,12,2,1435,209,0.5101957585644372,0.5157356166628941,1.0106995105743408,-0.01069951057434082
shared,33,3,16,1,96,14,0.5844947735191637,0.5714285714285714,1.0596727132797241,-0.05967271327972412
shared,33,3,18,1,908,136,0.4982474855227065,0.5205729960377934,1.008338212966919,-0.008338212966918945
shared,33,4,4,1,960,145,0.5200846202665539,0.5140258091812989,1.0033156871795654,-0.0033156871795654297
shared,33,4,9,1,865,131,0.5201967676851718,0.5268319570688687,1.0088108777999878,-0.008810877799987793
shared,33,4,13,1,913,139,0.536208242708159,0.5311471752830295,1.0002795457839966,-0.00027954578399658203
shared,33,4,21,1,800,120,0.4880698529411765,0.47401960784313724,1.0068334341049194,-0.006833434104919434
shared,33,4,26,1,868,133,0.5731778425655977,0.5890440386680988,0.993160605430603,0.006839394569396973
