model,seed,fold,child,n_records,n,n_class1,auc,bacc,ce_bal_bits,j_bits
shared,11,0,2,1,933,140,0.4481489821653756,0.5003152585119799,1.0253655910491943,-0.025365591049194336
shared,11,0,3,1,950,141,0.49407814568375286,0.505496673066302,1.020509123802185,-0.02050912380218506
shared,11,0,10,6,2092,417,0.5055377787322382,0.4973721321450303,1.0035303831100464,-0.0035303831100463867
shared,11,0,17,1,282,45,0.5340834505391467,0.5125175808720113,0.9980486631393433,0.0019513368606567383
shared,11,0,18,1,421,85,0.5293067226890755,0.5393032212885154,0.9981103539466858,0.001889646053314209
shared,11,0,20,1,48,8,0.521875,0.475,0.9947359561920166,0.0052640438079833984
shared,11,0,29,1,319,62,0.5414208610518388,0.5156897200953935,0.9970108270645142,0.00298917293548584
shared,11,0,36,2,460,86,0.460577042656386,0.47655764208431783,1.0200698375701904,-0.02006983757019043
shared,11,0,40,1,945,190,0.5295085395608227,0.5162077378877657,0.9966203570365906,0.003379642963409424
shared,11,1,9,1,798,124,0.6427562936728248,0.5982219776012252,0.9674270153045654,0.03257298469543457
shared,11,1,12,1,921,184,0.5501703439325112,0.5444958999469058,0.9967089891433716,0.003291010856628418
shared,11,1,21,2,813,163,0.6002548371873525,0.5730816422840963,0.9813686609268188,0.018631339073181152
shared,11,1,27,2,694,137,0.520659424183255,0.4894573379286847,1.0042338371276855,-0.004233837127685547
shared,11,1,31,1,872,169,0.5526021194037388,0.5489491359936705,0.9989704489707947,0.0010295510292053223
shared,11,1,32,1,937,190,0.4505742267314873,0.43932220108504194,1.0257824659347534,-0.025782465934753418
shared,11,1,37,2,961,185,0.5532704095848425,0.5398509334076345,0.9932174682617188,0.00678253173828125
shared,11,1,39,2,836,149,0.5939597315436241,0.5715004444965466,0.9842954874038696,0.01570451259613037
shared,11,1,41,1,120,18,0.5923202614379085,0.5947712418300655,0.9815887212753296,0.01841127872467041
shared,11,2,0,1,937,138,0.5130552683608134,0.519186120331574,1.0492222309112549,-0.04922223091125488
shared,11,2,4,1,991,149,0.595940474102887,0.5772728721962729,0.9890832901000977,0.010916709899902344
shared,11,2,5,1,715,111,0.5041614462144264,0.4963605990096056,1.0266553163528442,-0.02665531635284424
shared,11,2,8,1,154,22,0.5053374655647382,0.5189393939393939,1.0531034469604492,-0.05310344696044922
shared,11,2,13,1,815,163,0.5028981143437841,0.5168711656441718,1.0548710823059082,-0.0548710823059082
shared,11,2,16,1,842,164,0.5502644075113318,0.5232570688538745,1.0085574388504028,-0.008557438850402832
shared,11,2,22,2,705,136,0.5532539026155278,0.5456683552155485,1.0152674913406372,-0.015267491340637207
shared,11,2,25,1,354,66,0.4140625,0.41903409090909094,1.0875182151794434,-0.08751821517944336
shared,11,2,26,1,632,118,0.5958500956275143,0.5748697487304624,0.9960542917251587,0.003945708274841309
shared,11,3,6,1,938,139,0.5108408892410478,0.5066540009544305,1.0206196308135986,-0.020619630813598633
shared,11,3,11,9,2227,437,0.5277073239328587,0.5226276159185917,1.001579761505127,-0.0015797615051269531
shared,11,3,14,1,161,30,0.6254452926208651,0.5460559796437658,0.9763414859771729,0.02365851402282715
shared,11,3,19,1,964,191,0.6078344384765956,0.583011046917226,0.9806373119354248,0.019362688064575195
shared,11,3,23,3,1263,233,0.5071023792658027,0.5018084086836951,1.0121612548828125,-0.0121612548828125
shared,11,3,24,1,608,112,0.5462179579493087,0.5227534562211982,0.9996991157531738,0.0003008842468261719
shared,11,3,35,1,682,137,0.6832049822540681,0.6376816446795688,0.9458800554275513,0.05411994457244873
shared,11,3,42,1,573,112,0.502246668732569,0.4815521382088628,1.0106477737426758,-0.010647773742675781
shared,11,3,43,2,903,171,0.538067618956316,0.5346443294027419,1.0037016868591309,-0.0037016868591308594
shared,11,4,1,1,51,7,0.4967532467532467,0.5048701298701299,1.0086588859558105,-0.008658885955810547
shared,11,4,7,1,94,14,0.5799107142857143,0.5544642857142856,0.9822773933410645,0.017722606658935547
shared,11,4,15,1,735,145,0.4873991817650496,0.48594389246054936,1.005364179611206,-0.005364179611206055
shared,11,4,28,2,929,183,0.5046733764045767,0.49507757218828286,1.0047173500061035,-0.004717350006103516
shared,11,4,30,1,863,169,0.5286479204679161,0.5316150265163788,1.0014336109161377,-0.0014336109161376953
shared,11,4,33,2,943,199,0.5072844059004701,0.5222415842654131,1.0081264972686768,-0.008126497268676758
shared,11,4,34,1,742,161,0.5040303182561657,0.49550999027164555,1.0040557384490967,-0.00405573844909668
