seed,stratum,child,n,n_dev,dev_rate,auc
11,after_standard_run4plus,35,409,69,0.1687041564792176,0.485230179028133
11,after_deviant,5,145,17,0.11724137931034483,0.4326746323529412
11,after_deviant,12,101,13,0.12871287128712872,0.6477272727272727
11,after_deviant,26,96,15,0.15625,0.5473251028806584
11,after_deviant,27,126,20,0.15873015873015872,0.4158018867924528
11,after_deviant,30,70,13,0.18571428571428572,0.4311740890688259
11,after_deviant,31,117,14,0.11965811965811966,0.5249653259361997
11,after_deviant,35,113,10,0.08849557522123894,0.5747572815533981
11,all,5,963,147,0.1526479750778816,0.515718787515006
11,all,12,740,110,0.14864864864864866,0.5296825396825398
11,all,26,669,104,0.1554559043348281,0.5486895847515316
11,all,27,776,124,0.15979381443298968,0.5028139224223234
11,all,30,508,74,0.14566929133858267,0.4769118196537552
11,all,31,811,120,0.14796547472256474,0.44178726483357456
11,all,35,797,120,0.15056461731493098,0.5015324963072378
11,after_standard_run1,8,122,16,0.13114754098360656,0.5079599056603774
11,after_standard_run1,9,82,13,0.15853658536585366,0.5055741360089187
11,after_standard_run1,10,93,11,0.11827956989247312,0.5188470066518847
11,after_standard_run1,11,65,10,0.15384615384615385,0.37454545454545457
11,after_standard_run1,20,158,26,0.16455696202531644,0.6140734265734267
11,after_standard_run2,8,106,17,0.16037735849056603,0.44348975545274283
11,after_standard_run2,9,66,13,0.19696969696969696,0.44339622641509435
11,after_standard_run2,10,86,17,0.19767441860465115,0.511082693947144
11,after_standard_run2,20,132,23,0.17424242424242425,0.43797367371360185
11,after_standard_run3,8,87,11,0.12643678160919541,0.4736842105263158
11,after_standard_run3,10,73,13,0.1780821917808219,0.3217948717948718
11,after_standard_run3,20,108,12,0.1111111111111111,0.5277777777777777
11,after_standard_run4plus,8,505,74,0.14653465346534653,0.5083871574590832
11,after_standard_run4plus,9,285,45,0.15789473684210525,0.49699074074074073
11,after_standard_run4plus,10,413,56,0.13559322033898305,0.5422168867547019
11,after_standard_run4plus,11,242,40,0.1652892561983471,0.47035891089108905
11,after_standard_run4plus,20,588,95,0.16156462585034015,0.5623465357104729
11,after_standard_run4plus,24,258,35,0.13565891472868216,0.5128763613068545
11,after_deviant,8,144,22,0.1527777777777778,0.43740685543964236
11,after_deviant,9,90,13,0.14444444444444443,0.4495504495504495
11,after_deviant,10,118,18,0.15254237288135594,0.5091666666666667
11,after_deviant,20,178,21,0.11797752808988764,0.5835608128601759
11,all,8,967,141,0.14581178903826267,0.48514158638572635
11,all,9,580,91,0.15689655172413794,0.48574125261241824
11,all,10,785,116,0.14777070063694267,0.5077573320962837
11,all,11,467,69,0.14775160599571735,0.4978879906780278
11,all,20,1170,179,0.152991452991453,0.5548991200130786
11,all,24,491,67,0.1364562118126273,0.46611869895804
11,all,28,88,10,0.11363636363636363,0.5794871794871795
11,after_standard_run1,3,101,13,0.12871287128712872,0.3806818181818181
11,after_standard_run1,4,106,14,0.1320754716981132,0.5081521739130435
11,after_standard_run1,13,114,12,0.10526315789473684,0.3492647058823529
11,after_standard_run1,16,117,20,0.17094017094017094,0.4912371134020619
11,after_standard_run1,18,165,25,0.15151515151515152,0.5182857142857142
11,after_standard_run1,22,111,15,0.13513513513513514,0.5305555555555556
11,after_standard_run1,25,78,12,0.15384615384615385,0.5151515151515151
11,after_standard_run2,4,93,17,0.1827956989247312,0.5808823529411764
11,after_standard_run2,13,107,12,0.11214953271028037,0.5592105263157895
11,after_standard_run2,18,151,11,0.0728476821192053,0.5204545454545455
11,after_standard_run2,22,97,28,0.28865979381443296,0.5843685300207039
11,after_standard_run2,25,71,14,0.19718309859154928,0.5131578947368421
11,after_standard_run3,3,78,12,0.15384615384615385,0.6603535353535354
11,after_standard_run3,4,76,16,0.21052631578947367,0.6083333333333334
11,after_standard_run3,13,97,17,0.17525773195876287,0.5113970588235294
11,after_standard_run3,16,90,13,0.14444444444444443,0.5434565434565436
11,after_standard_run3,18,138,19,0.13768115942028986,0.637328615656789
11,after_standard_run3,22,70,11,0.15714285714285714,0.43143297380585516
11,after_standard_run4plus,3,466,71,0.15236051502145923,0.6150472454983062
11,after_standard_run4plus,4,362,58,0.16022099447513813,0.6357191470054446
11,after_standard_run4plus,13,493,76,0.15415821501014199,0.6228859018048719
11,after_standard_run4plus,16,447,82,0.18344519015659955,0.49682592716338125
11,after_standard_run4plus,18,728,109,0.14972527472527472,0.4980287827362867
11,after_standard_run4plus,22,463,59,0.12742980561555076,0.5365413660010069
11,after_standard_run4plus,25,349,46,0.1318051575931232,0.5591907016788635
11,after_deviant,3,132,25,0.1893939393939394,0.5738317757009346
11,after_deviant,4,130,22,0.16923076923076924,0.5637626262626262
11,after_deviant,13,145,24,0.16551724137931034,0.44387052341597794
11,after_deviant,16,136,14,0.10294117647058823,0.7148711943793912
11,after_deviant,18,200,32,0.16,0.4820498511904763
11,after_deviant,22,136,24,0.17647058823529413,0.4920014880952381
11,after_deviant,25,98,18,0.1836734693877551,0.47048611111111116
11,all,3,866,131,0.151270207852194,0.5722178947915044
11,all,4,786,128,0.1628498727735369,0.6037412139057752
11,all,13,960,142,0.14791666666666667,0.5539748269568511
11,all,16,888,137,0.15427927927927929,0.5272240419100567
11,all,18,1416,199,0.1405367231638418,0.5090344904473063
11,all,22,879,138,0.15699658703071673,0.5300807760761994
11,all,25,659,99,0.15022761760242792,0.5239628427128427
22,after_standard_run1,7,119,18,0.15126050420168066,0.5313531353135313
22,after_standard_run1,17,104,20,0.19230769230769232,0.47410714285714284
22,after_standard_run1,20,158,26,0.16455696202531644,0.559586247086247
22,after_standard_run1,21,116,15,0.12931034482758622,0.48547854785478545
22,after_standard_run1,29,105,21,0.2,0.43083900226757366
22,after_standard_run1,30,60,13,0.21666666666666667,0.44189852700491
22,after_standard_run1,31,107,16,0.14953271028037382,0.507554945054945
22,after_standard_run2,20,132,23,0.17424242424242425,0.3733546071001196
22,after_standard_run2,21,103,14,0.13592233009708737,0.4835473515248796
22,after_standard_run2,29,81,11,0.13580246913580246,0.42467532467532465
22,after_standard_run2,31,88,12,0.13636363636363635,0.4517543859649123
22,after_standard_run3,7,89,14,0.15730337078651685,0.6152380952380953
22,after_standard_run3,20,108,12,0.1111111111111111,0.35677083333333337
22,after_standard_run3,21,90,10,0.1111111111111111,0.63375
22,after_standard_run3,31,85,20,0.23529411764705882,0.48653846153846153
22,after_standard_run4plus,7,458,75,0.16375545851528384,0.46720626631853784
22,after_standard_run4plus,17,434,63,0.14516129032258066,0.6188123047961323
22,after_standard_run4plus,20,588,95,0.16156462585034015,0.5619301804206256
22,after_standard_run4plus,21,482,79,0.16390041493775934,0.5469265320224896
22,after_standard_run4plus,29,457,67,0.14660831509846828,0.4944316877152698
22,after_standard_run4plus,30,275,37,0.13454545454545455,0.5014762661821486
22,after_standard_run4plus,31,398,57,0.14321608040201006,0.45408242012656275
22,after_standard_run4plus,34,234,36,0.15384615384615385,0.497615039281706
22,after_deviant,7,134,16,0.11940298507462686,0.6223516949152543
22,after_deviant,17,127,20,0.15748031496062992,0.5549065420560748
22,after_deviant,20,178,21,0.11797752808988764,0.6050955414012739
22,after_deviant,21,144,22,0.1527777777777778,0.4942250372578242
22,after_deviant,29,129,21,0.16279069767441862,0.521384479717813
22,after_deviant,30,70,13,0.18571428571428572,0.6072874493927126
22,after_deviant,31,117,14,0.11965811965811966,0.4604715672676838
22,after_deviant,34,58,10,0.1724137931034483,0.5385416666666667
22,all,7,901,132,0.146503884572697,0.5166686369547229
22,all,17,828,119,0.14371980676328502,0.5778110962297472
22,all,20,1170,179,0.152991452991453,0.5291111624734341
22,all,21,936,141,0.15064102564102563,0.5366831705250011
22,all,29,860,130,0.1511627906976744,0.4885669125395153
22,all,30,508,74,0.14566929133858267,0.5117386972225683
22,all,31,811,120,0.14796547472256474,0.47123130728412926
22,all,34,416,60,0.14423076923076922,0.5085908239700374
22,after_standard_run1,10,93,11,0.11827956989247312,0.6507760532150777
22,after_standard_run1,12,92,16,0.17391304347826086,0.49917763157894735
22,after_standard_run1,14,98,18,0.1836734693877551,0.46388888888888885
22,after_standard_run1,15,127,29,0.2283464566929134,0.5038705137227305
22,after_standard_run1,27,102,20,0.19607843137254902,0.4814024390243902
22,after_standard_run2,10,86,17,0.19767441860465115,0.5106564364876385
22,after_standard_run2,14,74,10,0.13513513513513514,0.46718750000000003
22,after_standard_run2,15,97,22,0.2268041237113402,0.47848484848484846
22,after_standard_run3,10,73,13,0.1780821917808219,0.4833333333333334
22,after_standard_run3,12,77,13,0.16883116883116883,0.40384615384615385
22,after_standard_run3,14,66,10,0.15151515151515152,0.6214285714285714
22,after_standard_run3,27,67,10,0.14925373134328357,0.46842105263157896
22,after_standard_run4plus,10,413,56,0.13559322033898305,0.5117797118847539
22,after_standard_run4plus,12,387,62,0.16020671834625322,0.5188337468982631
22,after_standard_run4plus,14,397,58,0.14609571788413098,0.5012714881497304
22,after_standard_run4plus,15,498,64,0.1285140562248996,0.5064804147465438
22,after_standard_run4plus,24,258,35,0.13565891472868216,0.44208840486867396
22,after_standard_run4plus,27,398,64,0.16080402010050251,0.5545237649700598
22,after_deviant,10,118,18,0.15254237288135594,0.5616666666666666
22,after_deviant,12,101,13,0.12871287128712872,0.5716783216783217
22,after_deviant,14,111,16,0.14414414414414414,0.5618421052631578
22,after_deviant,15,139,17,0.1223021582733813,0.6340405014464803
22,after_deviant,27,126,20,0.15873015873015872,0.5533018867924528
22,all,10,785,116,0.14777070063694267,0.5347340343281275
22,all,12,740,110,0.14864864864864866,0.5145165945165946
22,all,14,748,112,0.1497326203208556,0.5121293800539084
22,all,15,940,141,0.15,0.5118188515786578
22,all,24,491,67,0.1364562118126273,0.4668931286961419
22,all,27,776,124,0.15979381443298968,0.5359007025529389
22,all,28,88,10,0.11363636363636363,0.6166666666666666
22,after_standard_run1,5,126,17,0.1349206349206349,0.5547760388559093
22,after_standard_run1,8,122,16,0.13114754098360656,0.5362617924528301
22,after_standard_run1,9,82,13,0.15853658536585366,0.49052396878483834
22,after_standard_run1,13,114,12,0.10526315789473684,0.4616013071895425
22,after_standard_run1,16,117,20,0.17094017094017094,0.48814432989690726
22,after_standard_run2,5,110,19,0.17272727272727273,0.44852515905147483
22,after_standard_run2,8,106,17,0.16037735849056603,0.42961004626569727
22,after_standard_run2,9,66,13,0.19696969696969696,0.5653120464441218
22,after_standard_run2,13,107,12,0.11214953271028037,0.6171052631578948
22,after_standard_run3,5,91,17,0.18681318681318682,0.435214626391097
22,after_standard_run3,8,87,11,0.12643678160919541,0.5239234449760766
22,after_standard_run3,13,97,17,0.17525773195876287,0.6235294117647058
22,after_standard_run3,16,90,13,0.14444444444444443,0.4845154845154846
22,after_standard_run4plus,1,191,27,0.14136125654450263,0.6234191508581752
22,after_standard_run4plus,5,489,76,0.1554192229038855,0.5411303682936154
22,after_standard_run4plus,8,505,74,0.14653465346534653,0.4724086034990907
22,after_standard_run4plus,9,285,45,0.15789473684210525,0.514537037037037
22,after_standard_run4plus,13,493,76,0.15415821501014199,0.6323993436829485
22,after_standard_run4plus,16,447,82,0.18344519015659955,0.5095556298028734
22,after_deviant,5,145,17,0.11724137931034483,0.48161764705882354
22,after_deviant,8,144,22,0.1527777777777778,0.5828986587183308
22,after_deviant,9,90,13,0.14444444444444443,0.4995004995004995
22,after_deviant,13,145,24,0.16551724137931034,0.41546143250688705
22,after_deviant,16,136,14,0.10294117647058823,0.6323185011709602
22,all,1,321,39,0.12149532710280374,0.6226132024004365
22,all,5,963,147,0.1526479750778816,0.5124883286647993
22,all,8,967,141,0.14581178903826267,0.5006568440574932
22,all,9,580,91,0.15689655172413794,0.520933054675386
22,all,13,960,142,0.14791666666666667,0.581622989772375
22,all,16,888,137,0.15427927927927929,0.5155656205351502
22,all,33,97,23,0.23711340206185566,0.4500587544065805
22,after_standard_run1,4,106,14,0.1320754716981132,0.5104813664596273
22,after_standard_run1,18,165,25,0.15151515151515152,0.5587142857142857
22,after_standard_run1,19,110,17,0.15454545454545454,0.5547122074636306
22,after_standard_run1,22,111,15,0.13513513513513514,0.4527777777777778
22,after_standard_run1,23,125,20,0.16,0.5088095238095238
22,after_standard_run1,26,76,14,0.18421052631578946,0.47235023041474655
22,after_standard_run1,32,104,16,0.15384615384615385,0.5365767045454546
22,after_standard_run2,4,93,17,0.1827956989247312,0.5959752321981424
22,after_standard_run2,18,151,11,0.0728476821192053,0.5032467532467533
22,after_standard_run2,22,97,28,0.28865979381443296,0.4909420289855072
22,after_standard_run2,23,107,18,0.16822429906542055,0.5724094881398253
22,after_standard_run2,26,70,11,0.15714285714285714,0.687211093990755
22,after_standard_run2,32,86,13,0.1511627906976744,0.6554267650158062
22,after_standard_run3,4,76,16,0.21052631578947367,0.5708333333333333
22,after_standard_run3,18,138,19,0.13768115942028986,0.5121627598407784
22,after_standard_run3,19,88,18,0.20454545454545456,0.5845238095238094
22,after_standard_run3,22,70,11,0.15714285714285714,0.5254237288135593
22,after_standard_run3,23,88,18,0.20454545454545456,0.5646825396825397
22,after_standard_run3,26,64,11,0.171875,0.4099485420240137
22,after_standard_run3,32,75,14,0.18666666666666668,0.4250585480093677
22,after_standard_run4plus,4,362,58,0.16022099447513813,0.5725669237749547
22,after_standard_run4plus,18,728,109,0.14972527472527472,0.5946110180670214
22,after_standard_run4plus,19,421,67,0.15914489311163896,0.5261615650560756
22,after_standard_run4plus,22,463,59,0.12742980561555076,0.5230323879845612
22,after_standard_run4plus,23,480,70,0.14583333333333334,0.5567770034843206
22,after_standard_run4plus,26,355,52,0.14647887323943662,0.5121223660827621
22,after_standard_run4plus,32,393,60,0.15267175572519084,0.518893893893894
22,after_deviant,4,130,22,0.16923076923076924,0.49537037037037035
22,after_deviant,18,200,32,0.16,0.5244605654761905
22,after_deviant,19,126,21,0.16666666666666666,0.49909297052154195
22,after_deviant,22,136,24,0.17647058823529413,0.4916294642857143
22,after_deviant,23,140,18,0.12857142857142856,0.6252276867030966
22,after_deviant,26,96,15,0.15625,0.35637860082304523
22,after_deviant,32,116,16,0.13793103448275862,0.4565625
22,all,4,786,128,0.1628498727735369,0.558587813449848
22,all,18,1416,199,0.1405367231638418,0.5607453867529926
22,all,19,855,131,0.15321637426900586,0.5183670026569946
22,all,22,879,138,0.15699658703071673,0.49356529562479223
22,all,23,958,145,0.151356993736952,0.5604190524663868
22,all,26,669,104,0.1554559043348281,0.49410313138189244
22,all,32,781,120,0.15364916773367476,0.5218671205244579
22,after_standard_run1,0,110,14,0.12727272727272726,0.5531994047619048
22,after_standard_run1,2,117,23,0.19658119658119658,0.4983811285846439
22,after_standard_run1,3,101,13,0.12871287128712872,0.42569930069930073
22,after_standard_run1,6,221,35,0.1583710407239819,0.5599078341013826
22,after_standard_run1,11,65,10,0.15384615384615385,0.2109090909090909
22,after_standard_run1,25,78,12,0.15384615384615385,0.4311868686868687
22,after_standard_run1,35,101,12,0.1188118811881188,0.4199438202247191
22,after_standard_run2,0,92,12,0.13043478260869565,0.4666666666666667
22,after_standard_run2,2,94,14,0.14893617021276595,0.4424107142857143
22,after_standard_run2,6,188,30,0.1595744680851064,0.5078059071729958
22,after_standard_run2,25,71,14,0.19718309859154928,0.5413533834586467
22,after_standard_run2,35,95,20,0.21052631578947367,0.45233333333333337
22,after_standard_run3,0,81,13,0.16049382716049382,0.38574660633484165
22,after_standard_run3,2,79,11,0.13924050632911392,0.4779411764705882
22,after_standard_run3,3,78,12,0.15384615384615385,0.5441919191919192
22,after_standard_run3,6,159,19,0.11949685534591195,0.5122180451127819
22,after_standard_run4plus,0,415,62,0.1493975903614458,0.5087727314264827
22,after_standard_run4plus,2,526,68,0.12927756653992395,0.6049640380169534
22,after_standard_run4plus,3,466,71,0.15236051502145923,0.5645213050454627
22,after_standard_run4plus,6,863,133,0.1541135573580533,0.5425018024513337
22,after_standard_run4plus,11,242,40,0.1652892561983471,0.5096534653465347
22,after_standard_run4plus,25,349,46,0.1318051575931232,0.5015425455589038
22,after_standard_run4plus,35,409,69,0.1687041564792176,0.5562233589087809
22,after_deviant,0,126,18,0.14285714285714285,0.48919753086419754
22,after_deviant,2,144,28,0.19444444444444445,0.5979064039408868
22,after_deviant,3,132,25,0.1893939393939394,0.6071028037383178
22,after_deviant,6,263,40,0.1520912547528517,0.40868834080717487
22,after_deviant,25,98,18,0.1836734693877551,0.4201388888888889
22,after_deviant,35,113,10,0.08849557522123894,0.3572815533980582
22,all,0,827,120,0.14510278113663846,0.4912659123055163
22,all,2,965,145,0.15025906735751296,0.5619470142977292
22,all,3,866,131,0.151270207852194,0.5438386041439478
22,all,6,1717,259,0.15084449621432733,0.5194453712972231
22,all,11,467,69,0.14775160599571735,0.47713203699657714
22,all,25,659,99,0.15022761760242792,0.4806367243867244
22,all,35,797,120,0.15056461731493098,0.5066654357459379
33,after_standard_run1,6,221,35,0.1583710407239819,0.5568356374807986
33,after_standard_run1,8,122,16,0.13114754098360656,0.5365566037735849
33,after_standard_run1,10,93,11,0.11827956989247312,0.520509977827051
33,after_standard_run1,17,104,20,0.19230769230769232,0.5017857142857143
33,after_standard_run1,20,158,26,0.16455696202531644,0.5016025641025641
33,after_standard_run1,23,125,20,0.16,0.5557142857142857
33,after_standard_run1,35,101,12,0.1188118811881188,0.5908239700374531
33,after_standard_run2,6,188,30,0.1595744680851064,0.6005274261603375
33,after_standard_run2,8,106,17,0.16037735849056603,0.511566424322538
33,after_standard_run2,10,86,17,0.19767441860465115,0.5839727195225917
33,after_standard_run2,20,132,23,0.17424242424242425,0.45652173913043476
33,after_standard_run2,23,107,18,0.16822429906542055,0.4385143570536829
33,after_standard_run2,35,95,20,0.21052631578947367,0.48733333333333334
33,after_standard_run3,6,159,19,0.11949685534591195,0.5855263157894737
33,after_standard_run3,8,87,11,0.12643678160919541,0.4677033492822966
33,after_standard_run3,10,73,13,0.1780821917808219,0.6038461538461539
33,after_standard_run3,20,108,12,0.1111111111111111,0.4574652777777778
33,after_standard_run3,23,88,18,0.20454545454545456,0.5460317460317461
33,after_standard_run4plus,6,863,133,0.1541135573580533,0.5552528581728294
33,after_standard_run4plus,8,505,74,0.14653465346534653,0.4669060011287389
33,after_standard_run4plus,10,413,56,0.13559322033898305,0.5634503801520608
33,after_standard_run4plus,17,434,63,0.14516129032258066,0.63196851067471
33,after_standard_run4plus,20,588,95,0.16156462585034015,0.5502081776449237
33,after_standard_run4plus,23,480,70,0.14583333333333334,0.5847909407665505
33,after_standard_run4plus,35,409,69,0.1687041564792176,0.622378516624041
33,after_deviant,6,263,40,0.1520912547528517,0.44316143497757854
33,after_deviant,8,144,22,0.1527777777777778,0.4914307004470939
33,after_deviant,10,118,18,0.15254237288135594,0.6869444444444444
33,after_deviant,17,127,20,0.15748031496062992,0.5348130841121496
33,after_deviant,20,178,21,0.11797752808988764,0.4777070063694267
33,after_deviant,23,140,18,0.12857142857142856,0.6070127504553734
33,after_deviant,35,113,10,0.08849557522123894,0.6009708737864078
33,all,6,1717,259,0.15084449621432733,0.5451284617951284
33,all,8,967,141,0.14581178903826267,0.4844675699345732
33,all,10,785,116,0.14777070063694267,0.582154270398433
33,all,17,828,119,0.14371980676328502,0.5694432921264416
33,all,20,1170,179,0.152991452991453,0.5159423639571789
33,all,23,958,145,0.151356993736952,0.5610467828816219
33,all,33,97,23,0.23711340206185566,0.45475910693301996
33,all,35,797,120,0.15056461731493098,0.5961964549483013
33,after_standard_run1,7,119,18,0.15126050420168066,0.5429042904290429
33,after_standard_run1,11,65,10,0.15384615384615385,0.3690909090909091
33,after_standard_run1,14,98,18,0.1836734693877551,0.5086805555555556
33,after_standard_run1,15,127,29,0.2283464566929134,0.5369458128078818
33,after_standard_run1,21,116,15,0.12931034482758622,0.5359735973597359
33,after_standard_run1,32,104,16,0.15384615384615385,0.6399147727272727
33,after_standard_run2,14,74,10,0.13513513513513514,0.44296874999999997
33,after_standard_run2,15,97,22,0.2268041237113402,0.5087878787878788
33,after_standard_run2,21,103,14,0.13592233009708737,0.64446227929374
33,after_standard_run2,32,86,13,0.1511627906976744,0.5505795574288725
33,after_standard_run3,7,89,14,0.15730337078651685,0.518095238095238
33,after_standard_run3,14,66,10,0.15151515151515152,0.46249999999999997
33,after_standard_run3,21,90,10,0.1111111111111111,0.645
33,after_standard_run3,32,75,14,0.18666666666666668,0.4473067915690866
33,after_standard_run4plus,1,191,27,0.14136125654450263,0.5706865401987353
33,after_standard_run4plus,7,458,75,0.16375545851528384,0.48597040905134903
33,after_standard_run4plus,11,242,40,0.1652892561983471,0.4969678217821782
33,after_standard_run4plus,14,397,58,0.14609571788413098,0.5401535957684874
33,after_standard_run4plus,15,498,64,0.1285140562248996,0.5774949596774193
33,after_standard_run4plus,21,482,79,0.16390041493775934,0.562003329459434
33,after_standard_run4plus,32,393,60,0.15267175572519084,0.558008008008008
33,after_deviant,7,134,16,0.11940298507462686,0.563824152542373
33,after_deviant,14,111,16,0.14414414414414414,0.40460526315789475
33,after_deviant,15,139,17,0.1223021582733813,0.4831243972999036
33,after_deviant,21,144,22,0.1527777777777778,0.3435171385991058
33,after_deviant,32,116,16,0.13793103448275862,0.40249999999999997
33,all,1,321,39,0.12149532710280374,0.5493726132024004
33,all,7,901,132,0.146503884572697,0.5200329038105371
33,all,11,467,69,0.14775160599571735,0.4704318694923894
33,all,14,748,112,0.1497326203208556,0.4971361185983827
33,all,15,940,141,0.15,0.5260121250854348
33,all,21,936,141,0.15064102564102563,0.5396226415094338
33,all,32,781,120,0.15364916773367476,0.5376638930912758
33,after_standard_run1,0,110,14,0.12727272727272726,0.5383184523809524
