mode,variant,comparison,baseline_MAE,augmented_MAE,leave_one_out_gain_minimum,leave_one_out_gain_maximum,estimate,ci_lower,ci_upper,n_candidates,n_bootstrap,seed,effect,gain_definition,valid,model,original_MAE,variant_MAE
L0,all_trials,original_budget_minus_variant,,,,,0.4967801720960399,0.17692587245835809,0.8482557282642377,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D6_CRANDOM_3,6.807639321086133,6.310859148990092
L0,all_trials,original_budget_minus_variant,,,,,0.1424312962661381,-0.14936911403338488,0.46400868105062393,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D6_CRANDOM_4,6.801042759415351,6.658611463149213
L0,all_trials,original_budget_minus_variant,,,,,0.10714688036221308,-0.24278802075458172,0.4984482310794462,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D6_CRANDOM_5,6.789603781879573,6.6824569015173605
L0,all_trials,original_budget_minus_variant,,,,,0.19476833789063647,-0.0726106125998299,0.5225207606385087,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D6_CRANDOM_6,6.947681280617544,6.7529129427269075
L0,all_trials,original_budget_minus_variant,,,,,0.16336433260150648,-0.3083765062938066,0.6152754203180749,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D6_CRANDOM_7,6.573490053673163,6.410125721071657
L0,all_trials,original_budget_minus_variant,,,,,0.2634110432851176,-0.09109595527221571,0.6367108664032906,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D6_CRANDOM_8,6.757377072552886,6.493966029267766
L0,all_trials,original_budget_minus_variant,,,,,0.2072212075032423,-0.03467040533232923,0.5123238867749573,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D6_CRANDOM_9,6.646439497041046,6.439218289537803
L0,all_trials,original_budget_minus_variant,,,,,2.7864421010200007e-16,-2.2291536808160006e-15,2.6471199959690008e-15,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D7_CPRE,6.554955657064546,6.554955657064546
L0,budget40_count_qc,D2_minus_D3,7.223468569646047,7.5841149321435894,-0.40340438007590335,-0.2801916049049686,-0.36064636249754145,-0.6456008114912299,-0.09717590230623012,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,,,
L0,budget40_count_qc,D1_minus_D3,7.2595132516743694,7.5841149321435894,-0.44131132157069675,-0.18007419051399282,-0.32460168046921817,-0.9298523273028622,0.2868169087842045,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,,,
L0,budget40_count_qc,original_budget_minus_variant,,,,,-0.7045575946098229,-2.47508557278156,0.4370675517902686,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D1_C,6.554955657064546,7.2595132516743694
L0,budget40_count_qc,original_budget_minus_variant,,,,,-0.5770290726050016,-2.466921615113981,0.6277743193807263,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D2_CV,6.646439497041046,7.223468569646047
L0,budget40_count_qc,original_budget_minus_variant,,,,,-0.6088153058624954,-2.4686566461648436,0.5984562752555399,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D3_CVN,6.975299626281093,7.5841149321435894
L0,all_trials_count_qc,D2_minus_D3,7.100870179095222,7.978552632063918,-0.9036093423049563,-0.6834257822764037,-0.8776824529686967,-1.4767986170429963,-0.31011605308535733,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,,,
L0,all_trials_count_qc,D1_minus_D3,7.2595132516743694,7.978552632063918,-0.92734163012257,-0.5222000767370752,-0.7190393803895472,-1.569096169953204,0.16242572785638185,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,,,
L0,all_trials_count_qc,original_budget_minus_variant,,,,,-0.7045575946098229,-2.47508557278156,0.4370675517902686,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D1_C,6.554955657064546,7.2595132516743694
L0,all_trials_count_qc,original_budget_minus_variant,,,,,-0.4544306820541753,-2.471261832774989,0.8176146022243352,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D2_CV,6.646439497041046,7.100870179095222
L0,all_trials_count_qc,original_budget_minus_variant,,,,,-1.0032530057828246,-3.0393427936803565,0.34282597889760374,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D3_CVN,6.975299626281093,7.978552632063918
R_SUP,all_trials,D2_minus_D3,6.379421662182809,6.379421662182809,0.0,0.0,0.0,0.0,0.0,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,,,
R_SUP,all_trials,D1_minus_D3,6.554955657064546,6.379421662182809,0.1039961054179831,0.25228560199607003,0.17553399488173688,-0.2844630484627416,0.6640376381903401,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,,,
R_SUP,all_trials,original_budget_minus_variant,,,,,0.0,0.0,0.0,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D0_mean,18.04626972740316,18.04626972740316
R_SUP,all_trials,original_budget_minus_variant,,,,,2.7864421010200007e-16,-2.2291536808160006e-15,2.6471199959690008e-15,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D1_C,6.554955657064546,6.554955657064546
R_SUP,all_trials,original_budget_minus_variant,,,,,0.03893585935998912,-0.17661797610580526,0.26544965291723654,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D2_CV,6.418357521542799,6.379421662182809
R_SUP,all_trials,original_budget_minus_variant,,,,,0.03893585935998912,-0.17661797610580526,0.26544965291723654,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D3_CVN,6.418357521542799,6.379421662182809
R_SUP,all_trials,original_budget_minus_variant,,,,,-0.07342365933837679,-0.27084976868137794,0.10596657389627771,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D4_CN,6.466034383734241,6.539458043072617
R_SUP,all_trials,original_budget_minus_variant,,,,,-0.07347544094017014,-0.29762132574460165,0.13542311372829718,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D5_CFULL,6.586052781794419,6.659528222734591
R_SUP,all_trials,original_budget_minus_variant,,,,,0.0922767814296876,-0.17736241671342015,0.38386865132978926,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D6_CRANDOM_0,6.619405706329787,6.527128924900099
R_SUP,all_trials,original_budget_minus_variant,,,,,0.043590612403794936,-0.19252350475132277,0.2932512241723111,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D6_CRANDOM_1,6.56743188231928,6.5238412699154855
R_SUP,all_trials,original_budget_minus_variant,,,,,0.021190852610756563,-0.10781831046209321,0.15883868616254354,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D6_CRANDOM_10,6.483239295770869,6.4620484431601115
R_SUP,all_trials,original_budget_minus_variant,,,,,0.0014617605371868183,-0.22735221348770948,0.24167283387701816,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D6_CRANDOM_11,6.36976804192573,6.368306281388543
R_SUP,all_trials,original_budget_minus_variant,,,,,-0.059681498140415075,-0.39173728232626776,0.26992297384070835,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D6_CRANDOM_12,6.11823164605761,6.1779131441980235
R_SUP,all_trials,original_budget_minus_variant,,,,,0.05004026898088821,-0.1913734990340082,0.2887369426152508,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D6_CRANDOM_13,6.853357084785033,6.803316815804146
R_SUP,all_trials,original_budget_minus_variant,,,,,0.05117637985953408,-0.22232292382084998,0.33132405472433607,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D6_CRANDOM_14,6.2877864961476755,6.236610116288141
R_SUP,all_trials,original_budget_minus_variant,,,,,0.059128350753656286,-0.2015353914351366,0.33479746186589565,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D6_CRANDOM_15,6.394296828560947,6.335168477807288
R_SUP,all_trials,original_budget_minus_variant,,,,,0.09917698833300703,-0.24094914138810417,0.45872503055375813,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D6_CRANDOM_16,6.680299642500276,6.581122654167268
R_SUP,all_trials,original_budget_minus_variant,,,,,0.03893585935998912,-0.17661797610580526,0.26544965291723654,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D6_CRANDOM_17,6.418357521542799,6.379421662182809
R_SUP,all_trials,original_budget_minus_variant,,,,,0.0249244213152208,-0.4431043952372125,0.4739518830857701,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D6_CRANDOM_18,6.40394485495629,6.37902043364107
R_SUP,all_trials,original_budget_minus_variant,,,,,-0.001981367650897871,-0.2761741101519872,0.2796867708981395,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D6_CRANDOM_19,6.435091678550338,6.4370730462012355
R_SUP,all_trials,original_budget_minus_variant,,,,,0.029414252020545713,-0.19213911979902995,0.2654844339106412,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D6_CRANDOM_2,6.4440628185760715,6.414648566555526
R_SUP,all_trials,original_budget_minus_variant,,,,,0.04667389074023481,-0.2855746946109607,0.3674679169149663,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D6_CRANDOM_3,6.3982896808625815,6.351615790122348
R_SUP,all_trials,original_budget_minus_variant,,,,,0.16687514156050828,-0.05872091678661969,0.4269906733735162,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D6_CRANDOM_4,6.516709858867664,6.349834717307155
R_SUP,all_trials,original_budget_minus_variant,,,,,0.03590505424904139,-0.19463466325777012,0.2838181345085184,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D6_CRANDOM_5,6.400162501857971,6.36425744760893
R_SUP,all_trials,original_budget_minus_variant,,,,,0.000505429025212397,-0.30583070717559135,0.3032465409684507,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D6_CRANDOM_6,6.262492322841097,6.261986893815886
R_SUP,all_trials,original_budget_minus_variant,,,,,-0.08183324440494102,-0.3852591973818234,0.22894509652344774,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D6_CRANDOM_7,6.721611709241176,6.803444953646118
R_SUP,all_trials,original_budget_minus_variant,,,,,0.061002959315424043,-0.20619041088883147,0.3220399223675878,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D6_CRANDOM_8,6.199007016362477,6.138004057047052
R_SUP,all_trials,original_budget_minus_variant,,,,,0.17525021013765218,-0.04879733218631112,0.42600415801477937,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D6_CRANDOM_9,6.554671872320462,6.379421662182809
R_SUP,all_trials,original_budget_minus_variant,,,,,-0.2255878317666916,-0.5821033365997471,0.11585894493699851,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D7_CPRE,6.632926770053174,6.858514601819867
R_SUP,budget40_count_qc,D2_minus_D3,7.241772890633345,7.241772890633345,0.0,0.0,0.0,0.0,0.0,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,,,
R_SUP,budget40_count_qc,D1_minus_D3,7.2595132516743694,7.241772890633345,-0.08225972262594496,0.14510863348884456,0.017740361041025266,-0.460879344923662,0.5008107939351,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,,,
R_SUP,budget40_count_qc,original_budget_minus_variant,,,,,-0.7045575946098229,-2.47508557278156,0.4370675517902686,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D1_C,6.554955657064546,7.2595132516743694
R_SUP,budget40_count_qc,original_budget_minus_variant,,,,,-0.8234153690905457,-2.6162055432022298,0.40695450394191085,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D2_CV,6.418357521542799,7.241772890633345
R_SUP,budget40_count_qc,original_budget_minus_variant,,,,,-0.8234153690905457,-2.6162055432022298,0.40695450394191085,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D3_CVN,6.418357521542799,7.241772890633345
R_SUP,all_trials_count_qc,D2_minus_D3,6.828777901260919,6.649644225035875,0.09712701658280949,0.21868019624404283,0.17913367622504406,-0.042371219306558475,0.4397196449884883,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,,,
R_SUP,all_trials_count_qc,D1_minus_D3,7.2595132516743694,6.649644225035875,0.3578838776518245,0.734152411559257,0.6098690266384946,-0.2381849475661489,1.5560841751423629,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,,,
R_SUP,all_trials_count_qc,original_budget_minus_variant,,,,,-0.7045575946098229,-2.47508557278156,0.4370675517902686,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D1_C,6.554955657064546,7.2595132516743694
R_SUP,all_trials_count_qc,original_budget_minus_variant,,,,,-0.41042037971812045,-1.9958305045818856,0.8146269813274996,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D2_CV,6.418357521542799,6.828777901260919
R_SUP,all_trials_count_qc,original_budget_minus_variant,,,,,-0.2312867034930764,-1.6613002842254818,0.934942370966998,51,2000,20260917,baseline_minus_augmented,baseline - augmented,True,D3_CVN,6.418357521542799,6.649644225035875
