model,seed,fold,child,n_records,n,n_class1,auc,bacc,ce_bal_bits,j_bits
shared,22,4,2,1,965,145,0.49616063919259873,0.5075904121110176,1.0143983364105225,-0.014398336410522461
shared,22,4,3,1,866,131,0.5512696681726126,0.534792542971387,0.9929671287536621,0.007032871246337891
shared,22,4,6,2,1717,259,0.49291752069529843,0.48287838102652914,1.0154173374176025,-0.015417337417602539
shared,22,4,11,1,467,69,0.4597989949748744,0.4913516859660622,1.0444133281707764,-0.04441332817077637
shared,22,4,25,1,659,99,0.4950847763347764,0.51882215007215,1.0129363536834717,-0.01293635368347168
shared,22,4,35,1,797,120,0.5166051206302313,0.5139278680452979,1.0212905406951904,-0.02129054069519043
shared,33,0,6,2,1717,259,0.5052327459734868,0.5051784588821626,1.0100250244140625,-0.0100250244140625
shared,33,0,8,1,967,141,0.5153735854240723,0.4956467982072021,1.0083510875701904,-0.00835108757019043
shared,33,0,10,1,785,116,0.5426073398278439,0.5207592392144735,0.9992201328277588,0.0007798671722412109
shared,33,0,17,1,828,119,0.5704270424671984,0.5322741226250727,0.9907516241073608,0.00924837589263916
shared,33,0,20,2,1170,179,0.5272029269007661,0.5103219478096161,0.9978570342063904,0.002142965793609619
shared,33,0,23,1,958,145,0.5428256351529032,0.5323832548670314,0.9985466003417969,0.001453399658203125
shared,33,0,33,1,97,23,0.47062279670975316,0.49500587544065805,1.0103771686553955,-0.010377168655395508
shared,33,0,35,1,797,120,0.5574778434268832,0.544294682422452,1.0101449489593506,-0.010144948959350586
shared,33,1,1,1,321,39,0.583106019276232,0.5552373158756138,0.9845180511474609,0.015481948852539062
shared,33,1,7,1,901,132,0.49154253851913154,0.5007487094613232,1.005515217781067,-0.0055152177810668945
shared,33,1,11,1,467,69,0.5143653047847935,0.502567183744811,1.0105881690979004,-0.01058816909790039
shared,33,1,14,1,748,112,0.46829374438454624,0.4816093890386344,1.0258878469467163,-0.02588784694671631
shared,33,1,15,1,940,141,0.5335348263343364,0.5020859407592825,1.0083881616592407,-0.008388161659240723
shared,33,1,21,1,936,141,0.5908202863642447,0.5677907132343102,0.9821912050247192,0.01780879497528076
shared,33,1,32,1,781,120,0.5263111447302068,0.5113401412002017,1.011030912399292,-0.011030912399291992
shared,33,2,0,1,827,120,0.493988684582744,0.5018446487505893,1.0085151195526123,-0.008515119552612305
shared,33,2,3,1,866,131,0.5350469958975956,0.5345640546294854,1.0014938116073608,-0.0014938116073608398
shared,33,2,4,1,786,128,0.5934116166413373,0.550282579787234,0.9842653274536133,0.01573467254638672
shared,33,2,19,1,855,131,0.438730968748682,0.46330289738939734,1.0342011451721191,-0.03420114517211914
shared,33,2,25,1,659,99,0.5114357864357865,0.5126533189033189,1.0030571222305298,-0.003057122230529785
shared,33,2,29,1,860,130,0.46080611169652264,0.4874077976817703,1.0198780298233032,-0.019878029823303223
shared,33,2,31,1,811,120,0.5087976362759286,0.5172756874095514,1.0163933038711548,-0.016393303871154785
shared,33,3,5,1,963,147,0.49275543550753637,0.49979991996798717,1.0092875957489014,-0.009287595748901367
shared,33,3,9,1,580,91,0.5134946852738264,0.49620216184633364,1.0051765441894531,-0.005176544189453125
shared,33,3,12,1,740,110,0.5714213564213564,0.5450937950937951,0.9926128387451172,0.0073871612548828125
shared,33,3,16,1,888,137,0.5153809519181238,0.5177427663358831,1.0078744888305664,-0.007874488830566406
shared,33,3,18,2,1416,199,0.5021058455795824,0.5086050631134308,1.0119551420211792,-0.0119551420211792
shared,33,3,22,1,879,138,0.5211132625320268,0.5220765123511119,1.0061181783676147,-0.006118178367614746
shared,33,3,24,2,491,67,0.5355709659250915,0.4930653337088144,1.0072450637817383,-0.007245063781738281
shared,33,4,2,1,965,145,0.5065391084945332,0.5101766190075694,1.0052425861358643,-0.005242586135864258
shared,33,4,13,1,960,142,0.5552403664038018,0.5334033541099901,0.9931325912475586,0.006867408752441406
shared,33,4,26,1,669,104,0.5527995234853642,0.5410568413886998,0.9953142404556274,0.004685759544372559
shared,33,4,27,1,776,124,0.49061201266574317,0.487804274688304,1.0110499858856201,-0.011049985885620117
shared,33,4,28,1,88,10,0.6935897435897436,0.6256410256410256,0.9566270112991333,0.0433729887008667
shared,33,4,30,1,508,74,0.5461919292564453,0.5415992028895255,1.0106620788574219,-0.010662078857421875
shared,33,4,34,1,416,60,0.46352996254681644,0.4868913857677903,1.0237594842910767,-0.02375948429107666
