model,seed,fold,child,n_records,n,n_class1,auc,bacc,ce_bal_bits,j_bits
shared,11,0,7,1,558,95,0.46274866431738093,0.48133454586790947,1.0297794342041016,-0.029779434204101562
shared,11,0,12,1,981,194,0.5540942375456844,0.5433756009379217,0.993026852607727,0.006973147392272949
shared,11,0,14,1,984,198,0.5030360860513532,0.49340735600277585,1.0081888437271118,-0.008188843727111816
shared,11,0,21,1,874,174,0.6310632183908047,0.5861986863711002,0.9754040241241455,0.024595975875854492
shared,11,0,23,1,988,200,0.5463197969543148,0.546738578680203,1.0014920234680176,-0.0014920234680175781
shared,11,0,24,2,1831,366,0.47547604393964826,0.4922919114492997,1.0169540643692017,-0.01695406436920166
shared,11,0,29,1,438,84,0.5950363196125908,0.5887812752219532,0.9846380949020386,0.015361905097961426
shared,11,0,30,1,988,197,0.6183235254480932,0.5996200915117407,0.974828839302063,0.02517116069793701
shared,11,0,33,1,970,193,0.4990030741326078,0.49874300651502723,1.0144613981246948,-0.014461398124694824
shared,11,0,37,1,739,157,0.5056580646573424,0.5122846761660866,1.009439468383789,-0.009439468383789062
shared,11,0,42,1,980,194,0.5234942682510952,0.508545158836337,1.003827691078186,-0.003827691078186035
shared,11,0,48,1,766,155,0.6535399398131039,0.6180930257114197,0.9566199779510498,0.043380022048950195
shared,11,0,49,1,994,196,0.5653003682676079,0.5532133906194057,0.992779016494751,0.0072209835052490234
shared,11,0,57,1,998,200,0.6313126566416041,0.593828320802005,0.9719656705856323,0.028034329414367676
shared,11,0,66,1,865,175,0.60848033126294,0.5738509316770186,0.9737167358398438,0.02628326416015625
shared,11,1,5,1,995,200,0.5638930817610063,0.5557547169811321,0.9902917742729187,0.009708225727081299
shared,11,1,8,1,966,195,0.5704912035651335,0.5276763444078619,0.9896109700202942,0.01038902997970581
shared,11,1,10,1,991,198,0.6392519138420778,0.5931955112282981,0.9747090339660645,0.025290966033935547
shared,11,1,11,1,892,182,0.5356678532734871,0.5156941649899396,1.006706714630127,-0.006706714630126953
shared,11,1,20,2,1811,365,0.5432539456980996,0.5344246764811762,1.0003015995025635,-0.00030159950256347656
shared,11,1,25,2,1776,356,0.5859204383605001,0.560504035448647,0.9864519238471985,0.013548076152801514
shared,11,1,27,1,991,199,0.46995076392061313,0.48834132785137807,1.0247739553451538,-0.02477395534515381
shared,11,1,40,1,780,155,0.5200722580645162,0.509858064516129,1.010736346244812,-0.010736346244812012
shared,11,1,43,1,977,192,0.5979199840764331,0.5729697452229299,0.9793083071708679,0.02069169282913208
shared,11,1,45,2,1944,392,0.5519729315695351,0.5485811592678309,0.9977946281433105,0.002205371856689453
shared,11,1,50,1,737,149,0.5640608592430261,0.5201912979957083,0.9937275648117065,0.006272435188293457
shared,11,1,56,1,996,200,0.5566363065326634,0.5348869346733669,0.9964993596076965,0.003500640392303467
shared,11,1,58,1,969,195,0.5792619094944677,0.549781355595309,0.9948325157165527,0.005167484283447266
shared,11,1,62,1,922,190,0.6131003738855335,0.5788323267184354,0.9757872223854065,0.024212777614593506
shared,11,1,69,1,969,194,0.5439142001995344,0.5300631858995677,0.9982597827911377,0.0017402172088623047
shared,11,2,4,2,1934,390,0.578515676896506,0.5464278597050618,0.9842928051948547,0.015707194805145264
shared,11,2,6,1,772,155,0.5745699796099755,0.5382809640821875,0.988064706325531,0.011935293674468994
shared,11,2,9,1,459,69,0.5057599405425492,0.5061315496098104,1.0155627727508545,-0.015562772750854492
shared,11,2,16,1,978,194,0.5320784241531664,0.5124592362718283,0.9957014918327332,0.004298508167266846
