model,seed,fold,child,n_records,n,n_class1,auc,bacc,ce_bal_bits,j_bits
shared,11,0,7,1,558,95,0.4684437876548823,0.5035580311469819,1.0048035383224487,-0.0048035383224487305
shared,11,0,12,1,981,194,0.47031006431836936,0.4724485518542292,1.0035313367843628,-0.003531336784362793
shared,11,0,14,1,984,198,0.49450934279178554,0.5083468270491172,1.001802921295166,-0.0018029212951660156
shared,11,0,21,1,874,174,0.4722249589490969,0.47891625615763544,1.0045198202133179,-0.004519820213317871
shared,11,0,23,1,988,200,0.5207741116751269,0.5369162436548223,0.999722957611084,0.0002770423889160156
shared,11,0,24,2,1831,366,0.5089389955053246,0.4995449374288965,1.0007328987121582,-0.0007328987121582031
shared,11,0,29,1,438,84,0.4983353510895884,0.4932405165456013,1.0010414123535156,-0.001041412353515625
shared,11,0,30,1,988,197,0.49434629428789617,0.4689848357473352,1.0027515888214111,-0.002751588821411133
shared,11,0,33,1,970,193,0.5038976800634831,0.5014737164996232,1.0018882751464844,-0.001888275146484375
shared,11,0,37,1,739,157,0.5239783745923348,0.513844200757327,0.9990931153297424,0.0009068846702575684
shared,11,0,42,1,980,194,0.48405734372130854,0.5048988746360273,1.0040569305419922,-0.0040569305419921875
shared,11,0,48,1,766,155,0.44477060345282726,0.46381922812945464,1.0064336061477661,-0.006433606147766113
shared,11,0,49,1,994,196,0.539649506419109,0.5042069459362692,0.9973608255386353,0.002639174461364746
shared,11,0,57,1,998,200,0.5218922305764411,0.506547619047619,0.9995733499526978,0.0004266500473022461
shared,11,0,66,1,865,175,0.5408612836438923,0.5235610766045549,0.996899425983429,0.003100574016571045
shared,11,1,5,1,995,200,0.5350503144654088,0.5368396226415095,0.9980942010879517,0.0019057989120483398
shared,11,1,8,1,966,195,0.5051814160763577,0.490402075226978,1.000946283340454,-0.0009462833404541016
shared,11,1,10,1,991,198,0.4758397340364553,0.49274268536563615,1.0060629844665527,-0.006062984466552734
shared,11,1,11,1,892,182,0.5320964247020585,0.5087912087912088,0.998670756816864,0.0013292431831359863
shared,11,1,20,2,1811,365,0.5210358286439682,0.5294653176452756,0.999437689781189,0.0005623102188110352
shared,11,1,25,2,1776,356,0.5286546526349106,0.5167550245291976,0.9984277486801147,0.001572251319885254
shared,11,1,27,1,991,199,0.5185587026039287,0.5110908075732197,0.9996824264526367,0.00031757354736328125
shared,11,1,40,1,780,155,0.5476077419354839,0.532,0.9967588186264038,0.0032411813735961914
shared,11,1,43,1,977,192,0.5183718152866242,0.5043259023354565,0.9999021291732788,9.78708267211914e-05
shared,11,1,45,2,1944,392,0.5255397906585315,0.524957921312855,0.9991316199302673,0.000868380069732666
shared,11,1,50,1,737,149,0.5108603844222253,0.5124583390403141,1.0004305839538574,-0.0004305839538574219
shared,11,1,56,1,996,200,0.4990734924623116,0.4773743718592965,1.0010572671890259,-0.001057267189025879
shared,11,1,58,1,969,195,0.5160670509507719,0.5046710395547604,0.9999448657035828,5.513429641723633e-05
shared,11,1,62,1,922,190,0.463650417026172,0.4877911993097498,1.0045101642608643,-0.004510164260864258
shared,11,1,69,1,969,194,0.545324243431992,0.539650814765547,0.9957377910614014,0.004262208938598633
shared,11,2,4,2,1934,390,0.5147435897435897,0.5067407333599043,0.9998762607574463,0.00012373924255371094
shared,11,2,6,1,772,155,0.4959115386626235,0.5010560987086318,1.0027275085449219,-0.002727508544921875
shared,11,2,9,1,459,69,0.5457822370865849,0.546098104793757,0.9987182021141052,0.0012817978858947754
shared,11,2,16,1,978,194,0.5030013938565117,0.49307674100568066,1.001059651374817,-0.0010596513748168945
shared,11,2,31,2,1776,355,0.5133540157199353,0.49227978709696607,1.000927448272705,-0.0009274482727050781
shared,11,2,32,1,1000,200,0.49865625,0.50125,1.000423789024353,-0.00042378902435302734
shared,11,2,46,1,867,178,0.5200869196523213,0.5202907649907862,0.9989161491394043,0.0010838508605957031
shared,11,2,47,1,999,200,0.5084011264080099,0.5141270337922403,1.0008759498596191,-0.0008759498596191406
shared,11,2,55,1,655,131,0.5130018646931997,0.4885496183206107,1.0003504753112793,-0.0003504753112792969
shared,11,2,59,2,1837,372,0.5282441557488348,0.5205842416235458,0.9985264539718628,0.001473546028137207
shared,11,2,63,1,944,187,0.5092823487026611,0.4791323758998015,1.0014046430587769,-0.0014046430587768555
shared,11,2,65,1,985,197,0.5428734314205468,0.5285532994923857,0.9983140230178833,0.0016859769821166992
shared,11,2,67,1,996,200,0.5205841708542713,0.5042839195979899,0.9999096393585205,9.036064147949219e-05
shared,11,2,68,1,721,142,0.5421014862925394,0.5280534676104989,0.9975507259368896,0.0024492740631103516
shared,11,2,70,1,791,162,0.5051669316375198,0.5137146950872441,1.0024096965789795,-0.002409696578979492
shared,11,3,0,1,871,170,0.5618318368716959,0.5358689267433079,0.9965460300445557,0.003453969955444336
shared,11,3,1,2,1972,394,0.5101128782176243,0.5064851093397155,1.000312089920044,-0.0003120899200439453
shared,11,3,2,1,847,172,0.47854866494401377,0.5054608096468561,1.003678798675537,-0.0036787986755371094
shared,11,3,3,1,992,198,0.5043921583594128,0.488493244790474,1.0003528594970703,-0.0003528594970703125
shared,11,3,19,1,993,200,0.51156368221942,0.5051576292559898,0.9997574687004089,0.00024253129959106445
shared,11,3,22,2,993,190,0.515255292652553,0.51335452579144,1.0011570453643799,-0.0011570453643798828
shared,11,3,36,1,885,174,0.5199371130187368,0.49645957611911345,1.000688910484314,-0.0006889104843139648
shared,11,3,41,1,990,198,0.5275227017651261,0.5246212121212122,0.9990742206573486,0.0009257793426513672
shared,11,3,44,1,845,175,0.47256716417910444,0.5053304904051172,1.0023332834243774,-0.0023332834243774414
shared,11,3,53,1,978,197,0.500386722736047,0.5145947210721644,1.0019676685333252,-0.0019676685333251953
shared,11,3,60,1,598,90,0.5103674540682415,0.5037182852143482,1.0001789331436157,-0.00017893314361572266
shared,11,3,61,1,932,186,0.5032322926576148,0.5004107930467872,1.0002822875976562,-0.00028228759765625
shared,11,3,64,1,981,197,0.48513415518491665,0.4889801098104216,1.0018699169158936,-0.0018699169158935547
shared,11,3,71,1,951,190,0.5197109067017083,0.5067432049242686,0.9993960857391357,0.0006039142608642578
shared,11,4,13,1,993,200,0.4773518284993694,0.4773486759142497,1.0056099891662598,-0.005609989166259766
shared,11,4,15,1,932,185,0.4889576323311263,0.480581786605883,1.0012874603271484,-0.0012874603271484375
