model,seed,fold,partition,train_block,child,n_records,n,n_class1,auc,bacc,ce_bal_bits,j_bits
adapt_zero_shot,22,2,odd_even_blocks,0,47,1,301,58,0.4969490563360295,0.5129842486164325,1.0140645503997803,-0.014064550399780273
adapt_finetuned,22,2,odd_even_blocks,0,47,1,301,58,0.4907407407407408,0.5146516248048815,1.0112757682800293,-0.011275768280029297
adapt_zero_shot,22,2,odd_even_blocks,0,49,1,301,56,0.5906705539358601,0.5885204081632653,0.9881396293640137,0.011860370635986328
adapt_finetuned,22,2,odd_even_blocks,0,49,1,301,56,0.591399416909621,0.5877551020408163,0.988473653793335,0.011526346206665039
adapt_zero_shot,22,2,odd_even_blocks,0,50,1,220,40,0.6129166666666667,0.5541666666666667,0.9744171500205994,0.025582849979400635
adapt_finetuned,22,2,odd_even_blocks,0,50,1,220,40,0.6113888888888889,0.5527777777777778,0.9756889939308167,0.02431100606918335
adapt_zero_shot,22,2,odd_even_blocks,0,52,1,297,55,0.5480841472577009,0.5462809917355372,0.9972591400146484,0.0027408599853515625
adapt_finetuned,22,2,odd_even_blocks,0,52,1,297,55,0.5527047332832457,0.5504132231404959,0.9961112141609192,0.0038887858390808105
adapt_zero_shot,22,2,odd_even_blocks,0,63,1,281,54,0.5263909283733071,0.5200277369880895,1.0175116062164307,-0.017511606216430664
adapt_finetuned,22,2,odd_even_blocks,0,63,1,281,54,0.5285935715451134,0.5015092184695709,1.008589506149292,-0.008589506149291992
adapt_zero_shot,22,2,odd_even_blocks,0,64,1,295,56,0.7617677824267782,0.7217199641362821,0.915686845779419,0.08431315422058105
adapt_finetuned,22,2,odd_even_blocks,0,64,1,295,56,0.7631873879258817,0.7238120143454871,0.9170737266540527,0.08292627334594727
adapt_zero_shot,22,2,odd_even_blocks,0,65,1,294,55,0.6416508178014453,0.5786610878661088,0.9640506505966187,0.03594934940338135
adapt_finetuned,22,2,odd_even_blocks,0,65,1,294,55,0.6370863446177254,0.5765690376569037,0.9629114270210266,0.03708857297897339
adapt_zero_shot,22,2,odd_even_blocks,0,70,1,247,49,0.5502473716759431,0.5099464028035456,0.9878593683242798,0.012140631675720215
adapt_finetuned,22,2,odd_even_blocks,0,70,1,247,49,0.5532879818594105,0.5281385281385281,0.9871741533279419,0.012825846672058105
adapt_zero_shot,22,3,odd_even_blocks,0,6,1,226,40,0.5610887096774193,0.523252688172043,0.9871069192886353,0.012893080711364746
adapt_finetuned,22,3,odd_even_blocks,0,6,1,226,40,0.5599462365591398,0.5125,0.9873192310333252,0.012680768966674805
adapt_zero_shot,22,3,odd_even_blocks,0,17,1,242,46,0.3440550133096717,0.3824312333629104,1.0453683137893677,-0.045368313789367676
adapt_finetuned,22,3,odd_even_blocks,0,17,1,242,46,0.34383318544809227,0.38498225377107365,1.0457689762115479,-0.04576897621154785
adapt_zero_shot,22,3,odd_even_blocks,0,19,1,300,58,0.6300940438871473,0.5619122257053292,0.9695222973823547,0.030477702617645264
adapt_finetuned,22,3,odd_even_blocks,0,19,1,300,58,0.6240738102023369,0.5557138785978911,0.9688751697540283,0.03112483024597168
adapt_zero_shot,22,3,odd_even_blocks,0,23,1,300,57,0.5793444516641397,0.5693090751570284,0.9930773973464966,0.006922602653503418
adapt_finetuned,22,3,odd_even_blocks,0,23,1,300,57,0.5919067215363512,0.5693090751570284,0.9881506562232971,0.01184934377670288
adapt_zero_shot,22,3,odd_even_blocks,0,26,1,290,56,0.3344398656898657,0.3806471306471307,1.056675910949707,-0.05667591094970703
adapt_finetuned,22,3,odd_even_blocks,0,26,1,290,56,0.32997557997558,0.37423687423687424,1.0446969270706177,-0.044696927070617676
adapt_zero_shot,22,3,odd_even_blocks,0,34,1,303,57,0.6681286549707602,0.6209884467265725,0.9583398699760437,0.0416601300239563
adapt_finetuned,22,3,odd_even_blocks,0,34,1,303,57,0.665596919127086,0.6209884467265725,0.9590808153152466,0.04091918468475342
adapt_zero_shot,22,3,odd_even_blocks,0,38,2,596,113,0.6944978838014622,0.634804595173968,0.9510167837142944,0.048983216285705566
adapt_finetuned,22,3,odd_even_blocks,0,38,2,596,113,0.7176569742941423,0.6506165374961066,0.9419798851013184,0.05802011489868164
adapt_zero_shot,22,3,odd_even_blocks,0,41,1,326,67,0.43081887858007256,0.46222555177779057,1.0324267148971558,-0.03242671489715576
adapt_finetuned,22,3,odd_even_blocks,0,41,1,326,67,0.43885783438022247,0.47522042298161704,1.0294547080993652,-0.029454708099365234
adapt_zero_shot,22,3,odd_even_blocks,0,45,2,574,109,0.5615764032751307,0.5388872447469666,0.9936184883117676,0.006381511688232422
adapt_finetuned,22,3,odd_even_blocks,0,45,2,574,109,0.5632928874420441,0.5388872447469666,0.992845892906189,0.007154107093811035
adapt_zero_shot,22,3,odd_even_blocks,0,53,1,297,57,0.5178362573099415,0.4651315789473684,1.0113437175750732,-0.011343717575073242
adapt_finetuned,22,3,odd_even_blocks,0,53,1,297,57,0.519188596491228,0.4692982456140351,1.009913682937622,-0.00991368293762207
adapt_zero_shot,22,3,odd_even_blocks,0,62,1,283,55,0.599322169059011,0.6183014354066986,0.9803053140640259,0.01969468593597412
adapt_finetuned,22,3,odd_even_blocks,0,62,1,283,55,0.6006778309409888,0.629585326953748,0.9791062474250793,0.020893752574920654
adapt_zero_shot,22,3,odd_even_blocks,0,67,1,299,58,0.48075547288596365,0.5158821004435541,1.010340690612793,-0.010340690612792969
adapt_finetuned,22,3,odd_even_blocks,0,67,1,299,58,0.47871655458577766,0.508227214193733,1.0150346755981445,-0.015034675598144531
adapt_zero_shot,22,3,odd_even_blocks,0,71,1,298,56,0.5263798701298701,0.5239079102715467,1.0127052068710327,-0.012705206871032715
adapt_finetuned,22,3,odd_even_blocks,0,71,1,298,56,0.5290363046044864,0.5369687131050768,1.0083930492401123,-0.008393049240112305
adapt_zero_shot,22,4,odd_even_blocks,0,1,2,590,111,0.5380390829242604,0.5189772235701254,0.9969756603240967,0.0030243396759033203
adapt_finetuned,22,4,odd_even_blocks,0,1,2,590,111,0.5529067689819256,0.5324907370836389,0.9937209486961365,0.006279051303863525
adapt_zero_shot,22,4,odd_even_blocks,0,3,1,306,58,0.6232967185761957,0.567992213570634,0.9760145545005798,0.023985445499420166
adapt_finetuned,22,4,odd_even_blocks,0,3,1,306,58,0.6243743047830923,0.5745967741935484,0.975944995880127,0.024055004119873047
adapt_zero_shot,22,4,odd_even_blocks,0,8,1,289,53,0.5702350495682763,0.5438119603453789,0.9898796081542969,0.010120391845703125
adapt_finetuned,22,4,odd_even_blocks,0,8,1,289,53,0.5723137192196994,0.5438119603453789,0.9894133806228638,0.01058661937713623
adapt_zero_shot,22,4,odd_even_blocks,0,13,1,298,56,0.5680711334120425,0.5419126328217236,0.9947571754455566,0.005242824554443359
adapt_finetuned,22,4,odd_even_blocks,0,13,1,298,56,0.5667429161747344,0.5206611570247934,0.9935328960418701,0.006467103958129883
adapt_zero_shot,22,4,odd_even_blocks,0,15,1,275,51,0.47146358543417366,0.49063375350140054,1.0176912546157837,-0.01769125461578369
adapt_finetuned,22,4,odd_even_blocks,0,15,1,275,51,0.4762780112044818,0.5138305322128851,1.0156704187393188,-0.015670418739318848
adapt_zero_shot,22,4,odd_even_blocks,0,22,2,314,57,0.49051129769950164,0.5374428288620383,1.0134609937667847,-0.013460993766784668
adapt_finetuned,22,4,odd_even_blocks,0,22,2,314,57,0.48986278926889204,0.5335517782783807,1.0134308338165283,-0.01343083381652832
adapt_zero_shot,22,4,odd_even_blocks,0,27,1,294,56,0.4523559423769508,0.47584033613445376,1.020493745803833,-0.020493745803833008
adapt_finetuned,22,4,odd_even_blocks,0,27,1,294,56,0.45284363745498196,0.47111344537815125,1.0175411701202393,-0.017541170120239258
adapt_zero_shot,22,4,odd_even_blocks,0,40,1,259,47,0.4569951826575673,0.42362505018065033,1.0209250450134277,-0.020925045013427734
adapt_finetuned,22,4,odd_even_blocks,0,40,1,259,47,0.45559012444801283,0.44369731031714166,1.0229287147521973,-0.022928714752197266
adapt_zero_shot,22,4,odd_even_blocks,0,51,2,604,113,0.5925238361299858,0.549988284699818,0.9852627515792847,0.014737248420715332
adapt_finetuned,22,4,odd_even_blocks,0,51,2,604,113,0.5936052484544816,0.5621721968891371,0.982601523399353,0.017398476600646973
adapt_zero_shot,22,4,odd_even_blocks,0,59,2,565,108,0.5378272145230569,0.5401065726558067,0.9984593391418457,0.0015406608581542969
adapt_finetuned,22,4,odd_even_blocks,0,59,2,565,108,0.5443512440230165,0.5393467866115569,0.997071385383606,0.002928614616394043
adapt_zero_shot,22,4,odd_even_blocks,0,66,1,254,52,0.6050076161462301,0.5929169840060928,0.9780797958374023,0.021920204162597656
adapt_finetuned,22,4,odd_even_blocks,0,66,1,254,52,0.6053408225437928,0.6003427265803503,0.9782634377479553,0.021736562252044678
adapt_zero_shot,22,4,odd_even_blocks,0,69,1,294,56,0.5434423769507805,0.5336134453781513,1.0000613927841187,-6.139278411865234e-05
adapt_finetuned,22,4,odd_even_blocks,0,69,1,294,56,0.5313250300120049,0.5493697478991597,1.0011346340179443,-0.001134634017944336
adapt_zero_shot,33,0,odd_even_blocks,0,1,2,590,111,0.5637683612631421,0.5373243807481803,0.9923090934753418,0.007690906524658203
adapt_finetuned,33,0,odd_even_blocks,0,1,2,590,111,0.5695518065037898,0.54803550941338,0.9903901815414429,0.009609818458557129
adapt_zero_shot,33,0,odd_even_blocks,0,3,1,306,58,0.6280937152391546,0.5962875417130145,0.9722310304641724,0.027768969535827637
adapt_finetuned,33,0,odd_even_blocks,0,3,1,306,58,0.6340725806451613,0.5581201334816464,0.9724295139312744,0.027570486068725586
adapt_zero_shot,33,0,odd_even_blocks,0,15,1,275,51,0.467874649859944,0.4803483893557423,1.018675446510315,-0.01867544651031494
adapt_finetuned,33,0,odd_even_blocks,0,15,1,275,51,0.468968837535014,0.4825805322128851,1.018584132194519,-0.018584132194519043
adapt_zero_shot,33,0,odd_even_blocks,0,21,1,279,55,0.5851866883116884,0.5514204545454545,0.9896863698959351,0.010313630104064941
adapt_finetuned,33,0,odd_even_blocks,0,21,1,279,55,0.5856331168831168,0.5605113636363637,0.989655613899231,0.010344386100769043
adapt_zero_shot,33,0,odd_even_blocks,0,26,1,290,56,0.38030372405372403,0.4532203907203907,1.0499452352523804,-0.04994523525238037
adapt_finetuned,33,0,odd_even_blocks,0,26,1,290,56,0.3784722222222222,0.44467338217338215,1.0475411415100098,-0.047541141510009766
adapt_zero_shot,33,0,odd_even_blocks,0,44,1,257,50,0.494927536231884,0.48642512077294686,1.017897605895996,-0.017897605895996094
adapt_finetuned,33,0,odd_even_blocks,0,44,1,257,50,0.4964734299516908,0.5009178743961353,1.0193045139312744,-0.019304513931274414
adapt_zero_shot,33,0,odd_even_blocks,0,50,1,220,40,0.6482638888888889,0.6305555555555555,0.9660686254501343,0.03393137454986572
adapt_finetuned,33,0,odd_even_blocks,0,50,1,220,40,0.6459722222222222,0.6263888888888889,0.9663981199264526,0.03360188007354736
adapt_zero_shot,33,0,odd_even_blocks,0,51,2,604,113,0.5616945731124849,0.5576122415875133,0.9942965507507324,0.005703449249267578
adapt_finetuned,33,0,odd_even_blocks,0,51,2,604,113,0.5659481282555017,0.5534668276769461,0.9921573400497437,0.007842659950256348
adapt_zero_shot,33,0,odd_even_blocks,0,56,1,298,57,0.5242411006770038,0.4984348838902235,1.0043375492095947,-0.0043375492095947266
adapt_finetuned,33,0,odd_even_blocks,0,56,1,298,57,0.5249326636092305,0.504658950280265,1.0038018226623535,-0.0038018226623535156
adapt_zero_shot,33,0,odd_even_blocks,0,58,1,292,54,0.5547385620915033,0.5364923747276689,0.991614818572998,0.008385181427001953
adapt_finetuned,33,0,odd_even_blocks,0,58,1,292,54,0.5570339246809834,0.5221755368814193,0.9923850297927856,0.0076149702072143555
adapt_zero_shot,33,0,odd_even_blocks,0,61,1,289,55,0.5398601398601398,0.4933954933954934,0.9956499934196472,0.004350006580352783
adapt_finetuned,33,0,odd_even_blocks,0,61,1,289,55,0.5429292929292929,0.47253302253302254,0.9937561750411987,0.0062438249588012695
adapt_zero_shot,33,0,odd_even_blocks,0,64,1,295,56,0.6990062761506276,0.6095711297071129,0.9470395445823669,0.05296045541763306
adapt_finetuned,33,0,odd_even_blocks,0,64,1,295,56,0.7013224745965332,0.6122235505080693,0.9468215107917786,0.053178489208221436
adapt_zero_shot,33,0,odd_even_blocks,0,69,1,294,56,0.48056722689075626,0.5010504201680672,1.0307073593139648,-0.030707359313964844
adapt_finetuned,33,0,odd_even_blocks,0,69,1,294,56,0.4824804921968788,0.5120798319327731,1.028222680091858,-0.02822268009185791
adapt_zero_shot,33,0,odd_even_blocks,0,71,1,298,56,0.5213252656434475,0.501844746162928,1.011488914489746,-0.011488914489746094
adapt_finetuned,33,0,odd_even_blocks,0,71,1,298,56,0.5219524793388429,0.4936540731995277,1.0091032981872559,-0.00910329818725586
adapt_zero_shot,33,1,odd_even_blocks,0,8,1,289,53,0.5493284298049249,0.5734729772945315,0.9979892373085022,0.0020107626914978027
adapt_finetuned,33,1,odd_even_blocks,0,8,1,289,53,0.5536456667732651,0.5692356891589383,0.9961475729942322,0.0038524270057678223
adapt_zero_shot,33,1,odd_even_blocks,0,13,1,298,56,0.6053719008264462,0.5694362455726092,0.9741826057434082,0.025817394256591797
adapt_finetuned,33,1,odd_even_blocks,0,13,1,298,56,0.6083972845336482,0.5584415584415584,0.9736157059669495,0.026384294033050537
adapt_zero_shot,33,1,odd_even_blocks,0,17,1,242,46,0.29924578527063,0.36390860692102933,1.0510718822479248,-0.051071882247924805
adapt_finetuned,33,1,odd_even_blocks,0,17,1,242,46,0.30384871339840286,0.35048802129547474,1.052018165588379,-0.052018165588378906
adapt_zero_shot,33,1,odd_even_blocks,0,18,1,281,52,0.5752855223379242,0.5504702720859926,0.9871252775192261,0.012874722480773926
adapt_finetuned,33,1,odd_even_blocks,0,18,1,281,52,0.5754954652334564,0.5469852200201545,0.9868190288543701,0.013180971145629883
adapt_zero_shot,33,1,odd_even_blocks,0,19,1,300,58,0.6318751781134226,0.572955257908236,0.9724718332290649,0.02752816677093506
adapt_finetuned,33,1,odd_even_blocks,0,19,1,300,58,0.6321601595896267,0.5725990310629809,0.9692038893699646,0.0307961106300354
adapt_zero_shot,33,1,odd_even_blocks,0,20,2,556,104,0.5216346153846154,0.5388019060585432,1.0115303993225098,-0.011530399322509766
adapt_finetuned,33,1,odd_even_blocks,0,20,2,556,104,0.5183585772634445,0.5362066031313819,1.0119407176971436,-0.011940717697143555
adapt_zero_shot,33,1,odd_even_blocks,0,32,1,301,58,0.6524407549311765,0.6185965659145736,0.9679253101348877,0.032074689865112305
adapt_finetuned,33,1,odd_even_blocks,0,32,1,301,58,0.6608485880516533,0.6350574712643677,0.9630953669548035,0.03690463304519653
adapt_zero_shot,33,1,odd_even_blocks,0,33,1,295,56,0.5090032875074717,0.5062014345487149,1.0066807270050049,-0.006680727005004883
adapt_finetuned,33,1,odd_even_blocks,0,33,1,295,56,0.49876718469814707,0.4868126120741184,1.0072038173675537,-0.007203817367553711
adapt_zero_shot,33,1,odd_even_blocks,0,34,1,303,57,0.6626016260162602,0.5939238339751818,0.9622281789779663,0.03777182102203369
adapt_finetuned,33,1,odd_even_blocks,0,34,1,303,57,0.6584296106118955,0.5932819854514334,0.9600808620452881,0.039919137954711914
adapt_zero_shot,33,1,odd_even_blocks,0,35,1,290,57,0.5965665236051502,0.5635870792861983,0.9863648414611816,0.01363515853881836
adapt_finetuned,33,1,odd_even_blocks,0,35,1,290,57,0.5938935321135456,0.5483773812212935,0.9838422536849976,0.01615774631500244
adapt_zero_shot,33,1,odd_even_blocks,0,38,2,596,113,0.6644680188350831,0.6176551420876162,0.9590709209442139,0.04092907905578613
adapt_finetuned,33,1,odd_even_blocks,0,38,2,596,113,0.6890562304182927,0.6462742080287289,0.9522497653961182,0.047750234603881836
adapt_zero_shot,33,1,odd_even_blocks,0,53,1,297,57,0.49619883040935675,0.47971491228070173,1.0162560939788818,-0.016256093978881836
adapt_finetuned,33,1,odd_even_blocks,0,53,1,297,57,0.4950292397660818,0.475109649122807,1.0137715339660645,-0.013771533966064453
adapt_zero_shot,33,1,odd_even_blocks,0,54,1,296,55,0.5414183327046398,0.5418332704639759,0.9963065385818481,0.0036934614181518555
adapt_finetuned,33,1,odd_even_blocks,0,54,1,296,55,0.5531120331950208,0.5413428894756696,0.9918817281723022,0.008118271827697754
adapt_zero_shot,33,1,odd_even_blocks,0,68,1,215,41,0.6645640594336978,0.6410849453322119,0.966562032699585,0.03343796730041504
adapt_finetuned,33,1,odd_even_blocks,0,68,1,215,41,0.6656153630501822,0.6317633865993832,0.9647908210754395,0.03520917892456055
adapt_zero_shot,33,2,odd_even_blocks,0,11,1,256,53,0.5524212287387303,0.5301607956129752,0.9967872500419617,0.00321274995803833
adapt_finetuned,33,2,odd_even_blocks,0,11,1,256,53,0.546519193233572,0.5395947578771261,0.9968135356903076,0.003186464309692383
adapt_zero_shot,33,2,odd_even_blocks,0,23,1,300,57,0.5552667677424012,0.5425601039636128,0.9984765648841858,0.001523435115814209
adapt_finetuned,33,2,odd_even_blocks,0,23,1,300,57,0.5746516497003826,0.5539311241065628,0.9915337562561035,0.008466243743896484
adapt_zero_shot,33,2,odd_even_blocks,0,24,2,549,104,0.5212942955920484,0.5101771823681936,1.002903699874878,-0.0029036998748779297
adapt_finetuned,33,2,odd_even_blocks,0,24,2,549,104,0.5209269662921348,0.5159248055315471,1.0028774738311768,-0.002877473831176758
adapt_zero_shot,33,2,odd_even_blocks,0,27,1,294,56,0.47340186074429774,0.4947478991596639,1.0228753089904785,-0.022875308990478516
adapt_finetuned,33,2,odd_even_blocks,0,27,1,294,56,0.4767406962785114,0.4952731092436975,1.0177521705627441,-0.01775217056274414
adapt_zero_shot,33,2,odd_even_blocks,0,30,1,300,56,0.672423887587822,0.6219262295081966,0.9581019878387451,0.04189801216125488
adapt_finetuned,33,2,odd_even_blocks,0,30,1,300,56,0.6785714285714286,0.632172131147541,0.955808162689209,0.044191837310791016
adapt_zero_shot,33,2,odd_even_blocks,0,36,1,274,53,0.4554341330145992,0.4533424400239051,1.0273675918579102,-0.027367591857910156
adapt_finetuned,33,2,odd_even_blocks,0,36,1,274,53,0.4603005207888671,0.4461709211986682,1.021140217781067,-0.021140217781066895
adapt_zero_shot,33,2,odd_even_blocks,0,37,1,230,46,0.4851724952741021,0.47282608695652173,1.0062838792800903,-0.006283879280090332
adapt_finetuned,33,2,odd_even_blocks,0,37,1,230,46,0.4796195652173913,0.453804347826087,1.00747811794281,-0.007478117942810059
adapt_zero_shot,33,2,odd_even_blocks,0,39,1,299,54,0.4463718820861678,0.4580120937263794,1.0223101377487183,-0.02231013774871826
adapt_finetuned,33,2,odd_even_blocks,0,39,1,299,54,0.4475434618291761,0.46005291005291005,1.0216081142425537,-0.02160811424255371
adapt_zero_shot,33,2,odd_even_blocks,0,43,1,297,53,0.6786266625425301,0.6597200742344571,0.960211992263794,0.039788007736206055
adapt_finetuned,33,2,odd_even_blocks,0,43,1,297,53,0.6722084751005258,0.6535725332508506,0.9615979194641113,0.03840208053588867
adapt_zero_shot,33,2,odd_even_blocks,0,45,2,574,109,0.5828647528854691,0.5516424977804084,0.9866049289703369,0.013395071029663086
adapt_finetuned,33,2,odd_even_blocks,0,45,2,574,109,0.5839104271480715,0.5389562987077045,0.9857436418533325,0.01425635814666748
adapt_zero_shot,33,2,odd_even_blocks,0,59,2,565,108,0.5212132263554584,0.5191466083150984,1.0028630495071411,-0.0028630495071411133
adapt_finetuned,33,2,odd_even_blocks,0,59,2,565,108,0.5259238998298079,0.5387592187373369,1.0030814409255981,-0.0030814409255981445
adapt_zero_shot,33,2,odd_even_blocks,0,62,1,283,55,0.6190191387559809,0.5803827751196172,0.9785740971565247,0.021425902843475342
adapt_finetuned,33,2,odd_even_blocks,0,62,1,283,55,0.6279505582137161,0.6048245614035088,0.975757896900177,0.024242103099822998
adapt_zero_shot,33,2,odd_even_blocks,0,66,1,254,52,0.5988670982482863,0.5684501142421934,0.9759142398834229,0.02408576011657715
adapt_finetuned,33,2,odd_even_blocks,0,66,1,254,52,0.6022943640517897,0.5758758568164508,0.9760148525238037,0.02398514747619629
adapt_zero_shot,33,3,odd_even_blocks,0,0,1,303,62,0.633449337438094,0.5729487351090885,0.9671710729598999,0.0328289270401001
adapt_finetuned,33,3,odd_even_blocks,0,0,1,303,62,0.6387029848748494,0.570874046312408,0.966328501701355,0.03367149829864502
adapt_zero_shot,33,3,odd_even_blocks,0,4,2,573,111,0.5685230685230686,0.5651983151983152,0.9883137941360474,0.011686205863952637
adapt_finetuned,33,3,odd_even_blocks,0,4,2,573,111,0.5784193284193284,0.5597870597870598,0.9854533672332764,0.014546632766723633
adapt_zero_shot,33,3,odd_even_blocks,0,6,1,226,40,0.5563844086021505,0.5490591397849462,0.9972661137580872,0.002733886241912842
adapt_finetuned,33,3,odd_even_blocks,0,6,1,226,40,0.5494623655913978,0.5446236559139785,0.996496319770813,0.0035036802291870117
adapt_zero_shot,33,3,odd_even_blocks,0,12,1,295,57,0.5115361934247383,0.5051231018723279,1.005873441696167,-0.005873441696166992
adapt_finetuned,33,3,odd_even_blocks,0,12,1,295,57,0.5335765885301489,0.503390830016217,1.0036991834640503,-0.003699183464050293
adapt_zero_shot,33,3,odd_even_blocks,0,14,1,295,55,0.5228409090909092,0.531060606060606,1.0071001052856445,-0.007100105285644531
adapt_finetuned,33,3,odd_even_blocks,0,14,1,295,55,0.5220833333333333,0.5331439393939394,1.006917119026184,-0.006917119026184082
adapt_zero_shot,33,3,odd_even_blocks,0,16,1,290,54,0.5752510985561834,0.5735247959824231,0.9866164326667786,0.013383567333221436
adapt_finetuned,33,3,odd_even_blocks,0,16,1,290,54,0.5763496547394853,0.5714061519146265,0.9867489337921143,0.013251066207885742
adapt_zero_shot,33,3,odd_even_blocks,0,22,2,314,57,0.5141306573827564,0.5081916854392792,1.0086848735809326,-0.008684873580932617
adapt_finetuned,33,3,odd_even_blocks,0,22,2,314,57,0.5095910983684893,0.5120827360229367,1.010105013847351,-0.010105013847351074
adapt_zero_shot,33,3,odd_even_blocks,0,40,1,259,47,0.4516760337213971,0.40229827378562827,1.0267118215560913,-0.02671182155609131
adapt_finetuned,33,3,odd_even_blocks,0,40,1,259,47,0.4515756724207146,0.40229827378562827,1.0268073081970215,-0.026807308197021484
adapt_zero_shot,33,3,odd_even_blocks,0,41,1,326,67,0.42059009969457734,0.43044430357863195,1.031925082206726,-0.031925082206726074
adapt_finetuned,33,3,odd_even_blocks,0,41,1,326,67,0.4213392496974587,0.42851380164813,1.032212495803833,-0.03221249580383301
adapt_zero_shot,33,3,odd_even_blocks,0,42,1,286,54,0.4879869093231162,0.4991219667943806,1.0112850666046143,-0.011285066604614258
adapt_finetuned,33,3,odd_even_blocks,0,42,1,286,54,0.48239942528735635,0.49201787994891444,1.0144155025482178,-0.014415502548217773
adapt_zero_shot,33,3,odd_even_blocks,0,46,1,270,53,0.5992087644552647,0.5752108512303278,0.9830041527748108,0.01699584722518921
adapt_finetuned,33,3,odd_even_blocks,0,46,1,270,53,0.5983827493261455,0.5754282236327276,0.9828677177429199,0.017132282257080078
adapt_zero_shot,33,3,odd_even_blocks,0,48,1,229,43,0.7031132783195799,0.6516629157289322,0.9563016295433044,0.04369837045669556
adapt_finetuned,33,3,odd_even_blocks,0,48,1,229,43,0.7014253563390848,0.6373468367091772,0.9523351788520813,0.0476648211479187
adapt_zero_shot,33,3,odd_even_blocks,0,57,1,299,56,0.6397707231040566,0.5937316284538507,0.9740787744522095,0.025921225547790527
adapt_finetuned,33,3,odd_even_blocks,0,57,1,299,56,0.6383009994121105,0.5902777777777778,0.971278965473175,0.02872103452682495
adapt_zero_shot,33,3,odd_even_blocks,0,70,1,247,49,0.5495258709544424,0.5330859616573902,0.993671178817749,0.0063288211822509766
adapt_finetuned,33,3,odd_even_blocks,0,70,1,247,49,0.549474335188621,0.5280354566068852,0.99205482006073,0.00794517993927002
adapt_zero_shot,33,4,odd_even_blocks,0,2,1,253,52,0.5435323383084577,0.568886337543054,0.995688796043396,0.004311203956604004
adapt_finetuned,33,4,odd_even_blocks,0,2,1,253,52,0.5521431305013395,0.5332472254114045,0.9938850402832031,0.006114959716796875
adapt_zero_shot,33,4,odd_even_blocks,0,5,1,299,56,0.5722369194591417,0.5333994708994709,0.9916356801986694,0.008364319801330566
adapt_finetuned,33,4,odd_even_blocks,0,5,1,299,56,0.5738168724279835,0.5649985302763081,0.9916017055511475,0.008398294448852539
adapt_zero_shot,33,4,odd_even_blocks,0,10,1,299,57,0.705669131506452,0.6183485573437726,0.9601852893829346,0.03981471061706543
adapt_finetuned,33,4,odd_even_blocks,0,10,1,299,57,0.7105625634333768,0.6100840945338553,0.9626766443252563,0.03732335567474365
adapt_zero_shot,33,4,odd_even_blocks,0,25,2,545,106,0.5810375209524219,0.5581402845231443,0.9875292181968689,0.012470781803131104
adapt_finetuned,33,4,odd_even_blocks,0,25,2,545,106,0.5804143207117376,0.5592792366871535,0.9876101016998291,0.012389898300170898
adapt_zero_shot,33,4,odd_even_blocks,0,31,2,521,101,0.5747289014615747,0.5501060820367751,0.9892237186431885,0.010776281356811523
adapt_finetuned,33,4,odd_even_blocks,0,31,2,521,101,0.5858321546440358,0.5761669024045262,0.9838902950286865,0.016109704971313477
adapt_zero_shot,33,4,odd_even_blocks,0,47,1,301,58,0.5041507024265645,0.4895700297999149,1.0065627098083496,-0.006562709808349609
adapt_finetuned,33,4,odd_even_blocks,0,47,1,301,58,0.5180573293600114,0.48417766425429265,1.0016745328903198,-0.0016745328903198242
adapt_zero_shot,33,4,odd_even_blocks,0,49,1,301,56,0.5663994169096209,0.5591836734693878,0.9916079640388489,0.008392035961151123
adapt_finetuned,33,4,odd_even_blocks,0,49,1,301,56,0.5756559766763848,0.5522959183673469,0.9904819130897522,0.009518086910247803
adapt_zero_shot,33,4,odd_even_blocks,0,52,1,297,55,0.49620586025544705,0.5086776859504132,1.0081415176391602,-0.008141517639160156
adapt_finetuned,33,4,odd_even_blocks,0,52,1,297,55,0.4983095416979714,0.5260330578512397,1.0082638263702393,-0.008263826370239258
adapt_zero_shot,33,4,odd_even_blocks,0,63,1,281,54,0.5219448523413281,0.5315304291075216,1.0051002502441406,-0.005100250244140625
adapt_finetuned,33,4,odd_even_blocks,0,63,1,281,54,0.5480910425844346,0.5280225159079786,0.9942409992218018,0.005759000778198242
adapt_zero_shot,33,4,odd_even_blocks,0,65,1,294,55,0.6079117535184481,0.5438189425637124,0.9783852696418762,0.02161473035812378
adapt_finetuned,33,4,odd_even_blocks,0,65,1,294,55,0.6181057436287561,0.5718143780905287,0.9744836091995239,0.025516390800476074
adapt_zero_shot,33,4,odd_even_blocks,0,67,1,299,58,0.5292960366289884,0.5281871512376592,1.0003682374954224,-0.0003682374954223633
adapt_finetuned,33,4,odd_even_blocks,0,67,1,299,58,0.5449992845900701,0.5468593504077837,0.9985085129737854,0.0014914870262145996
adapt_zero_shot,33,4,odd_even_blocks,0,72,1,207,40,0.5494760479041916,0.5539670658682634,0.9991399049758911,0.0008600950241088867
adapt_finetuned,33,4,odd_even_blocks,0,72,1,207,40,0.5502245508982035,0.5599550898203592,0.9991645812988281,0.000835418701171875
