model,seed,fold,child,n_records,n,n_class1,auc,bacc,ce_bal_bits,j_bits
film_age_shuffled,11,2,56,1,996,200,0.5566677135678392,0.5488065326633166,0.9945904016494751,0.005409598350524902
film_age_shuffled,11,3,4,2,1934,390,0.5629043775740667,0.5441427527567424,0.9911989569664001,0.008801043033599854
film_age_shuffled,11,3,8,1,966,195,0.5748844324719812,0.5597126608799761,0.9888739585876465,0.011126041412353516
film_age_shuffled,11,3,14,1,984,198,0.5110809108900711,0.5098889659958362,1.0074758529663086,-0.007475852966308594
film_age_shuffled,11,3,18,1,935,185,0.5628504504504505,0.5200180180180181,0.9887690544128418,0.011230945587158203
film_age_shuffled,11,3,30,1,988,197,0.6339530376635627,0.6085947878095581,0.9748471975326538,0.02515280246734619
film_age_shuffled,11,3,36,1,885,174,0.5018591266954427,0.49290702749890875,1.0111374855041504,-0.01113748550415039
film_age_shuffled,11,3,42,1,980,194,0.5163492563154166,0.520520185724404,1.0021495819091797,-0.0021495819091796875
film_age_shuffled,11,3,49,1,994,196,0.5339752442330316,0.5260920157536699,0.9996373653411865,0.00036263465881347656
film_age_shuffled,11,3,50,1,737,149,0.595506323334703,0.5813986668492901,0.9833998680114746,0.01660013198852539
film_age_shuffled,11,3,63,1,944,187,0.49446167322459184,0.5063789656609612,1.016845703125,-0.016845703125
film_age_shuffled,11,3,70,1,791,162,0.5579304794991069,0.5259278886729867,0.9890532493591309,0.01094675064086914
film_age_shuffled,11,4,5,1,995,200,0.5270440251572327,0.5238679245283019,1.0017024278640747,-0.001702427864074707
film_age_shuffled,11,4,9,1,459,69,0.4837792642140468,0.4938127090301003,1.0264971256256104,-0.02649712562561035
film_age_shuffled,11,4,22,2,993,190,0.5351740184833191,0.5200137641738218,1.0012989044189453,-0.0012989044189453125
film_age_shuffled,11,4,26,1,965,195,0.43786546786546787,0.4654845154845155,1.0310308933258057,-0.031030893325805664
film_age_shuffled,11,4,33,1,970,193,0.48814024979828086,0.4989263875274238,1.016532301902771,-0.016532301902770996
film_age_shuffled,11,4,35,1,969,195,0.5422546876035248,0.5257901013714967,0.9956135749816895,0.004386425018310547
film_age_shuffled,11,4,37,1,739,157,0.5192724407380656,0.5102709742377481,1.0007911920547485,-0.0007911920547485352
film_age_shuffled,11,4,43,1,977,192,0.5885615711252654,0.5486531316348195,0.9827715158462524,0.01722848415374756
film_age_shuffled,11,4,52,1,991,198,0.5930139987517037,0.5633828830550143,0.9819076657295227,0.018092334270477295
film_age_shuffled,11,4,53,1,978,197,0.5046991687086061,0.49472887161455115,1.024437665939331,-0.024437665939331055
film_age_shuffled,11,4,64,1,981,197,0.6118143323319175,0.572529265513312,0.9754611253738403,0.024538874626159668
film_age_shuffled,22,0,0,1,871,170,0.6146723168582696,0.5830871863724092,0.9772748351097107,0.022725164890289307
film_age_shuffled,22,0,8,1,966,195,0.5714955602115135,0.5337723236555921,0.9890966415405273,0.010903358459472656
film_age_shuffled,22,0,11,1,892,182,0.5158102460919363,0.5254914099984522,1.0112159252166748,-0.011215925216674805
film_age_shuffled,22,0,28,1,526,106,0.5251909254267744,0.49701257861635223,1.0004055500030518,-0.0004055500030517578
film_age_shuffled,22,0,32,1,1000,200,0.66684375,0.63,0.9630668759346008,0.03693312406539917
film_age_shuffled,22,0,33,1,970,193,0.4858929988463667,0.4935783303658951,1.018446922302246,-0.018446922302246094
film_age_shuffled,22,0,52,1,991,198,0.5455468939075496,0.5261409810590139,0.9945088028907776,0.005491197109222412
film_age_shuffled,22,0,57,1,998,200,0.5731265664160401,0.5607581453634085,0.9903436899185181,0.009656310081481934
film_age_shuffled,22,0,62,1,922,190,0.5982276387690538,0.5637834339948231,0.9818644523620605,0.018135547637939453
film_age_shuffled,22,0,70,1,791,162,0.550344462109168,0.5452413197511237,0.9991530179977417,0.0008469820022583008
film_age_shuffled,22,0,71,1,951,190,0.5114911128017152,0.5069333978836711,1.0064315795898438,-0.00643157958984375
film_age_shuffled,22,0,72,1,711,148,0.5128774422735346,0.5153497191685469,1.0066969394683838,-0.006696939468383789
film_age_shuffled,22,1,4,2,1934,390,0.5728552212036668,0.5460907400026571,0.9889364242553711,0.011063575744628906
film_age_shuffled,22,1,6,1,772,155,0.5711193600669211,0.5593349715062477,1.000471830368042,-0.0004718303680419922
film_age_shuffled,22,1,9,1,459,69,0.48872166480862134,0.481438127090301,1.0146782398223877,-0.014678239822387695
film_age_shuffled,22,1,13,1,993,200,0.5671973518284994,0.5501481715006304,0.991767406463623,0.008232593536376953
film_age_shuffled,22,1,22,2,993,190,0.5166677590614144,0.5179458609163007,1.0045915842056274,-0.004591584205627441
film_age_shuffled,22,1,24,2,1831,366,0.47989798392360916,0.4889237024189187,1.0133527517318726,-0.013352751731872559
film_age_shuffled,22,1,29,1,438,84,0.5397497982243744,0.48547215496368035,0.9955698847770691,0.004430115222930908
film_age_shuffled,22,1,30,1,988,197,0.5891341038459317,0.5843242826981203,0.9862502813339233,0.01374971866607666
film_age_shuffled,22,1,39,1,994,197,0.5190371252603354,0.5104229693839206,1.0022454261779785,-0.0022454261779785156
film_age_shuffled,22,1,50,1,737,149,0.551859334337762,0.5314568780532347,0.9938008785247803,0.0061991214752197266
film_age_shuffled,22,1,53,1,978,197,0.5386300265831259,0.5207042903475305,1.0041390657424927,-0.004139065742492676
film_age_shuffled,22,1,64,1,981,197,0.6392895990883662,0.603167409095618,0.9722989797592163,0.02770102024078369
film_age_shuffled,22,2,5,1,995,200,0.5562044025157233,0.5497012578616352,0.9947764277458191,0.005223572254180908
film_age_shuffled,22,2,14,1,984,198,0.5289825738299021,0.5342162078803301,1.000172734260559,-0.00017273426055908203
film_age_shuffled,22,2,25,2,1776,356,0.5934997626206677,0.5716371261275518,0.9826968312263489,0.017303168773651123
film_age_shuffled,22,2,31,2,1776,355,0.5585007582440455,0.5497923501600737,0.9940600395202637,0.005939960479736328
film_age_shuffled,22,2,37,1,739,157,0.531475036662508,0.5286843084466041,0.998719334602356,0.001280665397644043
film_age_shuffled,22,2,41,1,990,198,0.4791060861136618,0.4962121212121212,1.020211935043335,-0.02021193504333496
film_age_shuffled,22,2,42,1,980,194,0.5180018887227513,0.5065252747829281,1.0016599893569946,-0.001659989356994629
film_age_shuffled,22,2,47,1,999,200,0.5006289111389236,0.5003191489361702,1.0104036331176758,-0.010403633117675781
film_age_shuffled,22,2,51,2,1989,397,0.5998261141981951,0.5660671113755174,0.982073187828064,0.017926812171936035
film_age_shuffled,22,2,60,1,598,90,0.519663167104112,0.5163167104111985,1.0025103092193604,-0.0025103092193603516
film_age_shuffled,22,2,66,1,865,175,0.6275113871635611,0.5842443064182195,0.9708032608032227,0.029196739196777344
film_age_shuffled,22,3,2,1,847,172,0.5270413436692507,0.5245348837209303,0.9985387325286865,0.0014612674713134766
film_age_shuffled,22,3,26,1,965,195,0.46131868131868126,0.47690642690642693,1.0168867111206055,-0.01688671112060547
film_age_shuffled,22,3,27,1,991,199,0.48298309730470534,0.48493096797116897,1.0118203163146973,-0.011820316314697266
film_age_shuffled,22,3,40,1,780,155,0.5477935483870968,0.5254967741935483,0.9962189793586731,0.0037810206413269043
film_age_shuffled,22,3,46,1,867,178,0.5105143425580143,0.49322418094943005,1.0011329650878906,-0.001132965087890625
film_age_shuffled,22,3,48,1,766,155,0.5418457314819702,0.5361543741090755,0.9962942004203796,0.0037057995796203613
film_age_shuffled,22,3,49,1,994,196,0.5714093908239988,0.5694593626924453,0.9907252788543701,0.009274721145629883
film_age_shuffled,22,3,54,1,985,196,0.5181610667080521,0.5066378262331549,1.004173755645752,-0.004173755645751953
film_age_shuffled,22,3,55,1,655,131,0.5188727346891207,0.5276717557251909,0.999435544013977,0.0005644559860229492
film_age_shuffled,22,3,56,1,996,200,0.5379962311557789,0.5215829145728643,0.9997638463973999,0.00023615360260009766
film_age_shuffled,22,3,69,1,969,194,0.5505254406385102,0.543531759228467,0.9968466758728027,0.0031533241271972656
film_age_shuffled,22,4,7,1,558,95,0.4823007843583039,0.4861771058315335,1.011484146118164,-0.011484146118164062
film_age_shuffled,22,4,17,1,740,143,0.4552072717901864,0.462844525658596,1.0161170959472656,-0.016117095947265625
film_age_shuffled,22,4,18,1,935,185,0.571427027027027,0.5414774774774774,0.9878244400024414,0.012175559997558594
film_age_shuffled,22,4,23,1,988,200,0.6123223350253808,0.5849619289340102,0.9769409894943237,0.02305901050567627
film_age_shuffled,22,4,35,1,969,195,0.555558868349566,0.5437586960842775,0.996381402015686,0.003618597984313965
film_age_shuffled,22,4,36,1,885,174,0.5013741371227185,0.5095906688006208,1.0129510164260864,-0.012951016426086426
film_age_shuffled,22,4,43,1,977,192,0.608031449044586,0.583724787685775,0.9776716828346252,0.022328317165374756
film_age_shuffled,22,4,59,2,1837,372,0.5573993541047377,0.5573470586076553,0.9944353103637695,0.005564689636230469
film_age_shuffled,22,4,61,1,932,186,0.5446755455619937,0.5262907549943786,0.9955031871795654,0.00449681282043457
film_age_shuffled,22,4,63,1,944,187,0.5090103772985116,0.5011020140012291,1.021655559539795,-0.021655559539794922
film_age_shuffled,22,4,65,1,985,197,0.6151150506325852,0.5939086294416244,0.9743655920028687,0.025634407997131348
film_age_shuffled,33,0,5,1,995,200,0.5407327044025158,0.5378459119496856,1.0019357204437256,-0.001935720443725586
film_age_shuffled,33,0,11,1,892,182,0.5188631790744467,0.5076768302120415,1.0042527914047241,-0.004252791404724121
film_age_shuffled,33,0,14,1,984,198,0.521034132675354,0.5347559565116817,1.0025190114974976,-0.0025190114974975586
film_age_shuffled,33,0,17,1,740,143,0.45500814093778924,0.48131098382354665,1.0123317241668701,-0.012331724166870117
film_age_shuffled,33,0,18,1,935,185,0.568536936936937,0.5645045045045045,0.9904177784919739,0.009582221508026123
film_age_shuffled,33,0,31,2,1776,355,0.5583054980127068,0.5361191781229248,0.9952412843704224,0.004758715629577637
film_age_shuffled,33,0,43,1,977,192,0.5714503715498938,0.5434116242038216,0.9915317296981812,0.008468270301818848
film_age_shuffled,33,0,47,1,999,200,0.5072371714643304,0.5027346683354192,1.0067722797393799,-0.006772279739379883
film_age_shuffled,33,0,48,1,766,155,0.617887123171955,0.577519666332295,0.9793804287910461,0.020619571208953857
film_age_shuffled,33,0,53,1,978,197,0.558642115730841,0.5570627270777411,1.0000501871109009,-5.0187110900878906e-05
film_age_shuffled,33,0,55,1,655,131,0.5209340947497232,0.5104961832061069,0.9989721179008484,0.0010278820991516113
film_age_shuffled,33,0,59,2,1837,372,0.5537790377628538,0.5520835626995486,0.9961087703704834,0.0038912296295166016
film_age_shuffled,33,1,6,1,772,155,0.5444397971453966,0.5278872797615936,0.9934310913085938,0.00656890869140625
film_age_shuffled,33,1,8,1,966,195,0.5385214007782101,0.5514516611792877,0.9992316961288452,0.0007683038711547852
film_age_shuffled,33,1,25,2,1776,356,0.5751879253046367,0.5565041937015351,0.9898849725723267,0.01011502742767334
film_age_shuffled,33,1,29,1,438,84,0.6119182136131288,0.5802058111380145,0.9738951325416565,0.026104867458343506
film_age_shuffled,33,1,32,1,1000,200,0.6634125,0.6112500000000001,0.9604957103729248,0.039504289627075195
film_age_shuffled,33,1,37,1,739,157,0.49909164532580386,0.49612581259439226,1.0151481628417969,-0.015148162841796875
film_age_shuffled,33,1,40,1,780,155,0.5291870967741935,0.5013935483870968,1.003638744354248,-0.003638744354248047
film_age_shuffled,33,1,52,1,991,198,0.5631599729960386,0.5431967850000636,0.9902025461196899,0.009797453880310059
film_age_shuffled,33,1,56,1,996,200,0.5453517587939698,0.525854271356784,0.9996662139892578,0.0003337860107421875
film_age_shuffled,33,1,63,1,944,187,0.5127332066488177,0.5089962489138804,1.0142827033996582,-0.014282703399658203
film_age_shuffled,33,1,70,1,791,162,0.5907132622818897,0.554785177334197,0.9789718389511108,0.02102816104888916
film_age_shuffled,33,1,71,1,951,190,0.4993222214537658,0.49184590912234594,1.007324457168579,-0.0073244571685791016
film_age_shuffled,33,2,0,1,871,170,0.5928169841403037,0.5638373751783167,0.982917308807373,0.017082691192626953
film_age_shuffled,33,2,4,2,1934,390,0.5582029693104822,0.5479756210973827,0.9931536912918091,0.006846308708190918
film_age_shuffled,33,2,9,1,459,69,0.5365477517651431,0.5313823857302118,0.9965932369232178,0.0034067630767822266
film_age_shuffled,33,2,30,1,988,197,0.6098558016261624,0.5881843326252831,0.9840880632400513,0.01591193675994873
film_age_shuffled,33,2,35,1,969,195,0.5115649638905453,0.5054959252633672,1.002069354057312,-0.0020693540573120117
film_age_shuffled,33,2,39,1,994,197,0.4938443019189983,0.4985000859823322,1.0094608068466187,-0.009460806846618652
film_age_shuffled,33,2,42,1,980,194,0.511794680097584,0.5081057684740694,1.0018292665481567,-0.0018292665481567383
film_age_shuffled,33,2,46,1,867,178,0.5388569984181601,0.540907682523116,0.9962112307548523,0.003788769245147705
film_age_shuffled,33,2,60,1,598,90,0.5078193350831146,0.5279090113735783,1.0012624263763428,-0.0012624263763427734
film_age_shuffled,33,2,66,1,865,175,0.6696521739130434,0.6199378881987578,0.9672237634658813,0.03277623653411865
film_age_shuffled,33,2,72,1,711,148,0.5322116077000624,0.5137295377082234,0.9980530738830566,0.0019469261169433594
film_age_shuffled,33,3,22,2,993,190,0.5424919708986039,0.5249950842236351,0.9973952770233154,0.0026047229766845703
film_age_shuffled,33,3,23,1,988,200,0.5944733502538071,0.5663071065989848,0.9830818772315979,0.0169181227684021
film_age_shuffled,33,3,26,1,965,195,0.4364835164835165,0.4389443889443889,1.0414296388626099,-0.04142963886260986
film_age_shuffled,33,3,28,1,526,106,0.48744384546271347,0.5098831985624439,1.011299729347229,-0.011299729347229004
film_age_shuffled,33,3,33,1,970,193,0.49941651496055645,0.500230059815552,1.0130820274353027,-0.013082027435302734
film_age_shuffled,33,3,36,1,885,174,0.5127956415603732,0.508220573257675,1.0091317892074585,-0.009131789207458496
film_age_shuffled,33,3,41,1,990,198,0.48308527191102946,0.49747474747474746,1.0147302150726318,-0.014730215072631836
film_age_shuffled,33,3,49,1,994,196,0.5708755306633932,0.5538847117794485,0.9903213977813721,0.00967860221862793
film_age_shuffled,33,3,54,1,985,196,0.5609367321072916,0.5503478958123174,0.992027997970581,0.007972002029418945
film_age_shuffled,33,3,64,1,981,197,0.6463728892572257,0.6081788045167306,0.9637766480445862,0.03622335195541382
film_age_shuffled,33,3,69,1,969,194,0.5237246425008314,0.5241902228134353,1.009152889251709,-0.009152889251708984
film_age_shuffled,33,4,2,1,847,172,0.5113307493540051,0.5008311800172266,1.005171298980713,-0.005171298980712891
film_age_shuffled,33,4,7,1,558,95,0.43910424008184606,0.4890189837444584,1.0210533142089844,-0.021053314208984375
film_age_shuffled,33,4,13,1,993,200,0.6036254728877679,0.5736002522068095,0.9802190065383911,0.019780993461608887
film_age_shuffled,33,4,24,2,1831,366,0.48607489882317834,0.5012299744493556,1.0092394351959229,-0.009239435195922852
film_age_shuffled,33,4,27,1,991,199,0.4759847215877367,0.48570186792548603,1.0119426250457764,-0.011942625045776367
film_age_shuffled,33,4,50,1,737,149,0.6011105784595717,0.5635415239921472,0.9832174181938171,0.01678258180618286
film_age_shuffled,33,4,51,2,1989,397,0.5691437350480362,0.5471152994190094,0.9913356304168701,0.008664369583129883
film_age_shuffled,33,4,57,1,998,200,0.6039567669172932,0.5780388471177944,0.9868957996368408,0.01310420036315918
film_age_shuffled,33,4,61,1,932,186,0.5344273400789875,0.5275952030903168,0.9985983371734619,0.001401662826538086
film_age_shuffled,33,4,62,1,922,190,0.5724511072763877,0.555428530342249,0.9924485683441162,0.007551431655883789
film_age_shuffled,33,4,65,1,985,197,0.6061416166353165,0.5748730964467005,0.9815835952758789,0.018416404724121094
