packet,analysis_id,primary_or_secondary,representation,population_id,overlap_definition_hash,unit,model_base,model_augmented,readout_family,calibration,n_candidates,n_records,n_trials,n_bags,coverage_numerator,coverage_denominator,estimate,ci_lower,ci_upper,bootstrap_scope,raw_effect,capacity_control_margin,support_status,implementation_status,control_status,scientific_status,source_run,code_hash,descriptive_screen,notes
A2,residual_audit_P_cosine,secondary,R_SUP,common_Omega_equal_candidate,,cosine_difference,,,fixed_background_ridge_audit,,49.0,,,,,,0.2059670821889411,0.1367746253270977,0.2763398767906825,fixed candidate identity draws within original folds; shared across quantities; no refits,,,SUFFICIENT_FOR_SCREEN,PASS,MISSING,NOT_EVALUABLE,A2_residual_recovered_001,298c016c2d315c555bb999919279f87267f77cbb8f9e24fba3e67894501d7d2d,SUPPORTED_SIGNAL,仅诊断；恢复输出复用原20次ridge，没有新拟合。
A2,residual_audit_R_inner_product,secondary,R_SUP,common_Omega_equal_candidate,,projected_inner_product,,,fixed_background_ridge_audit,,49.0,,,,,,12.44597843804591,4.7642787330215,20.514870008690547,fixed candidate identity draws within original folds; shared across quantities; no refits,,,SUFFICIENT_FOR_SCREEN,PASS,MISSING,NOT_EVALUABLE,A2_residual_recovered_001,298c016c2d315c555bb999919279f87267f77cbb8f9e24fba3e67894501d7d2d,SCALE_DIAGNOSTIC,仅诊断；恢复输出复用原20次ridge，没有新拟合。
A2,residual_audit_R_cosine,secondary,R_SUP,common_Omega_equal_candidate,,cosine_difference,,,fixed_background_ridge_audit,,49.0,,,,,,0.0654712974783382,0.023131211615834,0.1096178722954301,fixed candidate identity draws within original folds; shared across quantities; no refits,,,SUFFICIENT_FOR_SCREEN,PASS,MISSING,NOT_EVALUABLE,A2_residual_recovered_001,298c016c2d315c555bb999919279f87267f77cbb8f9e24fba3e67894501d7d2d,SUPPORTED_SIGNAL,仅诊断；恢复输出复用原20次ridge，没有新拟合。
A2,residual_audit_Delta_inner_product,secondary,R_SIM,common_Omega_equal_candidate,,projected_inner_product,,,fixed_background_ridge_audit,,49.0,,,,,,1.096310338286705,-3.0039412363202582,4.989915820539415,fixed candidate identity draws within original folds; shared across quantities; no refits,,,SUFFICIENT_FOR_SCREEN,PASS,MISSING,NOT_EVALUABLE,A2_residual_recovered_001,298c016c2d315c555bb999919279f87267f77cbb8f9e24fba3e67894501d7d2d,SCALE_DIAGNOSTIC,仅诊断；恢复输出复用原20次ridge，没有新拟合。
A2,residual_audit_Delta_cosine,secondary,R_SIM,common_Omega_equal_candidate,,cosine_difference,,,fixed_background_ridge_audit,,49.0,,,,,,0.0153892995528579,-0.0305961865681659,0.0593237586491847,fixed candidate identity draws within original folds; shared across quantities; no refits,,,SUFFICIENT_FOR_SCREEN,PASS,MISSING,NOT_EVALUABLE,A2_residual_recovered_001,298c016c2d315c555bb999919279f87267f77cbb8f9e24fba3e67894501d7d2d,MIXED,仅诊断；恢复输出复用原20次ridge，没有新拟合。
A2,residual_audit_P_inner_product,secondary,R_SIM,common_Omega_equal_candidate,,projected_inner_product,,,fixed_background_ridge_audit,,49.0,,,,,,1.6764541780278237,1.0544123234174587,2.324434811915315,fixed candidate identity draws within original folds; shared across quantities; no refits,,,SUFFICIENT_FOR_SCREEN,PASS,MISSING,NOT_EVALUABLE,A2_residual_recovered_001,298c016c2d315c555bb999919279f87267f77cbb8f9e24fba3e67894501d7d2d,SCALE_DIAGNOSTIC,仅诊断；恢复输出复用原20次ridge，没有新拟合。
A2,residual_audit_P_cosine,secondary,R_SIM,common_Omega_equal_candidate,,cosine_difference,,,fixed_background_ridge_audit,,49.0,,,,,,0.213980232084785,0.1496080676818906,0.2736170436174236,fixed candidate identity draws within original folds; shared across quantities; no refits,,,SUFFICIENT_FOR_SCREEN,PASS,MISSING,NOT_EVALUABLE,A2_residual_recovered_001,298c016c2d315c555bb999919279f87267f77cbb8f9e24fba3e67894501d7d2d,SUPPORTED_SIGNAL,仅诊断；恢复输出复用原20次ridge，没有新拟合。
A2,residual_audit_R_inner_product,secondary,R_SIM,common_Omega_equal_candidate,,projected_inner_product,,,fixed_background_ridge_audit,,49.0,,,,,,2.591068547618303,-1.9242738704105573,6.965043301622107,fixed candidate identity draws within original folds; shared across quantities; no refits,,,SUFFICIENT_FOR_SCREEN,PASS,MISSING,NOT_EVALUABLE,A2_residual_recovered_001,298c016c2d315c555bb999919279f87267f77cbb8f9e24fba3e67894501d7d2d,SCALE_DIAGNOSTIC,仅诊断；恢复输出复用原20次ridge，没有新拟合。
A2,residual_audit_R_cosine,secondary,R_SIM,common_Omega_equal_candidate,,cosine_difference,,,fixed_background_ridge_audit,,49.0,,,,,,0.0286498178622173,-0.0188015604192016,0.0735006384646873,fixed candidate identity draws within original folds; shared across quantities; no refits,,,SUFFICIENT_FOR_SCREEN,PASS,MISSING,NOT_EVALUABLE,A2_residual_recovered_001,298c016c2d315c555bb999919279f87267f77cbb8f9e24fba3e67894501d7d2d,MIXED,仅诊断；恢复输出复用原20次ridge，没有新拟合。
N1,HP_minus_HPB,secondary,R_SIM,P_nat,,bits/trial,HP,HPB,logistic,raw,59.0,,,,,,-0.0011943352242518,-0.0020392818789873,-0.0004491412029852,fixed_oof_no_refit; shared candidate draws,-0.0011943352242518,-0.0009284036745136,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HB_minus_HPB,secondary,R_SIM,P_nat,,bits/trial,HB,HPB,logistic,raw,59.0,,,,,,-5.455803866311907e-05,-0.0013493375776063,0.0011656778041235,fixed_oof_no_refit; shared candidate draws,-5.455803866311907e-05,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,H_minus_HP,secondary,R_SIM,P_nat,,bits/trial,H,HP,logistic,raw,59.0,,,,,,-0.0002000154433757,-0.0015814072678404,0.0011088718813295,fixed_oof_no_refit; shared candidate draws,-0.0002000154433757,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,H_minus_HB,secondary,R_SIM,P_nat,,bits/trial,H,HB,logistic,raw,59.0,,,,,,-0.0013397926289644,-0.0022920480647421,-0.0005477377367102,fixed_oof_no_refit; shared candidate draws,-0.0013397926289644,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HPP_minus_HPB,secondary,R_SIM,P_nat,,bits/trial,HPP,HPB,logistic,raw,59.0,,,,,,-0.0009284036745136,-0.0017422117769638,-0.0002123352437806,fixed_oof_no_refit; shared candidate draws,-0.0009284036745136,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HPBnoise_minus_HPB,secondary,R_SIM,P_nat,,bits/trial,HPBnoise,HPB,logistic,raw,59.0,,,,,,-0.0010069201404791,-0.0021222601639364,-7.768825222598516e-06,fixed_oof_no_refit; shared candidate draws,-0.0010069201404791,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HP_minus_HPB,secondary,R_SIM,P_nat,,bits/trial,HP,HPB,logistic,temperature,59.0,,,,,,-0.0013737095970137,-0.0022183243860928,-0.0005168640451774,fixed_oof_no_refit; shared candidate draws,-0.0011943352242518,-0.0010786040188642,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HB_minus_HPB,secondary,R_SIM,P_nat,,bits/trial,HB,HPB,logistic,temperature,59.0,,,,,,-0.0001516991568706,-0.0016057468094387,0.0012409803144763,fixed_oof_no_refit; shared candidate draws,-5.455803866311907e-05,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,H_minus_HP,secondary,R_SIM,P_nat,,bits/trial,H,HP,logistic,temperature,59.0,,,,,,-0.0003381717094673,-0.0018594005032982,0.0011314729225369,fixed_oof_no_refit; shared candidate draws,-0.0002000154433757,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,H_minus_HB,secondary,R_SIM,P_nat,,bits/trial,H,HB,logistic,temperature,59.0,,,,,,-0.0015601821496104,-0.0024735784018277,-0.0007069643435403,fixed_oof_no_refit; shared candidate draws,-0.0013397926289644,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HPP_minus_HPB,secondary,R_SIM,P_nat,,bits/trial,HPP,HPB,logistic,temperature,59.0,,,,,,-0.0010786040188642,-0.0019237468192184,-0.0002465096323004,fixed_oof_no_refit; shared candidate draws,-0.0009284036745136,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HPBnoise_minus_HPB,secondary,R_SIM,P_nat,,bits/trial,HPBnoise,HPB,logistic,temperature,59.0,,,,,,-0.0011142333622013,-0.0023480099603497,-1.6178569470754545e-05,fixed_oof_no_refit; shared candidate draws,-0.0010069201404791,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HP_minus_HPB,secondary,R_SIM,P_nat,,bits/trial,HP,HPB,logistic,mixture_diagnostic,59.0,,,,,,-0.0013737095970137,-0.0022183243860928,-0.0005168640451774,fixed_oof_no_refit; shared candidate draws,-0.0011943352242518,-0.0010786040188642,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HB_minus_HPB,secondary,R_SIM,P_nat,,bits/trial,HB,HPB,logistic,mixture_diagnostic,59.0,,,,,,-0.0001516991568706,-0.0016057468094387,0.0012409803144763,fixed_oof_no_refit; shared candidate draws,-5.455803866311907e-05,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,H_minus_HP,secondary,R_SIM,P_nat,,bits/trial,H,HP,logistic,mixture_diagnostic,59.0,,,,,,-0.0003381717094673,-0.0018594005032982,0.0011314729225369,fixed_oof_no_refit; shared candidate draws,-0.0002000154433757,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,H_minus_HB,secondary,R_SIM,P_nat,,bits/trial,H,HB,logistic,mixture_diagnostic,59.0,,,,,,-0.0015601821496104,-0.0024735784018277,-0.0007069643435403,fixed_oof_no_refit; shared candidate draws,-0.0013397926289644,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HPP_minus_HPB,secondary,R_SIM,P_nat,,bits/trial,HPP,HPB,logistic,mixture_diagnostic,59.0,,,,,,-0.0010786040188642,-0.0019237468192184,-0.0002465096323004,fixed_oof_no_refit; shared candidate draws,-0.0009284036745136,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HPBnoise_minus_HPB,secondary,R_SIM,P_nat,,bits/trial,HPBnoise,HPB,logistic,mixture_diagnostic,59.0,,,,,,-0.0011142333622013,-0.0023480099603497,-1.6178569470754545e-05,fixed_oof_no_refit; shared candidate draws,-0.0010069201404791,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HP_minus_HPB,secondary,R_SIM,P_nat,,bits/trial,HP,HPB,mlp32,raw,59.0,,,,,,-0.033306138200745,-0.0453222805234276,-0.0243603874337328,fixed_oof_no_refit; shared candidate draws,-0.033306138200745,-0.0178761776515024,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HB_minus_HPB,secondary,R_SIM,P_nat,,bits/trial,HB,HPB,mlp32,raw,59.0,,,,,,-0.0332458326562548,-0.0453125657324657,-0.0243097833751491,fixed_oof_no_refit; shared candidate draws,-0.0332458326562548,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,H_minus_HP,secondary,R_SIM,P_nat,,bits/trial,H,HP,mlp32,raw,59.0,,,,,,-0.0286163370189502,-0.0335447222729114,-0.0247039546419527,fixed_oof_no_refit; shared candidate draws,-0.0286163370189502,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,H_minus_HB,secondary,R_SIM,P_nat,,bits/trial,H,HB,mlp32,raw,59.0,,,,,,-0.0286766425634404,-0.0336831456340746,-0.0248505721013816,fixed_oof_no_refit; shared candidate draws,-0.0286766425634404,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HPP_minus_HPB,secondary,R_SIM,P_nat,,bits/trial,HPP,HPB,mlp32,raw,59.0,,,,,,-0.0178761776515024,-0.0256392235036684,-0.0118141013444666,fixed_oof_no_refit; shared candidate draws,-0.0178761776515024,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HPBnoise_minus_HPB,secondary,R_SIM,P_nat,,bits/trial,HPBnoise,HPB,mlp32,raw,59.0,,,,,,0.0085128900827135,-0.0006566572194782,0.0157494627435476,fixed_oof_no_refit; shared candidate draws,0.0085128900827135,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,MIXED,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HP_minus_HPB,primary,R_SIM,P_nat,,bits/trial,HP,HPB,mlp32,temperature,59.0,,,,,,-0.0249566826589322,-0.027988789208733,-0.0221691542158125,fixed_oof_no_refit; shared candidate draws,-0.033306138200745,-0.0119874380903146,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HB_minus_HPB,secondary,R_SIM,P_nat,,bits/trial,HB,HPB,mlp32,temperature,59.0,,,,,,-0.0241528137667634,-0.027591464758276,-0.020944091986163,fixed_oof_no_refit; shared candidate draws,-0.0332458326562548,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,H_minus_HP,secondary,R_SIM,P_nat,,bits/trial,H,HP,mlp32,temperature,59.0,,,,,,-0.0289703627927619,-0.0309288080290065,-0.0267778048344708,fixed_oof_no_refit; shared candidate draws,-0.0286163370189502,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,H_minus_HB,secondary,R_SIM,P_nat,,bits/trial,H,HB,mlp32,temperature,59.0,,,,,,-0.0297742316849307,-0.0312765631449915,-0.0283131473587145,fixed_oof_no_refit; shared candidate draws,-0.0286766425634404,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HPP_minus_HPB,secondary,R_SIM,P_nat,,bits/trial,HPP,HPB,mlp32,temperature,59.0,,,,,,-0.0119874380903146,-0.0145278597463982,-0.0094226354263356,fixed_oof_no_refit; shared candidate draws,-0.0178761776515024,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HPBnoise_minus_HPB,secondary,R_SIM,P_nat,,bits/trial,HPBnoise,HPB,mlp32,temperature,59.0,,,,,,0.004886121246093,-0.0011759657678446,0.0099085427205381,fixed_oof_no_refit; shared candidate draws,0.0085128900827135,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,MIXED,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HP_minus_HPB,secondary,R_SIM,P_nat,,bits/trial,HP,HPB,mlp32,mixture_diagnostic,59.0,,,,,,-0.0229266062791714,-0.0255762462490584,-0.0203696612891176,fixed_oof_no_refit; shared candidate draws,-0.033306138200745,-0.0112171619844175,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HB_minus_HPB,secondary,R_SIM,P_nat,,bits/trial,HB,HPB,mlp32,mixture_diagnostic,59.0,,,,,,-0.0219782651049566,-0.0249505995794469,-0.0190031940850496,fixed_oof_no_refit; shared candidate draws,-0.0332458326562548,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,H_minus_HP,secondary,R_SIM,P_nat,,bits/trial,H,HP,mlp32,mixture_diagnostic,59.0,,,,,,-0.0328185983031756,-0.0395381502290689,-0.0247868447122389,fixed_oof_no_refit; shared candidate draws,-0.0286163370189502,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,H_minus_HB,secondary,R_SIM,P_nat,,bits/trial,H,HB,mlp32,mixture_diagnostic,59.0,,,,,,-0.0337669394773904,-0.0403220859809502,-0.026018089068848,fixed_oof_no_refit; shared candidate draws,-0.0286766425634404,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HPP_minus_HPB,secondary,R_SIM,P_nat,,bits/trial,HPP,HPB,mlp32,mixture_diagnostic,59.0,,,,,,-0.0112171619844175,-0.01372234884547,-0.0087810575188385,fixed_oof_no_refit; shared candidate draws,-0.0178761776515024,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HPBnoise_minus_HPB,secondary,R_SIM,P_nat,,bits/trial,HPBnoise,HPB,mlp32,mixture_diagnostic,59.0,,,,,,0.0052622558223706,5.572952633651843e-05,0.0096029820704697,fixed_oof_no_refit; shared candidate draws,0.0085128900827135,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,SUPPORTED_SIGNAL,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HP_minus_HPB,secondary,R_SIM,P_bal,,bits/trial,HP,HPB,logistic,raw,59.0,,,,,,-0.0019643321045368,-0.0027502957151881,-0.0011643342920075,fixed_oof_no_refit; shared candidate draws,-0.0019643321045368,-0.0016686285516187,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HB_minus_HPB,secondary,R_SIM,P_bal,,bits/trial,HB,HPB,logistic,raw,59.0,,,,,,8.046888989626893e-05,-0.001588333982472,0.0016550272307899,fixed_oof_no_refit; shared candidate draws,8.046888989626893e-05,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,MIXED,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,H_minus_HP,secondary,R_SIM,P_bal,,bits/trial,H,HP,logistic,raw,59.0,,,,,,1.392911918490686e-05,-0.0016705755113627,0.0015907888581925,fixed_oof_no_refit; shared candidate draws,1.392911918490686e-05,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,MIXED,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,H_minus_HB,secondary,R_SIM,P_bal,,bits/trial,H,HB,logistic,raw,59.0,,,,,,-0.0020308718752482,-0.0028922832091388,-0.0011736937736696,fixed_oof_no_refit; shared candidate draws,-0.0020308718752482,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HPP_minus_HPB,secondary,R_SIM,P_bal,,bits/trial,HPP,HPB,logistic,raw,59.0,,,,,,-0.0016686285516187,-0.0025013681563066,-0.0008415476936983,fixed_oof_no_refit; shared candidate draws,-0.0016686285516187,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HPBnoise_minus_HPB,secondary,R_SIM,P_bal,,bits/trial,HPBnoise,HPB,logistic,raw,59.0,,,,,,-0.0013000413528724,-0.0024118431528726,-0.0001237226353737,fixed_oof_no_refit; shared candidate draws,-0.0013000413528724,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HP_minus_HPB,secondary,R_SIM,P_bal,,bits/trial,HP,HPB,logistic,temperature,59.0,,,,,,-0.0020314642566158,-0.0035138265427783,0.0001554611663781,fixed_oof_no_refit; shared candidate draws,-0.0019643321045368,-0.0017541201503801,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
