packet,source_run,mode,population,family,window,calibration,first,second,n_candidates,estimate,leave_one_out_min,leave_one_out_max,all_leave_one_out_positive,positive_candidates,negative_candidates,max_absolute_share,scope
N3,N3_core_001,R_SIM,P_nat,mlp32,,temperature,H,Hnoise,60,-0.0910659064990609,-0.0921891761326566,-0.0905122504738503,False,0,60,0.022645066769629,descriptive fixed predictions; no candidate removed from any reported effect
N3_selected,N3_core_001,L0,P_bal,training_OOF_selected,,mixture_diagnostic,H,HP,60,-0.0002907880390358,-0.0009858547155211,0.0004547764580186,False,28,32,0.0700312803711366,descriptive fixed predictions; no candidate removed from any reported effect
N3_selected,N3_core_001,L0,P_bal,training_OOF_selected,,mixture_diagnostic,HB,HBP,60,-0.000147547251189,-0.0006966694921729,0.0004492525056376,False,27,33,0.06314615664019,descriptive fixed predictions; no candidate removed from any reported effect
N3_selected,N3_core_001,L0,P_bal,training_OOF_selected,,mixture_diagnostic,H,Hnoise,60,-0.0009706904193525,-0.0012454252131674,-0.0007539451841419,False,24,36,0.0571622504888171,descriptive fixed predictions; no candidate removed from any reported effect
N3_selected,N3_core_001,L0,P_bal,training_OOF_selected,,raw,H,HP,60,8.597947466990978e-05,-0.000459872615749,0.0008104581991656,False,28,32,0.0696511502785085,descriptive fixed predictions; no candidate removed from any reported effect
N3_selected,N3_core_001,L0,P_bal,training_OOF_selected,,raw,HB,HBP,60,-4.798482387601463e-05,-0.0005097263288265,0.0006313039005829,False,27,33,0.0669973719459241,descriptive fixed predictions; no candidate removed from any reported effect
N3_selected,N3_core_001,L0,P_bal,training_OOF_selected,,raw,H,Hnoise,60,-0.000807172341527,-0.0010238514527902,-0.0005030855294519,False,28,32,0.0738072400978427,descriptive fixed predictions; no candidate removed from any reported effect
N3_selected,N3_core_001,L0,P_bal,training_OOF_selected,,temperature,H,HP,60,-0.0002907880390358,-0.0009858547155211,0.0004547764580186,False,28,32,0.0700312803711366,descriptive fixed predictions; no candidate removed from any reported effect
N3_selected,N3_core_001,L0,P_bal,training_OOF_selected,,temperature,HB,HBP,60,-0.000147547251189,-0.0006966694921729,0.0004492525056376,False,27,33,0.06314615664019,descriptive fixed predictions; no candidate removed from any reported effect
N3_selected,N3_core_001,L0,P_bal,training_OOF_selected,,temperature,H,Hnoise,60,-0.0009706904193525,-0.0012454252131674,-0.0007539451841419,False,24,36,0.0571622504888171,descriptive fixed predictions; no candidate removed from any reported effect
N3_selected,N3_core_001,L0,P_nat,training_OOF_selected,,mixture_diagnostic,H,HP,60,-7.710452777243693e-05,-0.0003777827669769,0.0005953256928617,False,29,31,0.0817310056339278,descriptive fixed predictions; no candidate removed from any reported effect
N3_selected,N3_core_001,L0,P_nat,training_OOF_selected,,mixture_diagnostic,HB,HBP,60,-0.0001570778722709,-0.0004460260314813,0.0004504312079418,False,26,34,0.0789306690586581,descriptive fixed predictions; no candidate removed from any reported effect
N3_selected,N3_core_001,L0,P_nat,training_OOF_selected,,mixture_diagnostic,H,Hnoise,60,-0.0006131753662245,-0.00076201311422,-0.000428406781472,False,26,34,0.0620140049978316,descriptive fixed predictions; no candidate removed from any reported effect
N3_selected,N3_core_001,L0,P_nat,training_OOF_selected,,raw,H,HP,60,1.1541577988658884e-05,-0.0002967017268276,0.0007092264773793,False,30,30,0.0851424411213181,descriptive fixed predictions; no candidate removed from any reported effect
N3_selected,N3_core_001,L0,P_nat,training_OOF_selected,,raw,HB,HBP,60,-0.0001105226560077,-0.0004056385257832,0.000542635524846,False,27,33,0.0831170465096175,descriptive fixed predictions; no candidate removed from any reported effect
N3_selected,N3_core_001,L0,P_nat,training_OOF_selected,,raw,H,Hnoise,60,-0.0005593271357031,-0.0007229400329316,-0.0003743017091214,False,26,34,0.0613959984227421,descriptive fixed predictions; no candidate removed from any reported effect
N3_selected,N3_core_001,L0,P_nat,training_OOF_selected,,temperature,H,HP,60,-7.710452777243693e-05,-0.0003777827669769,0.0005953256928617,False,29,31,0.0817310056339278,descriptive fixed predictions; no candidate removed from any reported effect
N3_selected,N3_core_001,L0,P_nat,training_OOF_selected,,temperature,HB,HBP,60,-0.0001570778722709,-0.0004460260314813,0.0004504312079418,False,26,34,0.0789306690586581,descriptive fixed predictions; no candidate removed from any reported effect
N3_selected,N3_core_001,L0,P_nat,training_OOF_selected,,temperature,H,Hnoise,60,-0.0006131753662245,-0.00076201311422,-0.000428406781472,False,26,34,0.0620140049978316,descriptive fixed predictions; no candidate removed from any reported effect
N3_selected,N3_core_001,R_SIM,P_bal,training_OOF_selected,,mixture_diagnostic,H,HP,60,-0.1950673890823408,-0.2159470651872425,-0.1932862107050693,False,2,58,0.0658829959765319,descriptive fixed predictions; no candidate removed from any reported effect
N3_selected,N3_core_001,R_SIM,P_bal,training_OOF_selected,,mixture_diagnostic,HB,HBP,60,-0.0005156762023284,-0.0009143685811697,-0.0001690617495215,False,31,29,0.0464664312543269,descriptive fixed predictions; no candidate removed from any reported effect
N3_selected,N3_core_001,R_SIM,P_bal,training_OOF_selected,,mixture_diagnostic,H,Hnoise,60,-0.1956447415470922,-0.216272411767297,-0.1938865373757358,False,2,58,0.064677061718158,descriptive fixed predictions; no candidate removed from any reported effect
N3_selected,N3_core_001,R_SIM,P_bal,training_OOF_selected,,raw,H,HP,60,-0.1826645303546357,-0.1958702198284932,-0.1814102780538433,False,2,58,0.0456076782328592,descriptive fixed predictions; no candidate removed from any reported effect
N3_selected,N3_core_001,R_SIM,P_bal,training_OOF_selected,,raw,HB,HBP,60,-0.0007695696988203,-0.0012131624657401,-0.0003632569835555,False,32,28,0.0468905014173832,descriptive fixed predictions; no candidate removed from any reported effect
N3_selected,N3_core_001,R_SIM,P_bal,training_OOF_selected,,raw,H,Hnoise,60,-0.1834100120799085,-0.1960521542343972,-0.1821819800418006,False,2,58,0.0428413548044108,descriptive fixed predictions; no candidate removed from any reported effect
N3_selected,N3_core_001,R_SIM,P_bal,training_OOF_selected,,temperature,H,HP,60,-0.1950673890823408,-0.2159470651872425,-0.1932862107050693,False,2,58,0.0658829959765319,descriptive fixed predictions; no candidate removed from any reported effect
N3_selected,N3_core_001,R_SIM,P_bal,training_OOF_selected,,temperature,HB,HBP,60,-0.0005156762023284,-0.0009143685811697,-0.0001690617495215,False,31,29,0.0464664312543269,descriptive fixed predictions; no candidate removed from any reported effect
N3_selected,N3_core_001,R_SIM,P_bal,training_OOF_selected,,temperature,H,Hnoise,60,-0.1956447415470922,-0.216272411767297,-0.1938865373757358,False,2,58,0.064677061718158,descriptive fixed predictions; no candidate removed from any reported effect
N3_selected,N3_core_001,R_SIM,P_nat,training_OOF_selected,,mixture_diagnostic,H,HP,60,-0.0506316587586697,-0.0539254790962344,-0.0501433464923617,False,2,58,0.0411371906168339,descriptive fixed predictions; no candidate removed from any reported effect
N3_selected,N3_core_001,R_SIM,P_nat,training_OOF_selected,,mixture_diagnostic,HB,HBP,60,0.0001004002383222,-0.0002418749756093,0.0004200817882636,False,32,28,0.0500818368439429,descriptive fixed predictions; no candidate removed from any reported effect
N3_selected,N3_core_001,R_SIM,P_nat,training_OOF_selected,,mixture_diagnostic,H,Hnoise,60,-0.0519103031575786,-0.0555266234926992,-0.0514360224906727,False,2,58,0.0453422835743556,descriptive fixed predictions; no candidate removed from any reported effect
N3_selected,N3_core_001,R_SIM,P_nat,training_OOF_selected,,raw,H,HP,60,-0.0498108137751277,-0.0529176353902877,-0.0493333216646767,False,2,58,0.039233367858695,descriptive fixed predictions; no candidate removed from any reported effect
N3_selected,N3_core_001,R_SIM,P_nat,training_OOF_selected,,raw,HB,HBP,60,0.0001040160477568,-0.0002440512548548,0.0004366858358249,False,32,28,0.0504635395086624,descriptive fixed predictions; no candidate removed from any reported effect
N3_selected,N3_core_001,R_SIM,P_nat,training_OOF_selected,,raw,H,Hnoise,60,-0.0510745027620716,-0.0545039368021918,-0.0506067551002005,False,2,58,0.0435979850664968,descriptive fixed predictions; no candidate removed from any reported effect
N3_selected,N3_core_001,R_SIM,P_nat,training_OOF_selected,,temperature,H,HP,60,-0.0506316587586697,-0.0539254790962344,-0.0501433464923617,False,2,58,0.0411371906168339,descriptive fixed predictions; no candidate removed from any reported effect
N3_selected,N3_core_001,R_SIM,P_nat,training_OOF_selected,,temperature,HB,HBP,60,0.0001004002383222,-0.0002418749756093,0.0004200817882636,False,32,28,0.0500818368439429,descriptive fixed predictions; no candidate removed from any reported effect
N3_selected,N3_core_001,R_SIM,P_nat,training_OOF_selected,,temperature,H,Hnoise,60,-0.0519103031575786,-0.0555266234926992,-0.0514360224906727,False,2,58,0.0453422835743556,descriptive fixed predictions; no candidate removed from any reported effect
N2,N2_core_001,L0,P_bal,logistic,post,mixture_diagnostic,HMU,HMUVAR,57,-0.0014512500682599,-0.0016786211674532,-0.0011711222656719,False,20,37,0.1109928175563421,descriptive fixed predictions; no candidate removed from any reported effect
N2,N2_core_001,L0,P_bal,logistic,post,mixture_diagnostic,HMUMU,HMUVAR,57,-0.0016698896292594,-0.001879339497286,-0.0012387466799346,False,19,38,0.145499072358137,descriptive fixed predictions; no candidate removed from any reported effect
N2,N2_core_001,L0,P_bal,logistic,post,raw,HMU,HMUVAR,57,-0.0015909396267995,-0.0017115985690787,-0.0010560474303315,False,20,37,0.2128910628700923,descriptive fixed predictions; no candidate removed from any reported effect
N2,N2_core_001,L0,P_bal,logistic,post,raw,HMUMU,HMUVAR,57,-0.0013733590556213,-0.0014904225259162,-0.0008841114206646,False,18,39,0.2032998985388359,descriptive fixed predictions; no candidate removed from any reported effect
N2,N2_core_001,L0,P_bal,logistic,post,temperature,HMU,HMUVAR,57,-0.0014512500682599,-0.0016786211674532,-0.0011711222656719,False,20,37,0.1109928175563421,descriptive fixed predictions; no candidate removed from any reported effect
N2,N2_core_001,L0,P_bal,logistic,post,temperature,HMUMU,HMUVAR,57,-0.0016698896292594,-0.001879339497286,-0.0012387466799346,False,19,38,0.145499072358137,descriptive fixed predictions; no candidate removed from any reported effect
N2,N2_core_001,L0,P_bal,logistic,pre,mixture_diagnostic,HMU,HMUVAR,57,0.0001517244851419,-0.0002151196695907,0.0003295269749531,False,28,29,0.1804855714580041,descriptive fixed predictions; no candidate removed from any reported effect
N2,N2_core_001,L0,P_bal,logistic,pre,mixture_diagnostic,HMUMU,HMUVAR,57,0.0004630874053154,-3.679114893798911e-05,0.0006448543618316,False,29,28,0.2276817352744887,descriptive fixed predictions; no candidate removed from any reported effect
N2,N2_core_001,L0,P_bal,logistic,pre,raw,HMU,HMUVAR,57,-0.0003771643448299,-0.0004251927829704,-0.0002995933788241,False,27,30,0.0770293004591542,descriptive fixed predictions; no candidate removed from any reported effect
N2,N2_core_001,L0,P_bal,logistic,pre,raw,HMUMU,HMUVAR,57,-0.0001723739298971,-0.0002865557537214,-9.571949311529768e-05,False,28,29,0.0892116856198608,descriptive fixed predictions; no candidate removed from any reported effect
N2,N2_core_001,L0,P_bal,logistic,pre,temperature,HMU,HMUVAR,57,0.0001517244851419,-0.0002151196695907,0.0003295269749531,False,28,29,0.1804855714580041,descriptive fixed predictions; no candidate removed from any reported effect
N2,N2_core_001,L0,P_bal,logistic,pre,temperature,HMUMU,HMUVAR,57,0.0004630874053154,-3.679114893798911e-05,0.0006448543618316,False,29,28,0.2276817352744887,descriptive fixed predictions; no candidate removed from any reported effect
N2,N2_core_001,R_SIM,P_bal,logistic,post,mixture_diagnostic,HMU,HMUVAR,57,-0.0014935038347629,-0.0016503192933615,-0.0009728005076336,False,22,35,0.1664561915110662,descriptive fixed predictions; no candidate removed from any reported effect
N2,N2_core_001,R_SIM,P_bal,logistic,post,mixture_diagnostic,HMUMU,HMUVAR,57,-0.000828735991338,-0.0009947316781353,-0.0006585631065446,False,26,31,0.0665509782631848,descriptive fixed predictions; no candidate removed from any reported effect
N2,N2_core_001,R_SIM,P_bal,logistic,post,raw,HMU,HMUVAR,57,-0.0003213882692618,-0.0004209608804059,-0.0002133604715271,False,26,31,0.0564954181734703,descriptive fixed predictions; no candidate removed from any reported effect
N2,N2_core_001,R_SIM,P_bal,logistic,post,raw,HMUMU,HMUVAR,57,-0.0001743723275738,-0.0002740989303506,-4.5405886772815744e-05,False,27,30,0.0653516263274101,descriptive fixed predictions; no candidate removed from any reported effect
N2,N2_core_001,R_SIM,P_bal,logistic,post,temperature,HMU,HMUVAR,57,-0.0014935038347629,-0.0016503192933615,-0.0009728005076336,False,22,35,0.1664561915110662,descriptive fixed predictions; no candidate removed from any reported effect
N2,N2_core_001,R_SIM,P_bal,logistic,post,temperature,HMUMU,HMUVAR,57,-0.000828735991338,-0.0009947316781353,-0.0006585631065446,False,26,31,0.0665509782631848,descriptive fixed predictions; no candidate removed from any reported effect
N2,N2_core_001,R_SIM,P_bal,logistic,pre,mixture_diagnostic,HMU,HMUVAR,57,0.0009098707435204,0.0005509947418401,0.001127640714795,True,32,25,0.1319064840244579,descriptive fixed predictions; no candidate removed from any reported effect
N2,N2_core_001,R_SIM,P_bal,logistic,pre,mixture_diagnostic,HMUMU,HMUVAR,57,0.0009774378843229,0.0005696546089027,0.0011845042322927,True,33,24,0.1413667555526112,descriptive fixed predictions; no candidate removed from any reported effect
N2,N2_core_001,R_SIM,P_bal,logistic,pre,raw,HMU,HMUVAR,57,0.0005251447359327,0.0003737916265828,0.0007064048509637,True,34,23,0.0786505513420517,descriptive fixed predictions; no candidate removed from any reported effect
N2,N2_core_001,R_SIM,P_bal,logistic,pre,raw,HMUMU,HMUVAR,57,0.0006440786767628,0.0004943245157698,0.0008142326416066,True,35,22,0.072050889188867,descriptive fixed predictions; no candidate removed from any reported effect
N2,N2_core_001,R_SIM,P_bal,logistic,pre,temperature,HMU,HMUVAR,57,0.0009098707435204,0.0005509947418401,0.001127640714795,True,32,25,0.1319064840244579,descriptive fixed predictions; no candidate removed from any reported effect
N2,N2_core_001,R_SIM,P_bal,logistic,pre,temperature,HMUMU,HMUVAR,57,0.0009774378843229,0.0005696546089027,0.0011845042322927,True,33,24,0.1413667555526112,descriptive fixed predictions; no candidate removed from any reported effect
