packet,analysis_id,representation,population_id,model,readout_family,calibration,metric,estimate,ci_lower,ci_upper,n_candidates,n_records,n_trials,n_bags,unit,aggregation,bootstrap_scope,source_run,code_hash,notes
G0,G0_within__,L0,P_bal,,,mixture_diagnostic,ce_bits,0.9952196366634584,0.991156956597764,0.9992176814468224,57.0,,15976.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,G0_readouts_001,c55a5c6bb34c52931e03b25a9988475bdd752e5d5e45a55785555cb68eb969cc,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N1,N1__,R_SIM,P_nat,HPBnoise,mlp32,temperature,brier_two_class_sum,0.2421133644631294,0.2349093854638549,0.2520584259396247,59.0,,43788.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N1,N1__,R_SIM,P_nat,HPP,mlp32,mixture_diagnostic,ce_bits,0.5088702368551136,0.4921708739499656,0.5314622035788031,59.0,,43788.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N1,N1__,R_SIM,P_nat,HPP,mlp32,mixture_diagnostic,bacc,0.6273494036926149,0.6191875669227078,0.6353115907009873,59.0,,43788.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N1,N1__,R_SIM,P_nat,HPP,mlp32,mixture_diagnostic,auroc,0.8335535992969451,0.8136133402011255,0.847796666820062,59.0,,43788.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N1,N1__,R_SIM,P_nat,HPP,mlp32,mixture_diagnostic,brier_two_class_sum,0.2325252191985393,0.2262142347230006,0.2410796628701463,59.0,,43788.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N1,N1__,R_SIM,P_nat,HPP,mlp32,raw,ce_bits,0.5085714943980838,0.482793418122258,0.5453909241547645,59.0,,43788.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N1,N1__,R_SIM,P_nat,HPP,mlp32,raw,bacc,0.6323018551602554,0.6234626778558922,0.6398016087681095,59.0,,43788.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N1,N1__,R_SIM,P_nat,HPP,mlp32,raw,auroc,0.8335535992969451,0.8136133402011255,0.847796666820062,59.0,,43788.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N1,N1__,R_SIM,P_nat,HPP,mlp32,raw,brier_two_class_sum,0.2336678128577121,0.2251554400244698,0.2456281922370342,59.0,,43788.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N1,N1__,R_SIM,P_nat,HPP,mlp32,temperature,ce_bits,0.5062818016185635,0.4873076805111612,0.5330814275168769,59.0,,43788.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N1,N1__,R_SIM,P_nat,HPP,mlp32,temperature,bacc,0.6323018551602554,0.6234626778558922,0.6398016087681095,59.0,,43788.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N1,N1__,R_SIM,P_nat,HPP,mlp32,temperature,auroc,0.8335535992969451,0.8136133402011255,0.847796666820062,59.0,,43788.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N1,N1__,R_SIM,P_nat,HPP,mlp32,temperature,brier_two_class_sum,0.233283200246237,0.2256018295208301,0.2441916074324324,59.0,,43788.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,H,logistic,mixture_diagnostic,ce_bits,0.95716464373869,0.9518673719708886,0.96384898706531,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,H,logistic,mixture_diagnostic,J_bits,0.042835356261309965,0.03615101293469003,0.048132628029111446,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001 P_bal二分类先验CE=1，J及区间仅精确代数变换；无新bootstrap/fit。
N3,N3__,L0,P_bal,H,logistic,mixture_diagnostic,bacc,0.5868926844577007,0.5816213572740079,0.5916559740504514,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,H,logistic,mixture_diagnostic,auroc,0.6385973173385388,0.6308537816942578,0.6452542380497651,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,H,logistic,mixture_diagnostic,brier_two_class_sum,0.4709210377011607,0.46750971059822,0.4752006414291958,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,H,logistic,raw,ce_bits,0.9573769931056842,0.9527941505608154,0.9629502662274996,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,H,logistic,raw,J_bits,0.04262300689431575,0.037049733772500426,0.0472058494391846,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001 P_bal二分类先验CE=1，J及区间仅精确代数变换；无新bootstrap/fit。
N3,N3__,L0,P_bal,H,logistic,raw,bacc,0.5868926844577007,0.5816213572740079,0.5916559740504514,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,H,logistic,raw,auroc,0.6385973173385388,0.6308537816942578,0.6452542380497651,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,H,logistic,raw,brier_two_class_sum,0.4710242163601267,0.4679964809413512,0.4746567202602029,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,H,logistic,temperature,ce_bits,0.95716464373869,0.9518673719708886,0.96384898706531,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,H,logistic,temperature,J_bits,0.042835356261309965,0.03615101293469003,0.048132628029111446,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001 P_bal二分类先验CE=1，J及区间仅精确代数变换；无新bootstrap/fit。
N3,N3__,L0,P_bal,H,logistic,temperature,bacc,0.5868926844577007,0.5816213572740079,0.5916559740504514,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,H,logistic,temperature,auroc,0.6385973173385388,0.6308537816942578,0.6452542380497651,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,H,logistic,temperature,brier_two_class_sum,0.4709210377011607,0.46750971059822,0.4752006414291958,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,HB,logistic,mixture_diagnostic,ce_bits,0.9594781792065176,0.9548098853954118,0.9653309645546432,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,HB,logistic,mixture_diagnostic,J_bits,0.04052182079348243,0.03466903544535682,0.045190114604588216,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001 P_bal二分类先验CE=1，J及区间仅精确代数变换；无新bootstrap/fit。
N3,N3__,L0,P_bal,HB,logistic,mixture_diagnostic,bacc,0.5906127296802212,0.5861591586282564,0.594923367810437,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,HB,logistic,mixture_diagnostic,auroc,0.6364538396422184,0.6290614928346013,0.6426572870488488,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,HB,logistic,mixture_diagnostic,brier_two_class_sum,0.4724033324777645,0.4694060487092041,0.4761973691786838,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,HB,logistic,raw,ce_bits,0.9594308531892132,0.954923930061182,0.9650225455869824,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,HB,logistic,raw,J_bits,0.04056914681078683,0.034977454413017584,0.045076069938817964,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001 P_bal二分类先验CE=1，J及区间仅精确代数变换；无新bootstrap/fit。
N3,N3__,L0,P_bal,HB,logistic,raw,bacc,0.5906127296802212,0.5861591586282564,0.594923367810437,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,HB,logistic,raw,auroc,0.6364538396422184,0.6290614928346013,0.6426572870488488,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,HB,logistic,raw,brier_two_class_sum,0.4723702682200123,0.4694671169637029,0.4759752004092321,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,HB,logistic,temperature,ce_bits,0.9594781792065176,0.9548098853954118,0.9653309645546432,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,HB,logistic,temperature,J_bits,0.04052182079348243,0.03466903544535682,0.045190114604588216,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001 P_bal二分类先验CE=1，J及区间仅精确代数变换；无新bootstrap/fit。
N3,N3__,L0,P_bal,HB,logistic,temperature,bacc,0.5906127296802212,0.5861591586282564,0.594923367810437,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,HB,logistic,temperature,auroc,0.6364538396422184,0.6290614928346013,0.6426572870488488,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,HB,logistic,temperature,brier_two_class_sum,0.4724033324777645,0.4694060487092041,0.4761973691786838,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,HBP,logistic,mixture_diagnostic,ce_bits,0.9596257264577068,0.9546902513199162,0.9652037624627738,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,HBP,logistic,mixture_diagnostic,J_bits,0.04037427354229317,0.03479623753722616,0.04530974868008375,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001 P_bal二分类先验CE=1，J及区间仅精确代数变换；无新bootstrap/fit。
N3,N3__,L0,P_bal,HBP,logistic,mixture_diagnostic,bacc,0.5946131054356076,0.5895548264230801,0.5994201514100107,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,HBP,logistic,mixture_diagnostic,auroc,0.6360708444780485,0.6285333816482543,0.6429740499791701,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,HBP,logistic,mixture_diagnostic,brier_two_class_sum,0.4725099249511845,0.4693372441848369,0.4760985727486463,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,HBP,logistic,raw,ce_bits,0.9594788380130894,0.954095955101606,0.9655225503389177,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,HBP,logistic,raw,J_bits,0.04052116198691058,0.03447744966108235,0.04590404489839395,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001 P_bal二分类先验CE=1，J及区间仅精确代数变换；无新bootstrap/fit。
N3,N3__,L0,P_bal,HBP,logistic,raw,bacc,0.5946131054356076,0.5895548264230801,0.5994201514100107,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,HBP,logistic,raw,auroc,0.6360708444780485,0.6285333816482543,0.6429740499791701,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,HBP,logistic,raw,brier_two_class_sum,0.4723905924715475,0.4689781965501518,0.4762410241148681,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,HBP,logistic,temperature,ce_bits,0.9596257264577068,0.9546902513199162,0.9652037624627738,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,HBP,logistic,temperature,J_bits,0.04037427354229317,0.03479623753722616,0.04530974868008375,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001 P_bal二分类先验CE=1，J及区间仅精确代数变换；无新bootstrap/fit。
N3,N3__,L0,P_bal,HBP,logistic,temperature,bacc,0.5946131054356076,0.5895548264230801,0.5994201514100107,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,HBP,logistic,temperature,auroc,0.6360708444780485,0.6285333816482543,0.6429740499791701,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,HBP,logistic,temperature,brier_two_class_sum,0.4725099249511845,0.4693372441848369,0.4760985727486463,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,HP,logistic,mixture_diagnostic,ce_bits,0.957455431777726,0.9521341467673532,0.9635602520441472,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,HP,logistic,mixture_diagnostic,J_bits,0.04254456822227404,0.03643974795585281,0.047865853232646804,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001 P_bal二分类先验CE=1，J及区间仅精确代数变换；无新bootstrap/fit。
N3,N3__,L0,P_bal,HP,logistic,mixture_diagnostic,bacc,0.5948393998686197,0.5899790075852244,0.5995988556445804,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,HP,logistic,mixture_diagnostic,auroc,0.6393451375204948,0.6317940726254158,0.6462521287765361,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,HP,logistic,mixture_diagnostic,brier_two_class_sum,0.4711000575702177,0.4676493681973995,0.4750474337565563,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,HP,logistic,raw,ce_bits,0.9572910136310144,0.9519531010471052,0.9633130143974982,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,HP,logistic,raw,J_bits,0.04270898636898557,0.03668698560250183,0.04804689895289482,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001 P_bal二分类先验CE=1，J及区间仅精确代数变换；无新bootstrap/fit。
N3,N3__,L0,P_bal,HP,logistic,raw,bacc,0.5948393998686197,0.5899790075852244,0.5995988556445804,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,L0,P_bal,HP,logistic,raw,auroc,0.6393451375204948,0.6317940726254158,0.6462521287765361,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
