model,seed,fold,child,n_records,n,n_class1,auc,bacc,ce_bal_bits,j_bits
shared,11,0,7,1,996,200,0.4999842964824121,0.5025,1.001688003540039,-0.0016880035400390625
shared,11,0,12,1,992,197,0.4776234715704115,0.4954570124189892,1.0030832290649414,-0.0030832290649414062
shared,11,0,14,1,999,200,0.5105193992490613,0.5241989987484356,0.9997810125350952,0.00021898746490478516
shared,11,0,21,1,996,199,0.47436681525570135,0.48198331683511664,1.0052961111068726,-0.005296111106872559
shared,11,0,23,1,997,200,0.5008406524466751,0.5051474278544542,1.000647783279419,-0.0006477832794189453
shared,11,0,24,2,1991,399,0.48481048727346,0.4824710960819133,1.003448724746704,-0.0034487247467041016
shared,11,0,29,1,975,197,0.5044726162358252,0.4913646862317801,1.0031185150146484,-0.0031185150146484375
shared,11,0,30,1,1000,200,0.48651562499999995,0.479375,1.001595377922058,-0.0015953779220581055
shared,11,0,33,1,990,197,0.4707593729396176,0.4776950602031737,1.004040002822876,-0.0040400028228759766
shared,11,0,37,1,997,200,0.5076882057716436,0.49393036386449185,1.00010085105896,-0.00010085105895996094
shared,11,0,42,1,994,198,0.5031502208009745,0.5200941576569718,1.000198245048523,-0.00019824504852294922
shared,11,0,48,1,998,200,0.46568609022556395,0.4609147869674185,1.0057575702667236,-0.005757570266723633
shared,11,0,49,1,994,196,0.4730576441102756,0.4705961331901181,1.0033504962921143,-0.003350496292114258
shared,11,0,57,1,998,200,0.46622807017543855,0.4728132832080201,1.0028271675109863,-0.002827167510986328
shared,11,0,66,1,989,196,0.44102413979463156,0.4812421185372005,1.0071572065353394,-0.0071572065353393555
shared,11,1,5,1,997,200,0.43366373902133004,0.4517377666248431,1.0058984756469727,-0.005898475646972656
shared,11,1,8,1,995,200,0.49296855345911955,0.4865094339622641,1.000856637954712,-0.0008566379547119141
shared,11,1,10,1,999,200,0.4710012515644556,0.4798279098873592,1.0041437149047852,-0.004143714904785156
shared,11,1,11,1,1000,200,0.5072625,0.504375,1.0012216567993164,-0.0012216567993164062
shared,11,1,20,2,1996,399,0.4860068141549867,0.50853574135715,1.003788948059082,-0.0037889480590820312
shared,11,1,25,2,1970,393,0.5119086228400949,0.5065162215757364,1.0006345510482788,-0.0006345510482788086
shared,11,1,27,1,998,200,0.48295112781954885,0.5097932330827067,1.002397060394287,-0.0023970603942871094
shared,11,1,40,1,1000,200,0.471115625,0.48,1.0020087957382202,-0.002008795738220215
shared,11,1,43,1,996,199,0.5129158969250267,0.5058132570001829,1.001979947090149,-0.0019799470901489258
shared,11,1,45,2,1995,400,0.47904858934169275,0.46983150470219437,1.001878261566162,-0.0018782615661621094
shared,11,1,50,1,995,200,0.48267610062893085,0.5025314465408806,1.004432201385498,-0.004432201385498047
shared,11,1,56,1,996,200,0.4753611809045226,0.48634422110552766,1.0015805959701538,-0.0015805959701538086
shared,11,1,58,1,996,200,0.49432788944723616,0.4854020100502513,1.0012696981430054,-0.001269698143005371
shared,11,1,62,1,999,200,0.48526282853566965,0.4735888610763454,1.001352071762085,-0.001352071762084961
shared,11,1,69,1,991,197,0.49603626181130045,0.4971422726284699,1.0005557537078857,-0.0005557537078857422
shared,11,2,4,2,1995,400,0.4782813479623824,0.5015634796238244,1.0023943185806274,-0.0023943185806274414
shared,11,2,6,1,996,197,0.5240116135016486,0.528350793822227,0.9992613792419434,0.0007386207580566406
shared,11,2,9,1,594,88,0.48679482572763205,0.5165513833992095,1.005089521408081,-0.005089521408081055
shared,11,2,16,1,997,197,0.48861992385786807,0.492506345177665,1.0029668807983398,-0.0029668807983398438
shared,11,2,31,2,1989,400,0.47466016362492136,0.48803807426054124,1.0031778812408447,-0.0031778812408447266
shared,11,2,32,1,1000,200,0.4962781249999999,0.48750000000000004,1.0016748905181885,-0.0016748905181884766
