window_centre_s,bacc_mean,bacc_lo,bacc_hi,bacc_median,bacc_p25,bacc_p75,auc_mean,auc_lo,auc_hi,auc_median,auc_p25,auc_p75,ll_eeg_raw_mean,ll_eeg_raw_lo,ll_eeg_raw_hi,ll_eeg_raw_median,ll_eeg_raw_p25,ll_eeg_raw_p75,ll_eeg_mean,ll_eeg_lo,ll_eeg_hi,ll_eeg_median,ll_eeg_p25,ll_eeg_p75,ll_stack_mean,ll_stack_lo,ll_stack_hi,ll_stack_median,ll_stack_p25,ll_stack_p75,g_prior_raw_mean,g_prior_raw_lo,g_prior_raw_hi,g_prior_raw_median,g_prior_raw_p25,g_prior_raw_p75,g_prior_mean,g_prior_lo,g_prior_hi,g_prior_median,g_prior_p25,g_prior_p75,g_hist_mean,g_hist_lo,g_hist_hi,g_hist_median,g_hist_p25,g_hist_p75,ll_prior,ll_hist,bacc_hist,auc_hist
-0.16,0.5054605271130421,0.5004787030807387,0.510332745404475,0.5025502512562814,0.48833000699493667,0.5214267606823965,0.5068583066570413,0.5008703486475277,0.5125248852933293,0.5060795776224145,0.4880992844754708,0.5259733057270677,0.7192862300844711,0.7146768677155966,0.7228853963149214,0.7224725715446021,0.7190642064950772,0.7254523101302682,0.719167604936278,0.7144549464877787,0.7227783496585742,0.722312047907017,0.7197567212702873,0.7252509069772866,0.5172555548418796,0.49684437713689994,0.5473902527465175,0.49749937223856794,0.4950011748192323,0.500528924984778,-0.00016572040793958555,-0.000432636987805352,9.341898426108051e-05,-7.783851804343822e-05,-0.0008050238355677974,0.00043925239076569866,-4.709525974675231e-05,-0.0001346926195375744,2.6190361370952695e-05,1.2990610082197485e-05,-6.581687814388726e-05,8.996646093994976e-05,0.00028976514968923707,-3.183398206926066e-05,0.0007726927466198261,3.2011441540247265e-05,-8.647813517098646e-05,0.00013150400260963924,0.7191205096765314,0.5175453199915689,0.7550779123260478,0.8367999985016669
-0.14,0.5052244989553104,0.49996792116532,0.5100003709050377,0.505170972908977,0.49140622958530406,0.5240133286077744,0.5067047774668384,0.5004948131862998,0.5127326889293848,0.5069974874371859,0.48777346327597587,0.5281496062992126,0.7193020444093025,0.7146621311041667,0.7229203574745255,0.7224901305377932,0.7189254636158658,0.7253985356892808,0.719179451751304,0.7144577738313126,0.7227820956553607,0.7223340504653765,0.7197426126786953,0.7252493767223118,0.5172065128096961,0.49683132125722984,0.5472415167522023,0.4974617495240265,0.4950266642613913,0.5004766285045295,-0.0001815347327710447,-0.0004494759449477111,9.939936594668951e-05,-0.0001072850682766191,-0.0007528010914266137,0.0004277166289914369,-5.894207477294297e-05,-0.00014801683468419557,1.3318584613403077e-05,2.6296222555011184e-06,-6.802215764678543e-05,7.182977613617858e-05,0.0003388071818730527,-3.5182007928156324e-05,0.0009069532713064634,7.1496239018031815e-06,-0.00010790314852748839,0.0002009926872027501,0.7191205096765314,0.5175453199915689,0.7550779123260478,0.8367999985016669
-0.12000000000000001,0.5041679316480843,0.49887526849940567,0.5092377451957282,0.5030836205332849,0.4873635698123253,0.522244094488189,0.5062981338558458,0.49994283794023286,0.5127696939899009,0.5069711374439921,0.485802610487749,0.526979686979687,0.719315524803177,0.7146630202150512,0.7229252767874212,0.7223539792885428,0.7190745090599335,0.7253030988707088,0.719155192277961,0.7144291302403262,0.7227826733558186,0.7221913629022697,0.719654012506453,0.7252449947232567,0.517331437619775,0.4967907408358425,0.5475526468427143,0.4974423342909234,0.4950094739667166,0.5004986871490362,-0.00019501512664556168,-0.00045300879154967435,7.81958688123802e-05,-5.2486573688503846e-05,-0.0007770606277250902,0.0005501920597632548,-3.468260142965695e-05,-9.3962267641879e-05,1.9567544598906337e-05,7.600442389787965e-06,-9.370372722583564e-05,6.921608703869264e-05,0.00021388237179407357,-3.717620708451132e-06,0.0005223893915679153,4.898731882174712e-05,-0.00010408161839642327,0.00021557111113912342,0.7191205096765314,0.5175453199915689,0.7550779123260478,0.8367999985016669
-0.1,0.504283153866461,0.4993427958093698,0.5094405081990965,0.5056169982830897,0.4898989898989899,0.5189530091769694,0.5062995096077094,0.49992805550520764,0.5128125917052644,0.5070549362826674,0.48767223573090696,0.5251513984996291,0.7193205427400098,0.7146502701994949,0.7229748955878924,0.7224428442260851,0.7193942595955021,0.7251902849219095,0.7191484356542408,0.714428075718118,0.7227552864273824,0.7220803097109332,0.7196442757842187,0.7251988797612102,0.5172430381495795,0.4967943684625244,0.5473895130808946,0.4975082676230713,0.49493924811323114,0.5006268911440759,-0.00020003306347869695,-0.00045956586557121816,5.846839406615223e-05,-5.3387862133824626e-05,-0.0007595529185292493,0.000399133211802738,-2.792597770930639e-05,-0.00010863387174526524,5.205019107374626e-05,2.1347797945936442e-05,-0.00013422871298407468,9.473397448189758e-05,0.00030228184198957713,-3.0441963703884728e-06,0.0007661745437084462,5.0847638209949864e-05,-8.568916634371648e-05,0.00016347408174266498,0.7191205096765314,0.5175453199915689,0.7550779123260478,0.8367999985016669
-0.08000000000000002,0.5045397935064788,0.49937421832571677,0.5097703590173641,0.5054763349514563,0.490625,0.5215784215784216,0.5072250238482263,0.5012908032646125,0.5134486313383899,0.5085866402525847,0.48637234070459845,0.524562893081761,0.719313944410126,0.71464301040029,0.722917420986454,0.7223450896523327,0.7197381506118113,0.7251344525880428,0.7191654046419703,0.7144089130733672,0.722792506529478,0.7220313125275948,0.7197503861178282,0.7251032524468689,0.5172592323222582,0.4968082175859093,0.5474335575148661,0.49756916053827915,0.4949124373578726,0.5008260346526062,-0.0001934347335948218,-0.00045716560116448906,6.712349768861116e-05,-7.649313780466738e-05,-0.0007568692931259058,0.00040216189178932105,-4.489496543884307e-05,-0.00015407616623361323,6.078896480743102e-05,3.068812384188213e-05,-0.00014777788190134533,0.0001840302925961712,0.0002860876693107928,-4.474094479398232e-06,0.0007421146418724501,6.035808874044202e-05,-0.00010034110486378811,0.00012977234784450342,0.7191205096765314,0.5175453199915689,0.7550779123260478,0.8367999985016669
-0.06,0.5061645777266638,0.5010183733790983,0.5115663879547286,0.5050426265191366,0.48812500000000003,0.5227272727272727,0.5090296933677678,0.5033656578449449,0.515197990265361,0.5079865174383132,0.48713302702819306,0.5257711038961039,0.7193002369759979,0.7146175595192322,0.722878667294822,0.7221905619606758,0.719455760115122,0.7250658245516965,0.7191452294011768,0.7143848139271012,0.7227436757383866,0.7221236106290765,0.7196223275555369,0.725078004017646,0.5172882704173069,0.4967770153164834,0.5474893774263556,0.4974089399955455,0.49480300848578695,0.5006807898212885,-0.0001797272994664457,-0.0004677673113847663,9.678447655242641e-05,-4.1495507172251145e-05,-0.0006641244449568928,0.0006030398734115927,-2.4719724645540213e-05,-0.00016520946791827055,0.00011187796011752089,2.54558244270342e-05,-0.00022729767067308781,0.000269258099692804,0.0002570495742623394,3.752215586210613e-05,0.0005894053279291856,5.09167295696944e-05,-2.6541989720185732e-05,0.00013735304937168014,0.7191205096765314,0.5175453199915689,0.7550779123260478,0.8367999985016669
-0.04000000000000001,0.5086408470616962,0.5031647778662142,0.5143305307373454,0.5100444371296906,0.4957110505457466,0.5236539416867285,0.5121998557412759,0.5062155350321513,0.5185534943933134,0.5100308641975309,0.4920349333508438,0.530573631086627,0.7192600585306169,0.7146079019635103,0.72285122297533,0.7220356323280951,0.7196858649314757,0.7251973227354517,0.7190955250495735,0.7143766692148737,0.7227106973812455,0.7220801083799346,0.7193931380570989,0.7251193807411259,0.5173214139431472,0.4967588804656266,0.5476766135269353,0.49730962066576107,0.4948876185467611,0.500678809327234,-0.00013954885408581653,-0.00045302998713558413,0.00017013744768753272,1.3883401781433768e-05,-0.0008384445212563651,0.000907936312044888,2.498462695743e-05,-0.00015693876363018214,0.00020154000973066438,7.726672542240909e-05,-0.00041161067586226174,0.000446595228959179,0.00022390604842177926,5.9717077734215675e-05,0.000491364785698993,6.798948425945639e-05,-1.7256632135032035e-05,0.00027324604602524394,0.7191205096765314,0.5175453199915689,0.7550779123260478,0.8367999985016669
-0.020000000000000018,0.5123310503251236,0.5073401199863137,0.5173957578623292,0.5126737597997233,0.49779451115889095,0.5268472734870117,0.5136919925793085,0.5072494898561462,0.5203980426347374,0.5106045340861174,0.49336685908559696,0.5340241061855289,0.7192405939096501,0.71457810669309,0.7228189606274121,0.721939203721303,0.7191697804792324,0.7251030933143132,0.7190686794433221,0.7143699462811182,0.7226683596111494,0.7219513466816612,0.7193263299837162,0.725130357619336,0.5173197570308469,0.49677173486648074,0.5477075546030741,0.4972742268438912,0.49484203811021565,0.5006520780720928,-0.00012008423311878431,-0.00046298918341532445,0.00021378029272648693,-0.00011442449171028546,-0.0008374638430516113,0.0009832700407396144,5.1830233209244196e-05,-0.00015516349349600458,0.00025592440180030276,2.943905144792147e-05,-0.0003713913165632743,0.0007169222182036306,0.0002255629607221954,1.8696286839270877e-05,0.0005688606462264909,8.554552529765891e-05,-7.349289093050437e-05,0.00031457862643791135,0.7191205096765314,0.5175453199915689,0.7550779123260478,0.8367999985016669
0.0,0.512356179576253,0.5071664701700257,0.5174838000016295,0.5161238426685928,0.4968669684081243,0.5282294333356397,0.5143083752092322,0.5076641671760779,0.5212189587245469,0.5123329129886507,0.48997927188484663,0.5376782757331339,0.7192224327893917,0.7145103588908375,0.7228285569899248,0.7221148940337625,0.719300287937288,0.7251315306546741,0.7190263023324527,0.7143203104019193,0.7226431006714984,0.7223305369008308,0.7193175887493743,0.7249846572652178,0.5172991471030585,0.4967745999826728,0.5475757589858529,0.49721131768635213,0.4950027708035771,0.500616920784881,-0.00010192311286023481,-0.0004491245312642678,0.00024712570267120654,6.813836112673499e-06,-0.0011739146779837784,0.0010300407111326626,9.420734407864977e-05,-0.00010784534890735934,0.0002990546783601991,0.00012958534205331773,-0.0005785059647946955,0.000778618263200137,0.00024617288851058207,2.9545436475882512e-05,0.0005604940903966569,0.0001279231009073123,-0.0001400326018887177,0.0003984019960813212,0.7191205096765314,0.5175453199915689,0.7550779123260478,0.8367999985016669
0.01999999999999999,0.5122780975396063,0.5064072483617769,0.5180895912776136,0.5123021042566436,0.49491580254253587,0.5287656541894417,0.5143284363133218,0.5072076826101846,0.5214583291599612,0.5102040816326531,0.4959519821328866,0.5355571099407505,0.7191932388711904,0.7144379923058788,0.7228312020098984,0.7218823010132608,0.7192459667208075,0.7251302513341923,0.7190050061339023,0.7142752121697367,0.7226251152319144,0.7220750552507439,0.7195320421707947,0.7249744921155129,0.5173496234686074,0.496758639856679,0.5476773591173573,0.4971537731586864,0.4947054010984002,0.5006000907921608,-7.272919465902527e-05,-0.0004227047990904322,0.0002827432177298918,4.086825460158927e-05,-0.0010271844806637453,0.0009142388372801458,0.00011550354262894564,-0.00010443256816067277,0.0003326778882796669,0.00016583142422765818,-0.00048098132133567173,0.0007351202193470741,0.0001956965229615608,-7.59620611547677e-06,0.00045726333598507924,0.00019742962761726268,-0.0002516508524790795,0.0004911255622629951,0.7191205096765314,0.5175453199915689,0.7550779123260478,0.8367999985016669
