partition,metric,window_centre_s,children,spearman_block0_block1,mean_abs_diff,between_child_sd
early_late_halves,bacc,-0.16,73,0.10999012711341481,0.030841904022207465,0.021464049530293336
early_late_halves,bacc,-0.14,73,0.11828952239911147,0.03290511272975299,0.021896494298758257
early_late_halves,bacc,-0.12000000000000001,73,0.15522028878193267,0.03163111253209706,0.022273186587733473
early_late_halves,bacc,-0.1,73,0.10934221893126005,0.033100037169624855,0.02192973773443947
early_late_halves,bacc,-0.08000000000000002,73,0.09431691965938543,0.03268823113940529,0.02238116505567552
early_late_halves,bacc,-0.06,73,0.07296680241885722,0.03306459421307959,0.022651814237399977
early_late_halves,bacc,-0.04000000000000001,73,0.18934345304208317,0.03212837852003186,0.0245081207193285
early_late_halves,bacc,-0.020000000000000018,73,0.1237196100209799,0.03515511002279908,0.023019829445885074
early_late_halves,bacc,0.0,73,0.22574972232506485,0.02969630898558437,0.023322206035510818
early_late_halves,bacc,0.01999999999999999,73,0.3173207454029372,0.03175933078573424,0.025757992862607004
early_late_halves,bacc,0.03999999999999998,73,0.1943724546464273,0.03461189545144807,0.026355195280034004
early_late_halves,bacc,0.06,73,0.17089349623596203,0.034197744444057245,0.025581925369975417
early_late_halves,bacc,0.08000000000000002,73,0.2565407873627052,0.03379228696291208,0.02657510627246687
early_late_halves,bacc,0.09999999999999998,73,0.24213254350240657,0.030454317850537496,0.024142320106141056
early_late_halves,bacc,0.12,73,0.3966432185610268,0.03169571463760585,0.03199424913766376
early_late_halves,bacc,0.14,73,0.4130137990203619,0.033692012500362696,0.035607605363205334
early_late_halves,bacc,0.15999999999999998,73,0.5128964581019377,0.030415029826639697,0.03573943539764592
early_late_halves,bacc,0.18,73,0.39439096630877457,0.030624999819815594,0.03135464331191525
early_late_halves,bacc,0.2,73,0.15611501912871778,0.033315455859856555,0.02409361299188897
early_late_halves,bacc,0.21999999999999997,73,0.24879674194742696,0.030600001128084402,0.025942338815933753
early_late_halves,bacc,0.24,73,0.19912378131556216,0.040046418711639865,0.03020374172265841
early_late_halves,bacc,0.26,73,0.42906948043934356,0.03391573885973873,0.03174540212658702
early_late_halves,bacc,0.27999999999999997,73,0.1851166234727879,0.037548228066941046,0.02910372881134161
early_late_halves,bacc,0.3,73,0.23593113661606818,0.03914201640491753,0.030513586841072474
early_late_halves,bacc,0.32,73,0.28742441071208197,0.036357872037560905,0.02984161221786824
early_late_halves,bacc,0.34,73,0.20119091694434166,0.037008554441566845,0.027032742741775917
early_late_halves,bacc,0.36000000000000004,73,0.08971985684314453,0.03579550927602144,0.024641970758312273
early_late_halves,bacc,0.37999999999999995,73,0.06037887202270765,0.030869524384769517,0.020248073659186877
early_late_halves,bacc,0.39999999999999997,73,0.24015796618536348,0.0327248453898481,0.026122696600522164
early_late_halves,bacc,0.42,73,0.15642354683450574,0.03341881183816975,0.02510905439049525
early_late_halves,bacc,0.44,73,0.16407503393804765,0.0358140098073179,0.02582988031130198
early_late_halves,bacc,0.46,73,0.3264531654942614,0.031708654719224655,0.029366355071448205
early_late_halves,bacc,0.48000000000000004,73,0.27144267555226465,0.03279369821413243,0.028820280520108776
early_late_halves,bacc,0.49999999999999994,73,0.2489201530297421,0.0326558498186529,0.027259756032364583
early_late_halves,bacc,0.52,73,0.2296371714179934,0.03277571422672418,0.027047573712510976
early_late_halves,bacc,0.54,73,0.32019005306676546,0.03194145894459648,0.02826062042680166
early_late_halves,bacc,0.56,73,0.32046772800197465,0.031048262122491784,0.02929645419732028
early_late_halves,bacc,0.5800000000000001,73,0.29760582500308536,0.029473467541658027,0.02564566903418793
early_late_halves,bacc,0.6000000000000001,73,0.06475996544489696,0.03650807947722823,0.02435837243860781
early_late_halves,auc,-0.16,73,0.1936319881525361,0.03375163742284126,0.025330242695142075
early_late_halves,auc,-0.14,73,0.20912007898309273,0.036104242708829316,0.02692202641286045
early_late_halves,auc,-0.12000000000000001,73,0.2201036653091448,0.03730811060462798,0.027677121636046246
early_late_halves,auc,-0.1,73,0.16009502653338273,0.03839141982483364,0.0277480229901087
early_late_halves,auc,-0.08000000000000002,73,0.09838948537578676,0.039394039839182556,0.026762859883215424
early_late_halves,auc,-0.06,73,0.10733678884363818,0.037951633951105054,0.02644647168404587
early_late_halves,auc,-0.04000000000000001,73,0.1741947426878934,0.03634437092922406,0.02758602026622734
early_late_halves,auc,-0.020000000000000018,73,0.27428113044551405,0.03560888791355658,0.029414187573790034
early_late_halves,auc,0.0,73,0.32679254597062823,0.03627967032228882,0.03107504459480929
early_late_halves,auc,0.01999999999999999,73,0.3729791435270888,0.03692452858986774,0.03205676741646925
early_late_halves,auc,0.03999999999999998,73,0.345766999876589,0.03636575635414316,0.03179581718291269
early_late_halves,auc,0.06,73,0.27202887819326177,0.03844422786652141,0.030881557652906608
early_late_halves,auc,0.08000000000000002,73,0.2369801308157473,0.03931285992481772,0.02952444616468112
early_late_halves,auc,0.09999999999999998,73,0.338115512773047,0.033669769634271075,0.030557984881806062
early_late_halves,auc,0.12,73,0.4655683080340615,0.035105472384590844,0.04228322638202901
early_late_halves,auc,0.14,73,0.5995310378872024,0.0352451163415075,0.04745008439684197
early_late_halves,auc,0.15999999999999998,73,0.6421695668271011,0.0343002054831253,0.04886481491342877
early_late_halves,auc,0.18,73,0.626619770455387,0.031698778525500015,0.043346533157359764
early_late_halves,auc,0.2,73,0.2940886091571024,0.03503162526415141,0.03149164553447405
early_late_halves,auc,0.21999999999999997,73,0.168147599654449,0.037888968219374965,0.0315639084675331
early_late_halves,auc,0.24,73,0.3453967666296434,0.041908866749603625,0.04025532826361939
early_late_halves,auc,0.26,73,0.4104035542391708,0.042133881905130795,0.04037433126105481
early_late_halves,auc,0.27999999999999997,73,0.3886832037516969,0.04362467708656494,0.03963255573555072
early_late_halves,auc,0.3,73,0.3271627792175738,0.044516994687054036,0.03847555286989104
early_late_halves,auc,0.32,73,0.28048253733185247,0.04561221128546904,0.03721647495761394
early_late_halves,auc,0.34,73,0.18786252005430093,0.04547560656956088,0.03347296554216127
early_late_halves,auc,0.36000000000000004,73,-0.05991608046402568,0.045120970257852104,0.026261924381475198
early_late_halves,auc,0.37999999999999995,73,0.05683080340614588,0.03750125904079845,0.02544685475060927
early_late_halves,auc,0.39999999999999997,73,0.20270270270270277,0.037882535958321105,0.03190646337906064
early_late_halves,auc,0.42,73,0.19131803035912628,0.040242977302415966,0.03260949477170184
early_late_halves,auc,0.44,73,0.18255584351474768,0.040303937581110505,0.03251792422278761
early_late_halves,auc,0.46,73,0.17937800814513147,0.041379515607251054,0.03392913326197864
early_late_halves,auc,0.48000000000000004,73,0.20637418240157968,0.03997847996489916,0.034948169784468436
early_late_halves,auc,0.49999999999999994,73,0.2611069974083673,0.03893547413455504,0.03530616756568902
early_late_halves,auc,0.52,73,0.32019005306676546,0.0365628333153355,0.03683771335386495
early_late_halves,auc,0.54,73,0.3452733555473282,0.03651212757067289,0.03688453500768909
early_late_halves,auc,0.56,73,0.37612612612612617,0.03551698141812086,0.03490525743306248
early_late_halves,auc,0.5800000000000001,73,0.3640318400592374,0.036231788665374395,0.03317866354310689
early_late_halves,auc,0.6000000000000001,73,0.17231272368258674,0.03990483980859656,0.03085335254305256
early_late_halves,g_hist,-0.16,73,0.11859805010489943,0.0004975329886793089,0.0017755288074731786
early_late_halves,g_hist,-0.14,73,0.20973713439466865,0.0005577776180332081,0.0020372556853174655
early_late_halves,g_hist,-0.12000000000000001,73,0.23913982475626316,0.0005551805179678808,0.0010983555156866853
early_late_halves,g_hist,-0.1,73,0.21396396396396403,0.000512729931023115,0.0016745673667637958
early_late_halves,g_hist,-0.08000000000000002,73,0.19714920399851912,0.00043577977635575205,0.0016271683458652588
early_late_halves,g_hist,-0.06,73,0.011878316672837223,0.0003815418176153085,0.0011928497642061649
early_late_halves,g_hist,-0.04000000000000001,73,0.161884487226953,0.00044993325455492257,0.0009439094032481532
early_late_halves,g_hist,-0.020000000000000018,73,0.23497470072812543,0.0005521156997084273,0.0012493267442054545
early_late_halves,g_hist,0.0,73,0.3255584351474763,0.0006732000817526147,0.0011784453704259538
early_late_halves,g_hist,0.01999999999999999,73,0.32302850796001487,0.0008544928932323842,0.0010264897052225804
early_late_halves,g_hist,0.03999999999999998,73,0.34444033074170066,0.0007951639177660813,0.0011213399652879993
early_late_halves,g_hist,0.06,73,0.21492039985190672,0.000523501175213013,0.0015393582145604933
early_late_halves,g_hist,0.08000000000000002,73,0.13738738738738743,0.000634072178249508,0.00209179132719128
early_late_halves,g_hist,0.09999999999999998,73,-0.07941503146982601,0.000958789464780308,0.002003472177137509
early_late_halves,g_hist,0.12,73,0.3807231889423671,0.00044265857567352243,0.0015449982949742704
early_late_halves,g_hist,0.14,73,0.3808774527952611,0.0006694665024167808,0.0019726805295629405
early_late_halves,g_hist,0.15999999999999998,73,0.45060471430334453,0.0008331019602709607,0.002327644543543211
early_late_halves,g_hist,0.18,73,0.32083796124892017,0.0005478659958505502,0.0005854447637323546
early_late_halves,g_hist,0.2,73,0.091786992471924,0.00044854212635114115,0.00043810933853519033
early_late_halves,g_hist,0.21999999999999997,73,0.29958040232012845,0.0003870152271767056,0.0013520653185740516
early_late_halves,g_hist,0.24,73,0.3009687769961743,0.001274307538574683,0.0023250490857858164
early_late_halves,g_hist,0.26,73,0.18520918178452428,0.0018170243299548165,0.0014662265894678321
early_late_halves,g_hist,0.27999999999999997,73,0.29263852893989883,0.002309415904760699,0.0028654390696493744
early_late_halves,g_hist,0.3,73,0.2384302110329508,0.0021831928292290253,0.0030153782354746497
early_late_halves,g_hist,0.32,73,0.19711835122794027,0.00210026749066505,0.0030821214577646167
early_late_halves,g_hist,0.34,73,0.11430951499444651,0.0008893226419124553,0.0027496481199782625
early_late_halves,g_hist,0.36000000000000004,73,0.019498951005800323,0.0005383217211092354,0.0018071329720963172
early_late_halves,g_hist,0.37999999999999995,73,0.1850857707022091,0.0006083638834892117,0.0019187599000277517
early_late_halves,g_hist,0.39999999999999997,73,0.1940947797112181,0.00040495061915674926,0.0015892300755910584
early_late_halves,g_hist,0.42,73,0.18422189312600276,0.00045615059521312754,0.001192159793324773
early_late_halves,g_hist,0.44,73,0.13260520794767372,0.0006189787085340905,0.000866636841229307
early_late_halves,g_hist,0.46,73,0.13035295569542146,0.0006853129499572084,0.001142687299338792
early_late_halves,g_hist,0.48000000000000004,73,0.1956991237813156,0.000700485161903319,0.0012218036682031658
early_late_halves,g_hist,0.49999999999999994,73,0.2186535850919413,0.0006940764532542128,0.0012680570206696237
early_late_halves,g_hist,0.52,73,0.357676169320005,0.0007073804562982985,0.0012421063508497767
early_late_halves,g_hist,0.54,73,0.22164630383808467,0.0010210600715280405,0.002591402240354153
early_late_halves,g_hist,0.56,73,0.2383685054917932,0.0010633519825023862,0.000945949359854598
early_late_halves,g_hist,0.5800000000000001,73,0.24506355670739235,0.0010925887880404847,0.0015326596811856877
early_late_halves,g_hist,0.6000000000000001,73,0.13343823275330127,0.0009889212972646097,0.0012908190431737245
odd_even_blocks,bacc,-0.16,73,-0.09132420091324202,0.04164269219984919,0.02340124010446884
odd_even_blocks,bacc,-0.14,73,-0.11045291867209678,0.0433330181946178,0.023366496470927887
odd_even_blocks,bacc,-0.12000000000000001,73,-0.15713316055781815,0.05142060999960494,0.026986589349866266
odd_even_blocks,bacc,-0.1,73,-0.2097988399358263,0.055056576696462335,0.027450370584193782
odd_even_blocks,bacc,-0.08000000000000002,73,-0.027057879797605832,0.04714925675530984,0.027039422345705322
odd_even_blocks,bacc,-0.06,73,0.11791928915216587,0.04106187736445998,0.02803671811431888
odd_even_blocks,bacc,-0.04000000000000001,73,0.13044551400715787,0.04042995793685413,0.029643518752009157
odd_even_blocks,bacc,-0.020000000000000018,73,0.10477600888559793,0.03815145324887207,0.027497629019069436
odd_even_blocks,bacc,0.0,73,0.14417499691472296,0.03758540033257641,0.027221094118010557
odd_even_blocks,bacc,0.01999999999999999,73,-0.005769468098235222,0.0459981490834689,0.028966561285376675
odd_even_blocks,bacc,0.03999999999999998,73,-0.014778477107244234,0.04503946953575572,0.030535142169746288
odd_even_blocks,bacc,0.06,73,0.09502653338269779,0.040649073249959616,0.029775596484996378
odd_even_blocks,bacc,0.08000000000000002,73,0.0034555103048253735,0.046021545803304316,0.028809263707698447
odd_even_blocks,bacc,0.09999999999999998,73,0.13701715414044183,0.03824407857188007,0.02545188130888632
odd_even_blocks,bacc,0.12,73,0.39445267184993216,0.03700136194459045,0.03676073601272411
odd_even_blocks,bacc,0.14,73,0.4379242255954585,0.03975730177090287,0.040811570222288
odd_even_blocks,bacc,0.15999999999999998,73,0.4784993096781677,0.04076066138130896,0.0403631609534176
odd_even_blocks,bacc,0.18,73,0.3281192151055165,0.0429170367910581,0.03484134831470343
odd_even_blocks,bacc,0.2,73,-0.060625694187338035,0.04855500858602565,0.028696104744825052
odd_even_blocks,bacc,0.21999999999999997,73,0.03955325188201901,0.047185509474569266,0.03023677347607743
odd_even_blocks,bacc,0.24,73,0.37442922374429227,0.0379470508548418,0.034755197914570504
odd_even_blocks,bacc,0.26,73,0.37001727755152414,0.04158300168069724,0.03609142238182656
odd_even_blocks,bacc,0.27999999999999997,73,0.32025175860792304,0.0393079092305745,0.03556179170241672
odd_even_blocks,bacc,0.3,73,0.39056522275700367,0.03862862105536866,0.03496025594954048
odd_even_blocks,bacc,0.32,73,0.4527027027027028,0.03561361850689281,0.03614587513599026
odd_even_blocks,bacc,0.34,73,0.33009379242255954,0.037768588906642975,0.033008433989762664
odd_even_blocks,bacc,0.36000000000000004,73,0.1561767246698754,0.03674201596891653,0.027564064619516705
odd_even_blocks,bacc,0.37999999999999995,73,-0.015364679748241395,0.04514796111485864,0.027270540169510624
odd_even_blocks,bacc,0.39999999999999997,73,0.23469702579291624,0.03893903215238047,0.031937473982250136
odd_even_blocks,bacc,0.42,73,0.14738368505491795,0.04226742185155855,0.03177592946854215
odd_even_blocks,bacc,0.44,73,0.2277242996421079,0.03909850760315879,0.030210854133163576
odd_even_blocks,bacc,0.46,73,0.1532765642354684,0.04261770472706347,0.033053696350525005
odd_even_blocks,bacc,0.48000000000000004,73,0.21967172652104164,0.044071565764816,0.03339680320501495
odd_even_blocks,bacc,0.49999999999999994,73,0.08774527952610146,0.04579600807825942,0.030772023541070025
odd_even_blocks,bacc,0.52,73,0.11051462421325438,0.043291922026793474,0.03142633550110721
odd_even_blocks,bacc,0.54,73,0.22533494798081746,0.04020556694017443,0.033946772661770416
odd_even_blocks,bacc,0.56,73,0.22979143527088736,0.0394547817034834,0.03557737599150595
odd_even_blocks,bacc,0.5800000000000001,73,0.12418240157966187,0.03802814285081694,0.03002531072883408
odd_even_blocks,bacc,0.6000000000000001,73,0.07120819449586575,0.03763855703302714,0.026731404572739623
odd_even_blocks,auc,-0.16,73,-0.06571640133283971,0.047393549418152325,0.028142598590122584
odd_even_blocks,auc,-0.14,73,-0.07997038134024437,0.05167127982931524,0.029249493540156043
odd_even_blocks,auc,-0.12000000000000001,73,-0.13106256941873382,0.05743307417615541,0.031240057294926588
odd_even_blocks,auc,-0.1,73,-0.0626311242749599,0.05763538260324815,0.03236211091630776
odd_even_blocks,auc,-0.08000000000000002,73,-0.03143897321979514,0.056032321236573535,0.03192098936600889
odd_even_blocks,auc,-0.06,73,0.028322843391336547,0.05194766977536101,0.0317361966781727
odd_even_blocks,auc,-0.04000000000000001,73,0.1281007034431692,0.04729311199571517,0.03296518390385106
odd_even_blocks,auc,-0.020000000000000018,73,0.21205109218807852,0.044390831715363094,0.03442244143973146
odd_even_blocks,auc,0.0,73,0.22726150808342588,0.04489389189263358,0.03486415125142239
odd_even_blocks,auc,0.01999999999999999,73,0.14855609033691228,0.050052075864059006,0.03598392873616187
odd_even_blocks,auc,0.03999999999999998,73,0.12661977045538692,0.049435632556100124,0.035564291656776145
odd_even_blocks,auc,0.06,73,0.10147476243366656,0.04941647439927836,0.03457587452143242
odd_even_blocks,auc,0.08000000000000002,73,0.0503208688140195,0.05068031991616769,0.03394013452970131
odd_even_blocks,auc,0.09999999999999998,73,0.13368505491793164,0.045538254020713036,0.03239212573538322
odd_even_blocks,auc,0.12,73,0.3471553745526349,0.04764894701958364,0.045982338835345186
odd_even_blocks,auc,0.14,73,0.4877205973096385,0.04802503422525402,0.0522556483586316
odd_even_blocks,auc,0.15999999999999998,73,0.5493644329260768,0.04875096167645476,0.054225267566314475
odd_even_blocks,auc,0.18,73,0.3931877082562015,0.05289351477447788,0.04726550163327458
odd_even_blocks,auc,0.2,73,0.041034184869801316,0.054000033328939004,0.03621676480634516
odd_even_blocks,auc,0.21999999999999997,73,0.11427866222386773,0.05055094485168843,0.03499894938201514
odd_even_blocks,auc,0.24,73,0.3993274096013823,0.04322393658288318,0.044785759270205554
odd_even_blocks,auc,0.26,73,0.46492039985190675,0.04325196907784263,0.04691556526238411
odd_even_blocks,auc,0.27999999999999997,73,0.4948784400839196,0.04251853141358348,0.04733505444487295
odd_even_blocks,auc,0.3,73,0.5127730470196225,0.041767881059357616,0.04515854966727821
odd_even_blocks,auc,0.32,73,0.4587498457361472,0.042011645943591566,0.04301967547338883
odd_even_blocks,auc,0.34,73,0.30633715907688513,0.045520844777758536,0.038607365544505834
odd_even_blocks,auc,0.36000000000000004,73,-0.044212020239417504,0.051678064510077885,0.030356588278823243
odd_even_blocks,auc,0.37999999999999995,73,0.008947303467851416,0.05136717896734279,0.031785935577533946
odd_even_blocks,auc,0.39999999999999997,73,0.17036899913612247,0.053277666405687624,0.03770559055616049
odd_even_blocks,auc,0.42,73,0.18005676909786503,0.0488859007990962,0.03720729400598313
odd_even_blocks,auc,0.44,73,0.17832901394545234,0.0452493048410979,0.036102698997161044
odd_even_blocks,auc,0.46,73,0.19060841663581396,0.044833303887107975,0.036855037567785916
odd_even_blocks,auc,0.48000000000000004,73,0.20390596075527587,0.04900371430252042,0.03852194242117575
odd_even_blocks,auc,0.49999999999999994,73,0.20588053807231896,0.05131600508704673,0.03854282650657755
odd_even_blocks,auc,0.52,73,0.19918548685671975,0.05117467914680299,0.04088320951852076
odd_even_blocks,auc,0.54,73,0.23759718622732323,0.04732633984471963,0.041591225074327075
odd_even_blocks,auc,0.56,73,0.23386400098728868,0.04451242441566832,0.04092247136875278
odd_even_blocks,auc,0.5800000000000001,73,0.20279526101443912,0.04494615083988015,0.038243407408032865
odd_even_blocks,auc,0.6000000000000001,73,0.19881525360977423,0.04293608035576156,0.03574936168973335
odd_even_blocks,g_hist,-0.16,73,-0.027150438109342222,0.000611837081098361,0.0021505723686211942
odd_even_blocks,g_hist,-0.14,73,-0.04467481179809948,0.0007156408845252018,0.0024528750756919377
odd_even_blocks,g_hist,-0.12000000000000001,73,0.0335678143897322,0.0006770301753611488,0.0016297581703229131
odd_even_blocks,g_hist,-0.1,73,-0.09508823892385537,0.000704835226447149,0.0021051109928365793
odd_even_blocks,g_hist,-0.08000000000000002,73,0.026687646550660252,0.0005692884916631078,0.002018682343765551
odd_even_blocks,g_hist,-0.06,73,-0.22423793656670374,0.0005160607727378419,0.001562827625369734
odd_even_blocks,g_hist,-0.04000000000000001,73,-0.11239664321856105,0.0006117167275975055,0.0012016514511857847
odd_even_blocks,g_hist,-0.020000000000000018,73,0.026872763174133042,0.0007165711873278769,0.0014903721971371018
odd_even_blocks,g_hist,0.0,73,0.1328828828828829,0.0008290437115947135,0.001364753309054201
odd_even_blocks,g_hist,0.01999999999999999,73,0.1425089473034679,0.000986941169255846,0.0011824781820296024
odd_even_blocks,g_hist,0.03999999999999998,73,0.16117487350364068,0.0008534307184400629,0.0013375558084216337
odd_even_blocks,g_hist,0.06,73,0.054424287300999644,0.0005426070909370814,0.0018384204886476609
odd_even_blocks,g_hist,0.08000000000000002,73,-0.0038257435517709496,0.0007823908681398093,0.002601003934683239
odd_even_blocks,g_hist,0.09999999999999998,73,0.09246575342465756,0.001068835616114273,0.002601951137701395
odd_even_blocks,g_hist,0.12,73,0.14253980007404665,0.0005995669911949263,0.0018351507323499908
odd_even_blocks,g_hist,0.14,73,0.10301740096260648,0.0010404102236134245,0.0027526151364169723
odd_even_blocks,g_hist,0.15999999999999998,73,0.2214303344440331,0.0011571298707083208,0.003070648688408418
odd_even_blocks,g_hist,0.18,73,0.2002344810563989,0.0006943355692273383,0.0006949954970261961
odd_even_blocks,g_hist,0.2,73,-0.13146365543625818,0.0006340561598990597,0.0007934779289673785
odd_even_blocks,g_hist,0.21999999999999997,73,-0.0979266938171048,0.00046390650896044024,0.001604791414928017
odd_even_blocks,g_hist,0.24,73,0.18989880291250155,0.001687674211270326,0.002936856120013299
odd_even_blocks,g_hist,0.26,73,0.2152597803282735,0.0020754264988626244,0.0016823987200111582
odd_even_blocks,g_hist,0.27999999999999997,73,0.35304825373318527,0.0025243420434573807,0.0032273537498879803
odd_even_blocks,g_hist,0.3,73,0.41611131679624835,0.0021848062674397813,0.0035069472753458
odd_even_blocks,g_hist,0.32,73,0.37569418733802307,0.0018898459977910677,0.0035304650661139533
odd_even_blocks,g_hist,0.34,73,0.2152289275576947,0.0010324316967521836,0.003309795244448845
odd_even_blocks,g_hist,0.36000000000000004,73,-0.03470936690114773,0.000613184433502775,0.0022633745912744893
odd_even_blocks,g_hist,0.37999999999999995,73,0.0035789213871405654,0.0006819462584362794,0.002394312697851633
odd_even_blocks,g_hist,0.39999999999999997,73,-0.016105146242132547,0.0005148862863124712,0.00187244684904278
odd_even_blocks,g_hist,0.42,73,0.04322473158089597,0.0006458179072299934,0.0014029539270505082
odd_even_blocks,g_hist,0.44,73,-0.07099222510181415,0.0008611396636014699,0.0010341526309790754
odd_even_blocks,g_hist,0.46,73,-0.00672590398617796,0.0009165959313313548,0.0013181376472064799
odd_even_blocks,g_hist,0.48000000000000004,73,0.02030112304084907,0.0009904940881602835,0.0014232457831747914
odd_even_blocks,g_hist,0.49999999999999994,73,0.063988646180427,0.0009395870603536792,0.0014216362334560399
odd_even_blocks,g_hist,0.52,73,0.06790694804393435,0.0009906228951135718,0.0014124364128670383
odd_even_blocks,g_hist,0.54,73,0.09672343576453167,0.0013249554285118498,0.0032655316896731796
odd_even_blocks,g_hist,0.56,73,0.039738368505491804,0.0013343605020582825,0.0011444149999343435
odd_even_blocks,g_hist,0.5800000000000001,73,0.04976551894360114,0.0013319572384526215,0.0017019938083366014
odd_even_blocks,g_hist,0.6000000000000001,73,0.11387757620634335,0.0011018590270997794,0.0015556013818195063
