partition,window_centre_s,directions,children,auc_mean,auc_lo,auc_hi
early_late_halves,0.44,146,73,0.5131344328705124,0.5064058406007036,0.519675280873727
early_late_halves,0.46,146,73,0.5116289751259281,0.5050599521078455,0.5183711528242475
early_late_halves,0.48000000000000004,146,73,0.5111097998151826,0.5046169578586576,0.5176668786550928
early_late_halves,0.49999999999999994,146,73,0.5133647272446141,0.5071627886970713,0.5196700291417904
early_late_halves,0.52,146,73,0.5134495170124549,0.5066663119158779,0.5201749580226902
early_late_halves,0.54,146,73,0.5139227012058641,0.5075030554737198,0.5210600298481664
early_late_halves,0.56,146,73,0.5130450125585493,0.5065602920255081,0.5208125059859637
early_late_halves,0.5800000000000001,146,73,0.5110362261458166,0.5045226765132369,0.5186305724764974
early_late_halves,0.6000000000000001,146,73,0.5109729742348061,0.5046300819071159,0.5180330714575548
odd_even_blocks,-0.16,146,73,0.5059450900768613,0.498028892502949,0.5135519464628233
odd_even_blocks,-0.14,146,73,0.507155161158135,0.4990626085195116,0.5152235541277894
odd_even_blocks,-0.12000000000000001,146,73,0.5056422429320306,0.497985550006079,0.5135626020277
odd_even_blocks,-0.1,146,73,0.5047218049500274,0.49715210372326485,0.5125382570417838
odd_even_blocks,-0.08000000000000002,146,73,0.5058791985605571,0.49751454225941255,0.5146076561120263
odd_even_blocks,-0.06,146,73,0.5093224191249199,0.5008159398992564,0.5176593589884707
odd_even_blocks,-0.04000000000000001,146,73,0.5090717712018716,0.5004711954950377,0.5169993578627865
odd_even_blocks,-0.020000000000000018,146,73,0.5072919674690413,0.49960495385138115,0.5147501956575576
odd_even_blocks,0.0,146,73,0.5037437131592492,0.4961705135409779,0.5111831050279378
odd_even_blocks,0.01999999999999999,146,73,0.5005839315289022,0.49226067298820847,0.5089450875088933
odd_even_blocks,0.03999999999999998,146,73,0.5011626567407109,0.4926850351767864,0.5095866243121459
odd_even_blocks,0.06,146,73,0.500818022559058,0.49288579067788396,0.5083742593869771
odd_even_blocks,0.08000000000000002,146,73,0.5019584677156236,0.49473436645290914,0.5091082943726497
odd_even_blocks,0.09999999999999998,146,73,0.5073746110822289,0.500137310688937,0.5144324233016486
odd_even_blocks,0.12,146,73,0.5207250240627078,0.5120105227971239,0.5297074081896815
odd_even_blocks,0.14,146,73,0.5364579715780998,0.5267379079742858,0.546811977419614
odd_even_blocks,0.15999999999999998,146,73,0.5423160773391305,0.5323830760493371,0.5532625677040183
odd_even_blocks,0.18,146,73,0.5383476895050792,0.5288826454162491,0.5483719013854085
odd_even_blocks,0.2,146,73,0.5291527769885469,0.5201715772110185,0.5384742170328326
odd_even_blocks,0.21999999999999997,146,73,0.5197285518623368,0.51082469318385,0.5286051979819658
odd_even_blocks,0.24,146,73,0.5218414740453234,0.5124802814470906,0.5311534888076088
odd_even_blocks,0.26,146,73,0.5267852890241237,0.5168447554592964,0.5371788058515142
odd_even_blocks,0.27999999999999997,146,73,0.5291514512920172,0.518606062505176,0.5395076284367225
odd_even_blocks,0.3,146,73,0.5235186224010634,0.5132534765078778,0.5337479830204038
odd_even_blocks,0.32,146,73,0.5180823586151966,0.5084724700077813,0.527807499212797
odd_even_blocks,0.34,146,73,0.515924203256991,0.5068952625650262,0.5251202840366576
odd_even_blocks,0.36000000000000004,146,73,0.516884129406804,0.5088620385937681,0.5246979521720748
odd_even_blocks,0.37999999999999995,146,73,0.5190907489570994,0.5112373976529911,0.5269486123737449
odd_even_blocks,0.39999999999999997,146,73,0.5207561662951073,0.5125373767593558,0.52910535323669
odd_even_blocks,0.42,146,73,0.5197257542213884,0.5113564154697385,0.528506264556291
odd_even_blocks,0.44,146,73,0.5173088655860922,0.5093457724700621,0.525362664468491
odd_even_blocks,0.46,146,73,0.5184658170667353,0.5109294961014407,0.5264582603612855
odd_even_blocks,0.48000000000000004,146,73,0.5167625877223575,0.5096218246243605,0.5247243582415918
odd_even_blocks,0.49999999999999994,146,73,0.5159678976351678,0.5083119449811936,0.5238894434518626
odd_even_blocks,0.52,146,73,0.5178436341462409,0.5097192117026652,0.5260598726173692
odd_even_blocks,0.54,146,73,0.5180764344231962,0.5097384194299593,0.5267861600443502
odd_even_blocks,0.56,146,73,0.5180966424621857,0.5098485719417343,0.5271089255831805
odd_even_blocks,0.5800000000000001,146,73,0.5162174585663867,0.5082958616221412,0.5252088307827831
odd_even_blocks,0.6000000000000001,146,73,0.5153308988213242,0.5079565054505077,0.5237913292987325
