model,seed,fold,child,n_records,n,n_class1,auc,bacc,ce_bal_bits,j_bits
shared,11,2,24,1,966,191,0.6840297247086641,0.614791420368181,0.9467592239379883,0.05324077606201172
shared,11,2,26,1,999,200,0.47879849812265335,0.5000125156445557,1.2718662023544312,-0.27186620235443115
shared,11,2,28,2,1000,201,0.5207566672270687,0.5116314547413122,1.0087777376174927,-0.008777737617492676
shared,11,2,45,2,1029,188,0.5067200900650188,0.49425709009031804,1.0130014419555664,-0.013001441955566406
shared,11,3,0,1,998,149,0.46091335246361687,0.44594904388107603,1.015411138534546,-0.015411138534545898
shared,11,3,5,1,999,150,0.5244091087553985,0.5188339222614841,1.0166435241699219,-0.016643524169921875
shared,11,3,8,1,182,26,0.4375,0.4326923076923077,1.0506068468093872,-0.05060684680938721
shared,11,3,12,1,999,199,0.5468435929648241,0.5446702261306533,0.9969521760940552,0.0030478239059448242
shared,11,3,18,1,630,122,0.7927504195172326,0.6916548341293405,0.9156495928764343,0.08435040712356567
shared,11,3,29,1,349,68,0.5680604982206405,0.5580646849487125,0.9912279844284058,0.008772015571594238
shared,11,3,31,1,999,200,0.5489924906132666,0.5291332916145182,0.9978830814361572,0.0021169185638427734
shared,11,3,39,2,1000,203,0.49300949991037823,0.49348233214455683,1.0132570266723633,-0.013257026672363281
shared,11,3,41,1,999,200,0.5707415519399248,0.5509793491864832,0.9907220602035522,0.009277939796447754
shared,11,4,6,1,999,150,0.507911268158618,0.5068433451118963,1.0012990236282349,-0.0012990236282348633
shared,11,4,9,1,998,150,0.5696108490566038,0.4988207547169811,1.070390224456787,-0.07039022445678711
shared,11,4,11,9,4311,864,0.48621318591582585,0.49166394691035686,1.013492226600647,-0.013492226600646973
shared,11,4,13,1,999,200,0.5176314142678348,0.5059355444305382,1.0020954608917236,-0.002095460891723633
shared,11,4,16,1,998,199,0.5403613813749599,0.5230155785183741,1.00091552734375,-0.00091552734375
shared,11,4,23,3,1500,278,0.49307215438778274,0.5001618999399499,1.003455400466919,-0.0034554004669189453
shared,11,4,25,1,665,128,0.48311656191806324,0.4976286080074488,1.0191278457641602,-0.019127845764160156
shared,11,4,27,2,1000,190,0.5516309291747887,0.5345029239766081,0.9954601526260376,0.004539847373962402
shared,11,4,35,1,998,199,0.7718473468720322,0.6149458179508305,0.9384729862213135,0.06152701377868652
shared,22,0,4,1,998,150,0.5605385220125786,0.5498899371069181,0.9930770993232727,0.006922900676727295
shared,22,0,6,1,999,150,0.526352571652925,0.5307773851590106,1.0091862678527832,-0.009186267852783203
shared,22,0,12,1,999,199,0.5712688442211056,0.5494189698492462,0.9899137020111084,0.010086297988891602
shared,22,0,16,1,998,199,0.5631945711033264,0.5355500908799316,0.9915786385536194,0.008421361446380615
shared,22,0,20,1,999,200,0.856354818523154,0.7873560700876095,0.798048734664917,0.201951265335083
shared,22,0,21,2,1000,202,0.5680755105585746,0.5539777661976724,0.9927545189857483,0.007245481014251709
shared,22,0,25,1,665,128,0.4972212523277467,0.5028733123836127,1.06563138961792,-0.06563138961791992
shared,22,0,29,1,349,68,0.6200544274649361,0.5829757169771823,0.9803382158279419,0.019661784172058105
shared,22,0,37,2,917,193,0.5308876993101079,0.5159662783041823,1.0173084735870361,-0.017308473587036133
shared,22,0,44,1,999,200,0.4866270337922403,0.4853535669586984,1.0379713773727417,-0.0379713773727417
shared,22,1,1,1,215,36,0.43490068280571076,0.41503724394785846,1.0663559436798096,-0.06635594367980957
shared,22,1,2,1,998,150,0.46060927672955976,0.47827830188679243,1.0066717863082886,-0.006671786308288574
shared,22,1,3,1,998,149,0.5447783021478091,0.5536201294851424,0.9966977834701538,0.0033022165298461914
shared,22,1,8,1,182,26,0.4490877712031558,0.41025641025641024,1.0158342123031616,-0.01583421230316162
shared,22,1,18,1,630,122,0.7771234026074609,0.6481541241771008,0.9463385939598083,0.05366140604019165
shared,22,1,27,2,1000,190,0.5639831059129305,0.5485055230669266,0.9947180151939392,0.005281984806060791
shared,22,1,28,2,1000,201,0.5155200219179448,0.5098942085567157,1.000031590461731,-3.159046173095703e-05
shared,22,1,36,1,999,200,0.5592334167709637,0.5465707133917397,0.9960609674453735,0.003939032554626465
shared,22,1,40,2,1000,175,0.5065593073593073,0.5081385281385282,1.0013937950134277,-0.0013937950134277344
shared,22,2,9,1,998,150,0.018934748427672978,0.4994103773584906,3.1273910999298096,-2.1273910999298096
shared,22,2,10,8,3902,711,0.5079374524253119,0.5089340140453041,1.0778398513793945,-0.07783985137939453
shared,22,2,11,9,4311,864,0.5079965872094898,0.5114683057731361,1.0580034255981445,-0.05800342559814453
shared,22,2,14,1,395,66,0.5431979368149581,0.5583264253477019,1.015031099319458,-0.015031099319458008
shared,22,2,23,3,1500,278,0.4191059590952443,0.4344687915788482,1.1074724197387695,-0.10747241973876953
shared,22,2,38,2,1000,191,0.5100020062257715,0.5050349795170821,1.0168626308441162,-0.01686263084411621
shared,22,2,39,2,1000,203,0.4664598154409083,0.46508767483976243,1.0502954721450806,-0.050295472145080566
shared,22,2,42,1,500,109,0.5019122926394332,0.4908960792134963,1.0633163452148438,-0.06331634521484375
shared,22,2,45,2,1029,188,0.5422685759101373,0.5415380625901283,1.0111171007156372,-0.011117100715637207
shared,22,3,5,1,999,150,0.5232234000785237,0.5341696113074205,1.0169668197631836,-0.016966819763183594
shared,22,3,13,1,999,200,0.5044367959949938,0.49591989987484353,1.0074307918548584,-0.0074307918548583984
shared,22,3,31,1,999,200,0.4933917396745932,0.5028566958698373,1.013101577758789,-0.013101577758789062
shared,22,3,32,1,999,200,0.49933041301627035,0.5034762202753442,1.0104608535766602,-0.010460853576660156
shared,22,3,33,2,1000,211,0.5231110230119114,0.5134281200631912,1.0008482933044434,-0.0008482933044433594
shared,22,3,34,1,999,199,0.6154742462311558,0.594733040201005,0.9772069454193115,0.022793054580688477
shared,22,3,35,1,998,199,0.7696523921233199,0.7174608964723492,0.9567552804946899,0.04324471950531006
shared,22,3,41,1,999,200,0.5007071339173967,0.4790957446808511,1.010615587234497,-0.01061558723449707
shared,22,3,43,1,500,69,0.5137025454790006,0.4920306668011702,1.0035984516143799,-0.003598451614379883
shared,22,4,0,1,998,149,0.4746681844412297,0.4823163453253334,1.0139415264129639,-0.013941526412963867
shared,22,4,7,1,152,20,0.6382575757575758,0.6060606060606061,0.9661523699760437,0.0338476300239563
shared,22,4,15,1,998,200,0.5170895989974937,0.5168859649122808,1.0178534984588623,-0.017853498458862305
shared,22,4,17,1,323,54,0.5601679746661159,0.5397907200881178,0.9886522889137268,0.011347711086273193
shared,22,4,19,1,998,200,0.5264536340852131,0.5244110275689223,1.0034480094909668,-0.003448009490966797
shared,22,4,22,2,1000,199,0.4734471358038633,0.5092472349261915,1.067236065864563,-0.06723606586456299
shared,22,4,24,1,966,191,0.6535416314811687,0.603121094409728,0.9732002019882202,0.026799798011779785
shared,22,4,26,1,999,200,0.5549030037546934,0.5289486858573217,0.9973481893539429,0.002651810646057129
shared,22,4,30,1,999,199,0.5279177135678392,0.5082443467336684,1.001805305480957,-0.0018053054809570312
shared,33,0,0,1,998,149,0.4930158654872293,0.5144741938798902,1.0041937828063965,-0.004193782806396484
shared,33,0,11,9,4311,864,0.49097477409234014,0.4971578546562228,1.0147370100021362,-0.01473701000213623
shared,33,0,18,1,630,122,0.6582225377565509,0.5455014844455919,0.9946867227554321,0.005313277244567871
shared,33,0,21,2,1000,202,0.5421846695947791,0.5305466636889253,1.0025532245635986,-0.002553224563598633
shared,33,0,23,3,1500,278,0.5390164137102756,0.5204494342333008,0.9975458979606628,0.002454102039337158
shared,33,0,24,1,966,191,0.6425975342003039,0.6122276642459044,0.9907419085502625,0.009258091449737549
shared,33,0,26,1,999,200,0.42856382978723406,0.5006508135168961,1.031045913696289,-0.031045913696289062
shared,33,0,27,2,1000,190,0.5470012995451592,0.5502923976608187,0.9955281019210815,0.004471898078918457
shared,33,0,36,1,999,200,0.6546526908635796,0.6085231539424281,0.9709146022796631,0.029085397720336914
shared,33,0,42,1,500,109,0.4916703817546165,0.48088880546235246,1.0232117176055908,-0.02321171760559082
shared,33,1,3,1,998,149,0.5121145287389033,0.504015778531395,0.9999934434890747,6.556510925292969e-06
shared,33,1,12,1,999,199,0.523787688442211,0.5222204773869347,1.0028643608093262,-0.002864360809326172
shared,33,1,16,1,998,199,0.489437173351111,0.5098081144143747,1.041532039642334,-0.041532039642333984
shared,33,1,20,1,999,200,0.7515644555694617,0.5745369211514393,0.9705470204353333,0.029452979564666748
shared,33,1,29,1,349,68,0.470352731840067,0.5046839020305631,1.046515941619873,-0.04651594161987305
shared,33,1,32,1,999,200,0.5045431789737171,0.4983979974968711,0.9982906579971313,0.0017093420028686523
shared,33,1,38,2,1000,191,0.4911175971886952,0.5052582530303716,1.0090409517288208,-0.0090409517288208
shared,33,1,41,1,999,200,0.5259949937421777,0.5215300375469336,0.9995213150978088,0.0004786849021911621
shared,33,1,45,2,1029,188,0.5053096617501961,0.47886887444025605,1.0100476741790771,-0.010047674179077148
shared,33,2,1,1,215,36,0.3649130974549969,0.37096523898199874,1.8743592500686646,-0.8743592500686646
shared,33,2,4,1,998,150,0.5337224842767296,0.5070754716981132,1.0146763324737549,-0.014676332473754883
shared,33,2,8,1,182,26,0.3900394477317555,0.4198717948717948,1.4214478731155396,-0.42144787311553955
shared,33,2,15,1,998,200,0.5403226817042606,0.5281265664160402,1.0139161348342896,-0.01391613483428955
shared,33,2,19,1,998,200,0.5221365914786968,0.5077694235588972,1.020897388458252,-0.020897388458251953
shared,33,2,22,2,1000,199,0.5108093526308195,0.5121644426878462,1.065659761428833,-0.06565976142883301
shared,33,2,39,2,1000,203,0.469550222200246,0.48716245032171135,1.0812242031097412,-0.08122420310974121
shared,33,2,43,1,500,69,0.48693634621204485,0.4720400820471435,1.0908727645874023,-0.09087276458740234
shared,33,2,44,1,999,200,0.540941802252816,0.5478347934918648,1.0743097066879272,-0.07430970668792725
shared,33,3,2,1,998,150,0.4638089622641509,0.4669889937106918,1.0044763088226318,-0.004476308822631836
shared,33,3,5,1,999,150,0.49085198272477426,0.4891166077738516,1.0170385837554932,-0.017038583755493164
shared,33,3,6,1,999,150,0.5174047899489596,0.5272673733804476,0.9980318546295166,0.0019681453704833984
shared,33,3,7,1,152,20,0.406060606060606,0.4393939393939394,1.0341026782989502,-0.034102678298950195
shared,33,3,9,1,998,150,0.7263522012578617,0.49764150943396224,1.031506896018982,-0.031506896018981934
shared,33,3,31,1,999,200,0.5308823529411764,0.5072872340425532,0.9982960224151611,0.0017039775848388672
shared,33,3,33,2,1000,211,0.49514953838021614,0.5118273175595721,1.0037128925323486,-0.003712892532348633
shared,33,3,37,2,917,193,0.49711948587295685,0.5095683164915695,1.011793613433838,-0.01179361343383789
shared,33,3,40,2,1000,175,0.5635116883116883,0.5339393939393939,0.9903367757797241,0.009663224220275879
shared,33,4,10,8,3902,711,0.5002159731064999,0.5049449026159633,1.036646842956543,-0.03664684295654297
shared,33,4,13,1,999,200,0.5109762202753442,0.4971026282853567,1.0069193840026855,-0.006919384002685547
shared,33,4,14,1,395,66,0.4351109883024777,0.43697614442295296,1.0544400215148926,-0.05444002151489258
shared,33,4,17,1,323,54,0.5446440864656479,0.5137684152554041,1.0076031684875488,-0.007603168487548828
shared,33,4,25,1,665,128,0.47611149906890127,0.46949196927374304,1.0428242683410645,-0.04282426834106445
shared,33,4,28,2,1000,201,0.5079608216738585,0.5044520825160804,1.007859230041504,-0.007859230041503906
shared,33,4,30,1,999,199,0.4963379396984925,0.5022832914572865,1.0260521173477173,-0.026052117347717285
shared,33,4,34,1,999,199,0.5045791457286432,0.5018090452261307,1.0476104021072388,-0.04761040210723877
shared,33,4,35,1,998,199,0.5001383639096609,0.5059339249438682,1.0326006412506104,-0.03260064125061035
