bias_b_minus_a_uv,bias_b_minus_a_uv_bootstrap_valid,bias_b_minus_a_uv_ci_high,bias_b_minus_a_uv_ci_low,cohort_label,condition,difference_sd_uv,icc_a1,icc_a1_bootstrap_valid,icc_a1_ci_high,icc_a1_ci_low,loa_high_uv,loa_low_uv,n_candidates,pearson_r,pearson_r_bootstrap_valid,pearson_r_ci_high,pearson_r_ci_low,rmse_uv,sampling,split,status,support,variant
0.14682339864905744,2000,0.7687156379331487,-0.38564177086610885,HA,code2_minus_code1,2.1893972246273687,0.4331274316888338,2000,0.5752556733281825,0.27050613625750153,4.4380419589187,-4.144395161620586,56,0.4548523489694475,2000,0.6391261663180224,0.2772526546690734,2.1747229280753855,balanced_per_code,alternating_30s_blocks,estimated_within_acquisition_only,variant_available,hp01_avg18_matched
0.12186488435881343,2000,0.5745576683152804,-0.3627777144656952,HA,code2_minus_code1,1.6946817835564232,0.5688772268283403,2000,0.7547797629500437,0.018725499938371474,3.4434411801294025,-3.199711411411776,49,0.596570946835485,2000,0.820174789387528,0.01959765854835846,1.6817212157811474,balanced_per_code,alternating_30s_blocks,estimated_within_acquisition_only,variant_available,hp01_frontoposterior100
0.017693191851911746,2000,0.4863073551076232,-0.4411869014907553,HA,code2_minus_code1,1.725589625806624,0.3191849443573379,2000,0.5860685367589072,-0.007944771490327662,3.3998488584328945,-3.3644624747290712,46,0.32010469118503626,2000,0.5992201972043734,-0.007849520700748326,1.706821864236588,balanced_per_code,alternating_30s_blocks,estimated_within_acquisition_only,variant_available,hp01_scalp100
0.08259117557921371,2000,0.481204116397088,-0.3394221777714223,HA,code2_minus_code1,1.4390711909636804,0.4028257586544354,2000,0.6245595697317871,0.1165831049158011,2.9031707098680273,-2.7379883587096,46,0.40032960513784377,2000,0.6348910488370983,0.11724189081289281,1.4257373765332249,balanced_per_code,alternating_30s_blocks,estimated_within_acquisition_only,all_variants_common,hp01_avg20
0.09873488707795186,2000,0.5018420070031245,-0.33521108524594334,HA,code2_minus_code1,1.466451530002577,0.3493592844292362,2000,0.5520483001569343,0.09161460218897037,2.972979885883003,-2.7755101117270993,46,0.3463598813234285,2000,0.5686553336057247,0.09245445977895489,1.4537809672033166,balanced_per_code,alternating_30s_blocks,estimated_within_acquisition_only,all_variants_common,hp05_avg20_matched
0.13806637511432218,2000,0.5592501702919321,-0.293915962462555,HA,code2_minus_code1,1.486161285202905,0.46535243502939816,2000,0.6481928186894712,0.2000039910090171,3.050942494112016,-2.7748097438833716,46,0.4632833062796027,2000,0.6575323662156228,0.20160868113754155,1.4763885016185638,balanced_per_code,alternating_30s_blocks,estimated_within_acquisition_only,all_variants_common,hp01_avg18_matched
0.047387448640275574,2000,0.5255867603504849,-0.4490071294876286,HA,code2_minus_code1,1.6414334044869578,0.22714860273833176,2000,0.4826983632561513,-0.08044126947959913,3.264596921434713,-3.1698220241541617,46,0.22783293285811526,2000,0.4958419412491334,-0.08178652177266915,1.6241851414781825,balanced_per_code,alternating_30s_blocks,estimated_within_acquisition_only,all_variants_common,hp01_frontoposterior100
0.017693191851911746,2000,0.5228539665188328,-0.5172357732566407,HA,code2_minus_code1,1.725589625806624,0.3191849443573379,2000,0.5671639021211523,0.012626613720991524,3.3998488584328945,-3.3644624747290712,46,0.32010469118503626,2000,0.585818929977482,0.012796998886933197,1.706821864236588,balanced_per_code,alternating_30s_blocks,estimated_within_acquisition_only,all_variants_common,hp01_scalp100
-0.3125434230142581,2000,-0.008095394118463398,-0.619215357710306,HA,code1,1.1928563437912334,0.7756927953979211,2000,0.851696114861691,0.6537453250653306,2.025455010816559,-2.6505418568450754,55,0.7887076322269714,2000,0.8772890554575618,0.6703505297569763,1.222586857993866,all_accepted,early_late,estimated_within_acquisition_only,variant_available,hp01_avg20
-0.19433528053615434,2000,0.029733469618049038,-0.4083963219191593,HA,code1,0.8341274539316545,0.81024756669794,2000,0.8735334046295842,0.7034589996859675,1.4405545291698885,-1.8292250902421974,55,0.8167540189585109,2000,0.8832176315237088,0.7213926834969249,0.8490491577705013,all_accepted,early_late,estimated_within_acquisition_only,variant_available,hp05_avg20_matched
