kind,seed,fold,centre_s,auc_base,auc_occluded,drop,group,n_channels
time,11,1,0.39999999999999997,0.5631610445176364,0.5669957329576402,-0.003834688440003786,,
time,11,1,0.44,0.5631610445176364,0.5632424842633126,-8.143974567620393e-05,,
time,11,1,0.48000000000000004,0.5631610445176364,0.5628923057253691,0.0002687387922672979,,
time,11,1,0.52,0.5631610445176364,0.5634777569250962,-0.0003167124074597849,,
time,11,1,0.56,0.5631610445176364,0.5613355613704294,0.0018254831472069855,,
space,11,1,,0.5631610445176364,0.5549017990833873,0.008259245434249052,band_0_0-4,5.0
space,11,1,,0.5631610445176364,0.5610577991364714,0.00210324538116502,band_1_5-9,5.0
space,11,1,,0.5631610445176364,0.5542552156370354,0.008905828880600986,band_2_10-14,5.0
space,11,1,,0.5631610445176364,0.5583819027054269,0.004779141812209509,band_3_15-19,5.0
time,11,2,-0.16,0.5654074117290886,0.5654921136292989,-8.470190021026003e-05,,
time,11,2,-0.12000000000000001,0.5654074117290886,0.5656675840366338,-0.00026017230754515897,,
time,11,2,-0.08000000000000002,0.5654074117290886,0.5660423125041633,-0.0006349007750746649,,
time,11,2,-0.04000000000000001,0.5654074117290886,0.566968736424625,-0.0015613246955363813,,
time,11,2,0.0,0.5654074117290886,0.5620730210752304,0.00333439065385821,,
time,11,2,0.03999999999999998,0.5654074117290886,0.5525524443003405,0.012854967428748143,,
time,11,2,0.08000000000000002,0.5654074117290886,0.5587011500013854,0.006706261727703167,,
time,11,2,0.12,0.5654074117290886,0.5518454062085658,0.01356200552052278,,
time,11,2,0.15999999999999998,0.5654074117290886,0.539079815581649,0.026327596147439625,,
time,11,2,0.2,0.5654074117290886,0.5560507896689443,0.009356622060144315,,
time,11,2,0.24,0.5654074117290886,0.5607179695603287,0.004689442168759883,,
time,11,2,0.27999999999999997,0.5654074117290886,0.5486475078980575,0.016759903831031098,,
time,11,2,0.32,0.5654074117290886,0.5597604320929175,0.005646979636171112,,
time,11,2,0.36000000000000004,0.5654074117290886,0.5647110304680346,0.0006963812610539799,,
time,11,2,0.39999999999999997,0.5654074117290886,0.5606253187910005,0.004782092938088067,,
time,11,2,0.44,0.5654074117290886,0.562895242710173,0.0025121690189156,,
time,11,2,0.48000000000000004,0.5654074117290886,0.5652631140315262,0.00014429769756241217,,
time,11,2,0.52,0.5654074117290886,0.5665686112855071,-0.0011611995564184685,,
time,11,2,0.56,0.5654074117290886,0.5659126606063717,-0.0005052488772830932,,
space,11,2,,0.5654074117290886,0.5607702349903272,0.004637176738761406,band_0_0-4,5.0
space,11,2,,0.5654074117290886,0.5538441532516842,0.011563258477404359,band_1_5-9,5.0
space,11,2,,0.5654074117290886,0.5624077465704341,0.002999665158654463,band_2_10-14,5.0
space,11,2,,0.5654074117290886,0.5610207252592218,0.004386686469866841,band_3_15-19,5.0
time,11,3,-0.16,0.5478931930392255,0.5474257960501012,0.0004673969891242358,,
time,11,3,-0.12000000000000001,0.5478931930392255,0.5485440685432147,-0.0006508755039892344,,
time,11,3,-0.08000000000000002,0.5478931930392255,0.5484969700236989,-0.0006037769844734475,,
time,11,3,-0.04000000000000001,0.5478931930392255,0.547129046395721,0.0007641466435044375,,
time,11,3,0.0,0.5478931930392255,0.5498960527060363,-0.0020028596668107967,,
time,11,3,0.03999999999999998,0.5478931930392255,0.5468498718007961,0.0010433212384293178,,
time,11,3,0.08000000000000002,0.5478931930392255,0.5485270059342706,-0.0006338128950451605,,
time,11,3,0.12,0.5478931930392255,0.5401815318722518,0.007711661166973638,,
time,11,3,0.15999999999999998,0.5478931930392255,0.5205833135234055,0.02730987951581998,,
time,11,3,0.2,0.5478931930392255,0.5272621746719355,0.020631018367289977,,
time,11,3,0.24,0.5478931930392255,0.5382453408833147,0.009647852155910797,,
time,11,3,0.27999999999999997,0.5478931930392255,0.5366635135704644,0.011229679468761078,,
time,11,3,0.32,0.5478931930392255,0.5456521182509099,0.002241074788315589,,
time,11,3,0.36000000000000004,0.5478931930392255,0.5473313177530968,0.0005618752861286103,,
time,11,3,0.39999999999999997,0.5478931930392255,0.5438552502763548,0.004037942762870617,,
time,11,3,0.44,0.5478931930392255,0.5459185995137839,0.0019745935254416036,,
time,11,3,0.48000000000000004,0.5478931930392255,0.5473357014830996,0.0005574915561258331,,
time,11,3,0.52,0.5478931930392255,0.5465284028068633,0.0013647902323621341,,
time,11,3,0.56,0.5478931930392255,0.5470699048455401,0.0008232881936853786,,
space,11,3,,0.5478931930392255,0.5473641328007373,0.0005290602384881993,band_0_0-4,5.0
space,11,3,,0.5478931930392255,0.5444899050245452,0.0034032880146802613,band_1_5-9,5.0
space,11,3,,0.5478931930392255,0.5427983154231438,0.005094877616081628,band_2_10-14,5.0
space,11,3,,0.5478931930392255,0.5448365915465866,0.0030566014926388663,band_3_15-19,5.0
time,11,4,-0.16,0.5466968574514175,0.5460672253084902,0.0006296321429273277,,
time,11,4,-0.12000000000000001,0.5466968574514175,0.5472343166131205,-0.0005374591617030022,,
time,11,4,-0.08000000000000002,0.5466968574514175,0.5493998767205218,-0.002703019269104323,,
time,11,4,-0.04000000000000001,0.5466968574514175,0.548261763502614,-0.001564906051196524,,
time,11,4,0.0,0.5466968574514175,0.5459533695198775,0.0007434879315399989,,
time,11,4,0.03999999999999998,0.5466968574514175,0.5417337360422172,0.0049631214092002995,,
time,11,4,0.08000000000000002,0.5466968574514175,0.5454584630939482,0.001238394357469308,,
time,11,4,0.12,0.5466968574514175,0.5386759779388723,0.008020879512545154,,
time,11,4,0.15999999999999998,0.5466968574514175,0.5267770275421687,0.019919829909248787,,
time,11,4,0.2,0.5466968574514175,0.5370083323587199,0.009688525092697575,,
time,11,4,0.24,0.5466968574514175,0.5394532482764335,0.0072436091749840115,,
time,11,4,0.27999999999999997,0.5466968574514175,0.5348728908936012,0.011823966557816257,,
time,11,4,0.32,0.5466968574514175,0.5458986734207296,0.0007981840306878762,,
time,11,4,0.36000000000000004,0.5466968574514175,0.5481003592869815,-0.001403501835564036,,
time,11,4,0.39999999999999997,0.5466968574514175,0.5448868188377549,0.001810038613662579,,
time,11,4,0.44,0.5466968574514175,0.5473750975619309,-0.0006782401105134284,,
time,11,4,0.48000000000000004,0.5466968574514175,0.548285679428371,-0.001588821976953536,,
time,11,4,0.52,0.5466968574514175,0.5442335526539183,0.002463304797499233,,
time,11,4,0.56,0.5466968574514175,0.5419983406854135,0.004698516766003968,,
space,11,4,,0.5466968574514175,0.5448215182641044,0.0018753391873130854,band_0_0-4,5.0
space,11,4,,0.5466968574514175,0.542583760089331,0.004113097362086537,band_1_5-9,5.0
space,11,4,,0.5466968574514175,0.5427940316940878,0.0039028257573296976,band_2_10-14,5.0
space,11,4,,0.5466968574514175,0.5462053449319025,0.0004915125195149583,band_3_15-19,5.0
time,22,0,-0.16,0.5603465039285725,0.5598613326039804,0.0004851713245921374,,
time,22,0,-0.12000000000000001,0.5603465039285725,0.5612563060148444,-0.0009098020862718936,,
time,22,0,-0.08000000000000002,0.5603465039285725,0.5605297052823824,-0.000183201353809892,,
time,22,0,-0.04000000000000001,0.5603465039285725,0.5573219024632723,0.0030246014653002584,,
time,22,0,0.0,0.5603465039285725,0.5620126920573433,-0.0016661881287707292,,
time,22,0,0.03999999999999998,0.5603465039285725,0.5587185648936159,0.0016279390349566158,,
time,22,0,0.08000000000000002,0.5603465039285725,0.558061753112321,0.0022847508162515684,,
time,22,0,0.12,0.5603465039285725,0.5489192702294082,0.011427233699164319,,
time,22,0,0.15999999999999998,0.5603465039285725,0.5327576139108849,0.027588890017687606,,
time,22,0,0.2,0.5603465039285725,0.5423622487057246,0.017984255222847967,,
time,22,0,0.24,0.5603465039285725,0.5454206038328557,0.014925900095716815,,
time,22,0,0.27999999999999997,0.5603465039285725,0.5372561389028395,0.02309036502573303,,
time,22,0,0.32,0.5603465039285725,0.5517899066675166,0.008556597261055954,,
time,22,0,0.36000000000000004,0.5603465039285725,0.5604491062837453,-0.00010260235517278726,,
time,22,0,0.39999999999999997,0.5603465039285725,0.559305944466806,0.0010405594617665104,,
time,22,0,0.44,0.5603465039285725,0.5584423667110108,0.0019041372175617743,,
time,22,0,0.48000000000000004,0.5603465039285725,0.559833429030148,0.0005130748984245592,,
time,22,0,0.52,0.5603465039285725,0.5590131386178006,0.0013333653107719945,,
time,22,0,0.56,0.5603465039285725,0.5580253864623711,0.00232111746620145,,
space,22,0,,0.5603465039285725,0.5611540843235848,-0.0008075803950122751,band_0_0-4,5.0
space,22,0,,0.5603465039285725,0.5527273631077433,0.007619140820829262,band_1_5-9,5.0
space,22,0,,0.5603465039285725,0.5525948336064341,0.007751670322138415,band_2_10-14,5.0
space,22,0,,0.5603465039285725,0.5555146483051884,0.004831855623384174,band_3_15-19,5.0
time,22,1,-0.16,0.5634225450801341,0.563771616022284,-0.000349070942149865,,
time,22,1,-0.12000000000000001,0.5634225450801341,0.5645115381537202,-0.0010889930735861197,,
time,22,1,-0.08000000000000002,0.5634225450801341,0.5630760083357148,0.00034653674441931237,,
time,22,1,-0.04000000000000001,0.5634225450801341,0.5636443389934401,-0.00022179391330601206,,
time,22,1,0.0,0.5634225450801341,0.560691296116645,0.0027312489634890857,,
time,22,1,0.03999999999999998,0.5634225450801341,0.5555801817614766,0.007842363318657508,,
time,22,1,0.08000000000000002,0.5634225450801341,0.559566139529468,0.003856405550666131,,
time,22,1,0.12,0.5634225450801341,0.5526420577106548,0.010780487369479341,,
time,22,1,0.15999999999999998,0.5634225450801341,0.5339324585333147,0.029490086546819394,,
time,22,1,0.2,0.5634225450801341,0.5486363139037784,0.01478623117635569,,
time,22,1,0.24,0.5634225450801341,0.5578887270698711,0.005533818010262981,,
time,22,1,0.27999999999999997,0.5634225450801341,0.544915117683749,0.018507427396385112,,
time,22,1,0.32,0.5634225450801341,0.5513523791614557,0.012070165918678377,,
time,22,1,0.36000000000000004,0.5634225450801341,0.5630369885716637,0.00038555650847038603,,
time,22,1,0.39999999999999997,0.5634225450801341,0.5642406159815135,-0.0008180709013794196,,
time,22,1,0.44,0.5634225450801341,0.5625392332810097,0.0008833117991243755,,
time,22,1,0.48000000000000004,0.5634225450801341,0.5629786173807086,0.0004439276994254726,,
time,22,1,0.52,0.5634225450801341,0.5642458658933275,-0.0008233208131933623,,
time,22,1,0.56,0.5634225450801341,0.564148900910393,-0.000726355830258929,,
space,22,1,,0.5634225450801341,0.5587589004613792,0.004663644618754903,band_0_0-4,5.0
space,22,1,,0.5634225450801341,0.555896259660374,0.0075262854197600815,band_1_5-9,5.0
space,22,1,,0.5634225450801341,0.5547058104710563,0.008716734609077847,band_2_10-14,5.0
space,22,1,,0.5634225450801341,0.5607287555769271,0.002693789503206978,band_3_15-19,5.0
time,22,2,-0.16,0.5686822999696521,0.5686269010183483,5.5398951303797794e-05,,
time,22,2,-0.12000000000000001,0.5686822999696521,0.5686222955397078,6.000442994436028e-05,,
time,22,2,-0.08000000000000002,0.5686822999696521,0.568038022218459,0.0006442777511931341,,
time,22,2,-0.04000000000000001,0.5686822999696521,0.568926542888621,-0.0002442429189688511,,
time,22,2,0.0,0.5686822999696521,0.5668770936783407,0.001805206291311423,,
time,22,2,0.03999999999999998,0.5686822999696521,0.5592474762625292,0.009434823707122897,,
time,22,2,0.08000000000000002,0.5686822999696521,0.5614421361879278,0.007240163781724318,,
time,22,2,0.12,0.5686822999696521,0.5515228524273348,0.017159447542317352,,
time,22,2,0.15999999999999998,0.5686822999696521,0.5390806572980559,0.029601642671596262,,
time,22,2,0.2,0.5686822999696521,0.5577040854777783,0.010978214491873861,,
time,22,2,0.24,0.5686822999696521,0.5658871272930168,0.0027951726766353158,,
time,22,2,0.27999999999999997,0.5686822999696521,0.5521689490292284,0.01651335094042372,,
time,22,2,0.32,0.5686822999696521,0.5665248505226367,0.002157449447015458,,
time,22,2,0.36000000000000004,0.5686822999696521,0.566570189876898,0.002112110092754138,,
time,22,2,0.39999999999999997,0.5686822999696521,0.5626241177274862,0.0060581822421659215,,
time,22,2,0.44,0.5686822999696521,0.564935648426237,0.003746651543415136,,
time,22,2,0.48000000000000004,0.5686822999696521,0.5667829834424293,0.0018993165272228607,,
time,22,2,0.52,0.5686822999696521,0.5665155268597163,0.002166773109935849,,
time,22,2,0.56,0.5686822999696521,0.5670137467982098,0.0016685531714423218,,
space,22,2,,0.5686822999696521,0.5602163305613408,0.008465969408311347,band_0_0-4,5.0
space,22,2,,0.5686822999696521,0.5646813724801455,0.004000927489506645,band_1_5-9,5.0
space,22,2,,0.5686822999696521,0.555568555595848,0.013113744373804193,band_2_10-14,5.0
space,22,2,,0.5686822999696521,0.5642032903426171,0.004479009627035069,band_3_15-19,5.0
time,22,3,-0.16,0.550615090411412,0.5511611200551257,-0.0005460296437137524,,
time,22,3,-0.12000000000000001,0.550615090411412,0.5521843209477121,-0.0015692305363000925,,
time,22,3,-0.08000000000000002,0.550615090411412,0.5517316781468704,-0.0011165877354584186,,
time,22,3,-0.04000000000000001,0.550615090411412,0.5517917711409074,-0.001176680729495394,,
time,22,3,0.0,0.550615090411412,0.5478190150212573,0.0027960753901546953,,
time,22,3,0.03999999999999998,0.550615090411412,0.5409008813987496,0.0097142090126624,,
time,22,3,0.08000000000000002,0.550615090411412,0.5483853507347022,0.0022297396767098077,,
time,22,3,0.12,0.550615090411412,0.5508435753648026,-0.00022848495339056196,,
time,22,3,0.15999999999999998,0.550615090411412,0.5434774273723658,0.0071376630390461715,,
time,22,3,0.2,0.550615090411412,0.5511626655400503,-0.0005475751286383446,,
time,22,3,0.24,0.550615090411412,0.537105242292094,0.013509848119317991,,
time,22,3,0.27999999999999997,0.550615090411412,0.5264302098932244,0.024184880518187568,,
time,22,3,0.32,0.550615090411412,0.5407376203019899,0.009877470109422082,,
time,22,3,0.36000000000000004,0.550615090411412,0.5468036940427373,0.003811396368674669,,
time,22,3,0.39999999999999997,0.550615090411412,0.5457964272251031,0.004818663186308858,,
time,22,3,0.44,0.550615090411412,0.5490927287839059,0.0015223616275060747,,
time,22,3,0.48000000000000004,0.550615090411412,0.5506861596607782,-7.106924936617354e-05,,
time,22,3,0.52,0.550615090411412,0.5510261482054025,-0.00041105779399053244,,
time,22,3,0.56,0.550615090411412,0.5509834841867964,-0.00036839377538444573,,
space,22,3,,0.550615090411412,0.5478683704033476,0.0027467200080644183,band_0_0-4,5.0
space,22,3,,0.550615090411412,0.5406074603741423,0.010007630037269677,band_1_5-9,5.0
space,22,3,,0.550615090411412,0.5517568338398041,-0.001141743428392128,band_2_10-14,5.0
space,22,3,,0.550615090411412,0.5508540821633205,-0.00023899175190855715,band_3_15-19,5.0
time,22,4,-0.16,0.5403403189274222,0.5404389814450874,-9.866251766521561e-05,,
time,22,4,-0.12000000000000001,0.5403403189274222,0.5397797271113359,0.0005605918160862533,,
time,22,4,-0.08000000000000002,0.5403403189274222,0.5410527611143076,-0.0007124421868853759,,
time,22,4,-0.04000000000000001,0.5403403189274222,0.541674304223345,-0.0013339852959227683,,
time,22,4,0.0,0.5403403189274222,0.5391635026756609,0.001176816251761248,,
time,22,4,0.03999999999999998,0.5403403189274222,0.5355504810512121,0.0047898378762101235,,
time,22,4,0.08000000000000002,0.5403403189274222,0.5377817004434079,0.0025586184840142856,,
time,22,4,0.12,0.5403403189274222,0.5365227867094997,0.00381753221792247,,
time,22,4,0.15999999999999998,0.5403403189274222,0.5275216171023713,0.012818701825050849,,
time,22,4,0.2,0.5403403189274222,0.5368206018003975,0.003519717127024702,,
time,22,4,0.24,0.5403403189274222,0.5403207802481572,1.953867926496322e-05,,
time,22,4,0.27999999999999997,0.5403403189274222,0.5255586961430463,0.014781622784375892,,
time,22,4,0.32,0.5403403189274222,0.531626459893906,0.00871385903351618,,
time,22,4,0.36000000000000004,0.5403403189274222,0.5389862178754717,0.0013541010519504404,,
time,22,4,0.39999999999999997,0.5403403189274222,0.5370756083922089,0.0032647105352132666,,
time,22,4,0.44,0.5403403189274222,0.5363195776653839,0.00402074126203833,,
time,22,4,0.48000000000000004,0.5403403189274222,0.5389757215860361,0.0013645973413860535,,
time,22,4,0.52,0.5403403189274222,0.5391850469639093,0.0011552719635128383,,
time,22,4,0.56,0.5403403189274222,0.5391061561849371,0.001234162742485112,,
space,22,4,,0.5403403189274222,0.5348103879553243,0.005529930972097863,band_0_0-4,5.0
space,22,4,,0.5403403189274222,0.5346543507802226,0.0056859681471995716,band_1_5-9,5.0
space,22,4,,0.5403403189274222,0.5380614061699364,0.002278912757485818,band_2_10-14,5.0
space,22,4,,0.5403403189274222,0.5453284614113022,-0.00498814248388002,band_3_15-19,5.0
time,33,0,-0.16,0.5443923708184325,0.5447248850462115,-0.00033251422777902384,,
time,33,0,-0.12000000000000001,0.5443923708184325,0.5450107786795275,-0.0006184078610950161,,
time,33,0,-0.08000000000000002,0.5443923708184325,0.5425357927783653,0.001856578040067225,,
time,33,0,-0.04000000000000001,0.5443923708184325,0.54290766565238,0.0014847051660524802,,
time,33,0,0.0,0.5443923708184325,0.5433997133892632,0.000992657429169319,,
time,33,0,0.03999999999999998,0.5443923708184325,0.5381125865239634,0.006279784294469071,,
time,33,0,0.08000000000000002,0.5443923708184325,0.5398461933678381,0.00454617745059438,,
time,33,0,0.12,0.5443923708184325,0.5372972888125375,0.007095082005895037,,
time,33,0,0.15999999999999998,0.5443923708184325,0.525973088442416,0.018419282376016533,,
time,33,0,0.2,0.5443923708184325,0.5344698492203236,0.009922521598108913,,
time,33,0,0.24,0.5443923708184325,0.5414263876212995,0.0029659831971330375,,
time,33,0,0.27999999999999997,0.5443923708184325,0.5283204364878469,0.016071934330585624,,
time,33,0,0.32,0.5443923708184325,0.530982419530556,0.013409951287876476,,
time,33,0,0.36000000000000004,0.5443923708184325,0.5412828073361591,0.0031095634822734253,,
time,33,0,0.39999999999999997,0.5443923708184325,0.5450104837033505,-0.0006181128849179762,,
time,33,0,0.44,0.5443923708184325,0.544428734352602,-3.6363534169470135e-05,,
time,33,0,0.48000000000000004,0.5443923708184325,0.5435978054572224,0.0007945653612101422,,
time,33,0,0.52,0.5443923708184325,0.5439105353099242,0.00048183550850833257,,
time,33,0,0.56,0.5443923708184325,0.5427863396433789,0.001606031175053646,,
space,33,0,,0.5443923708184325,0.5432377795963778,0.001154591222054746,band_0_0-4,5.0
space,33,0,,0.5443923708184325,0.5449274749776888,-0.0005351041592562833,band_1_5-9,5.0
space,33,0,,0.5443923708184325,0.5363449956271107,0.008047375191321815,band_2_10-14,5.0
space,33,0,,0.5443923708184325,0.543784013066015,0.000608357752417521,band_3_15-19,5.0
time,33,1,-0.16,0.5700581048945518,0.5708255659481137,-0.0007674610535619575,,
time,33,1,-0.12000000000000001,0.5700581048945518,0.5701233626665314,-6.525777197963212e-05,,
time,33,1,-0.08000000000000002,0.5700581048945518,0.5709000592956159,-0.00084195440106416,,
time,33,1,-0.04000000000000001,0.5700581048945518,0.5718551810891965,-0.0017970761946447533,,
time,33,1,0.0,0.5700581048945518,0.5690357786767503,0.0010223262178015169,,
time,33,1,0.03999999999999998,0.5700581048945518,0.563455235331432,0.006602869563119729,,
time,33,1,0.08000000000000002,0.5700581048945518,0.5660155287310055,0.0040425761635463076,,
time,33,1,0.12,0.5700581048945518,0.5595039613746577,0.010554143519894033,,
time,33,1,0.15999999999999998,0.5700581048945518,0.5464673501242047,0.02359075477034711,,
time,33,1,0.2,0.5700581048945518,0.5607190637410076,0.009339041153544225,,
time,33,1,0.24,0.5700581048945518,0.5579887034821145,0.012069401412437286,,
time,33,1,0.27999999999999997,0.5700581048945518,0.5376438272711427,0.03241427762340909,,
time,33,1,0.32,0.5700581048945518,0.5539701512165298,0.01608795367802196,,
time,33,1,0.36000000000000004,0.5700581048945518,0.56856737782517,0.001490727069381803,,
time,33,1,0.39999999999999997,0.5700581048945518,0.5709515373444882,-0.0008934324499364488,,
time,33,1,0.44,0.5700581048945518,0.572053770696878,-0.001995665802326241,,
time,33,1,0.48000000000000004,0.5700581048945518,0.5726811060384994,-0.0026230011439476453,,
time,33,1,0.52,0.5700581048945518,0.5726518272687423,-0.0025937223741905324,,
time,33,1,0.56,0.5700581048945518,0.5702576120734679,-0.00019950717891614733,,
space,33,1,,0.5700581048945518,0.5573975956590798,0.012660509235472017,band_0_0-4,5.0
space,33,1,,0.5700581048945518,0.5580534307774608,0.012004674117090941,band_1_5-9,5.0
space,33,1,,0.5700581048945518,0.5711065966814144,-0.0010484917868626153,band_2_10-14,5.0
space,33,1,,0.5700581048945518,0.5687413954782788,0.001316709416272932,band_3_15-19,5.0
time,33,2,-0.16,0.5539774862380987,0.5539312202700982,4.6265968000502866e-05,,
time,33,2,-0.12000000000000001,0.5539774862380987,0.55480476528299,-0.000827279044891327,,
time,33,2,-0.08000000000000002,0.5539774862380987,0.554664371755083,-0.0006868855169842591,,
time,33,2,-0.04000000000000001,0.5539774862380987,0.5537214646127308,0.0002560216253679748,,
time,33,2,0.0,0.5539774862380987,0.5487221490347884,0.005255337203310284,,
time,33,2,0.03999999999999998,0.5539774862380987,0.545260545535603,0.008716940702495735,,
time,33,2,0.08000000000000002,0.5539774862380987,0.5499647241474185,0.004012762090680244,,
time,33,2,0.12,0.5539774862380987,0.549093465796959,0.00488402044113978,,
time,33,2,0.15999999999999998,0.5539774862380987,0.540881216742081,0.01309626949601772,,
time,33,2,0.2,0.5539774862380987,0.5473279567717667,0.006649529466332016,,
time,33,2,0.24,0.5539774862380987,0.5522514062556979,0.0017260799824008188,,
time,33,2,0.27999999999999997,0.5539774862380987,0.5381925743586528,0.015784911879445973,,
time,33,2,0.32,0.5539774862380987,0.5449190091887852,0.009058477049313507,,
time,33,2,0.36000000000000004,0.5539774862380987,0.5544146618010305,-0.0004371755629317686,,
time,33,2,0.39999999999999997,0.5539774862380987,0.5494039563568762,0.0045735298812225045,,
time,33,2,0.44,0.5539774862380987,0.549250954260575,0.004726531977523707,,
time,33,2,0.48000000000000004,0.5539774862380987,0.5521015992755433,0.001875886962555473,,
time,33,2,0.52,0.5539774862380987,0.5522175956842234,0.0017598905538753762,,
time,33,2,0.56,0.5539774862380987,0.5516809214853093,0.0022965647527893873,,
space,33,2,,0.5539774862380987,0.5507000049196048,0.0032774813184939244,band_0_0-4,5.0
space,33,2,,0.5539774862380987,0.5490145697192808,0.0049629165188179725,band_1_5-9,5.0
space,33,2,,0.5539774862380987,0.5503944315797124,0.0035830546583863754,band_2_10-14,5.0
space,33,2,,0.5539774862380987,0.5530622686738493,0.0009152175642493932,band_3_15-19,5.0
time,33,3,-0.16,0.5624891846676309,0.5625513325030271,-6.214783539626456e-05,,
time,33,3,-0.12000000000000001,0.5624891846676309,0.5604967995375169,0.001992385130114016,,
time,33,3,-0.08000000000000002,0.5624891846676309,0.5623185390438469,0.00017064562378399373,,
time,33,3,-0.04000000000000001,0.5624891846676309,0.5619723804045856,0.0005168042630452341,,
time,33,3,0.0,0.5624891846676309,0.5587750234027288,0.003714161264902094,,
time,33,3,0.03999999999999998,0.5624891846676309,0.5553960370718236,0.007093147595807259,,
time,33,3,0.08000000000000002,0.5624891846676309,0.5578486634176951,0.004640521249935747,,
time,33,3,0.12,0.5624891846676309,0.5566026867902816,0.005886497877349295,,
time,33,3,0.15999999999999998,0.5624891846676309,0.5362613222810592,0.02622786238657171,,
time,33,3,0.2,0.5624891846676309,0.5488672188919811,0.01362196577564978,,
time,33,3,0.24,0.5624891846676309,0.5588217395371446,0.0036674451304862243,,
time,33,3,0.27999999999999997,0.5624891846676309,0.543921240715099,0.018567943952531918,,
time,33,3,0.32,0.5624891846676309,0.548368779247156,0.01412040542047488,,
time,33,3,0.36000000000000004,0.5624891846676309,0.5599123239168698,0.002576860750761023,,
time,33,3,0.39999999999999997,0.5624891846676309,0.5580627377250568,0.004426446942574103,,
time,33,3,0.44,0.5624891846676309,0.5579509896202854,0.004538195047345428,,
time,33,3,0.48000000000000004,0.5624891846676309,0.559421714489604,0.0030674701780268876,,
time,33,3,0.52,0.5624891846676309,0.5611354033124855,0.0013537813551454114,,
time,33,3,0.56,0.5624891846676309,0.5619295920136035,0.0005595926540273854,,
space,33,3,,0.5624891846676309,0.559127362737408,0.0033618219302228303,band_0_0-4,5.0
space,33,3,,0.5624891846676309,0.5618325752658396,0.0006566094017912416,band_1_5-9,5.0
space,33,3,,0.5624891846676309,0.5497003125075044,0.012788872160126474,band_2_10-14,5.0
space,33,3,,0.5624891846676309,0.5608719168971417,0.0016172677704892058,band_3_15-19,5.0
time,33,4,-0.16,0.5451468207459623,0.5452143626871121,-6.754194114977352e-05,,
