model,seed,fold,child,n_records,n,n_class1,auc,bacc,ce_bal_bits,j_bits
shared,11,0,1,1,215,36,0.5633923029174426,0.5457014276846679,1.12069571018219,-0.12069571018218994
shared,11,0,4,1,998,150,0.5128655660377358,0.49857704402515723,1.00357985496521,-0.003579854965209961
shared,11,0,7,1,152,20,0.5289772727272728,0.5537878787878787,1.0050387382507324,-0.005038738250732422
shared,11,0,14,1,395,66,0.575158883669522,0.593142672929907,0.9920843839645386,0.007915616035461426
shared,11,0,19,1,998,200,0.5108395989974938,0.5175877192982457,1.0014363527297974,-0.0014363527297973633
shared,11,0,22,2,1000,199,0.5079893851278867,0.5108846354117654,1.0290334224700928,-0.029033422470092773
shared,11,0,32,1,999,200,0.5331914893617021,0.510982478097622,1.0003604888916016,-0.0003604888916015625
shared,11,0,33,2,1000,211,0.5255617825671707,0.5058776181980911,0.9999645948410034,3.540515899658203e-05
shared,11,0,36,1,999,200,0.5243022528160199,0.5147246558197747,1.0040185451507568,-0.004018545150756836
shared,11,0,37,2,917,193,0.4936056164658059,0.5052564909970515,1.0096876621246338,-0.009687662124633789
shared,11,1,2,1,998,150,0.5119261006289308,0.5249606918238994,1.0019035339355469,-0.001903533935546875
shared,11,1,3,1,998,149,0.5473474517988,0.5140710350115809,0.9946868419647217,0.00531315803527832
shared,11,1,30,1,999,199,0.5042305276381909,0.5125314070351759,1.01236891746521,-0.012368917465209961
shared,11,1,34,1,999,199,0.48069723618090454,0.49079459798994973,1.027048110961914,-0.027048110961914062
shared,11,1,38,2,1000,191,0.5163604475824979,0.5120179395414156,1.0018596649169922,-0.0018596649169921875
shared,11,1,40,2,1000,175,0.537530735930736,0.5284848484848486,0.9995194673538208,0.0004805326461791992
shared,11,1,42,1,500,109,0.52202069499519,0.5145005748609774,1.0278414487838745,-0.02784144878387451
shared,11,1,43,1,500,69,0.5385856955512962,0.5227142809105888,1.0014002323150635,-0.0014002323150634766
shared,11,1,44,1,999,200,0.48034730913642054,0.4946214017521902,1.0310823917388916,-0.0310823917388916
shared,11,2,10,8,3902,711,0.4981543114623098,0.5039139616035078,1.0534356832504272,-0.053435683250427246
shared,11,2,15,1,998,200,0.522280701754386,0.5366290726817042,1.0635110139846802,-0.06351101398468018
shared,11,2,17,1,323,54,0.46275643673413186,0.5159369406581302,1.0380971431732178,-0.03809714317321777
shared,11,2,20,1,999,200,0.9312202753441803,0.8674311639549437,0.6715211272239685,0.3284788727760315
shared,11,2,21,2,1000,202,0.5709601975235117,0.555075808332713,0.9927706718444824,0.007229328155517578
shared,11,2,24,1,966,191,0.4179158925857119,0.47920959297415977,1.0571396350860596,-0.05713963508605957
shared,11,2,26,1,999,200,0.7444868585732165,0.5980162703379224,0.9323176145553589,0.06768238544464111
