model,seed,fold,child,n_records,n,n_class1,auc,bacc,ce_bal_bits,j_bits
adabn_zero_shot,11,0,7,1,558,95,0.4047516198704104,0.4550187563942253,1.041290521621704,-0.0412905216217041
adabn_recalibrated,11,0,7,1,558,95,0.4191997271797203,0.46796635216551097,1.0423680543899536,-0.04236805438995361
adabn_zero_shot,11,0,12,1,981,194,0.5547066374985263,0.5374186195784592,0.9932636618614197,0.006736338138580322
adabn_recalibrated,11,0,12,1,981,194,0.547390586725003,0.5361119480213259,0.9953250288963318,0.004674971103668213
adabn_zero_shot,11,0,14,1,984,198,0.5205747037808106,0.5279705451461176,1.007354497909546,-0.0073544979095458984
adabn_recalibrated,11,0,14,1,984,198,0.5259368494101319,0.5178502583082736,1.0046544075012207,-0.004654407501220703
adabn_zero_shot,11,0,21,1,874,174,0.5858128078817735,0.5555008210180624,0.9898337721824646,0.0101662278175354
adabn_recalibrated,11,0,21,1,874,174,0.5878940886699507,0.5576436781609195,0.9884945154190063,0.011505484580993652
adabn_zero_shot,11,0,23,1,988,200,0.5671986040609137,0.5593401015228426,0.9941667318344116,0.005833268165588379
adabn_recalibrated,11,0,23,1,988,200,0.5662277918781726,0.5631091370558376,0.9945014715194702,0.005498528480529785
adabn_zero_shot,11,0,24,2,1831,366,0.49697122288740936,0.505648184412242,1.0089826583862305,-0.008982658386230469
adabn_recalibrated,11,0,24,2,1831,366,0.4954447117626214,0.5155467278390122,1.0122730731964111,-0.012273073196411133
adabn_zero_shot,11,0,29,1,438,84,0.5805421038471885,0.5483252623083131,0.9880688190460205,0.011931180953979492
adabn_recalibrated,11,0,29,1,438,84,0.581029728275491,0.5401533494753834,0.9878556132316589,0.012144386768341064
adabn_zero_shot,11,0,30,1,988,197,0.606749793039717,0.5647288338991318,0.9808139801025391,0.019186019897460938
adabn_recalibrated,11,0,30,1,988,197,0.6057454741476124,0.5691728647795311,0.9817804098129272,0.018219590187072754
adabn_zero_shot,11,0,33,1,970,193,0.5181013730236528,0.506431672234781,1.0077779293060303,-0.0077779293060302734
adabn_recalibrated,11,0,33,1,970,193,0.5196184341262062,0.510276005094658,1.0056864023208618,-0.005686402320861816
adabn_zero_shot,11,0,37,1,739,157,0.5096198043207039,0.49621336485214607,1.0043883323669434,-0.004388332366943359
adabn_recalibrated,11,0,37,1,739,157,0.5167060651826559,0.4941394707466019,1.0064736604690552,-0.006473660469055176
adabn_zero_shot,11,0,42,1,980,194,0.5259305894388919,0.5122504656226228,1.0010602474212646,-0.0010602474212646484
adabn_recalibrated,11,0,42,1,980,194,0.5244976522126912,0.5057251908396947,1.0013353824615479,-0.0013353824615478516
adabn_zero_shot,11,0,48,1,766,155,0.6004012459743413,0.5737500659944037,0.9784644842147827,0.021535515785217285
adabn_recalibrated,11,0,48,1,766,155,0.5993770128293121,0.5809724935325484,0.9779548645019531,0.022045135498046875
adabn_zero_shot,11,0,49,1,994,196,0.5575354201831109,0.5474400286430361,0.9963231682777405,0.0036768317222595215
adabn_recalibrated,11,0,49,1,994,196,0.5568289345813513,0.5472162549230218,0.9951406121253967,0.0048593878746032715
adabn_zero_shot,11,0,57,1,998,200,0.6095708020050125,0.5800626566416041,0.9831072092056274,0.01689279079437256
adabn_recalibrated,11,0,57,1,998,200,0.6104197994987469,0.5825438596491228,0.9828556776046753,0.017144322395324707
adabn_zero_shot,11,0,66,1,865,175,0.6163726708074534,0.5891511387163562,0.9698551893234253,0.030144810676574707
adabn_recalibrated,11,0,66,1,865,175,0.616944099378882,0.5906832298136646,0.9727367162704468,0.027263283729553223
adabn_zero_shot,11,1,5,1,995,200,0.5433679245283018,0.5129874213836478,0.9976714849472046,0.00232851505279541
adabn_recalibrated,11,1,5,1,995,200,0.5546163522012578,0.5350314465408805,0.9943565726280212,0.00564342737197876
adabn_zero_shot,11,1,8,1,966,195,0.55193721108118,0.5414546542951213,0.9930902719497681,0.006909728050231934
adabn_recalibrated,11,1,8,1,966,195,0.5516179453922645,0.5378030529781503,0.9929832220077515,0.007016777992248535
adabn_zero_shot,11,1,10,1,991,198,0.6506680932910442,0.5629625383723744,0.9723426103591919,0.027657389640808105
adabn_recalibrated,11,1,10,1,991,198,0.643168762021221,0.5661119390627587,0.9753350019454956,0.024664998054504395
adabn_zero_shot,11,1,11,1,892,182,0.5248800495279369,0.5228911933137286,1.0091732740402222,-0.009173274040222168
adabn_recalibrated,11,1,11,1,892,182,0.529000928648816,0.5342361863488624,1.005001187324524,-0.005001187324523926
adabn_zero_shot,11,1,20,2,1811,365,0.542834271206351,0.5347856154910097,1.0005899667739868,-0.0005899667739868164
adabn_recalibrated,11,1,20,2,1811,365,0.5438024593114685,0.5317796851020292,0.9980108737945557,0.001989126205444336
adabn_zero_shot,11,1,25,2,1776,356,0.5937806614970723,0.5599184997626206,0.986422061920166,0.013577938079833984
adabn_recalibrated,11,1,25,2,1776,356,0.5962058870074378,0.5542886532679221,0.9863023161888123,0.013697683811187744
adabn_zero_shot,11,1,27,1,991,199,0.47406540277143294,0.48177440231460333,1.0183568000793457,-0.018356800079345703
