seed,child,n,auc_base,peak_time_s,peak_drop,pre_drop_mean
11,22,993,0.5314052566035263,0.15999999999999998,0.06158812348430237,-0.005288829171309277
11,36,885,0.5066847729440483,0.15999999999999998,0.030998916856620873,-0.0007214219894272622
11,41,990,0.4882441842669115,0.39999999999999997,0.026955157636975813,0.010681308029792863
11,44,845,0.5000170575692964,0.15999999999999998,0.03850319829424309,-0.007724946695095936
11,53,978,0.541707559617047,0.27999999999999997,0.035948965597925264,0.0019866932714576735
11,60,598,0.4983814523184602,0.12,0.014140419947506533,-0.002030475357246986
11,61,932,0.5345678745423621,0.27999999999999997,0.04003430482285453,-0.00033151719565284915
11,64,981,0.6260456593805035,0.15999999999999998,0.08082655651092929,-0.010151205152111578
11,71,951,0.4835777024690504,0.08000000000000002,0.014693270627290977,0.0070025589598174025
11,13,993,0.6126229508196721,0.15999999999999998,0.1140731399747793,0.0010498108448927512
11,15,932,0.5112051810846991,0.08000000000000002,0.01843409674734975,0.006830927312854969
11,17,740,0.42575933279450867,0.27999999999999997,0.011649154865235267,-0.00023231932779671505
11,18,935,0.5997441441441441,0.27999999999999997,0.059027027027027,0.0031243243243242644
11,26,965,0.45503496503496504,0.56,0.01189477189477195,0.0018675768675768718
11,28,526,0.4688230008984726,0.39999999999999997,0.006435309973045866,0.0006850853548966973
11,34,999,0.6430569461827284,0.15999999999999998,0.09861076345431774,-0.0005814559866500294
11,35,969,0.5377857284834029,0.15999999999999998,0.01339031339031338,-0.0026071688862386497
11,38,1980,0.7003403553799339,0.15999999999999998,0.11214177715378415,0.004637732488824302
11,39,994,0.5008948531612838,0.15999999999999998,0.04783165296256908,-0.004404736883448261
11,51,1989,0.5642894890067466,0.27999999999999997,0.022261812842550355,-0.0020083625516330397
11,52,991,0.5582686894162303,0.15999999999999998,0.022345141197600116,-0.002786375737195442
11,54,985,0.5323581904244588,0.27999999999999997,0.06355241716458448,-0.0032159885500461227
11,72,711,0.5432588449906389,0.15999999999999998,0.0326976621381595,0.0008260925223624501
22,4,1934,0.5684568885346087,0.2,0.032331938355254386,0.0034960254196005347
22,21,874,0.6086453201970443,0.27999999999999997,0.050373563218390816,0.003330596606458643
22,28,526,0.5037960467205751,0.24,0.021675651392632722,0.00414233303384252
22,29,438,0.6115651062684961,0.15999999999999998,0.08082795264998655,0.007011702986279289
22,31,1776,0.5929111615505843,0.15999999999999998,0.04158943810647142,0.0034487714464124983
22,36,885,0.5189105517564706,0.12,0.022588389349629034,0.0004055051705277683
22,37,739,0.5014008361240616,0.12,0.015403725348567543,-0.008605657335055139
22,42,980,0.5322099367802523,0.15999999999999998,0.01965124209753144,0.003962710841793171
22,43,977,0.6087811836518047,0.2,0.04920713906581742,-0.0003322938782731599
22,48,766,0.6121746475898844,0.15999999999999998,0.06080988332189441,-0.00679742357848051
22,54,985,0.5412010811929335,0.27999999999999997,0.059976462067716896,-0.003214371933817813
22,57,998,0.6292982456140351,0.15999999999999998,0.06509085213032584,0.0023151629072682236
22,60,598,0.5085520559930008,0.27999999999999997,0.030916447944006886,-0.00045384951881024166
22,61,932,0.5390902015047998,0.27999999999999997,0.03291749545965583,-0.0004077901736381044
22,72,711,0.5285271950458452,0.15999999999999998,0.03478589602035437,-0.002282255612628551
22,0,871,0.6050935638163968,0.15999999999999998,0.04392464546446251,-0.0019866577158680157
22,2,847,0.520318690783807,0.27999999999999997,0.04855727820844091,-0.011114699971289202
22,5,995,0.5587987421383647,0.15999999999999998,0.030770440251572273,-0.0011844863731657236
22,16,978,0.5523485167262782,0.15999999999999998,0.03225923101199246,0.005876770811417409
22,18,935,0.5624216216216217,0.27999999999999997,0.03862702702702714,-0.001150750750750736
22,20,1811,0.5469211239318669,0.27999999999999997,0.023604084958032567,0.004791994290658574
22,32,1000,0.6885625000000001,0.15999999999999998,0.11126562500000003,-0.0014046874999999088
22,33,970,0.5196050973253046,0.08000000000000002,0.00798207533958828,0.004438376200034215
22,35,969,0.5545186510302789,0.08000000000000002,0.011591466242628967,0.0070336138165594435
22,39,994,0.51268080173748,0.15999999999999998,0.04729346725346956,-0.00042354259946884393
22,44,845,0.5269722814498934,0.15999999999999998,0.031053304904051116,-0.0003788201847903146
22,46,867,0.5307031848795682,0.44,0.02036822621940293,0.0069973309850350955
22,56,996,0.5465138190954775,0.27999999999999997,0.05838881909547744,-0.006324853433835764
22,58,969,0.5623037169548797,0.15999999999999998,0.0446299609090306,0.0020473066984694386
22,68,721,0.6634313653944393,0.27999999999999997,0.07952029969106522,0.015789324316654158
22,10,991,0.6329658501789649,0.15999999999999998,0.11888430331053279,0.002372399913383468
22,11,892,0.5148429035752979,0.08000000000000002,0.042354124748490984,0.008367512768921207
22,12,981,0.5620194134059917,0.15999999999999998,0.04660134400503013,0.005567272298563001
22,14,984,0.5228461459377489,0.15999999999999998,0.01560451846711386,-0.0023844252533820423
22,24,1831,0.4837445681568101,0.27999999999999997,0.04689941998172292,-0.0019793978502645007
22,25,1776,0.6040720446273145,0.27999999999999997,0.05939131982908685,0.006963951310861398
22,30,988,0.6319668606852471,0.27999999999999997,0.06787655541080817,-0.004079844956265584
22,47,999,0.49777847309136414,0.27999999999999997,0.021007509386733347,0.0013370880266999803
22,49,994,0.5456658227200655,0.15999999999999998,0.03224898982149249,0.002970862530475867
22,50,737,0.5962710587590742,0.15999999999999998,0.05023855179655767,0.004650238171331256
22,52,991,0.5794769893130549,0.27999999999999997,0.02253939139185046,0.0006740375592835061
22,63,944,0.5153999392479461,0.2,0.03951002762099204,-0.003582722869380661
22,64,981,0.6659717186366931,0.15999999999999998,0.08199523464208003,-0.0015032028039643763
22,65,985,0.6338123888788684,0.15999999999999998,0.05740936380736439,0.007042503027648288
22,70,791,0.5440783921176078,0.39999999999999997,0.030260652809672384,0.0036237217609766392
22,6,772,0.5372457782192711,0.15999999999999998,0.041041459716630924,-0.004588626897405153
22,9,459,0.5183017465626162,0.24,0.018896321070234146,0.0001021924934968647
22,17,740,0.44844267959845846,0.27999999999999997,0.036153963289641655,-0.004316454065197807
22,19,993,0.6568537200504414,0.27999999999999997,0.058969104665826055,0.0007970786044556958
22,23,988,0.6116846446700507,0.27999999999999997,0.11675761421319791,0.0054357021996615336
22,26,965,0.43249084249084246,0.56,0.00015651015651008127,0.00031302031302029204
22,34,999,0.6567678347934918,0.15999999999999998,0.09945556946182721,0.0010893825615351609
22,38,1980,0.680889434530427,0.15999999999999998,0.08807549123620628,0.0031392476499649082
22,41,990,0.47748635343332313,0.39999999999999997,0.03300364758698088,0.005758872393973398
22,45,1944,0.5631804912686724,0.15999999999999998,0.03668078055964652,0.003454095878041944
22,53,978,0.531948497630917,0.27999999999999997,0.03853253345639135,0.000577917590143214
22,62,922,0.6157858786310038,0.27999999999999997,0.06704414725337937,0.0016477327197776022
22,67,996,0.48491520100502505,0.12,0.023310301507537656,-0.0007207914572865034
22,71,951,0.49221246282592157,0.24,0.014914586070959301,0.005842381907462464
22,1,1972,0.516667149189683,0.27999999999999997,0.023329183635392825,0.001450517800810236
22,3,992,0.6160025952217387,0.15999999999999998,0.08076673536371248,-0.0007288459744380082
22,7,558,0.4664090030692281,0.27999999999999997,0.06279413436398767,-0.0038270622560721834
22,8,966,0.5635704546210383,0.27999999999999997,0.014686221690112689,0.0006607026062278957
22,13,993,0.5700409836065574,0.15999999999999998,0.0818726355611602,-0.0034420975199663437
22,15,932,0.5084590614711098,0.32,0.013307283186801355,0.00582269016003964
22,22,993,0.5441928295208757,0.15999999999999998,0.06753621288588851,-0.003923335736601789
22,27,991,0.4893596771737475,0.32,0.020655677376782866,-0.0011997064446813328
22,40,780,0.5275716129032259,0.27999999999999997,0.04374709677419364,0.004929892473118332
22,51,1989,0.5824834183512018,0.27999999999999997,0.037137039099780944,0.0010712937061460963
22,55,655,0.5050696346366762,0.08000000000000002,0.010015441990560037,-0.0001444651632577417
22,59,1837,0.5668813534441631,0.15999999999999998,0.058042496972365965,0.006895054252755495
22,66,865,0.6006997929606626,0.27999999999999997,0.04180538302277437,-0.0003008971704623331
22,69,969,0.5075590289324908,0.32,0.022075157964748904,0.0029375900676200015
33,1,1972,0.5180511860415742,0.39999999999999997,0.0182200690972959,0.003560349689791298
33,3,992,0.6213170750324402,0.15999999999999998,0.09962661883316781,0.00223530434487601
33,15,932,0.49945005246210067,0.08000000000000002,0.016158327001700445,0.007301880193446446
33,21,874,0.5916625615763546,0.27999999999999997,0.06386288998357947,0.0026553092501367206
33,26,965,0.4193240093240093,0.56,0.003716283716283686,-0.00355755355755355
33,44,845,0.5313219616204691,0.15999999999999998,0.03344562899786785,-0.0020675195451314945
33,50,737,0.6142651691549104,0.15999999999999998,0.059118613888508476,0.005048775662390296
33,51,1989,0.5501199321544751,0.2,0.019280122273837574,-0.0006357880924353632
33,55,655,0.5294344735155294,0.27999999999999997,0.01792582017364952,0.005132762271040943
33,56,996,0.5497518844221105,0.27999999999999997,0.05996545226130656,-0.007945979899497505
33,58,969,0.5726462598555622,0.15999999999999998,0.03720267673756039,0.007323483292475526
33,61,932,0.5297860993398483,0.27999999999999997,0.03549756406930149,-0.0011903389162751428
33,64,981,0.6343429503781208,0.15999999999999998,0.08238047757173939,-0.0027846481232086475
33,69,969,0.5200665114732291,0.12,0.02798802793481875,0.003971289214056077
33,71,951,0.48387163704267244,0.32,0.014859257210042276,0.004600364248334414
33,7,558,0.4945890644537911,0.27999999999999997,0.0784471979083779,0.000812777083096535
33,8,966,0.5542718414313745,0.27999999999999997,0.025065682264125977,0.0010359506468456032
33,13,993,0.5943411097099622,0.15999999999999998,0.08825977301387145,0.0021269440941572757
33,17,740,0.41770624685197544,0.27999999999999997,0.03698562743788869,-0.006485418545720119
33,18,935,0.5724216216216217,0.27999999999999997,0.05393153153153163,-0.0005687687687686941
33,19,993,0.6432408575031525,0.15999999999999998,0.06671500630517024,-0.0006520596889450133
33,20,1811,0.5289641713560318,0.27999999999999997,0.022657685822012663,0.0002527836197478058
33,32,1000,0.6543531249999999,0.15999999999999998,0.07584687499999987,0.0015255208333332197
33,33,970,0.5042544394876001,0.08000000000000002,0.019695120731390126,0.0015248409030792127
33,34,999,0.6424687108886109,0.15999999999999998,0.09218397997496885,0.001644242803504466
33,35,969,0.553309481216458,0.08000000000000002,0.024796263168356147,0.001817619647077014
33,38,1980,0.6488280530338164,0.15999999999999998,0.07283017489470112,0.0012112818623247201
33,53,978,0.5163463475824954,0.27999999999999997,0.032224728156664995,-0.0020478972899077297
33,54,985,0.578454385556504,0.27999999999999997,0.08047515584180442,0.00042301457972293566
33,68,721,0.6470116032985477,0.27999999999999997,0.08392322849011158,0.007394974336519903
33,9,459,0.5447603121516166,0.2,0.024321813452248264,0.010129443825096063
33,11,892,0.5246324098436775,0.08000000000000002,0.03127611824794929,0.008600319867925569
33,23,988,0.6003489847715736,0.27999999999999997,0.09516814720812183,0.004941835871404417
33,24,1831,0.49546988940487513,0.27999999999999997,0.04428281019787761,-0.002008460931137592
33,27,991,0.47401147149890877,0.32,0.01932008527485929,-0.00022048373179017755
33,28,526,0.5228661275831087,0.44,0.00783917340521112,-2.2461814914683426e-05
33,30,988,0.621320438691626,0.15999999999999998,0.05941845764854614,-0.0007032371369103582
33,36,885,0.5128845563153726,0.15999999999999998,0.014953845158995782,-0.0010541787240463396
33,37,739,0.5068290761048,0.44,0.012645829229321226,-0.0010214430071282716
33,39,994,0.4933666222955372,0.15999999999999998,0.03825258424676292,0.00021654809596901212
33,43,977,0.6147525212314224,0.15999999999999998,0.036680599787685675,0.0021131900212313925
33,45,1944,0.5699484207342731,0.2,0.03404593151693669,0.0015757591696472322
33,59,1837,0.5602948732063562,0.15999999999999998,0.05788744541084068,0.008123386790952591
33,62,922,0.6436295657175727,0.27999999999999997,0.061108714408973364,0.0013559342344933722
33,66,865,0.6257184265010352,0.27999999999999997,0.04322153209109725,0.0008709454796410795
33,0,871,0.5991692540068809,0.15999999999999998,0.06182764118486195,-0.0020223210539564995
33,4,1934,0.5722748106815464,0.2,0.03183954430716085,0.005658795004649904
33,6,772,0.5750248340042872,0.15999999999999998,0.05477597114027288,0.0032754744601871852
33,12,981,0.550102175821009,0.15999999999999998,0.04396180196229982,-0.0012640982983795717
33,14,984,0.5263512992520626,0.32,0.021458220885701818,-0.004056146708818487
33,16,978,0.5572171523248475,0.15999999999999998,0.03362678834420374,-0.00032654814503122836
33,22,993,0.5649472373336829,0.15999999999999998,0.08039916104083372,7.428284284810571e-05
33,40,780,0.5438606451612903,0.27999999999999997,0.037021935483870894,0.00748387096774189
33,41,990,0.48091712580348944,0.39999999999999997,0.01993100193857772,0.009544094140053768
33,42,980,0.5283144461058209,0.15999999999999998,0.018647858135935502,0.0016154700383865424
33,46,867,0.5467009670422857,0.44,0.027747427471828567,0.006091578197789734
33,48,766,0.6710046988015417,0.27999999999999997,0.07133731059606152,-0.0018812804674163501
33,57,998,0.6215570175438596,0.27999999999999997,0.07155701754385957,0.0002448830409356728
33,70,791,0.5369683408899095,0.15999999999999998,0.01826336140061635,0.006230086295445784
33,2,847,0.5466494401378122,0.27999999999999997,0.06905684754521968,-0.005740022968705127
33,5,995,0.5404748427672956,0.2,0.015078616352201313,0.0029213836477987587
33,10,991,0.6166552027207766,0.15999999999999998,0.11407263046607308,-0.003302253302253255
33,25,1776,0.6006191644247507,0.27999999999999997,0.051161180566545394,0.004007259851242247
33,29,438,0.5424065106268496,0.15999999999999998,0.04608891579230562,0.0035114563716259206
33,31,1776,0.5612195339524834,0.15999999999999998,0.02649592134085299,-0.0007537837864626437
33,47,999,0.5023717146433041,0.27999999999999997,0.027315394242803492,-0.0013751564455569687
33,49,994,0.5509149148381156,0.44,0.017678123881131436,0.007315802260753827
33,52,991,0.5472760390793177,0.2,0.02328773230412562,-0.0026558141312240657
33,60,598,0.49692694663167103,0.32,0.0225174978127734,0.00113553514144063
33,63,944,0.49505859747525766,0.15999999999999998,0.02224160950557713,-0.009803332885934482
33,65,985,0.6030398876549254,0.15999999999999998,0.04092478548790235,0.004392774012900817
33,67,996,0.4993027638190955,0.12,0.010518216080401988,0.0008197236180904252
33,72,711,0.5291932696462004,0.15999999999999998,0.031149488742739262,0.002508280927463876
