model,seed,fold,child,n_records,n,n_class1,auc,bacc,ce_bal_bits,j_bits
shared,11,0,1,1,215,36,0.46035071384233395,0.4625232774674115,1.1822272539138794,-0.1822272539138794
shared,11,0,4,1,998,150,0.48463050314465406,0.48636006289308176,1.0029168128967285,-0.0029168128967285156
shared,11,0,7,1,152,20,0.4941287878787879,0.46515151515151515,1.000546932220459,-0.0005469322204589844
shared,11,0,14,1,395,66,0.5895044671640417,0.5458229713548862,0.99064040184021,0.009359598159790039
shared,11,0,19,1,998,200,0.6275689223057643,0.5603258145363408,0.990188717842102,0.00981128215789795
shared,11,0,22,2,1000,199,0.5123965645957629,0.4934535348402437,1.0077502727508545,-0.007750272750854492
shared,11,0,32,1,999,200,0.5113892365456821,0.5101877346683354,1.001776933670044,-0.0017769336700439453
shared,11,0,33,2,1000,211,0.5059226689252099,0.4880825809861905,1.0004596710205078,-0.0004596710205078125
shared,11,0,36,1,999,200,0.5117052565707134,0.5089674593241552,1.0024957656860352,-0.0024957656860351562
shared,11,0,37,2,917,193,0.5154474279334726,0.4978852374545559,1.0003331899642944,-0.0003331899642944336
shared,11,1,2,1,998,150,0.5167806603773585,0.5117216981132076,0.9990435838699341,0.000956416130065918
shared,11,1,3,1,998,149,0.5071145682642825,0.5121382439664508,1.000063419342041,-6.341934204101562e-05
shared,11,1,30,1,999,199,0.4925408291457286,0.49512248743718595,1.0052869319915771,-0.0052869319915771484
shared,11,1,34,1,999,199,0.5135301507537688,0.5083103015075376,0.999994158744812,5.841255187988281e-06
shared,11,1,38,2,1000,191,0.4587947113299982,0.45305108109682307,1.0054850578308105,-0.005485057830810547
shared,11,1,40,2,1000,175,0.5034597402597403,0.5006060606060606,1.0027271509170532,-0.0027271509170532227
shared,11,1,42,1,500,109,0.5111921912761914,0.5147000164245994,1.002004861831665,-0.002004861831665039
shared,11,1,43,1,500,69,0.5401661118396718,0.5116681798311981,0.9962405562400818,0.003759443759918213
shared,11,1,44,1,999,200,0.5180538172715895,0.49953692115143933,1.0021318197250366,-0.002131819725036621
shared,11,2,10,8,3902,711,0.5187275129021893,0.5081130958598837,1.0205202102661133,-0.02052021026611328
shared,11,2,15,1,998,200,0.5261184210526315,0.5471115288220552,1.0228276252746582,-0.022827625274658203
shared,11,2,17,1,323,54,0.5450571389233099,0.5196199917389508,1.003061294555664,-0.0030612945556640625
shared,11,2,20,1,999,200,0.7191677096370463,0.6574123904881102,0.9011734127998352,0.0988265872001648
shared,11,2,21,2,1000,202,0.7081658353805306,0.5784386709347626,0.9548969268798828,0.04510307312011719
shared,11,2,24,1,966,191,0.5245093734166526,0.5109103192028374,1.0121102333068848,-0.012110233306884766
shared,11,2,26,1,999,200,0.7497653316645807,0.57450563204005,0.952029824256897,0.04797017574310303
shared,11,2,28,2,1000,201,0.5366284970641162,0.5251028960329766,1.0017075538635254,-0.0017075538635253906
shared,11,2,45,2,1029,188,0.4693026285829939,0.4731354517165482,1.0263925790786743,-0.026392579078674316
shared,11,3,0,1,998,149,0.513138236061375,0.503509853677046,1.0004476308822632,-0.0004476308822631836
shared,11,3,5,1,999,150,0.5426423243031018,0.541625441696113,0.9974051117897034,0.002594888210296631
shared,11,3,8,1,182,26,0.35244082840236685,0.38461538461538464,1.0272856950759888,-0.02728569507598877
shared,11,3,12,1,999,199,0.508819095477387,0.49886620603015075,1.0007867813110352,-0.0007867813110351562
shared,11,3,18,1,630,122,0.5771831031366981,0.5594423647863689,0.9959301948547363,0.004069805145263672
shared,11,3,29,1,349,68,0.5026952061963577,0.47880468913544066,0.9980637431144714,0.0019362568855285645
shared,11,3,31,1,999,200,0.5153598247809762,0.5127158948685857,1.0014023780822754,-0.0014023780822753906
shared,11,3,39,2,1000,203,0.49245940750721606,0.4906669715868003,1.0040146112442017,-0.00401461124420166
shared,11,3,41,1,999,200,0.5474749687108886,0.5365331664580726,0.994839608669281,0.005160391330718994
shared,11,4,6,1,999,150,0.5563564978405968,0.5459481743227326,0.9971091151237488,0.0028908848762512207
shared,11,4,9,1,998,150,0.7611084905660378,0.6828694968553459,0.8655045628547668,0.13449543714523315
shared,11,4,11,9,4311,864,0.48942249836143076,0.4886087539889759,1.0863597393035889,-0.08635973930358887
shared,11,4,13,1,999,200,0.49306633291614516,0.5101658322903629,1.037548303604126,-0.03754830360412598
shared,11,4,16,1,998,199,0.4970440437481526,0.5030377167439198,1.0061757564544678,-0.0061757564544677734
shared,11,4,23,3,1500,278,0.5641638898373936,0.5322504680380082,1.0044795274734497,-0.004479527473449707
shared,11,4,25,1,665,128,0.5240703561452514,0.5250596485102421,1.0116331577301025,-0.011633157730102539
shared,11,4,27,2,1000,190,0.519753086419753,0.5124431448992852,1.0087382793426514,-0.008738279342651367
shared,11,4,35,1,998,199,0.7029138181520872,0.6300903767900832,0.9050678014755249,0.0949321985244751
shared,22,0,4,1,998,150,0.4683176100628931,0.4776022012578616,1.0016512870788574,-0.0016512870788574219
shared,22,0,6,1,999,150,0.48003926187671775,0.5102591283863368,1.0043624639511108,-0.00436246395111084
shared,22,0,12,1,999,199,0.48012248743718594,0.4741896984924623,1.0048425197601318,-0.004842519760131836
shared,22,0,16,1,998,199,0.4921509927610518,0.4950094653492745,1.0001593828201294,-0.00015938282012939453
shared,22,0,20,1,999,200,0.5919743429286608,0.5502972465581978,0.9899414777755737,0.01005852222442627
shared,22,0,21,2,1000,202,0.5231271247425495,0.5132695600387106,1.0037446022033691,-0.0037446022033691406
shared,22,0,25,1,665,128,0.48772841014897583,0.4751003840782123,1.0021709203720093,-0.0021709203720092773
shared,22,0,29,1,349,68,0.5325256437094411,0.4937460749424325,0.9964356422424316,0.0035643577575683594
shared,22,0,37,2,917,193,0.487565482495062,0.5038716972490196,1.007480263710022,-0.007480263710021973
shared,22,0,44,1,999,200,0.4596683354192741,0.4697997496871089,1.0085742473602295,-0.008574247360229492
shared,22,1,1,1,215,36,0.4917752948479205,0.49922408441961513,1.1419920921325684,-0.14199209213256836
shared,22,1,2,1,998,150,0.4766823899371069,0.5243474842767296,1.0041459798812866,-0.004145979881286621
shared,22,1,3,1,998,149,0.48315033082742426,0.4912530335728571,1.0067567825317383,-0.006756782531738281
