model,seed,fold,child,n_records,n,n_class1,auc,bacc,ce_bal_bits,j_bits
shared,11,0,7,1,998,200,0.45400062656641604,0.5084398496240601,1.0047739744186401,-0.004773974418640137
shared,11,0,12,1,992,197,0.5331258180889442,0.5101905947706158,0.9984097480773926,0.0015902519226074219
shared,11,0,14,1,999,200,0.4794086357947434,0.48734981226533164,1.0024354457855225,-0.002435445785522461
shared,11,0,21,1,995,198,0.5186938392710037,0.5285382051379541,1.003519892692566,-0.003519892692565918
shared,11,0,23,1,997,200,0.46516311166875784,0.47275094102885823,1.0026881694793701,-0.002688169479370117
shared,11,0,24,2,1988,398,0.5048947568028823,0.5143026453019817,1.0008946657180786,-0.0008946657180786133
shared,11,0,29,1,935,188,0.4888027286450768,0.4836793984448432,1.00336492061615,-0.0033649206161499023
shared,11,0,30,1,1000,200,0.5186124999999999,0.514375,0.9994603395462036,0.0005396604537963867
shared,11,0,33,1,990,197,0.4926770408587834,0.49514149826207743,1.0018517971038818,-0.001851797103881836
shared,11,0,37,1,997,200,0.5060319949811793,0.5015526976160603,1.0010898113250732,-0.0010898113250732422
shared,11,0,42,1,994,198,0.5263850819755342,0.5176577331099944,0.9993571043014526,0.0006428956985473633
shared,11,0,48,1,998,200,0.5346303258145363,0.5141165413533835,0.9981791973114014,0.0018208026885986328
shared,11,0,49,1,994,196,0.47815968492660227,0.5198711063372717,1.003412127494812,-0.0034121274948120117
shared,11,0,57,1,998,200,0.49856829573934835,0.5064348370927318,1.0011379718780518,-0.0011379718780517578
shared,11,0,66,1,981,196,0.4670999610035097,0.48996490315871566,1.0036907196044922,-0.0036907196044921875
shared,11,1,5,1,997,200,0.5242471769134254,0.5231242158092848,0.9988120794296265,0.0011879205703735352
shared,11,1,8,1,995,200,0.49116666666666664,0.4933647798742138,1.0017962455749512,-0.0017962455749511719
shared,11,1,10,1,999,200,0.5129662077596996,0.5198717146433041,1.0008546113967896,-0.0008546113967895508
shared,11,1,11,1,999,200,0.5321902377972465,0.5185575719649562,0.9962245225906372,0.003775477409362793
shared,11,1,20,2,1982,395,0.48906622638048064,0.4880229395483876,1.0065523386001587,-0.006552338600158691
shared,11,1,25,2,1952,390,0.5206137758954661,0.5184608818411636,0.9998195171356201,0.0001804828643798828
shared,11,1,27,1,998,200,0.5254542606516291,0.5059711779448621,0.9998993873596191,0.00010061264038085938
shared,11,1,40,1,1000,200,0.44179062500000005,0.466875,1.0061993598937988,-0.006199359893798828
shared,11,1,43,1,996,199,0.48793843748226695,0.5132878949326305,1.0040007829666138,-0.0040007829666137695
shared,11,1,45,2,1995,400,0.5142507836990595,0.512641065830721,1.0002036094665527,-0.00020360946655273438
shared,11,1,50,1,988,197,0.5365661919949688,0.5068505457975833,1.00032377243042,-0.0003237724304199219
shared,11,1,56,1,996,200,0.5087468592964824,0.5194095477386935,1.0004938840866089,-0.0004938840866088867
shared,11,1,58,1,996,200,0.47193153266331656,0.46208542713567835,1.0026936531066895,-0.002693653106689453
shared,11,1,62,1,999,200,0.5077002503128911,0.5066958698372966,1.0002294778823853,-0.0002294778823852539
shared,11,1,69,1,989,197,0.527915577090704,0.5148118238219761,0.9988618493080139,0.001138150691986084
shared,11,2,4,2,1994,400,0.5158735884567127,0.5168914680050188,0.9995160102844238,0.0004839897155761719
shared,11,2,6,1,992,197,0.5049069373942471,0.5133288637742235,1.0037686824798584,-0.0037686824798583984
shared,11,2,9,1,587,88,0.5564538167243578,0.5516145928220076,0.9949552416801453,0.005044758319854736
shared,11,2,16,1,997,197,0.48605647208121827,0.5023128172588832,1.0058680772781372,-0.005868077278137207
shared,11,2,31,2,1989,400,0.5036556010069226,0.5085871617369415,1.0014537572860718,-0.0014537572860717773
shared,11,2,32,1,1000,200,0.5596187499999999,0.52375,0.9948315620422363,0.005168437957763672
shared,11,2,46,1,998,200,0.5477788220551378,0.5613032581453634,0.9962209463119507,0.0037790536880493164
shared,11,2,47,1,1000,200,0.515871875,0.5125,1.0003867149353027,-0.0003867149353027344
shared,11,2,55,1,977,198,0.5312884947031289,0.5183542744518355,1.000838041305542,-0.0008380413055419922
shared,11,2,59,2,1989,397,0.526331278559042,0.5259072440287078,0.9993355870246887,0.0006644129753112793
shared,11,2,63,1,999,200,0.4663986232790988,0.46841989987484356,1.0059667825698853,-0.005966782569885254
shared,11,2,65,1,992,198,0.4826794392285576,0.512244612370557,1.0026100873947144,-0.0026100873947143555
shared,11,2,67,1,997,200,0.44899623588456716,0.45516311166875784,1.0073401927947998,-0.007340192794799805
shared,11,2,68,1,998,200,0.551140350877193,0.5324436090225564,0.9972225427627563,0.0027774572372436523
shared,11,2,70,1,994,200,0.5100598236775818,0.5161649874055416,1.001725196838379,-0.0017251968383789062
shared,11,3,0,1,999,200,0.5081695869837297,0.504139549436796,1.0003480911254883,-0.00034809112548828125
shared,11,3,1,2,1978,395,0.4701576081306924,0.47405982871810454,1.0036509037017822,-0.0036509037017822266
shared,11,3,2,1,997,199,0.4910832357275098,0.49596667548267653,1.0010230541229248,-0.0010230541229248047
shared,11,3,3,1,999,200,0.49438360450563207,0.4797058823529412,1.0012784004211426,-0.0012784004211425781
shared,11,3,19,1,1000,200,0.48153750000000006,0.48812500000000003,1.0021973848342896,-0.0021973848342895508
shared,11,3,22,2,1930,383,0.504750202953244,0.5001687760864538,1.0017536878585815,-0.001753687858581543
shared,11,3,36,1,980,197,0.47834373845226286,0.4855851825920091,1.0034199953079224,-0.0034199953079223633
shared,11,3,41,1,998,200,0.5214191729323309,0.5032581453634085,0.9981478452682495,0.0018521547317504883
shared,11,3,44,1,995,198,0.506992763266289,0.5030385409933716,0.9980579614639282,0.0019420385360717773
shared,11,3,53,1,997,200,0.4971016311166876,0.5051913425345044,1.007361650466919,-0.007361650466918945
shared,11,3,60,1,598,90,0.4936023622047244,0.49142607174103237,1.0010461807250977,-0.0010461807250976562
shared,11,3,61,1,1000,200,0.511734375,0.510625,1.0000853538513184,-8.535385131835938e-05
shared,11,3,64,1,993,198,0.47043072231751476,0.4793596340766152,1.0033243894577026,-0.0033243894577026367
shared,11,3,71,1,1000,200,0.48952812500000004,0.493125,1.001542091369629,-0.0015420913696289062
shared,11,4,13,1,997,200,0.519491844416562,0.5179077791718947,0.9994385242462158,0.0005614757537841797
shared,11,4,15,1,989,198,0.4654892796485717,0.46745904046789,1.0021229982376099,-0.0021229982376098633
shared,11,4,17,1,1000,200,0.507375,0.505625,1.000473976135254,-0.00047397613525390625
shared,11,4,18,1,993,198,0.49168096054888505,0.4870402134553078,1.0022144317626953,-0.0022144317626953125
shared,11,4,26,1,999,200,0.4993210262828536,0.5096401752190238,1.0019261837005615,-0.0019261837005615234
shared,11,4,28,1,995,200,0.5083836477987421,0.5191194968553459,1.000779390335083,-0.0007793903350830078
shared,11,4,34,1,1000,200,0.5300875,0.524375,0.9981818199157715,0.0018181800842285156
shared,11,4,35,1,993,200,0.5034741488020177,0.49453026481715007,0.9999282956123352,7.170438766479492e-05
shared,11,4,38,2,1990,399,0.5020651881116998,0.5047352825810598,1.0000578165054321,-5.7816505432128906e-05
shared,11,4,39,1,999,200,0.5272465581977471,0.535941802252816,0.999030351638794,0.0009696483612060547
shared,11,4,51,2,1993,399,0.4997665116366827,0.48967148108665637,1.0007884502410889,-0.0007884502410888672
shared,11,4,52,1,998,200,0.45477130325814535,0.4562280701754386,1.0029869079589844,-0.002986907958984375
shared,11,4,54,1,1000,200,0.5056968749999999,0.50125,0.9993457794189453,0.0006542205810546875
shared,11,4,72,1,982,197,0.5422289760419023,0.5421190468492354,0.996358335018158,0.003641664981842041
shared,22,0,4,2,1994,400,0.5071188833124216,0.5053042659974906,0.9998756647109985,0.00012433528900146484
shared,22,0,21,1,995,198,0.5486641826039568,0.5264882197128119,0.9985926151275635,0.0014073848724365234
shared,22,0,28,1,995,200,0.5481698113207547,0.5497327044025158,0.9976359009742737,0.0023640990257263184
shared,22,0,29,1,935,188,0.5088688085676037,0.5066898800877269,0.997873842716217,0.002126157283782959
shared,22,0,31,2,1989,400,0.48466488357457527,0.48131765261170545,1.0024290084838867,-0.0024290084838867188
shared,22,0,36,1,980,197,0.5390791631820864,0.5363855015526642,0.9981827735900879,0.0018172264099121094
shared,22,0,37,1,997,200,0.5168726474278544,0.5111198243412798,0.9997199773788452,0.00028002262115478516
shared,22,0,42,1,994,198,0.49466397644789595,0.49379473123191714,1.0006470680236816,-0.0006470680236816406
shared,22,0,43,1,996,199,0.4971784896880891,0.4839567977907101,0.9999403953552246,5.9604644775390625e-05
shared,22,0,48,1,998,200,0.5259116541353384,0.5093609022556391,0.9992215633392334,0.0007784366607666016
shared,22,0,54,1,1000,200,0.47535625000000004,0.488125,1.0016305446624756,-0.001630544662475586
shared,22,0,57,1,998,200,0.5248245614035087,0.5226817042606516,0.9985040426254272,0.001495957374572754
shared,22,0,60,1,598,90,0.5163713910761155,0.5230533683289589,0.9989188313484192,0.0010811686515808105
shared,22,0,61,1,1000,200,0.487421875,0.49375,1.0017287731170654,-0.0017287731170654297
shared,22,0,72,1,982,197,0.5164150150344338,0.5182159138672443,0.9995258450508118,0.0004741549491882324
shared,22,1,0,1,999,200,0.4807008760951189,0.4795431789737171,1.003349781036377,-0.003349781036376953
shared,22,1,2,1,997,199,0.528497751917482,0.5223045049810455,0.9988715052604675,0.0011284947395324707
shared,22,1,5,1,997,200,0.4856900878293601,0.5041217063989962,1.0022540092468262,-0.002254009246826172
shared,22,1,16,1,997,197,0.4749048223350254,0.48184644670050764,1.0045459270477295,-0.004545927047729492
shared,22,1,18,1,993,198,0.5099167778413061,0.4969601677148847,0.999048113822937,0.0009518861770629883
shared,22,1,20,2,1982,395,0.48289264833736134,0.482085456996323,1.0045117139816284,-0.004511713981628418
shared,22,1,32,1,1000,200,0.537878125,0.518125,0.9982097744941711,0.0017902255058288574
shared,22,1,33,1,990,197,0.5005441009851428,0.5164158467811626,1.0015867948532104,-0.0015867948532104492
shared,22,1,35,1,993,200,0.5187547288776797,0.5156052963430012,1.0006340742111206,-0.0006340742111206055
shared,22,1,39,1,999,200,0.5236921151439299,0.5151627033792241,0.9996283054351807,0.00037169456481933594
shared,22,1,44,1,995,198,0.4995722596099008,0.5065460121921853,0.9998688101768494,0.00013118982315063477
shared,22,1,46,1,998,200,0.48697368421052634,0.48411027568922305,1.0015302896499634,-0.001530289649963379
shared,22,1,56,1,996,200,0.5180119346733668,0.5224246231155779,0.9995173215866089,0.0004826784133911133
shared,22,1,58,1,996,200,0.5057412060301507,0.5005402010050252,1.0018068552017212,-0.0018068552017211914
shared,22,1,68,1,998,200,0.5294893483709273,0.5222305764411028,0.9989041090011597,0.001095890998840332
shared,22,2,10,1,999,200,0.47161138923654566,0.46601063829787237,1.002561092376709,-0.0025610923767089844
shared,22,2,11,1,999,200,0.48987171464330415,0.48161764705882354,0.9996620416641235,0.00033795833587646484
shared,22,2,12,1,992,197,0.5015707307729145,0.4888963381540721,1.0023764371871948,-0.0023764371871948242
shared,22,2,14,1,999,200,0.5064518147684606,0.5209918648310388,1.000832438468933,-0.0008324384689331055
shared,22,2,24,2,1988,398,0.5179648241206031,0.5151212035017856,0.999811053276062,0.00018894672393798828
shared,22,2,25,2,1952,390,0.4760120161528612,0.4871171082438688,1.0031142234802246,-0.0031142234802246094
shared,22,2,30,1,1000,200,0.47431875,0.46,1.003178358078003,-0.0031783580780029297
shared,22,2,47,1,1000,200,0.4629,0.46187500000000004,1.003385305404663,-0.003385305404663086
shared,22,2,49,1,994,196,0.5346689427650759,0.5092642320085929,0.9982856512069702,0.0017143487930297852
shared,22,2,50,1,988,197,0.5505817348726472,0.5418476900665481,0.995807409286499,0.0041925907135009766
shared,22,2,52,1,998,200,0.5019924812030075,0.5108709273182958,1.000502347946167,-0.0005023479461669922
shared,22,2,63,1,999,200,0.4927346683354193,0.5053848560700875,1.0026347637176514,-0.002634763717651367
shared,22,2,64,1,993,198,0.5363128136713042,0.5297979797979798,0.9981905817985535,0.0018094182014465332
shared,22,2,65,1,992,198,0.46987825356842994,0.47346894639086073,1.0025641918182373,-0.0025641918182373047
shared,22,2,70,1,994,200,0.4801133501259446,0.47579974811083126,1.0052170753479004,-0.005217075347900391
shared,22,3,6,1,992,197,0.4739201225936213,0.48128212495610256,1.005902886390686,-0.005902886390686035
shared,22,3,9,1,587,88,0.5389073601748953,0.5368350337037712,0.995591402053833,0.004408597946166992
shared,22,3,17,1,1000,200,0.49634687499999997,0.50875,1.001371145248413,-0.001371145248413086
shared,22,3,19,1,1000,200,0.523453125,0.51875,0.9989895820617676,0.0010104179382324219
shared,22,3,23,1,997,200,0.46673776662484323,0.48830301129234627,1.0028401613235474,-0.0028401613235473633
shared,22,3,26,1,999,200,0.5145463078848561,0.5110919899874844,0.9995277523994446,0.0004722476005554199
shared,22,3,34,1,1000,200,0.48521875000000003,0.47625000000000006,1.001431941986084,-0.0014319419860839844
shared,22,3,38,2,1990,399,0.5006891836757198,0.4922913821322634,1.00105881690979,-0.001058816909790039
shared,22,3,41,1,998,200,0.45738095238095244,0.47972431077694233,1.0059844255447388,-0.0059844255447387695
shared,22,3,45,2,1995,400,0.4882241379310345,0.5040164576802508,1.0019357204437256,-0.001935720443725586
shared,22,3,53,1,997,200,0.4922271016311166,0.48239335006273526,1.0048062801361084,-0.0048062801361083984
shared,22,3,62,1,999,200,0.5002941176470588,0.5110200250312891,1.0007567405700684,-0.0007567405700683594
shared,22,3,67,1,997,200,0.5073557089084065,0.49093475533249686,1.0004100799560547,-0.0004100799560546875
shared,22,3,71,1,1000,200,0.498853125,0.5137499999999999,1.0020239353179932,-0.002023935317993164
