model,seed,fold,child,n_records,n,n_class1,auc,bacc,ce_bal_bits,j_bits
shared,11,0,7,1,998,200,0.3994799498746867,0.4363471177944862,1.0274100303649902,-0.027410030364990234
shared,11,0,12,1,992,197,0.5044440187721483,0.4843118475241835,1.0017465353012085,-0.001746535301208496
shared,11,0,14,1,999,200,0.45885481852315396,0.44404255319148933,1.0113756656646729,-0.011375665664672852
shared,11,0,21,1,990,197,0.5482681585702307,0.5253839112539287,0.9993018507957458,0.0006981492042541504
shared,11,0,23,1,997,200,0.5126191969887077,0.5041530740276036,1.002122163772583,-0.002122163772583008
shared,11,0,24,2,1984,397,0.4670718796772898,0.481889216381843,1.0177059173583984,-0.017705917358398438
shared,11,0,29,1,879,177,0.5814782622692227,0.5514993481095176,0.9877951145172119,0.012204885482788086
shared,11,0,30,1,1000,200,0.5863468749999999,0.575625,0.989673376083374,0.010326623916625977
shared,11,0,33,1,990,197,0.49514789945013793,0.49497506737250435,1.0088781118392944,-0.008878111839294434
shared,11,0,37,1,997,200,0.527995608531995,0.5073651191969887,0.9975301027297974,0.0024698972702026367
shared,11,0,42,1,994,198,0.4985597177808233,0.4954126694076443,1.0023341178894043,-0.002334117889404297
shared,11,0,48,1,997,200,0.5960727728983688,0.5773462986198243,0.986557126045227,0.01344287395477295
shared,11,0,49,1,994,196,0.4705577719809728,0.4856337271750805,1.0104084014892578,-0.010408401489257812
shared,11,0,57,1,998,200,0.5929511278195488,0.572562656641604,0.9890428781509399,0.010957121849060059
shared,11,0,66,1,962,192,0.5589928300865801,0.5519954004329004,0.992500901222229,0.007499098777770996
shared,11,1,5,1,997,200,0.507280426599749,0.506969887076537,1.0015370845794678,-0.0015370845794677734
shared,11,1,8,1,995,200,0.5410880503144654,0.5276572327044025,0.9967160224914551,0.003283977508544922
shared,11,1,10,1,999,200,0.6583448060075094,0.6078128911138924,0.9769569039344788,0.02304309606552124
shared,11,1,11,1,987,197,0.547069973655465,0.538732892115916,0.9977256059646606,0.0022743940353393555
shared,11,1,20,2,1937,384,0.5103261161193389,0.5056627629319597,1.0005474090576172,-0.0005474090576171875
shared,11,1,25,2,1942,387,0.5190267288151084,0.520080261222862,1.0005159378051758,-0.0005159378051757812
shared,11,1,27,1,998,200,0.482249373433584,0.4793421052631579,1.0041602849960327,-0.004160284996032715
shared,11,1,40,1,999,200,0.498566958698373,0.5053254067584481,1.0017144680023193,-0.001714468002319336
shared,11,1,43,1,996,199,0.5140791788301609,0.5166169618481365,1.000773549079895,-0.0007735490798950195
shared,11,1,45,2,1995,400,0.5358009404388714,0.5291888714733542,0.9981171488761902,0.0018828511238098145
shared,11,1,50,1,980,196,0.5690662744689713,0.5325255102040816,0.9910385012626648,0.008961498737335205
shared,11,1,56,1,996,200,0.5323366834170854,0.5224874371859296,0.9964541792869568,0.003545820713043213
shared,11,1,58,1,996,200,0.5146827889447236,0.4969849246231156,0.999987781047821,1.2218952178955078e-05
shared,11,1,62,1,999,200,0.566933667083855,0.5321902377972466,0.9925192594528198,0.007480740547180176
shared,11,1,69,1,988,197,0.49437196378034615,0.48203777265814013,1.0033888816833496,-0.0033888816833496094
shared,11,2,4,2,1993,399,0.523208114388858,0.5207049933491193,1.0019645690917969,-0.001964569091796875
shared,11,2,6,1,980,196,0.5047734017076219,0.5108418367346939,1.006131887435913,-0.006131887435913086
shared,11,2,9,1,576,85,0.5021444830478016,0.4990415718222116,1.0047178268432617,-0.004717826843261719
shared,11,2,16,1,997,197,0.5344638324873097,0.5168401015228427,0.9960659742355347,0.003934025764465332
shared,11,2,31,2,1989,400,0.523131686595343,0.5085494021397106,1.0006277561187744,-0.0006277561187744141
shared,11,2,32,1,1000,200,0.55449375,0.54625,0.9928634762763977,0.007136523723602295
shared,11,2,46,1,992,199,0.5006146748876793,0.49398632506796275,1.0048272609710693,-0.004827260971069336
shared,11,2,47,1,1000,200,0.49491874999999996,0.48187500000000005,1.0031661987304688,-0.00316619873046875
shared,11,2,55,1,953,191,0.535536133899493,0.5268238721468717,0.998898983001709,0.0011010169982910156
shared,11,2,59,2,1983,396,0.563378746507291,0.5503284260373107,0.9940798282623291,0.0059201717376708984
shared,11,2,63,1,997,199,0.4552556013148449,0.4905290865354341,1.0303149223327637,-0.030314922332763672
shared,11,2,65,1,992,198,0.649524209347887,0.6242335190697912,0.9747680425643921,0.02523195743560791
shared,11,2,67,1,997,200,0.5288864491844416,0.5145357590966123,0.9989852905273438,0.00101470947265625
shared,11,2,68,1,998,200,0.621610275689223,0.5806641604010025,0.9807260036468506,0.019273996353149414
shared,11,2,70,1,983,199,0.5211933391447031,0.49795213311455233,1.0041941404342651,-0.004194140434265137
shared,11,3,0,1,988,200,0.5068147208121827,0.5203172588832488,1.0052125453948975,-0.005212545394897461
shared,11,3,1,2,1978,395,0.5278217132987357,0.527995234173217,0.9989094734191895,0.0010905265808105469
shared,11,3,2,1,996,199,0.4999022717098668,0.5053057003965877,1.0050426721572876,-0.005042672157287598
shared,11,3,3,1,999,200,0.5903911138923654,0.5609511889862329,0.9875026941299438,0.012497305870056152
shared,11,3,19,1,1000,200,0.62785625,0.59375,0.9804924130439758,0.01950758695602417
shared,11,3,22,2,1788,358,0.5094366527327421,0.5182091651365395,1.0032258033752441,-0.0032258033752441406
shared,11,3,36,1,968,194,0.5116645355496949,0.5182476890700338,1.0020350217819214,-0.0020350217819213867
shared,11,3,41,1,998,200,0.49518483709273176,0.49686090225563906,1.0030572414398193,-0.003057241439819336
shared,11,3,44,1,993,197,0.47934788153967806,0.4885946228604954,1.0102133750915527,-0.010213375091552734
shared,11,3,53,1,996,200,0.47564698492462315,0.4911809045226131,1.016270399093628,-0.01627039909362793
shared,11,3,60,1,598,90,0.5587707786526684,0.5582895888013999,0.99335777759552,0.0066422224044799805
shared,11,3,61,1,1000,200,0.46225312500000004,0.475,1.0096259117126465,-0.009625911712646484
shared,11,3,64,1,990,198,0.5968619273543516,0.5688131313131313,0.987450361251831,0.012549638748168945
shared,11,3,71,1,995,198,0.4705746296085067,0.4777131414521628,1.0103050470352173,-0.010305047035217285
shared,11,4,13,1,997,200,0.5601631116687578,0.528917816813049,0.9951124787330627,0.004887521266937256
shared,11,4,15,1,989,198,0.4795681211610415,0.4896020891596113,1.00447416305542,-0.004474163055419922
shared,11,4,17,1,991,197,0.4709784040199977,0.46877277551176977,1.0066978931427002,-0.006697893142700195
shared,11,4,18,1,992,198,0.5297273745006743,0.5227336335648678,0.9961850643157959,0.0038149356842041016
shared,11,4,26,1,999,200,0.4819430538172716,0.46588861076345434,1.007460117340088,-0.007460117340087891
shared,11,4,28,1,971,195,0.5033505154639175,0.5082639439598202,1.0035717487335205,-0.003571748733520508
shared,11,4,34,1,1000,200,0.6033031249999999,0.578125,0.9843119978904724,0.015688002109527588
shared,11,4,35,1,993,200,0.47463745271122315,0.48061475409836063,1.004185676574707,-0.004185676574707031
shared,11,4,38,2,1990,399,0.6202558564859666,0.5844332704797821,0.9846132397651672,0.015386760234832764
shared,11,4,39,1,999,200,0.49917709637046304,0.50159887359199,1.0017485618591309,-0.0017485618591308594
shared,11,4,51,2,1993,399,0.5158772087055782,0.513072989877454,1.0014677047729492,-0.0014677047729492188
shared,11,4,52,1,998,200,0.5320989974937342,0.508796992481203,0.9974689483642578,0.0025310516357421875
shared,11,4,54,1,1000,200,0.5331406249999999,0.51125,0.9978582859039307,0.002141714096069336
shared,11,4,72,1,966,195,0.5297981309654461,0.5260999700688417,0.9989622831344604,0.0010377168655395508
shared,22,0,4,2,1993,399,0.5065486803583614,0.49846856790659205,1.0042325258255005,-0.004232525825500488
shared,22,0,21,1,990,197,0.5399018057751519,0.5061963500425679,1.005237102508545,-0.005237102508544922
shared,22,0,28,1,971,195,0.4892611683848797,0.4866871530531325,1.0059568881988525,-0.005956888198852539
shared,22,0,29,1,879,177,0.5941579345534147,0.5676638176638177,0.9843562841415405,0.015643715858459473
shared,22,0,31,2,1989,400,0.5245948709880428,0.5149205475141598,1.0004072189331055,-0.00040721893310546875
shared,22,0,36,1,968,194,0.4976357921095394,0.5027771118037241,1.0056571960449219,-0.005657196044921875
shared,22,0,37,1,997,200,0.5627038895859473,0.547374529485571,0.9910383224487305,0.008961677551269531
shared,22,0,42,1,994,198,0.4965357088472666,0.4886807776255012,1.0025930404663086,-0.0025930404663085938
shared,22,0,43,1,996,199,0.5379217290971797,0.5146844637238892,0.9978156089782715,0.0021843910217285156
shared,22,0,48,1,997,200,0.5680363864491844,0.5629642409033877,0.9917340278625488,0.008265972137451172
shared,22,0,54,1,1000,200,0.549765625,0.52625,0.9929904937744141,0.0070095062255859375
shared,22,0,57,1,998,200,0.5941948621553885,0.5525501253132832,0.9868249297142029,0.01317507028579712
shared,22,0,60,1,598,90,0.5653871391076115,0.5482283464566929,0.9923093318939209,0.0076906681060791016
shared,22,0,61,1,1000,200,0.463365625,0.4675,1.0088847875595093,-0.008884787559509277
shared,22,0,72,1,966,195,0.5746383318367754,0.5682829492168013,0.9928141236305237,0.007185876369476318
shared,22,1,0,1,988,200,0.5060628172588832,0.5025253807106599,1.0038636922836304,-0.003863692283630371
shared,22,1,2,1,996,199,0.46573835299458394,0.4657352004690958,1.00785231590271,-0.007852315902709961
shared,22,1,5,1,997,200,0.5121079046424091,0.5047804265997491,0.9995445609092712,0.00045543909072875977
shared,22,1,16,1,997,197,0.5247303299492386,0.5363071065989847,0.9997872114181519,0.00021278858184814453
shared,22,1,18,1,992,198,0.5341735999796453,0.5339668727578047,0.9983339309692383,0.0016660690307617188
shared,22,1,20,2,1937,384,0.5168231178901053,0.5082694448916076,1.0004116296768188,-0.00041162967681884766
shared,22,1,32,1,1000,200,0.58608125,0.563125,0.9890658259391785,0.010934174060821533
shared,22,1,33,1,990,197,0.5228938490983926,0.5246413734389103,1.0005775690078735,-0.0005775690078735352
shared,22,1,35,1,993,200,0.5323486759142497,0.5301702395964691,0.9991786479949951,0.0008213520050048828
shared,22,1,39,1,999,200,0.48785982478097617,0.48849812265331666,1.0052340030670166,-0.0052340030670166016
shared,22,1,44,1,993,197,0.5010904777695585,0.492864066525521,1.0068228244781494,-0.006822824478149414
shared,22,1,46,1,992,199,0.4906626448763363,0.4911664248100528,1.0073094367980957,-0.007309436798095703
shared,22,1,56,1,996,200,0.5567179648241206,0.541645728643216,0.9939956665039062,0.00600433349609375
shared,22,1,58,1,996,200,0.5059422110552764,0.4742085427135678,1.002667784690857,-0.0026677846908569336
shared,22,1,68,1,998,200,0.5972587719298246,0.5819862155388471,0.9868971109390259,0.013102889060974121
shared,22,2,10,1,999,200,0.5950156445556946,0.554055068836045,0.9828446507453918,0.017155349254608154
shared,22,2,11,1,987,197,0.5098213712009253,0.5163882284906509,1.0068024396896362,-0.0068024396896362305
shared,22,2,12,1,992,197,0.5399738211537848,0.541611595313348,0.9961569309234619,0.003843069076538086
shared,22,2,14,1,999,200,0.4791958698372966,0.48222465581977475,1.0073325634002686,-0.007332563400268555
shared,22,2,24,2,1984,397,0.4404695582336966,0.4630181623677264,1.025287389755249,-0.025287389755249023
shared,22,2,25,2,1942,387,0.5473599375192137,0.532984371494803,0.995069146156311,0.004930853843688965
shared,22,2,30,1,1000,200,0.608259375,0.596875,0.9843028783798218,0.015697121620178223
shared,22,2,47,1,1000,200,0.49458125,0.503125,1.006298303604126,-0.0062983036041259766
shared,22,2,49,1,994,196,0.49568116720372357,0.5028643036161833,1.006597876548767,-0.00659787654876709
shared,22,2,50,1,980,196,0.5673189556434819,0.5503826530612246,0.9911054968833923,0.008894503116607666
shared,22,2,52,1,998,200,0.5948527568922306,0.5739160401002507,0.9867349863052368,0.013265013694763184
shared,22,2,63,1,997,199,0.47632271633858514,0.4816501051624035,1.0129976272583008,-0.012997627258300781
shared,22,2,64,1,990,198,0.6081968676665647,0.5789141414141414,0.979282557964325,0.02071744203567505
shared,22,2,65,1,992,198,0.6330814441645676,0.580012976108694,0.9763123989105225,0.02368760108947754
shared,22,2,70,1,983,199,0.515040124089837,0.4982758178648343,1.0057823657989502,-0.005782365798950195
shared,22,3,6,1,980,196,0.5086519939608496,0.5159438775510204,1.0017178058624268,-0.0017178058624267578
shared,22,3,9,1,576,85,0.4979873008266443,0.47789625014975445,1.0086761713027954,-0.00867617130279541
shared,22,3,17,1,991,197,0.4657935787441343,0.48955363193494356,1.0111080408096313,-0.011108040809631348
shared,22,3,19,1,1000,200,0.62775625,0.571875,0.9813519716262817,0.01864802837371826
shared,22,3,23,1,997,200,0.5337954830614805,0.5378983688833124,0.9992178678512573,0.0007821321487426758
shared,22,3,26,1,999,200,0.5004536921151439,0.47163329161451817,1.0065016746520996,-0.006501674652099609
shared,22,3,34,1,1000,200,0.582878125,0.5762499999999999,0.9889721870422363,0.011027812957763672
shared,22,3,38,2,1990,399,0.6258921974956246,0.5825358493657147,0.9821003675460815,0.017899632453918457
shared,22,3,41,1,998,200,0.49176691729323313,0.4730701754385965,1.0037051439285278,-0.003705143928527832
