MAE,RMSE,n,probe_target,status,skill_vs_naive_mean,target_sd
20.988369077752264,26.637833793584445,52,age_recorded_months,EVALUATED,0.5738374640020816,40.53410384676876
11.373741164595312,14.28036256702948,50,better_unaided_pta_corrected,EVALUATED,-0.008108168251703463,13.827033747152639
5.915911491717973,7.989058365241273,40,better_aided_pta_corrected,EVALUATED,-0.051473529113923,7.663548000027007
32.30340833071228,40.43577965040637,52,age_recorded_months_PERMUTED_negative_control,EVALUATED,-0.0008937478319699377,40.53410384676875
